tissue,name,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17
Muscle,"(2R)-2-[(4Z,7Z,10Z,13Z,16Z,19Z)-4,7,10,13,16,19-Docosahexaenoyloxy]-3-[(11Z)-11-icosenoyloxy]propyl 2-(trimethylammonio)ethyl phosphate",0.010659049416962572,0.008969975131010555,-0.03076157010924378,0.05348841948304207,0.033115607904860546,-0.04544464571742991,-0.016966496937238108,0.004972454555054939,-0.05575228198309922,0.021498591909759453,0.0084515585226432,-0.04748442403499766,0.07102941418980546,-0.043280969230149645,-0.025560947269441393,-0.01942738623937955,-0.2005079995207015
Muscle,"(2R)-3-(Icosanoyloxy)-2-[(9Z,12Z)-9,12-octadecadienoyloxy]propyl 2-(trimethylammonio)ethyl phosphate",0.006838166846918747,-0.025649597628423185,-0.0019825202898146304,-0.015569370832557019,0.0012103462814744082,-0.0010322673114765899,0.01645364166050253,0.0409214715241127,-0.07661297758143096,0.04671158948069388,-0.004963014109748868,-0.022287448343609854,-0.04766296970898904,0.05323842088425275,-0.10708960507808682,0.06285702353595217,0.28346610780303105
Muscle,"(2R,3R,4R)-2-Amino-4-hydroxy-3-methylpentanoic acid",-0.019371270108326073,0.02214916014234784,0.023088838150120715,-0.03863075633511355,0.04059386947503032,1.1948236128383705e-5,-0.01973642200426606,0.05251980208662413,0.00957000919571664,-0.059778254243466104,0.049769706512412866,0.05430417005293289,0.042911742894099894,-0.03440289851778235,0.015841021090235503,-0.0514585503097867,0.06038716140841402
Muscle,"(3-Hydroxy-2-oxo-2,3-dihydro-1H-indol-3-yl)acetonitrile",0.003482703764196993,0.026751792278054187,-0.009998701900745794,0.037941861268033,-0.05957034535684947,-0.03775690871919794,-0.022905466564404505,0.009967206371503856,-0.03061978374670461,0.04683824264451097,0.044778674665175294,0.07069029029823319,0.007519404780808627,-0.03915513303264036,-0.006742271644206834,0.031932188548060056,0.02374833762361346
Muscle,"(3r,4s)-Tofacitinib",-0.019116813131951536,-0.04412431749780946,-0.017116102358678466,-0.005492725920653704,0.022341765302509267,0.03077823486138821,-0.06212909372744229,0.00632723337231896,0.06771695970658066,-0.032447549772119,0.0503848909307599,-0.028829894089003986,-0.016506928382028004,-0.005625534018367515,-0.006187274147901122,-0.05509785996667126,-0.024492781579240133
Muscle,"(4R,5S,6R)-4-Amino-5,6-dihydroxy-2-oxo-7-(phosphonooxy)heptanoic acid",0.03958676450442708,0.052563644641691686,8.535479719334121e-4,-0.017633779218757726,-0.06425857471238382,0.028590524784029948,-0.01793542857392213,0.01729643382972882,-9.768413947599359e-4,-0.0019177846681193778,-0.0016445750437456565,0.006651285868811097,-0.010030787582308309,-0.029819325155898035,-0.016464143731769975,0.040000805115214956,-0.004595426313699621
Muscle,"(5Z,8Z)-Tetradecadienoylcarnitine",-0.013773951173972829,-0.00680121813166927,-0.02991238880396694,-0.013475535190179525,0.023526788067662476,-0.08198620928604962,0.017009391235416445,-0.03982283326775967,-0.03177258024651029,-0.04541436040484555,-6.742236117475194e-4,-0.02483610669238613,0.033826938523446926,0.04322330794064484,0.010841390777484276,-0.07907021424126427,0.03105174874376796
Muscle,"(6E,10E)-3,7,11,15-Tetramethyl-6,10,14-hexadecatrien-1-ol",0.012760260243971111,0.0038513985911495323,-0.05559590900658241,0.07425906173104108,0.023532759351222045,0.02395772401616352,0.023437695705407526,0.023408160588156174,-0.005481048344084733,0.003885387862721828,0.013549068783194188,-0.034954200187438104,0.020334336458415137,-0.033449342864553894,0.01920865403201915,0.007230933487884405,4.756434773675301e-4
Muscle,"(7Z,10Z)-Hexadecadienoylcarnitine",0.0050620474578628085,-0.0021071768482370415,-0.05951221337685163,0.045745477101394684,-0.009844931301130726,-0.06785766511976249,0.015569001197031964,0.010879946462209534,-0.005159522452210098,-0.04322525107472667,-0.015359711136941548,-0.027354135127587546,0.0186153809041266,-0.02302276675612223,0.03568542777926715,0.0278974758983108,0.0038417615259756046
Muscle,"(8Z,10E)-Dodeca-8,10-dienoylcarnitine",-0.004014043778155924,0.018561236944181023,-0.06230962684164908,0.004011039807582882,0.028133852045687146,-0.02045325429933905,-0.04504740112693494,-0.041763008233181,0.031348625560878994,0.004237617323187056,0.0689293594761425,0.009739687619251071,-0.0036410437026722993,0.0034813795841963464,-0.055860016056633426,0.03026599461643417,-0.005588303714000161
Muscle,"(E,E)-2,4-Dodecadienal",-0.00986227934530189,-0.0022763602068351816,-0.030425440683132812,0.055156868479125015,0.03531877869032699,0.06910197313650741,0.036775279024671564,-0.03933496602913338,-0.01874610549466928,0.03180912971341915,0.013470726527839151,0.003096890941024068,0.047544821321864425,0.0250200504179587,0.004235483212424558,-0.017650203634427833,0.0030721202135861243
Muscle,(R)-Lipoic acid,0.016995991335945766,-0.007569038867081813,-0.012176230309726964,-0.05293654952263879,-0.05827574343560716,0.02930604308156835,-0.029780713916153976,0.00495723037592409,-0.08896749451779482,0.021095685050660267,0.011928936027660335,0.0025525613782694024,0.01394493554971475,0.005211409369623851,-0.005140085086028806,0.02848475454160125,-0.021812241257056886
Muscle,(S)-beta-Aminoisobutyric acid,-0.019835730890932202,-0.018864488636330706,0.0626255226342924,-0.053454056390435205,-4.645689156294403e-4,-0.025932223083155577,-0.02949072935655281,0.012973062009917987,-0.016916608364353207,-0.018074594648637164,0.047206905219705116,0.0034856939269887507,0.02816680311412688,0.016599687538728515,-0.001468592769538607,-0.05316603568747068,-0.06087968717106834
Muscle,(±)-Tropinone,-0.006205246765952526,8.907131206187303e-4,-0.036573859764137566,0.012308641716152929,0.0234356518962208,0.06465190627420063,-0.0059744251067233335,-0.10114921183568513,0.005752179726680923,0.01964747632614543,0.011436420585762701,-0.015608893882014219,0.03928077397419728,7.227772818854632e-4,-0.024782917185317704,0.039503634790657265,0.0034261345851028958
Muscle,(Â±)-2-Hydroxy-4-(methylthio)butanoic acid,-4.469865635941678e-4,0.03088398645231054,-0.04781715442866506,0.018100262038175975,-0.032756512893805004,-0.018023151821005518,-0.01607924505859841,0.030555071516216708,0.03249462974733183,0.07078939851140298,-0.05895330702740104,0.04021514532731258,0.034335925153865826,0.012808068353338684,0.03912987110568908,-0.002205715948011254,9.581989199167699e-4
Muscle,(Â±)-2-Methylbutanal,0.02291152692015462,0.045447730092130885,-0.012857435155667415,-0.016613536215846884,-0.04810877530081308,-0.01814018203742883,0.02368774746803419,0.018289647523829135,0.06509372110272159,0.057693506450016266,-0.05345939674728712,0.0026166694465442793,-0.0027390063637754993,0.027289785246417477,0.00458466245202415,-0.005910252843573547,0.0062317724406706675
Muscle,(Â±)-Metalaxyl,0.02572417505870695,0.031849244593994956,-0.03892760986566987,0.012445773383142985,-0.04411085622990216,-0.039004761797502334,-0.021310738804675794,-0.012578861290603836,0.007942611739963298,-0.03858869134306584,-0.017571701056251596,0.05449371121156219,-0.012781049002295864,-0.032880364718056346,0.017099565424109835,0.09049852288098018,-0.02414843476591735
Muscle,(−)-trans-Methyl dihydrojasmonate,-0.008429513122191024,-0.002544743003908617,-0.03390160434171705,0.046309297911860586,0.0414136964569652,0.0713350731372638,0.04230036558345476,-0.03145799441613043,-0.021929003965973436,0.026480142889117896,0.012812697941957494,0.005413436074387071,0.0434026698230181,0.03463581424926565,-0.013123420175655834,-0.01788179721767961,-0.02075606614413765
Muscle,"1,2,3-Trihydroxybenzene",0.005441753521207735,0.03232191788172048,0.02102505268410046,-0.021847656691163814,-0.050751911060689,-0.010458930266329066,0.04521362423144769,-0.01662297964537653,-0.029310410128235587,-0.008790651849720367,0.04116825490040103,-0.09752062605677266,-0.02815620128166201,0.0075664883233240755,-0.04705344011592458,0.010689861105480133,-0.012244303579012414
Muscle,"1,2-Dipalmitoylphosphatidylglycerol",0.06499103735898609,-0.05025463873150673,0.02187760248247758,-0.023805220478090836,0.01359610301258327,0.001883668860487439,-0.0029649616903278807,-0.013662274362857796,0.0056153047258742095,-0.0014511986142441901,0.008967757436107884,0.001478250019933859,-0.007205810382448773,0.014912740511310562,0.009683969961770627,-0.005868794014842534,-0.005874232966493358
Muscle,"1,2-dioleoyl-sn-glycero-3-phospho-(1′-sn-glycerol)",0.039091891140275024,0.033435817858418565,-0.02866504782353,0.05180628854295489,2.196484798054029e-4,-0.02769522609810915,0.001856219081996071,-0.0014129533301566616,0.025484522448790188,-0.0037132065166485136,0.05128865932610575,0.006964344223791537,-0.07342384837827792,0.009341981992502,0.0028732448901789853,0.047426200583694594,0.007418510602293216
Muscle,"1,28-Octacosanediyl (2E,2′E)bis[3-(3-hydroxy-4-methoxyphenyl)acrylate]",0.02458643447283656,-0.03467234999340112,-0.01808386831475467,-0.009853049869792815,-0.058496871189867135,5.999016497738077e-4,0.04333450329276676,0.004880643294452672,0.022587573029031333,-0.009100858203986519,-0.05357309366228018,0.02885046610493444,-0.020331057667984778,0.015506121709903746,-0.08853318580663327,-0.049024772183429405,-0.012246098216809564
Muscle,"1,3,5-Heptatriene, (E,E)-",-0.011507661807640195,0.007647596602456344,-0.0478325984482224,0.04384155210175616,6.933146037873878e-4,0.0567697865415297,0.05131269995105504,-0.016761858028337007,-0.02476591257034419,8.136292714157882e-4,0.018316768109007873,0.009043395554319452,0.022464373020313996,0.04230571536167301,0.05689182492228379,-0.06671623440188143,0.022707314506889103
Muscle,"1,5-Anhydro-1-(2,4,6-trihydroxyphenyl)hexitol",7.577780782978833e-4,0.02065114029282393,-0.02473581445982744,-0.06585340026016302,-0.049669164465909806,0.016081478530303173,0.04505268451429008,-0.03643655915749067,-0.039477052662724686,-0.035539722036664854,0.007337617680124538,-0.016475336818158607,-0.041127895864431135,-0.011937433121764353,-0.0040198746970888915,0.03231826092541667,-0.036940565775619424
Muscle,"1,5-DAN",0.011211919837885205,0.003087547929945789,-0.06044463333739409,0.02816667721219062,-0.06543992929800987,0.025377382383543055,-0.032676997278631194,-0.0141419799194968,0.02597100584069388,0.01796916829421102,-0.016602485662767234,0.022622864537919993,-0.0024397778714333493,-0.03701984954948665,0.008512152982255093,-0.03757838645739673,0.0081174068464203
Muscle,"1,5-Naphthalenediamine",0.02562623068128962,-0.02899230013765055,0.06318419149410488,-0.018159695167535742,-0.029532545013936647,0.0019747695819249404,0.03409077613002641,0.008460797379891334,-0.012248128966832425,0.05387912162269706,0.03109054575615992,0.03131290064668393,0.0022570980302024837,0.05290617844838667,-0.007258243389668564,-0.0052753233347789304,0.017616657980525034
Muscle,"1-(1Z,9Z-octadecadienyl)-2-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-sn-glycero-3-phosphoethanolamine",0.012327588669831337,0.004006477191245455,-0.03339101139730075,0.03165522365346239,-0.03417403982087168,-0.08052397483177386,-0.006792217822049916,0.015907743838178327,0.00996336136179819,-0.026339475554912797,0.02953877669388623,0.05435149919031773,0.03499163611833076,-0.005873211413172943,0.06314180322289749,0.03023346717312338,-0.02431069099635794
Muscle,"1-(1Z-hexadecenyl)-2-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-sn-glycero-3-phosphoethanolamine",-0.01228711477354159,-0.01558854627725299,-0.03129724633236525,-0.008326559891569206,-4.325678988749934e-4,0.008639488446163954,-0.023658277452970604,0.03492904060256187,0.09962302027020765,-0.02876478479143924,0.062355580118720506,-0.025094175826550998,0.05400782945879594,0.026495378972431784,-0.02463291656175534,0.04886874057289172,-0.0019303478520672492
Muscle,"1-(1Z-hexadecenyl)-2-(8Z,11Z,14Z-icosatrienoyl)-sn-glycero-3-phosphoethanolamine",0.036962735217496594,0.0041912647530572,-0.04950281353668993,0.06521765291964245,0.007920948911501665,-0.04200349491807889,0.00237761443385323,-0.031680579423631075,0.013734781952715389,0.01049616452729293,0.01221682409353965,0.0011011431067146267,-0.021967875983579424,0.0383025844074287,-1.1577849211767307e-4,-0.008598690341033806,0.02093826894093842
Muscle,1-(1Z-hexadecenyl)-2-linoleoyl-sn-glycero-3-phosphoethanolamine,0.04070372353640772,0.010678489031123457,-8.835800333276983e-4,0.07036470802690023,0.0351353930008094,0.006959768454503107,-0.04074787914508944,0.014619826275714336,-0.00514685390977597,0.06434794959178217,0.01246064431895286,-0.023252650874459484,-0.01190598938681084,0.007301492017958329,-0.004027469475428617,-0.002667543456735902,-0.010736114689982089
Muscle,1-(4-Aminobutyl)urea,-0.04763108561788532,-0.0119838676909704,-0.03662014388925634,-0.023170395411957128,0.00861564808331795,0.036819117577528,-0.0472553096128841,-0.007889368480005562,0.029348429362182432,0.019597910788129662,0.01860940110161458,-0.047485762002675326,-0.0025545514914189923,0.06485058178521784,-0.01922435147564653,-0.047263689762596796,-0.00920689651055446
Muscle,1-Methyl-4-(2-aminoethyl)piperazine,-0.03171254465718935,-0.06465929655813032,-0.022338713893093675,0.011950880382487102,0.03275053097529499,0.03673207789568084,0.012330796477816035,-0.013565488802939035,0.003753670403903424,-0.023931855965032226,-0.05514497995439129,0.0028414505462359186,-0.007664152850750734,-0.017003658630487646,0.0015690063645587811,-0.021466225470203052,-0.012191990993575921
Muscle,1-Methylhistidine,-0.015190959271921649,-0.028790539588198702,-0.006331898320083367,-0.010917986031725536,-0.017742692723047643,0.04420761740425472,0.01204069954769924,0.014224302763718092,-0.07775124908102149,0.007873532335206563,-0.07655253059938831,0.024603889296213304,-0.06203855693774542,0.009294920029720023,0.04786698081096088,-0.056555669254609094,-0.016771479209609114
Muscle,1-Methylinosine,-0.02722596967420966,0.026765771785401137,0.02878014428175317,0.02865629256718239,-0.04392211711947212,0.007507313880080559,-0.047153052620452315,0.009039858288329785,0.019080605340413052,0.05836772851001313,0.03129873152098671,0.0279459642884983,0.01015669192495776,-0.0038911773858204364,-0.06638029112182976,0.07370537266325577,-0.02399763864935207
Muscle,"1-O-[(2E,4E,6E,8E,10E,12E,14E,16E,18E)-2,6,10,15,19,23-Hexamethyl-2,4,6,8,10,12,14,16,18,22-tetracosadecaenoyl]-6-O-(12-methyltetradecanoyl)-β-D-glucopyranose",0.03427986987687118,-0.03908210344236422,-0.05289284334695087,0.016009233639618033,-0.00475842845450692,-0.023267441510129844,0.020135079438417875,0.021900714964752235,0.05577230699727902,-0.02922061637082569,0.025580638620330547,-0.03782164081086904,-0.011324662168840411,-0.04152803323725103,-0.0029577021724312954,0.013954189684549983,-0.006153944779560049
Muscle,1-Palmitoyl-2-docosahexaenoyl-sn-glycero-3-phosphocholine,0.012158661204984968,0.03630055335529405,-0.03499073139496642,0.022355809003104105,-7.68585772640125e-4,0.001994234166481254,-0.031003316233936346,-0.04228001398087218,-0.057845556464759584,-0.07152515851680834,6.057887050435127e-4,0.024950681876667,-0.04251880855693374,-0.06474635021737933,0.015786713492404146,0.037756107445258646,0.009208620010001545
Muscle,1-Pentanesulfenothioic acid,0.0314781142636359,0.025988514162588534,0.016957772453825987,-0.004942424395993505,-0.017294389201766718,0.001773162327925942,-0.05392491104070375,-0.017998450611690104,0.07680220447109133,0.05708703242015008,0.06935603049836667,-0.03244023027188299,0.005156354926473514,0.0066296676661237565,0.014390382899389749,0.002835868117720497,-0.020027779895263657
Muscle,1-Phenylethanol,0.017249042470327762,0.013941994191835205,-0.030462582750952674,0.022212578252559626,-0.07282849340314261,0.010263247056195426,0.04981977661810925,0.0121576585695912,0.0481666186284828,-0.010163048438629316,-0.04222367886144135,0.045168275485537396,0.018958800223701885,-0.00566378413117761,-0.04138128376132887,-0.0018379885516448746,0.0016174601460989394
Muscle,1-Piperideine,-0.03421336255117418,-0.0158501622866807,-0.02947999782753917,-0.03496412314877619,-0.04512272739530436,0.028666632769896398,-0.031202927142544273,-0.0020545465397308793,-0.08588410286768165,0.03658410579826201,0.003902673730674527,-0.008358608558631098,0.015433271354868081,0.008403687777298177,0.008734678016768601,0.022709977302405312,0.014677211918336344
Muscle,1-[(5-Amino-5-carboxypentyl)amino]-1-deoxyfructose,-0.015969977826931915,-0.004314203944718711,0.0524867031640122,-0.03701376136436704,0.016911885221472134,-0.01945808072161219,-0.014821652957147094,0.02695142675516235,8.894673991037024e-4,-0.043554865245810814,0.07212756149948277,0.03889345528371623,0.06193612456030186,-0.024335112420245462,0.014771282387664895,-0.052164486416579996,-0.019964589101191775
Muscle,1-[(9Z)-octadecenyl]-2-hexadecanoyl-sn-glycero-3-phosphocholine,0.0411142704591488,0.030989876620975222,-0.010100388315630636,0.07590031569511983,0.018015931549012206,0.02172013789590136,0.008525011992878152,0.021279564117795583,0.0067232832904478845,-0.004663091582846803,0.027396085876028008,-0.03419319488773725,0.032257430980157466,-0.007003302443095247,-0.025337315378317498,0.014964552313927881,-0.02165669819477772
Muscle,1-octadecanoyl-2-eicosanoyl-sn-glycero-3-phosphoethanolamine,0.01016318591567949,-0.02979292026276923,-7.111252274434093e-5,-0.00632504814843687,-0.05447681687023975,-0.0029883955683024433,0.02719601334592326,0.06619475047794722,-0.05808610147297251,-0.025178039697257452,-0.0432921944811326,0.019668802409638024,-0.06755388293274361,-0.024250228590120475,-0.012675881329386142,-0.05015701437004328,-0.056169435717441193
Muscle,"1-stearoyl-2-(7Z,10Z,13Z,16Z-docosatetraenoyl)-sn-glycero-3-phosphoserine",-9.979860405800046e-5,-0.014345502913872814,-0.002661487235272582,-0.0019482901580067525,6.526478729604445e-4,-0.07669873826705367,-5.365324251733139e-4,-0.0379970100476398,-0.018354356362827083,-0.05128508573313954,-6.004224347307504e-4,0.04388759801415285,-0.08322770635127101,-0.019342168706448663,0.06904040185406544,0.06376554455634223,0.006808231916732566
Muscle,1-stearoyl-2-arachidonoyl-sn-glycero-3-phosphoserine,0.03311223657773417,-0.014901360073965718,-0.03478473256331384,0.029426940467409495,0.02774271084879886,-0.0023682713515690923,0.0072215257775939505,-0.041077245521651616,-0.012184281793564731,-0.07879306889276565,-0.02243350070769489,0.011912123184765248,-0.05987612465516605,-0.006727788684401567,0.07164245748915668,0.03275668849939977,0.002944089264939905
Muscle,10-Hydroxy-2-decenoic acid,-0.02373051225397143,0.05340595817777976,0.003810900444365206,0.010403882939999247,-0.015425851273280347,-0.023731798205932166,-0.030116350452767986,-0.05943596750370023,-0.038529292182628606,0.07158340952650667,0.04455192671938523,-0.009513096080511445,0.0024029010347758296,0.021715404016578843,-1.3766650999824027e-4,-0.010857792932399619,0.006313231112015137
Muscle,10-Hydroxydecanoic acid,-0.016141596419003087,0.06613128088052295,0.024487691048294333,0.01654067016525266,0.03452027124880276,-1.425528995006129e-4,-0.02657310119384193,-0.05089253456396408,-0.012697331475853318,-0.02148200943833789,0.03711194315735419,-7.506536632392952e-4,0.014837634334883568,0.04707403686175656,-0.023875656357008584,-0.0068092054654775224,0.010607175309771202
Muscle,10Z-Heptadecenoic acid,-0.012846535770960624,0.002251162893771661,0.03676115145910529,-0.055589833157059405,0.026781247542377533,-0.04166787642866104,0.0051677897385418526,-0.020888796691579094,0.051828616821753666,0.046571961999322134,-0.07477065116561459,-0.0058270827012640355,0.002906576818152252,-0.0064031238878789875,-0.018855202952913697,0.028793005172657708,0.013426015748843577
Muscle,10Z-Nonadecenoic acid,-0.019729197336794672,-0.021419306795789635,0.06099623477205965,-0.025764124430031773,0.017566948826749338,-0.037122678754648704,-0.030196189734760324,0.011049038240252025,0.03511450695853687,0.0013857181380975774,-0.07254671212601035,-0.032023976472996055,0.02756116156870044,-0.021501125553050834,-0.00493392540124037,-9.222925633981304e-4,-0.04667480955513451
Muscle,10Z-Pentadecenoic acid,-0.006800692763961841,-0.016820281819919427,0.015445951840092577,0.01745632150457679,0.05393610195118721,-0.037827160781498975,0.03763071929493734,0.03637127849890169,0.012348038156494455,0.0727283350513273,-0.046930177788931285,-0.06712450227071208,-0.011159182883237237,0.029357259906148347,-0.034907855430572045,0.017455524346386087,0.001429949776524565
Muscle,11(R)-HETE,-0.040560362811671385,-0.011678768855088607,-0.002561887155954561,0.013588933850213572,0.0011433417714235797,-0.07032593760506273,-0.011442525545800506,-0.01198212975708785,-0.03968228983722532,0.010847808362586014,-0.03928315062724759,-0.035575868943480596,0.08876822031589778,-0.03178120223542852,-0.0234497459881267,-0.024971250847064596,0.01106721852168882
Muscle,11Z-Eicosenoic acid,9.146294275881934e-4,-0.011514155022693382,0.0677933196811206,4.3450840729094615e-4,0.011973933051244586,-0.02693380557393523,-0.03945152590385233,0.0069614795577157985,-0.02159049484471883,-0.010080095603319544,-0.044574653570236725,-0.023481257807657682,0.041760309828125,-0.057584091744547136,-0.07543701741724582,-0.020623029823140383,0.041285882206778646
Muscle,12-Hydroxydodecanoic acid,0.0032406532475998296,0.06388656134973963,0.013302044510309327,-0.0014444299563255343,0.019299074089970624,-0.055141519523118576,-0.04934038148265115,-0.009187909013172561,0.0012820086749071845,-0.0028840271844351915,0.04760892224327029,0.03981918120795196,0.018534054817973655,0.021486807115879455,-0.03754158566399691,-0.006116990742224093,-0.01898659260905671
Muscle,12-oxo-PDA,-0.01368000916258228,0.0037241432095682,-0.015365581541767856,0.004970759453224554,-0.004703146719654912,-0.04839541983296931,0.007124011568627382,-0.07403141314268993,-0.028953376685671866,-0.048471044769744336,-3.8249034878863174e-4,0.008829969811184361,-0.01809345359247983,-0.01762125385057911,0.11883638179202867,0.07429103016583878,-4.8910738794591914e-5
Muscle,12S-HHT,0.0074428446498476086,0.05753529464538751,0.041796939721516976,-0.023446540504499284,-6.860912785089321e-4,0.006833172806870078,-0.03975596706234057,0.031074389415387694,0.010236280522600644,-0.023320590542541438,-0.06336547798004884,0.027130198674522828,0.040185061279619204,-0.024546301312596507,0.018020261742337815,0.02482759893709627,7.265891018242679e-4
Muscle,13-Docosenamide,0.011867805128513643,0.02176769095186028,-0.03432746152692226,0.06543962586305264,0.04445241054631252,0.03128976633475321,8.613692530241595e-4,0.048300495247346364,-0.025942198371661097,-0.03475239218014327,-0.02186153331477141,-0.03531519425867378,0.02647118911551295,0.02082449717981185,-0.006274747120709785,-0.00660267768048378,-0.023001200196248475
Muscle,13-HODE,-0.047326939418891247,-0.0068675861034826315,0.010388814501327002,0.016254375977669353,0.010235031545384613,-0.061633182016269154,-0.009564198629064876,-0.041172078781321925,-0.02438053778898021,-0.04970361990901201,-0.043788629865487434,-8.831196984119099e-4,0.05597309711715632,-0.008683114140979277,-0.049733892947633127,-0.02650608549874741,0.04965491990011386
Muscle,13-L-Hydroperoxylinoleic acid,-0.053303785973773034,-0.013945019848580327,0.05311733492609498,0.04070155369067315,-0.003074590170813288,-0.00820392635574404,-0.0028887779538272164,-0.022728515363204332,-0.02897581965978011,-0.031441829432917075,-0.006611682613671622,0.01946564709215524,0.0033245743066976116,-0.012939973033901483,0.04346632566130509,0.016872931032778742,-0.024578749758498494
Muscle,13-OxoODE,-0.03828754531897886,0.0011109541019863982,0.016077020145528424,0.0016883464775647083,0.017858310078369504,-0.09597168509990724,0.006858363847102475,-0.00828077866003892,0.021848267036948768,0.015484498498209973,-0.030908803219951264,0.005119782600962165,0.04246823309065823,-0.031929306382960175,-0.050539790401754776,-0.0022547348863845265,0.016999815849316133
Muscle,15-Keto-prostaglandin E2,0.059729557686007934,-0.05534021856108629,0.02654452161912339,-0.021156378695330286,0.011736738854278875,6.425506673921136e-4,0.00942929623012881,-0.010950210390650866,0.00270267831251156,0.007293347647096502,7.812139797079602e-4,0.015917323157787603,-0.004493714981855108,0.005083223565398968,-0.02459025808731695,0.018725542392743814,0.0016942297320063416
Muscle,15beta-Hydroxydesogestrel,0.02150373278389068,-0.012391755666465472,-0.029679768199527612,0.006114803016310799,0.07411534462501852,-0.002370622630770748,0.011095999496396506,0.05851936576318547,-0.04085216018310844,0.044430376474763,-0.028090839289899864,-0.012113969623089412,-0.033914572334443276,0.03582369181686252,0.002208050499173387,-0.037195812997484076,0.011212956215134958
Muscle,"16-Heptadecyne-1,2,4-triol",0.05507679919963476,0.008001370538572375,-0.041563579841019535,0.041581867797915215,-0.013706889943468173,-0.033623660003186444,0.023324417280667465,0.004781562894461663,-0.017718651615708625,-0.024571315880719743,-0.025933668704714155,-0.02082555460442423,-0.047633631760879626,-0.009168647302450957,0.015762830621084287,0.020135686978765742,0.030638156180707907
Muscle,16-Hydroxyhexadecanoic acid,-0.06989941606173222,4.214824650512282e-4,0.032400521069063416,0.01860317781605119,0.010922034677014454,-0.010782334129848076,-0.00919253634274991,0.013643044511416234,-0.013693395092304033,-0.016971260016415187,-0.015506769561732582,0.011112125234067412,-0.048103255546319015,0.007216017027200093,-0.04583733153777737,-0.03152433726209963,-0.052495438830713136
Muscle,17-(4-Hydroxyphenyl)heptadecanoic acid,0.05499135914170031,-0.0055814160683194,-0.0017813668602782702,0.056807215729663414,0.02021294029673805,-0.010232228598891698,-0.027219610014372467,-0.0027702233783956005,-0.020422159676459307,-0.04434437208381305,0.006089178677941166,-0.012281480412397627,-0.016975714322883733,-0.05356089002854424,0.030419635721985694,0.05253242099699789,0.0018561838526000851
Muscle,18-Oxocortisol,0.06362213024386763,-0.04327906895814267,0.03266162046903062,-0.02219325682715985,0.020429436547043652,0.014708875386415146,0.013841121854330993,-0.016696693426119576,-0.007579183051529992,0.009410587832450332,0.010287013605249036,0.001349232363610425,0.011494885415388345,-0.003423241692474973,0.006196348382470572,0.00872700732164217,-0.004227331420687736
Muscle,"2',4'-Dihydroxyacetophenone",-0.011079728413532589,-0.002857759955896004,0.010224173281345197,0.01677812016658913,-0.01987475648390538,-0.04668268381185752,-0.054350743296696265,-0.024427752198975274,0.03996269094013019,0.05411457002403122,-0.03759767177513505,0.002198609985372604,-0.054435317074561985,-0.07854649096290646,-0.07335937410065234,-0.04285386273958698,-0.026205719530811893
Muscle,2'-Deoxyguanosine 5'-monophosphate,0.030788278197009196,0.04157213442993107,0.014004574597355721,-0.028497589795734118,-0.042302172609839116,-0.013985465048494483,-0.0041441364412697496,0.05477280762481028,-0.008736671336042558,0.05301221973760089,-0.05649681451667615,0.029450672782596353,-0.026814339374698595,-0.005235603167405495,0.013462311265173645,0.04532775233617062,-1.1964406886593588e-4
Muscle,"2,2,2-Trifluoroethanol",-0.03441381208911043,-0.023391003233529915,-0.007350544906495533,0.003896996704308256,0.022385529242429123,-0.02188308099778371,0.02247462720849864,0.0051682830335210515,-0.02703598450291431,-0.0017640481895347692,-0.06537452864691319,0.008034111378840305,-0.014520920985829508,0.03216469712252175,-0.1412620362817913,0.0210113553409953,0.02421323841163971
Muscle,"2,2,6,6-Tetramethyl-4-piperidinol",-0.03129774741772652,0.023652491478095367,-0.024224305270565846,-0.02854188057932576,-0.003315887454987681,-0.011104412938014617,-0.0430810116113316,-0.020953658672450335,0.030382857031497016,0.07017037203620656,0.025930397990941444,-0.0756312465054335,-0.009993273240527874,0.050323142781604685,0.01623211324556671,0.052478128344294814,-0.11083290520978874
Muscle,"2,3,6-trihydroxypyridine",-0.06572971505574812,-0.04937165067601619,0.002881266152769462,-0.0048693424735570924,0.003525871364667914,-0.033021368914394514,0.01680980831848871,0.006077140118788313,0.006648822517791193,-0.018477629108897112,0.0034339560170424093,0.015219088944052054,-0.012920402243625418,0.016191646564263005,0.02095590914701076,-4.458264586565654e-4,0.0013530158092483573
Muscle,"2,3-dinor prostaglandin e1",0.03361901007492461,-0.037854947000919355,0.012014944826086902,-0.03635960302764695,0.035917020897343305,-0.014138466807432241,-0.021202652689066185,-0.046623373626179826,0.010720551511681258,0.012097712583000169,-0.06812472304197399,0.033028428147364626,0.060709826793632425,0.026884514973907595,-0.015086082087177623,-0.007826499318359884,0.003495739476596915
