correlation_method,metabolite_tissue,metabolite,cytokine_sampling_tissue,cytokine,cytokine_measurement,n,n_unique_samples,correlation,p_value,p_adj_bh,metabolite_min,metabolite_max,cytokine_min,cytokine_max
pearson,Liver,N-[4-(cyanomethyl)phenyl]-N'-(2-fluorophenyl)urea,systemic blood,GDF-15,concentration_pg_ml,14,14,0.8793810434522791,3.4119274501825184e-5,0.01915423827561337,342895.403559636,5741835.48331019,92.8383732140298,669.743133000196
pearson,Muscle,18-Oxocortisol,portal blood,IL-17F,mfi,8,8,0.9759273192931331,3.4248314097365184e-5,0.01915423827561337,1502.86462451764,71453.7146139776,811.51361,62971.27344
pearson,Muscle,Allyl propyl disulfide,portal blood,IL-6,mfi,8,8,0.9758353311206371,3.464002202427657e-5,0.01923393453117745,15738.0634914508,1220317.09195838,4212.57422,82863.64844
pearson,Muscle,Dihydronaringenin-O-sulphate,systemic blood,TNF-alpha,mfi,14,14,0.8780773828843774,3.6285955453383826e-5,0.020003928870658313,3819.02326168596,73914.1305386798,938.71515,3738.94946
pearson,Liver,N-[4-(cyanomethyl)phenyl]-N'-(2-fluorophenyl)urea,systemic blood,GDF-15,mfi,14,14,0.8778338048939364,3.670296741400393e-5,0.02002774433016204,342895.403559636,5741835.48331019,20122.66992,120830.39062
pearson,Muscle,"2-trans,4-cis-Decadienoylcarnitine",systemic blood,IL-6,mfi,14,14,0.8777230400958519,3.689388961182462e-5,0.02002774433016204,63692.4986673964,1550368.62764944,1981.80176,13671.38867
pearson,Liver,Linoleyl ethanolamide,systemic blood,IFN-gamma,concentration_pg_ml,5,5,0.9990008046933896,3.790917499284916e-5,0.02002774433016204,9145.96316110308,1106785.84581462,11.89636537814015,713.1829157063515
pearson,Liver,Protoporphyrin IX,systemic blood,IL-7,mfi,14,14,-0.8770346359129991,3.809873991094241e-5,0.02002774433016204,13614.2552508937,250807.658378492,1924.44104,4585.66553
pearson,Liver,Glycyl-Lysine,systemic blood,IFN-gamma,mfi,14,14,0.8769546618633273,3.824076912487672e-5,0.02002774433016204,1471047.82606539,13645847.7500937,1067.5177,25376.40039
pearson,Muscle,Glycerylphosphorylethanolamine,portal blood,IL-17F,mfi,8,8,0.9749934018720008,3.836390843383547e-5,0.02002774433016204,278478.211900804,892371.169417955,811.51361,62971.27344
pearson,Liver,Uric acid,systemic blood,IL-10,mfi,14,14,0.8768141352249696,3.849138316610979e-5,0.02002774433016204,452252.590075414,4695377.72238135,2005.2179,4715.10449
pearson,Muscle,Suberic acid,portal blood,IL-17F,mfi,8,8,0.9749520371802368,3.855339598438411e-5,0.02002774433016204,434010.040885479,1604589.60071587,811.51361,62971.27344
pearson,Liver,Aldosterone,portal blood,IL-17F,mfi,8,8,0.9748769633224809,3.889888355267028e-5,0.02002774433016204,99145.6518780472,2552970.25436231,811.51361,62971.27344
pearson,Muscle,LysoPC(20:1(11Z)/0:0),systemic blood,IL-17A,mfi,14,14,-0.8765732496060883,3.8924094966627446e-5,0.02002774433016204,26903.6259953362,206381.241839016,2236.69092,3499.0564
pearson,Muscle,"2,3,6-trihydroxypyridine",systemic blood,IL-1a,mfi,14,14,-0.8757221642288419,4.048485499968644e-5,0.020692855025667548,66805.7308137277,4556575.93622393,1950.86621,33647.1875
pearson,Liver,asn-phe,systemic blood,GDF-15,mfi,14,14,0.8735008243058385,4.480052663463991e-5,0.02246352658161864,93799.4120420947,1017978.27221176,20122.66992,120830.39062
pearson,Liver,Tris(hydroxymethyl)aminomethane,systemic blood,IFN-gamma,mfi,14,14,-0.8734863980577776,4.4829732497728957e-5,0.02246352658161864,11926314.9972961,70573999.2003397,1067.5177,25376.40039
pearson,Liver,L-Lactic acid,systemic blood,IL-1a,mfi,14,14,0.8733553765187756,4.5095696778832136e-5,0.02246352658161864,1912032588.64209,5101120020.73465,1950.86621,33647.1875
pearson,Muscle,Tyrosol,systemic blood,IL-6,concentration_pg_ml,6,6,0.9945100446659928,4.512668179893057e-5,0.02246352658161864,124130.625617425,274127.845531636,20.169297065345663,377.91436816350176
pearson,Liver,asn-phe,systemic blood,GDF-15,concentration_pg_ml,14,14,0.8732040978779841,4.540438127406722e-5,0.02246352658161864,93799.4120420947,1017978.27221176,92.8383732140298,669.743133000196
pearson,Liver,"2,4-Pentadiynylbenzene",portal blood,IL-17F,mfi,8,8,0.9732771805584496,4.675647061781201e-5,0.02298512358141867,161226.09651704,2236884.5056069,811.51361,62971.27344
pearson,Muscle,LysoPC(14:0/0:0),systemic blood,IL-1a,concentration_pg_ml,13,13,0.8893137899400663,4.742823737025681e-5,0.023167793419217854,409980.606293656,1173525.13437644,8.102720967125885,325.5216403276355
pearson,Liver,3-Tropanol,portal blood,IL-10,mfi,8,8,0.9729422299265018,4.852446538323508e-5,0.023554202756465935,344493.996985016,1043438.27378543,2581.14136,23233.7168
pearson,Liver,"2-[(2R,4aS,6R,7R,8aR)-6,7-Dihydroxy-4a-methyl-8-methylenedecahydro-2-naphthalenyl]-2-propanyl β-D-glucopyranoside",systemic blood,GDF-15,concentration_pg_ml,14,14,0.8715073376949315,4.898629987768424e-5,0.023629766403497933,6041.49271807067,644585.70191019,92.8383732140298,669.743133000196
pearson,Liver,(Methylthio)pyrazine,systemic blood,IL-1a,mfi,14,14,0.8712451322833314,4.9559818880176407e-5,0.02372055920524806,3666.34257063404,500549.013078655,1950.86621,33647.1875
pearson,Liver,"5-(3',4',5'-Trihydroxyphenyl)-gamma-valerolactone-3'-O-glucuronide",systemic blood,IL-6,concentration_pg_ml,6,6,0.994231584785557,4.9815950234252446e-5,0.02372055920524806,4479.4862378119,94839.9669133351,20.169297065345663,377.91436816350176
pearson,Liver,Dihydroxyacetone phosphate,systemic blood,IL-1a,concentration_pg_ml,13,13,0.8880590709122538,5.033589143853844e-5,0.02372055920524806,361097.710410356,2451756.60579747,8.102720967125885,325.5216403276355
pearson,Muscle,DL-Ornithine,systemic blood,IFN-gamma,mfi,14,14,0.8707531125798247,5.065078531536544e-5,0.02372055920524806,1318978.62341378,3332115.11586335,1067.5177,25376.40039
pearson,Muscle,Indole-3-acetylglycine,portal blood,IL-17F,mfi,8,8,0.9725389384497659,5.0711224007073466e-5,0.02372055920524806,17254.35830296,121809.404193349,811.51361,62971.27344
pearson,Liver,Erucic acid,portal blood,IL-10,mfi,8,8,0.9724748975467379,5.106436068702309e-5,0.02374185155315929,676176.863970487,3814976.27244628,2581.14136,23233.7168
pearson,Muscle,Asymmetric dimethylarginine,systemic blood,IFN-gamma,mfi,14,14,0.8704043059495212,5.143600062075188e-5,0.023746711387558787,1420266.384949,9263020.96212469,1067.5177,25376.40039
pearson,Liver,Arabinonic acid,systemic blood,IL-17A,mfi,14,14,0.8702923284565138,5.169017249429743e-5,0.023746711387558787,4261744.47603544,48628128.0906809,2236.69092,3499.0564
pearson,Muscle,2-Indolecarboxylic acid,portal blood,IL-17F,mfi,8,8,0.9720152608828009,5.364678172575947e-5,0.024499755110024352,18388.741769775,832688.978429598,811.51361,62971.27344
pearson,Liver,"2-[(2R,4aS,6R,7R,8aR)-6,7-Dihydroxy-4a-methyl-8-methylenedecahydro-2-naphthalenyl]-2-propanyl β-D-glucopyranoside",systemic blood,GDF-15,mfi,14,14,0.8689995067829374,5.469958326560312e-5,0.024763121503643907,6041.49271807067,644585.70191019,20122.66992,120830.39062
pearson,Muscle,LysoPC(14:0/0:0),systemic blood,IL-1a,mfi,14,14,0.8689300707264795,5.486516943668189e-5,0.024763121503643907,409980.606293656,1173525.13437644,1950.86621,33647.1875
pearson,Liver,"N-(2,2,4,4-Tetramethyl-3-thietanyl)alaninamide",systemic blood,IL-1a,mfi,14,14,0.8686548483052333,5.55255248460047e-5,0.02486383509978399,24318.9879005456,124071.239280303,1950.86621,33647.1875
pearson,Muscle,Diethyl tartrate,systemic blood,TNF-alpha,concentration_pg_ml,12,12,0.9035324648004104,5.584960927749018e-5,0.02486383509978399,7885.01572688552,193564.841169276,3.47434991240654,39.26422696065878
pearson,Liver,DROMOSTANOLONE TETRAHYDROPYRANYL ETHER,systemic blood,IFN-gamma,mfi,14,14,0.8684361884357313,5.605477205704087e-5,0.02486383509978399,2389700.84065905,10253328.5257079,1067.5177,25376.40039
pearson,Liver,trans-trans-Muconic acid,systemic blood,IL-10,mfi,14,14,0.868056062603972,5.698461709359898e-5,0.02513184427019411,7891.2141930699,2309585.61719565,2005.2179,4715.10449
pearson,Liver,Methionylserine,systemic blood,GDF-15,concentration_pg_ml,14,14,0.8668335784991884,6.006060316536531e-5,0.02619057243468303,17267.4083507591,464041.445738543,92.8383732140298,669.743133000196
pearson,Liver,"PI(18:1(9Z)/18:3(6Z,9Z,12Z))",systemic blood,IL-17A,mfi,14,14,-0.8666959914224117,6.0415101636319515e-5,0.02619057243468303,272671.854930486,1477015.88793404,2236.69092,3499.0564
pearson,Liver,Cortexolone,systemic blood,IL-1a,concentration_pg_ml,13,13,0.8838985919047279,6.101647490357259e-5,0.02619057243468303,59881.3425588355,496463.134180205,8.102720967125885,325.5216403276355
pearson,Liver,Methionylserine,systemic blood,IL-6,mfi,14,14,0.8663487077705077,6.131747937315624e-5,0.02619057243468303,17267.4083507591,464041.445738543,1981.80176,13671.38867
pearson,Liver,Taurodeoxycholic acid,systemic blood,IL-1a,concentration_pg_ml,13,13,0.8834788510764203,6.218759987735803e-5,0.02619057243468303,50421354.5912643,578160426.124346,8.102720967125885,325.5216403276355
pearson,Liver,"PC(20:5(5Z,8Z,11Z,14Z,17Z)/16:1(9Z))",systemic blood,IL-1a,concentration_pg_ml,13,13,0.8833483933401018,6.25552379696273e-5,0.02619057243468303,145637.70389755,8009453.74353312,8.102720967125885,325.5216403276355
pearson,Liver,Pyroglutamic acid,portal blood,IL-10,mfi,8,8,-0.9705193742976743,6.264664092177729e-5,0.02619057243468303,22836876.8236948,340360127.758851,2581.14136,23233.7168
pearson,Liver,Taurodeoxycholic acid,systemic blood,IL-1a,mfi,14,14,0.8658210728698439,6.270947000297748e-5,0.02619057243468303,50421354.5912643,578160426.124346,1950.86621,33647.1875
pearson,Liver,SM(d18:1/20:0),systemic blood,IL-17A,mfi,14,14,-0.8657212076088913,6.297580561256732e-5,0.02619057243468303,932488.725248625,7603035.62167589,2236.69092,3499.0564
pearson,Liver,"N6,N6,N6-Trimethyl-L-lysine",portal blood,IL-17F,mfi,8,8,0.9704325833686288,6.31974095683309e-5,0.02619057243468303,3793458.14581665,16913440.4199581,811.51361,62971.27344
pearson,Liver,3-Oxocholic acid,portal blood,IL-17A,concentration_pg_ml,4,4,-0.9999365567918609,6.344320813912582e-5,0.02619057243468303,20216.8564073537,209497.92037755201,11.689201474353736,34.287789395062916
pearson,Liver,Methionylserine,systemic blood,GDF-15,mfi,14,14,0.8655415235765623,6.345733409284434e-5,0.02619057243468303,17267.4083507591,464041.445738543,20122.66992,120830.39062
pearson,Liver,nicotinamide hypoxanthine dinucleotide,systemic blood,IL-1a,mfi,14,14,0.8649654012613565,6.50215286440235e-5,0.02669341266354113,67246.0989318345,236592.737142381,1950.86621,33647.1875
pearson,Muscle,"β,ε-Carotene-3,3′-diol",portal blood,GDF-15,concentration_pg_ml,8,8,0.9699728283152894,6.616846913540593e-5,0.027020542052225555,31262.2972658302,233185.449148705,539.243926392015,2125.05514624343
pearson,Liver,L-Ergothioneine,systemic blood,IL-1a,mfi,14,14,0.8643331505572052,6.677410842946842e-5,0.02712434572940196,16731.181384816,16343937.3881562,1950.86621,33647.1875
pearson,Liver,SM(d16:1/24:1(15Z)),systemic blood,IL-17A,mfi,14,14,-0.8638512266414983,6.813566133285599e-5,0.02753251487785249,1514762.22929498,17548892.8916802,2236.69092,3499.0564
pearson,Muscle,"β,ε-Carotene-3,3′-diol",portal blood,GDF-15,mfi,8,8,0.9694288997886072,6.980104836205449e-5,0.028058567253038364,31262.2972658302,233185.449148705,98623.61719,358836.4375
pearson,Muscle,Dihydronaringenin-O-sulphate,systemic blood,TNF-alpha,concentration_pg_ml,12,12,0.8985131212564127,7.134918256209237e-5,0.028440224007467988,3819.02326168596,73914.1305386798,3.47434991240654,39.26422696065878
pearson,Liver,Lithocholyltaurine,portal blood,IFN-gamma,concentration_pg_ml,4,4,-0.9999285125232256,7.148747677440774e-5,0.028440224007467988,78720.0962147364,341831.320384774,11.486764464416169,165.9685216422923
pearson,Liver,5'-Deoxyadenosine,systemic blood,IL-6,concentration_pg_ml,6,6,0.9930581320675907,7.211703290866841e-5,0.028543551794312963,32304.8789506849,270590.41839727,20.169297065345663,377.91436816350176
pearson,Muscle,pe (39:7),systemic blood,IL-17A,mfi,14,14,-0.8622386018120214,7.285711012194349e-5,0.028689345710263256,13175.1046170483,91737.9099629429,2236.69092,3499.0564
pearson,Liver,Valpromide,portal blood,IL-17F,mfi,8,8,0.9687027818090567,7.485259379799986e-5,0.029325498422993042,1026605.85542499,2841246.96976584,811.51361,62971.27344
pearson,Liver,Anhydrovitamin A,portal blood,TNF-alpha,concentration_pg_ml,8,8,0.9684401595466141,7.673748231382948e-5,0.029761803442117384,2002431.8261442,107817565.890907,24.992408060414455,171.61157708184535
pearson,Liver,Vitamin A,portal blood,TNF-alpha,concentration_pg_ml,8,8,0.9684401595466141,7.673748231382948e-5,0.029761803442117384,2002431.8261442,107817565.890907,24.992408060414455,171.61157708184535
pearson,Liver,Anhydrovitamin A,portal blood,TNF-alpha,mfi,8,8,0.9681539377285037,7.882719914249703e-5,0.03026646394800813,2002431.8261442,107817565.890907,2677.86475,14788.66895
pearson,Liver,Vitamin A,portal blood,TNF-alpha,mfi,8,8,0.9681539377285037,7.882719914249703e-5,0.03026646394800813,2002431.8261442,107817565.890907,2677.86475,14788.66895
pearson,Liver,Macrocarpal C,systemic blood,IFN-gamma,mfi,14,14,0.8601963619685628,7.921515570740661e-5,0.03026646394800813,6915.99495256328,111945.657497735,1067.5177,25376.40039
pearson,Liver,1-Pentanesulfenothioic acid,systemic blood,IL-17A,mfi,14,14,0.8599106643669646,8.013950964243577e-5,0.030468804700508337,152659879.673738,1597044514.97099,2236.69092,3499.0564
pearson,Liver,3-Nitrotyrosine,systemic blood,IL-17A,mfi,14,14,-0.8595704330644115,8.125173234701956e-5,0.03074023873795573,89127.1484599406,194704.667823589,2236.69092,3499.0564
pearson,Liver,Pyroglutamic acid,portal blood,TNF-alpha,mfi,8,8,-0.967763593103124,8.173727942915929e-5,0.030773088908987875,22836876.8236948,340360127.758851,2677.86475,14788.66895
pearson,Liver,Chenodeoxycholic acid,systemic blood,IL-1a,mfi,14,14,0.859186377030723,8.252227449703095e-5,0.030786671368891533,36134.9598688319,603705.856090641,1950.86621,33647.1875
pearson,Muscle,6-Phosphonoglucono-D-lactone,portal blood,IL-6,mfi,8,8,0.9675527837851144,8.333801837475829e-5,0.030786671368891533,7135.3361293935905,221868.444043775,4212.57422,82863.64844
pearson,Muscle,6-Phosphonoglucono-D-lactone,portal blood,IL-6,concentration_pg_ml,8,8,0.9674833581649142,8.386968852783264e-5,0.030786671368891533,7135.3361293935905,221868.444043775,52.928190916086855,2630.567917196553
pearson,Liver,N-Acetyl-b-glucosaminylamine,systemic blood,GDF-15,concentration_pg_ml,14,14,0.8587355081208713,8.403442454290448e-5,0.030786671368891533,315879.901264107,1465034.26759316,92.8383732140298,669.743133000196
pearson,Liver,nicotinamide hypoxanthine dinucleotide,systemic blood,IL-1a,concentration_pg_ml,13,13,0.8765594170635115,8.423613938434117e-5,0.030786671368891533,67246.0989318345,236592.737142381,8.102720967125885,325.5216403276355
pearson,Liver,2-[(5Z)-5-tetradecenyl]cyclobutanone,systemic blood,IFN-gamma,concentration_pg_ml,5,5,0.9982981597862289,8.425605751545253e-5,0.030786671368891533,118190.786040515,2283261.72128886,11.89636537814015,713.1829157063515
pearson,Liver,"PC(18:3(9Z,12Z,15Z)/19:1(9Z))",systemic blood,IL-17A,mfi,14,14,0.8585786915300332,8.456561713144603e-5,0.030786671368891533,85339.1749351121,2062767.51761159,2236.69092,3499.0564
pearson,Liver,18-Oxocortisol,portal blood,IL-10,mfi,8,8,0.967304240214308,8.525174057303538e-5,0.030812620569449386,17390.3598734116,109028.744984338,2581.14136,23233.7168
pearson,Liver,"5-(3',4',5'-Trihydroxyphenyl)-gamma-valerolactone-3'-O-glucuronide",systemic blood,IL-6,mfi,14,14,0.858323651911743,8.543535633405246e-5,0.030812620569449386,4190.19023845432,94839.9669133351,1981.80176,13671.38867
pearson,Liver,N-Acetyl-b-glucosaminylamine,systemic blood,GDF-15,mfi,14,14,0.858078274295294,8.627899971959884e-5,0.030972154410970412,315879.901264107,1465034.26759316,20122.66992,120830.39062
pearson,Muscle,Thiodiacetic acid,portal blood,IL-10,mfi,8,8,0.9668873367159262,8.852662688835207e-5,0.03163187529279173,73099.8464306305,2858003.82659221,2581.14136,23233.7168
pearson,Muscle,linatine,systemic blood,IL-17A,mfi,14,14,0.8568583476531825,9.057449050621813e-5,0.031964797915760984,14305.0117963811,2900117.38510333,2236.69092,3499.0564
pearson,Liver,arg-gln,systemic blood,GDF-15,concentration_pg_ml,14,14,0.8567926878780957,9.081052545249962e-5,0.031964797915760984,152492.9840827,1291263.36011743,92.8383732140298,669.743133000196
pearson,Muscle,N-Acetyltryptophan,systemic blood,TNF-alpha,mfi,14,14,0.8566804682948435,9.121509218573202e-5,0.031964797915760984,37476.829429643,133691.419329257,938.71515,3738.94946
pearson,Liver,D-Ribose,systemic blood,IL-17A,mfi,14,14,0.8564509434550648,9.204712477625573e-5,0.031964797915760984,311221.054698178,1859171.66495912,2236.69092,3499.0564
pearson,Liver,L-Lactic acid,systemic blood,IL-1a,concentration_pg_ml,13,13,0.8743948273000115,9.228716242478564e-5,0.031964797915760984,1912032588.64209,5101120020.73465,8.102720967125885,325.5216403276355
pearson,Liver,asn-val,systemic blood,IL-6,mfi,14,14,0.8563814075525981,9.230040818262479e-5,0.031964797915760984,10157.6669231222,212942.356018416,1981.80176,13671.38867
pearson,Liver,N-(3-aminopropoxy)guanidine,systemic blood,IL-17A,mfi,14,14,0.8563657619128947,9.235747519065429e-5,0.031964797915760984,7379.63051336292,8246893.27534283,2236.69092,3499.0564
pearson,Liver,Palmitic acid alkyne,systemic blood,IL-1a,mfi,14,14,-0.8560156271821245,9.364210531930205e-5,0.03226472182385595,15934679.2738314,101345548.766972,1950.86621,33647.1875
pearson,Muscle,Tetracosapentenoic acid,systemic blood,GDF-15,mfi,14,14,0.8556583525527877,9.496786740132769e-5,0.03257608891570876,148381.43297941,598557.190637903,20122.66992,120830.39062
pearson,Muscle,Tetracosapentenoic acid,systemic blood,GDF-15,concentration_pg_ml,14,14,0.8551242471503347,9.69782278714307e-5,0.033118493925296554,148381.43297941,598557.190637903,92.8383732140298,669.743133000196
pearson,Liver,arg-gln,systemic blood,GDF-15,mfi,14,14,0.854993816267512,9.74743840499363e-5,0.033141290576978344,152492.9840827,1291263.36011743,20122.66992,120830.39062
pearson,Liver,Asparagoside A,systemic blood,IL-1a,mfi,14,14,0.854176129889923,1.006320735676455e-4,0.033913025721686106,104974.449561167,273205.73912786,1950.86621,33647.1875
pearson,Liver,N-Acetylneuraminic acid,systemic blood,IL-1a,concentration_pg_ml,13,13,0.8722337876001404,1.0092754870865946e-4,0.033913025721686106,1058507.2181429,2359002.05021765,8.102720967125885,325.5216403276355
pearson,Liver,D-PANTOTHENIC ACID,systemic blood,IL-7,mfi,14,14,0.8540663173629032,1.0106239849686192e-4,0.033913025721686106,71460.0237418418,830419.573497812,1924.44104,4585.66553
pearson,Muscle,3-Methylcyclopentene,portal blood,IL-17F,mfi,8,8,0.9652035939950185,1.0259819660660465e-4,0.034255577568006366,710479.651413432,5243876.1484776,811.51361,62971.27344
pearson,Liver,2-Monolinolein,systemic blood,IL-17A,mfi,14,14,-0.853583828091145,1.0297089914197302e-4,0.034255577568006366,82086.307273691,597978.63169025,2236.69092,3499.0564
pearson,Liver,"[6]-Gingerdiol 3,5-diacetate",portal blood,IL-17F,mfi,8,8,0.9649480218754427,1.0485517760020911e-4,0.034600270844780144,66351.7813715226,770456.125289003,811.51361,62971.27344
pearson,Muscle,Oleoylcarnitine,systemic blood,IL-6,mfi,14,14,0.8531025588134843,1.0490364573307275e-4,0.034600270844780144,8914.10792740224,235336.969585195,1981.80176,13671.38867
pearson,Liver,Pyroglutamic acid,portal blood,TNF-alpha,concentration_pg_ml,8,8,-0.9643365798957456,1.1038742438151685e-4,0.03625404856921477,22836876.8236948,340360127.758851,24.992408060414455,171.61157708184535
