correlation_method,metabolite_tissue,metabolite,cytokine_sampling_tissue,cytokine,cytokine_measurement,n,n_unique_samples,correlation,p_value,p_adj_bh,metabolite_min,metabolite_max,cytokine_min,cytokine_max
spearman,Muscle,"3,4-Dihydroxyhydrocinnamic acid",systemic blood,IL-10,mfi,14,14,-0.2,0.49300373504000006,0.8989115800133999,2190985.09788403,7505024.26069306,2005.2179,4715.10449
spearman,Muscle,3-Hydroxybutyrylcarnitine,systemic blood,GDF-15,concentration_pg_ml,14,14,-0.2,0.49300373504000006,0.8989115800133999,6729577.36954408,16447519.3895903,92.8383732140298,669.743133000196
spearman,Muscle,3-Hydroxybutyrylcarnitine,systemic blood,GDF-15,mfi,14,14,-0.2,0.49300373504000006,0.8989115800133999,6729577.36954408,16447519.3895903,20122.66992,120830.39062
spearman,Muscle,3-Methylphenylacetic acid,systemic blood,IL-10,mfi,14,14,0.2,0.49300373504000006,0.8989115800133999,179984.588319532,746205.22081291,2005.2179,4715.10449
spearman,Muscle,"4-(1,1,3,3-Tetramethylbutyl)-phenol",systemic blood,IL-6,mfi,14,14,0.2,0.49300373504000006,0.8989115800133999,745589.427325892,1736631.60167267,1981.80176,13671.38867
spearman,Muscle,5'-Methylthioadenosine,systemic blood,IL-6,mfi,14,14,-0.2,0.49300373504000006,0.8989115800133999,1345920.8890314,2717661.7843979,1981.80176,13671.38867
spearman,Muscle,"5-(5-Methyl-2-furyl)-2,3-dihydro-1H-pyrrolizine",systemic blood,IL-10,mfi,14,14,-0.2,0.49300373504000006,0.8989115800133999,72.3539653314792,73217.6517283678,2005.2179,4715.10449
spearman,Muscle,5-Hydroxy-L-tryptophan,systemic blood,IL-1a,mfi,14,14,-0.2,0.49300373504000006,0.8989115800133999,80518.1029152404,189802.510838716,1950.86621,33647.1875
spearman,Muscle,6-(Methylthio)hexyl isothiocyanate,systemic blood,IFN-gamma,mfi,14,14,0.2,0.49300373504000006,0.8989115800133999,106750.588530562,1061700.29649867,1067.5177,25376.40039
spearman,Muscle,7-Methylhypoxanthine,systemic blood,IL-17F,mfi,14,14,-0.2,0.49300373504000006,0.8989115800133999,598582.78991711,14714790.0664813,1297.72559,11042.40039
spearman,Muscle,ATPA,systemic blood,TNF-alpha,mfi,14,14,0.2,0.49300373504000006,0.8989115800133999,9022.67055328773,250126.535026229,938.71515,3738.94946
spearman,Muscle,Anserine,systemic blood,GDF-15,concentration_pg_ml,14,14,0.2,0.49300373504000006,0.8989115800133999,94968716.5859063,374550286.767156,92.8383732140298,669.743133000196
spearman,Muscle,Anserine,systemic blood,GDF-15,mfi,14,14,0.2,0.49300373504000006,0.8989115800133999,94968716.5859063,374550286.767156,20122.66992,120830.39062
spearman,Muscle,Arborinine,systemic blood,IL-10,mfi,14,14,-0.2,0.49300373504000006,0.8989115800133999,139298.610653155,508138.004699862,2005.2179,4715.10449
spearman,Muscle,CDP-ethanolamine,systemic blood,IL-10,mfi,14,14,-0.2,0.49300373504000006,0.8989115800133999,199136.164731906,551790.741702394,2005.2179,4715.10449
spearman,Muscle,Caproylcholine,systemic blood,IL-1a,mfi,14,14,0.2,0.49300373504000006,0.8989115800133999,1432046.2602556,19937373.6288955,1950.86621,33647.1875
spearman,Muscle,Cer(d18:1/18:0),systemic blood,IL-1a,mfi,14,14,0.2,0.49300373504000006,0.8989115800133999,494936.311344121,25716922.4768647,1950.86621,33647.1875
spearman,Muscle,Cer(d18:1/18:0),systemic blood,TNF-alpha,mfi,14,14,-0.2,0.49300373504000006,0.8989115800133999,494936.311344121,25716922.4768647,938.71515,3738.94946
spearman,Muscle,Cincassiol B,systemic blood,IL-1a,mfi,14,14,0.2,0.49300373504000006,0.8989115800133999,114411.716574346,401809.041926867,1950.86621,33647.1875
spearman,Muscle,DL-2-Aminooctanoic acid,systemic blood,IL-17F,mfi,14,14,0.2,0.49300373504000006,0.8989115800133999,117168.733103743,243855.799061131,1297.72559,11042.40039
spearman,Muscle,Dihomo-gamma-linolenic acid,systemic blood,IFN-gamma,mfi,14,14,0.2,0.49300373504000006,0.8989115800133999,5930526.47599701,15284406.5710687,1067.5177,25376.40039
spearman,Muscle,Dimethyl trisulfide,systemic blood,IL-17F,mfi,14,14,0.2,0.49300373504000006,0.8989115800133999,2537034.3136434,197234906.793209,1297.72559,11042.40039
spearman,Muscle,Docosanamide,systemic blood,IL-1a,mfi,14,14,0.2,0.49300373504000006,0.8989115800133999,26452.7224797755,330987.025393429,1950.86621,33647.1875
spearman,Muscle,Dodecanoylcarnitine,systemic blood,IL-7,mfi,14,14,-0.2,0.49300373504000006,0.8989115800133999,139619.228168219,648697.528823683,1924.44104,4585.66553
spearman,Muscle,Geranyl acetoacetate,systemic blood,IL-10,mfi,14,14,0.2,0.49300373504000006,0.8989115800133999,40783.1955646116,480336.51512336,2005.2179,4715.10449
spearman,Muscle,Heptadecanoic acid,systemic blood,IL-17F,mfi,14,14,-0.2,0.49300373504000006,0.8989115800133999,4493020.28566839,7370103.35795411,1297.72559,11042.40039
spearman,Muscle,Heptanoylcarnitine,systemic blood,GDF-15,concentration_pg_ml,14,14,0.2,0.49300373504000006,0.8989115800133999,67356.6704593795,359473.523364029,92.8383732140298,669.743133000196
spearman,Muscle,Heptanoylcarnitine,systemic blood,GDF-15,mfi,14,14,0.2,0.49300373504000006,0.8989115800133999,67356.6704593795,359473.523364029,20122.66992,120830.39062
spearman,Muscle,Indole-3-carbidol,systemic blood,TNF-alpha,mfi,14,14,-0.2,0.49300373504000006,0.8989115800133999,79122.6311828172,178558.309000782,938.71515,3738.94946
spearman,Muscle,L-Lysine,systemic blood,TNF-alpha,mfi,14,14,-0.2,0.49300373504000006,0.8989115800133999,37463484.5204828,166140915.900035,938.71515,3738.94946
spearman,Muscle,"LysoPC(20:5(5Z,8Z,11Z,14Z,17Z)/0:0)",systemic blood,IL-7,mfi,14,14,-0.2,0.49300373504000006,0.8989115800133999,23399.2223573376,163064.405113781,1924.44104,4585.66553
spearman,Muscle,Maltotriose,systemic blood,IL-6,mfi,14,14,0.2,0.49300373504000006,0.8989115800133999,3267122.72556891,10921200.6606771,1981.80176,13671.38867
spearman,Muscle,Methylphosphonic acid,systemic blood,IL-17A,mfi,14,14,0.2,0.49300373504000006,0.8989115800133999,180.488079732533,62249491.0803404,2236.69092,3499.0564
spearman,Muscle,Methylphosphonic acid,systemic blood,IL-1a,mfi,14,14,0.2,0.49300373504000006,0.8989115800133999,180.488079732533,62249491.0803404,1950.86621,33647.1875
spearman,Muscle,Myristic acid,systemic blood,IL-17A,mfi,14,14,-0.2,0.49300373504000006,0.8989115800133999,22335561.849911,65078714.3584109,2236.69092,3499.0564
spearman,Muscle,"N,N,N,N′,N′,N′-Hexamethyl-1,10-decanediaminium",systemic blood,IL-7,mfi,14,14,-0.2,0.49300373504000006,0.8989115800133999,77122.6742928607,143228.565247982,1924.44104,4585.66553
spearman,Muscle,N-Acetyl-L-aspartic acid,systemic blood,IL-6,mfi,14,14,0.2,0.49300373504000006,0.8989115800133999,2225944.728747,11787101.3847053,1981.80176,13671.38867
spearman,Muscle,N-DEMETHYLTAPENTADOL,systemic blood,IL-7,mfi,14,14,0.2,0.49300373504000006,0.8989115800133999,262481.940415948,1747806.14481082,1924.44104,4585.66553
spearman,Muscle,N-Formyl-L-methionine,systemic blood,IL-1a,mfi,14,14,0.2,0.49300373504000006,0.8989115800133999,283928.325881526,1127063.97786604,1950.86621,33647.1875
spearman,Muscle,N3-Metyladenine,systemic blood,GDF-15,concentration_pg_ml,14,14,-0.2,0.49300373504000006,0.8989115800133999,103809.73757359,595542.344567482,92.8383732140298,669.743133000196
spearman,Muscle,N3-Metyladenine,systemic blood,GDF-15,mfi,14,14,-0.2,0.49300373504000006,0.8989115800133999,103809.73757359,595542.344567482,20122.66992,120830.39062
spearman,Muscle,OLOPATADINE N-OXIDE,systemic blood,IL-10,mfi,14,14,-0.2,0.49300373504000006,0.8989115800133999,93417.9854422201,1140098.80407702,2005.2179,4715.10449
spearman,Muscle,"PC(14:0/20:5(5Z,8Z,11Z,14Z,17Z))",systemic blood,IFN-gamma,mfi,14,14,-0.2,0.49300373504000006,0.8989115800133999,31483.7366267173,778589.226224636,1067.5177,25376.40039
spearman,Muscle,"PC(16:0/18:4(6Z,9Z,12Z,15Z))",systemic blood,IFN-gamma,mfi,14,14,-0.2,0.49300373504000006,0.8989115800133999,2331.18104093199,13971842.6036383,1067.5177,25376.40039
spearman,Muscle,"PE(18:4(6Z,9Z,12Z,15Z)/P-18:1(9Z))",systemic blood,IL-10,mfi,14,14,-0.2,0.49300373504000006,0.8989115800133999,69740.9543605179,2601235.97503543,2005.2179,4715.10449
spearman,Muscle,PG(16:0/16:1(9Z)),systemic blood,TNF-alpha,mfi,14,14,-0.2,0.49300373504000006,0.8989115800133999,3182599.74634355,31717091.5663305,938.71515,3738.94946
spearman,Muscle,Phytosphingosine,systemic blood,IL-10,mfi,14,14,-0.2,0.49300373504000006,0.8989115800133999,226778.133871958,589185.435531036,2005.2179,4715.10449
spearman,Muscle,Proline betaine,systemic blood,IL-7,mfi,14,14,0.2,0.49300373504000006,0.8989115800133999,355190.207380096,5306469.89259766,1924.44104,4585.66553
spearman,Muscle,Pyrocatechol sulfate,systemic blood,IL-1a,mfi,14,14,0.2,0.49300373504000006,0.8989115800133999,5618.08163170272,611108.290706714,1950.86621,33647.1875
spearman,Muscle,Ricinin,systemic blood,IL-1a,mfi,14,14,-0.2,0.49300373504000006,0.8989115800133999,706214.547838214,8242373.79528505,1950.86621,33647.1875
spearman,Muscle,Rosterolone,systemic blood,IL-7,mfi,14,14,-0.2,0.49300373504000006,0.8989115800133999,3850.97161412792,6483.02624581454,1924.44104,4585.66553
spearman,Muscle,SM(d18:1/24:0),systemic blood,GDF-15,concentration_pg_ml,14,14,0.2,0.49300373504000006,0.8989115800133999,178749.37459704,1501987.58016741,92.8383732140298,669.743133000196
spearman,Muscle,SM(d18:1/24:0),systemic blood,GDF-15,mfi,14,14,0.2,0.49300373504000006,0.8989115800133999,178749.37459704,1501987.58016741,20122.66992,120830.39062
spearman,Muscle,Tirapazamine,systemic blood,IL-17A,mfi,14,14,0.2,0.49300373504000006,0.8989115800133999,429748.561851167,2748374.05100811,2236.69092,3499.0564
spearman,Muscle,Trihydroxycoprostanoic acid,systemic blood,IL-1a,mfi,14,14,0.2,0.49300373504000006,0.8989115800133999,5797.01249955069,11646.6967201013,1950.86621,33647.1875
spearman,Muscle,Trihydroxycoprostanoic acid,systemic blood,IL-7,mfi,14,14,-0.2,0.49300373504000006,0.8989115800133999,5797.01249955069,11646.6967201013,1924.44104,4585.66553
spearman,Muscle,beta-Damascenone,systemic blood,IL-17F,mfi,14,14,0.2,0.49300373504000006,0.8989115800133999,84607.6244248822,1297385.55593865,1297.72559,11042.40039
spearman,Muscle,p-Coumaraldehyde,systemic blood,GDF-15,concentration_pg_ml,14,14,0.2,0.49300373504000006,0.8989115800133999,33643.1532506526,396039.760407508,92.8383732140298,669.743133000196
spearman,Muscle,p-Coumaraldehyde,systemic blood,GDF-15,mfi,14,14,0.2,0.49300373504000006,0.8989115800133999,33643.1532506526,396039.760407508,20122.66992,120830.39062
spearman,Muscle,trans-Aconitic acid,systemic blood,IL-17F,mfi,14,14,-0.2,0.49300373504000006,0.8989115800133999,1234007.70335737,5278292.66760509,1297.72559,11042.40039
spearman,Muscle,zopiclone,systemic blood,IL-1a,mfi,14,14,-0.2,0.49300373504000006,0.8989115800133999,561575.041479902,2034926.29912946,1950.86621,33647.1875
spearman,Liver,"(6Z,9Z,12Z,15Z,23R,29S)-26,29,30-Trihydroxy-26-oxido-20-oxo-21,25,27-trioxa-26λ~5~-phosphatriaconta-6,9,12,15-tetraen-23-yl (4Z,7Z,10Z,13Z,16Z,19Z)-4,7,10,13,16,19-docosahexaenoate",systemic blood,IL-1a,concentration_pg_ml,13,13,0.2087912087912088,0.49362181935688487,0.8996772308592169,84858.4995736005,316271.737781728,8.102720967125885,325.5216403276355
spearman,Liver,"2,6-diamino-4-hydroxy-5-(N-methylformamido)pyrimidine",systemic blood,IL-1a,concentration_pg_ml,13,13,0.2087912087912088,0.49362181935688487,0.8996772308592169,1099101.12360495,3725362.49716766,8.102720967125885,325.5216403276355
spearman,Liver,2-Dodecylbenzenesulfonic acid,systemic blood,IL-1a,concentration_pg_ml,13,13,0.2087912087912088,0.49362181935688487,0.8996772308592169,37440626.9934277,236674818.568476,8.102720967125885,325.5216403276355
spearman,Liver,Eglumetad,systemic blood,IL-1a,concentration_pg_ml,13,13,0.2087912087912088,0.49362181935688487,0.8996772308592169,2169964.55000697,5165944.04205613,8.102720967125885,325.5216403276355
spearman,Liver,Fructose 6-phosphate,systemic blood,IL-1a,concentration_pg_ml,13,13,0.2087912087912088,0.49362181935688487,0.8996772308592169,31600670.7653353,113953162.123307,8.102720967125885,325.5216403276355
spearman,Liver,H-Met(O)-OH,systemic blood,IL-1a,concentration_pg_ml,13,13,0.2087912087912088,0.49362181935688487,0.8996772308592169,1407142.09643333,7798978.6181854,8.102720967125885,325.5216403276355
spearman,Liver,Octyl hydrogen phthalate,systemic blood,IL-1a,concentration_pg_ml,13,13,0.2087912087912088,0.49362181935688487,0.8996772308592169,4096097.72206685,24863192.5368075,8.102720967125885,325.5216403276355
spearman,Liver,spermidine,systemic blood,IL-1a,concentration_pg_ml,13,13,0.2087912087912088,0.49362181935688487,0.8996772308592169,237781.814047029,5785809.94306921,8.102720967125885,325.5216403276355
spearman,Muscle,"2,4-Diamino-6-hydroxypyrimidine",systemic blood,IL-1a,concentration_pg_ml,13,13,0.2087912087912088,0.49362181935688487,0.8996772308592169,1294142.82336993,3572493.0755068,8.102720967125885,325.5216403276355
spearman,Muscle,DL-Ornithine,systemic blood,IL-1a,concentration_pg_ml,13,13,0.2087912087912088,0.49362181935688487,0.8996772308592169,1318978.62341378,3332115.11586335,8.102720967125885,325.5216403276355
spearman,Muscle,Valine-C13N15,systemic blood,IL-1a,concentration_pg_ml,13,13,0.2087912087912088,0.49362181935688487,0.8996772308592169,681894.050292715,956436.9508473284,8.102720967125885,325.5216403276355
spearman,Liver,3-Methyl-2-oxovaleric acid,systemic blood,IL-1a,concentration_pg_ml,13,13,-0.2087912087912088,0.4936218193568852,0.8996772308592169,327698.546062105,1040940.88847928,8.102720967125885,325.5216403276355
spearman,Liver,Galactaric acid,systemic blood,IL-1a,concentration_pg_ml,13,13,-0.2087912087912088,0.4936218193568852,0.8996772308592169,296632.800564096,938271.361487019,8.102720967125885,325.5216403276355
spearman,Liver,Glycerophosphocholine,systemic blood,IL-1a,concentration_pg_ml,13,13,-0.2087912087912088,0.4936218193568852,0.8996772308592169,47171.2513690332,270624.64946919,8.102720967125885,325.5216403276355
spearman,Liver,"LysoPE(0:0/20:2(11Z,14Z))",systemic blood,IL-1a,concentration_pg_ml,13,13,-0.2087912087912088,0.4936218193568852,0.8996772308592169,29898.1035333653,311485.032422436,8.102720967125885,325.5216403276355
spearman,Liver,PC(18:1(9Z)/15:0),systemic blood,IL-1a,concentration_pg_ml,13,13,-0.2087912087912088,0.4936218193568852,0.8996772308592169,61135.1405511162,7933505.16552335,8.102720967125885,325.5216403276355
spearman,Liver,"PG(18:1(9Z)/18:2(9Z,12Z))",systemic blood,IL-1a,concentration_pg_ml,13,13,-0.2087912087912088,0.4936218193568852,0.8996772308592169,31389.4090788484,2306308.02159252,8.102720967125885,325.5216403276355
spearman,Liver,12-Aminododecanoic acid,systemic blood,TNF-alpha,concentration_pg_ml,12,12,0.21678321678321683,0.49855598552418845,0.9083270611103551,26322.1825367057,3934904.99324373,3.47434991240654,39.26422696065878
spearman,Liver,"2,5-Dihydro-2,4,5-trimethyloxazole",systemic blood,TNF-alpha,concentration_pg_ml,12,12,-0.21678321678321683,0.49855598552418845,0.9083270611103551,4170523.82099856,7222993.78628965,3.47434991240654,39.26422696065878
spearman,Liver,"3,4-Dihydroxyhydrocinnamic acid",systemic blood,TNF-alpha,concentration_pg_ml,12,12,-0.21678321678321683,0.49855598552418845,0.9083270611103551,727538.589594496,5278093.03805407,3.47434991240654,39.26422696065878
spearman,Liver,"5-Ethyl-2-isopropyl-4-methyl-1,3-thiazole",systemic blood,TNF-alpha,concentration_pg_ml,12,12,-0.21678321678321683,0.49855598552418845,0.9083270611103551,45451.8421722174,4509650.50770048,3.47434991240654,39.26422696065878
spearman,Liver,"6-methyl-8-{[5-(2-naphthyl)-1,3,4-oxadiazol-2-yl]methoxy}[1,2,4]triazolo[4,3-b]pyridazine",systemic blood,TNF-alpha,concentration_pg_ml,12,12,0.21678321678321683,0.49855598552418845,0.9083270611103551,5939943.61311519,11346860.0802098,3.47434991240654,39.26422696065878
spearman,Liver,D-Alanyl-D-alanine,systemic blood,TNF-alpha,concentration_pg_ml,12,12,0.21678321678321683,0.49855598552418845,0.9083270611103551,565373.333945093,8025556.45420896,3.47434991240654,39.26422696065878
spearman,Liver,d-mannosamine,systemic blood,TNF-alpha,concentration_pg_ml,12,12,0.21678321678321683,0.49855598552418845,0.9083270611103551,53470.3764929301,281878.92534713,3.47434991240654,39.26422696065878
spearman,Liver,noxytiolin,systemic blood,TNF-alpha,concentration_pg_ml,12,12,-0.21678321678321683,0.49855598552418845,0.9083270611103551,123750.185079521,510556.379674342,3.47434991240654,39.26422696065878
spearman,Liver,oxazolidinone,systemic blood,TNF-alpha,concentration_pg_ml,12,12,0.21678321678321683,0.49855598552418845,0.9083270611103551,5670805.0047661,16647393.9707636,3.47434991240654,39.26422696065878
spearman,Muscle,"5-(5-Methyl-2-furyl)-2,3-dihydro-1H-pyrrolizine",systemic blood,TNF-alpha,concentration_pg_ml,12,12,-0.21678321678321683,0.49855598552418845,0.9083270611103551,72.3539653314792,73217.6517283678,3.47434991240654,39.26422696065878
spearman,Muscle,5-Methylcytosine,systemic blood,TNF-alpha,concentration_pg_ml,12,12,-0.21678321678321683,0.49855598552418845,0.9083270611103551,130153.28054836301,1345030.7434881,3.47434991240654,39.26422696065878
spearman,Muscle,Adenine,systemic blood,TNF-alpha,concentration_pg_ml,12,12,-0.21678321678321683,0.49855598552418845,0.9083270611103551,2198120.56400529,19033389.5855423,3.47434991240654,39.26422696065878
spearman,Muscle,Barbital,systemic blood,TNF-alpha,concentration_pg_ml,12,12,0.21678321678321683,0.49855598552418845,0.9083270611103551,12172.3238747306,257206.548662163,3.47434991240654,39.26422696065878
spearman,Muscle,Dihydronepetalactone,systemic blood,TNF-alpha,concentration_pg_ml,12,12,0.21678321678321683,0.49855598552418845,0.9083270611103551,328973.483416532,544441.134246713,3.47434991240654,39.26422696065878
spearman,Muscle,"PS(18:0/20:3(8Z,11Z,14Z))",systemic blood,TNF-alpha,concentration_pg_ml,12,12,-0.21678321678321683,0.49855598552418845,0.9083270611103551,78620.4345495184,703340.386661492,3.47434991240654,39.26422696065878
spearman,Muscle,Propionic acid,systemic blood,TNF-alpha,concentration_pg_ml,12,12,-0.21678321678321683,0.49855598552418845,0.9083270611103551,1196539.33916711,4108038.10761066,3.47434991240654,39.26422696065878
spearman,Liver,"(10Z,12Z)-octadeca-10,12-dienoylcarnitine",systemic blood,IL-17F,mfi,14,14,-0.1956043956043956,0.5027500912969567,0.912135685150426,8276.68499336286,46575129.7244416,1297.72559,11042.40039
spearman,Liver,"(12Z)-9,10,11-trihydroxyoctadec-12-enoic acid",systemic blood,IL-17A,mfi,14,14,0.1956043956043956,0.5027500912969567,0.912135685150426,103310.30179084,988205.494628009,2236.69092,3499.0564
spearman,Liver,"(1aR,2R,3S,11cS)-6,11-Dimethyl-1a,2,3,11c-tetrahydrotetrapheno[1,2-b]oxirene-2,3-diol",systemic blood,IFN-gamma,mfi,14,14,0.1956043956043956,0.5027500912969567,0.912135685150426,42260.4065523783,736236.259589083,1067.5177,25376.40039
spearman,Liver,"(2Z,4E,6E,8E,10E,12E,14Z)-15-(6-Hydroxy-4,4,7a-trimethyl-2,4,5,6,7,7a-hexahydro-1-benzofuran-2-yl)-2,6,11-trimethyl-2,4,6,8,10,12,14-hexadecaheptaenal",systemic blood,GDF-15,concentration_pg_ml,14,14,0.1956043956043956,0.5027500912969567,0.912135685150426,35110.7406765688,1750346.43310049,92.8383732140298,669.743133000196
spearman,Liver,"(2Z,4E,6E,8E,10E,12E,14Z)-15-(6-Hydroxy-4,4,7a-trimethyl-2,4,5,6,7,7a-hexahydro-1-benzofuran-2-yl)-2,6,11-trimethyl-2,4,6,8,10,12,14-hexadecaheptaenal",systemic blood,GDF-15,mfi,14,14,0.1956043956043956,0.5027500912969567,0.912135685150426,35110.7406765688,1750346.43310049,20122.66992,120830.39062
spearman,Liver,(±)-Tartaric acid,systemic blood,IL-17F,mfi,14,14,0.1956043956043956,0.5027500912969567,0.912135685150426,11365.6608481327,289861.480953702,1297.72559,11042.40039
spearman,Liver,(Â±)-2-Hydroxy-4-(methylthio)butanoic acid,systemic blood,TNF-alpha,mfi,14,14,0.1956043956043956,0.5027500912969567,0.912135685150426,154214.938813082,476349.589733476,938.71515,3738.94946
spearman,Liver,"1-(4,5-dihydro-1H-imidazol-2-yl)-3,5-dimethyl-1H-pyrazole hydrobromide",systemic blood,IL-17A,mfi,14,14,0.1956043956043956,0.5027500912969567,0.912135685150426,215700.238571588,247478512.111157,2236.69092,3499.0564
spearman,Liver,"2,4-Pentadiynylbenzene",systemic blood,IFN-gamma,mfi,14,14,0.1956043956043956,0.5027500912969567,0.912135685150426,147839.286376157,3431244.17963741,1067.5177,25376.40039
spearman,Liver,"2,6-diamino-4-hydroxy-5-(N-methylformamido)pyrimidine",systemic blood,IL-17F,mfi,14,14,-0.1956043956043956,0.5027500912969567,0.912135685150426,1099101.12360495,3725362.49716766,1297.72559,11042.40039
spearman,Liver,"2-(2-pyridin-3-yl-1,3-thiazol-4-yl)-n'-[4-(trifluoromethyl)benzoyl]acetohydrazide",systemic blood,IL-10,mfi,14,14,-0.1956043956043956,0.5027500912969567,0.912135685150426,1024215.59040889,4997768.34971904,2005.2179,4715.10449
spearman,Liver,2-Pyrocatechuic acid,systemic blood,IL-7,mfi,14,14,-0.1956043956043956,0.5027500912969567,0.912135685150426,16069.4104847142,61018.9434002242,1924.44104,4585.66553
spearman,Liver,"4,6-Diamino-3-({3-amino-6-[1-(methylamino)ethyl]tetrahydro-2H-pyran-2-yl}oxy)-2-hydroxycyclohexyl 3-deoxy-4-C-methyl-3-(methylamino)pentopyranoside",systemic blood,IL-17A,mfi,14,14,0.1956043956043956,0.5027500912969567,0.912135685150426,68991.3260490869,333357.498974267,2236.69092,3499.0564
spearman,Liver,4-Hydroxy-5-methyl-3-furanone,systemic blood,GDF-15,concentration_pg_ml,14,14,0.1956043956043956,0.5027500912969567,0.912135685150426,830093.775313863,6611508.10651862,92.8383732140298,669.743133000196
spearman,Liver,4-Hydroxy-5-methyl-3-furanone,systemic blood,GDF-15,mfi,14,14,0.1956043956043956,0.5027500912969567,0.912135685150426,830093.775313863,6611508.10651862,20122.66992,120830.39062
spearman,Liver,"5,6,7,8-Tetrahydro-4a(4H)-pteridinol",systemic blood,GDF-15,concentration_pg_ml,14,14,-0.1956043956043956,0.5027500912969567,0.912135685150426,228434.390069911,1049281.59501245,92.8383732140298,669.743133000196
spearman,Liver,"5,6,7,8-Tetrahydro-4a(4H)-pteridinol",systemic blood,GDF-15,mfi,14,14,-0.1956043956043956,0.5027500912969567,0.912135685150426,228434.390069911,1049281.59501245,20122.66992,120830.39062
spearman,Liver,"5,7-Dihydro-4H-purin-8-ol",systemic blood,IFN-gamma,mfi,14,14,0.1956043956043956,0.5027500912969567,0.912135685150426,82587.5999340776,2760136.0991722,1067.5177,25376.40039
spearman,Liver,5-Phosphoribosylamine,systemic blood,IL-10,mfi,14,14,0.1956043956043956,0.5027500912969567,0.912135685150426,107762.014460867,482679.239312456,2005.2179,4715.10449
spearman,Liver,"5-{5-[(2s)-1-(cyclopropylmethyl)-2-pyrrolidinyl]-1,2,4-oxadiazol-3-yl}-n-(2-methoxyethyl)-2-pyridinamine",systemic blood,IL-6,mfi,14,14,-0.1956043956043956,0.5027500912969567,0.912135685150426,16036.552850076,80927.4805923898,1981.80176,13671.38867
spearman,Liver,7-Methylhypoxanthine,systemic blood,GDF-15,concentration_pg_ml,14,14,-0.1956043956043956,0.5027500912969567,0.912135685150426,280217.17555819,4014320.0474978,92.8383732140298,669.743133000196
spearman,Liver,7-Methylhypoxanthine,systemic blood,GDF-15,mfi,14,14,-0.1956043956043956,0.5027500912969567,0.912135685150426,280217.17555819,4014320.0474978,20122.66992,120830.39062
spearman,Liver,ADP-glucose,systemic blood,GDF-15,concentration_pg_ml,14,14,-0.1956043956043956,0.5027500912969567,0.912135685150426,262998.080010711,655221.500374581,92.8383732140298,669.743133000196
spearman,Liver,ADP-glucose,systemic blood,GDF-15,mfi,14,14,-0.1956043956043956,0.5027500912969567,0.912135685150426,262998.080010711,655221.500374581,20122.66992,120830.39062
spearman,Liver,Acetoin,systemic blood,GDF-15,concentration_pg_ml,14,14,0.1956043956043956,0.5027500912969567,0.912135685150426,1455366.46318742,7898024.2381271,92.8383732140298,669.743133000196
spearman,Liver,Acetoin,systemic blood,GDF-15,mfi,14,14,0.1956043956043956,0.5027500912969567,0.912135685150426,1455366.46318742,7898024.2381271,20122.66992,120830.39062
spearman,Liver,"Adenosine 3',5'-diphosphate",systemic blood,TNF-alpha,mfi,14,14,-0.1956043956043956,0.5027500912969567,0.912135685150426,1935040.69747319,43049790.9801329,938.71515,3738.94946
spearman,Liver,Anserine,systemic blood,IL-17A,mfi,14,14,-0.1956043956043956,0.5027500912969567,0.912135685150426,98929.9814000475,291992.430657617,2236.69092,3499.0564
spearman,Liver,Asparagoside A,systemic blood,IL-17F,mfi,14,14,-0.1956043956043956,0.5027500912969567,0.912135685150426,104974.449561167,273205.73912786,1297.72559,11042.40039
spearman,Liver,Butenylcarnitine,systemic blood,IFN-gamma,mfi,14,14,0.1956043956043956,0.5027500912969567,0.912135685150426,67648.5400913903,227478.834047573,1067.5177,25376.40039
spearman,Liver,Butylphthalide,systemic blood,IL-17A,mfi,14,14,-0.1956043956043956,0.5027500912969567,0.912135685150426,33011.7512874051,359013.913379635,2236.69092,3499.0564
spearman,Liver,Coproporphyrin III,systemic blood,IL-1a,mfi,14,14,0.1956043956043956,0.5027500912969567,0.912135685150426,5069.6835266042,196489.27240833,1950.86621,33647.1875
spearman,Liver,Cuminaldehyde,systemic blood,IL-6,mfi,14,14,0.1956043956043956,0.5027500912969567,0.912135685150426,5724954.71925702,13993381.2499567,1981.80176,13671.38867
spearman,Liver,D-Ribose 5-phosphate,systemic blood,TNF-alpha,mfi,14,14,0.1956043956043956,0.5027500912969567,0.912135685150426,8940176.2113914,22059902.4558082,938.71515,3738.94946
spearman,Liver,DEET,systemic blood,GDF-15,concentration_pg_ml,14,14,-0.1956043956043956,0.5027500912969567,0.912135685150426,569034.188551338,1181086.22667369,92.8383732140298,669.743133000196
spearman,Liver,DEET,systemic blood,GDF-15,mfi,14,14,-0.1956043956043956,0.5027500912969567,0.912135685150426,569034.188551338,1181086.22667369,20122.66992,120830.39062
spearman,Liver,"DG(16:0/18:3(6Z,9Z,12Z)/0:0)",systemic blood,IL-17A,mfi,14,14,-0.1956043956043956,0.5027500912969567,0.912135685150426,244178.368533305,18178131.1644969,2236.69092,3499.0564
spearman,Liver,Dedimethylchlorpromazine,systemic blood,IL-1a,mfi,14,14,-0.1956043956043956,0.5027500912969567,0.912135685150426,17323453.6760556,57568321.2749921,1950.86621,33647.1875
spearman,Liver,Dihydronepetalactone,systemic blood,GDF-15,concentration_pg_ml,14,14,0.1956043956043956,0.5027500912969567,0.912135685150426,499805.043369281,2266298.24386868,92.8383732140298,669.743133000196
