"gene_id","VIP_component_1","VIP_component_2","VIP_max_component_1_2","VIP_mean_component_1_2"
"Abcg1",0.980494194107192,0.738329851011448,0.980494194107192,0.85941202255932
"Scube3",0.980443145277473,0.916877694993356,0.980443145277473,0.948660420135414
"Rab18",0.0122962833050326,0.980433044791432,0.980433044791432,0.496364664048232
"RP23-85E24.2",0.8926108513966,0.980407408059259,0.980407408059259,0.93650912972793
"Swsap1",0.364673103822842,0.980406719842602,0.980406719842602,0.672539911832722
"Cptp",0.733879943401515,0.980388200913201,0.980388200913201,0.857134072157358
"Brk1",0.980201843770033,0.815783343052275,0.980201843770033,0.897992593411154
"B3glct",0.980157115900602,0.874476632441379,0.980157115900602,0.92731687417099
"Runx2",0.979996890150675,0.954134387659489,0.979996890150675,0.967065638905082
"B330016D10Rik",0.979988695823268,0.737626564722528,0.979988695823268,0.858807630272898
"Tmem131",0.979895272584788,0.744156950898511,0.979895272584788,0.86202611174165
"Mrpl45",0.342578536449506,0.979811472132082,0.979811472132082,0.661195004290794
"Rp1",0.829187835247745,0.979776091103525,0.979776091103525,0.904481963175635
"Map2k4",0.979565212581008,0.883295034301216,0.979565212581008,0.931430123441112
"Gnpat",0.979563773812097,0.815815281648269,0.979563773812097,0.897689527730183
"Fgf14",0.729458720717726,0.979486927566236,0.979486927566236,0.854472824141981
"Ppp1cb",0.393145834347149,0.979390102384272,0.979390102384272,0.686267968365711
"Chchd2",0.75570864835768,0.979248230045159,0.979248230045159,0.86747843920142
"Clns1a",0.0359105726662458,0.979185484011426,0.979185484011426,0.507548028338836
"Dhcr7",0.78547894855196,0.979122156815293,0.979122156815293,0.882300552683627
"Tmem30b",0.97910057674545,0.762830525685876,0.97910057674545,0.870965551215663
"Pwwp2b",0.62279400087682,0.978991383883464,0.978991383883464,0.800892692380142
"Vcpip1",0.310599813314429,0.978961188666841,0.978961188666841,0.644780500990635
"Gnl2",0.978956971422544,0.752284220448057,0.978956971422544,0.865620595935301
"Tcf7",0.978930557589719,0.911900082142357,0.978930557589719,0.945415319866038
"Fam46c",0.978866316798004,0.855055405136667,0.978866316798004,0.916960860967335
"Homer3",0.819027342073146,0.978548111364376,0.978548111364376,0.898787726718761
"Tgfbrap1",0.978535848490551,0.802159120279878,0.978535848490551,0.890347484385215
"Rasa1",0.25416159268324,0.978489207295282,0.978489207295282,0.616325399989261
"Adipoq",0.978091285589126,0.796864672860175,0.978091285589126,0.88747797922465
"Mrpl47",0.939877433258945,0.978071820901024,0.978071820901024,0.958974627079985
"Chchd6",0.97800971164039,0.84083111044469,0.97800971164039,0.90942041104254
"Me2",0.556210641400725,0.97800734225787,0.97800734225787,0.767108991829297
"Smg9",0.97791505196299,0.822573745517137,0.97791505196299,0.900244398740063
"Cap2",0.299948914388155,0.977762059526181,0.977762059526181,0.638855486957168
"Slc25a37",0.672619029636783,0.977729482334432,0.977729482334432,0.825174255985607
"Commd4",0.977666811765127,0.735495802454818,0.977666811765127,0.856581307109972
"Cmc2",0.651848723092709,0.977660975214476,0.977660975214476,0.814754849153592
"Gm13421",0.977592464257984,0.908915953725421,0.977592464257984,0.943254208991703
"Cep85l",0.977589921672855,0.782763418740076,0.977589921672855,0.880176670206466
"Sfi1",0.977498958487852,0.887341613817072,0.977498958487852,0.932420286152462
"Cidec",0.977367287262643,0.774112471149159,0.977367287262643,0.875739879205901
"Amdhd2",0.665702535200295,0.977273513718861,0.977273513718861,0.821488024459578
"Syngr2",0.238948304789647,0.977187517236899,0.977187517236899,0.608067911013273
"Arntl",0.977166498626261,0.746820535687937,0.977166498626261,0.861993517157099
"Tacc3",0.976968210473511,0.946743697317136,0.976968210473511,0.961855953895323
"Car13",0.976864229788576,0.735025488256533,0.976864229788576,0.855944859022554
"Hcn4",0.436974258667593,0.97682427533411,0.97682427533411,0.706899267000851
"Tomm7",0.893400516050632,0.976760552483778,0.976760552483778,0.935080534267205
"Adck3",0.976470625934521,0.738545127849492,0.976470625934521,0.857507876892006
"Apob",0.954571043229402,0.976438529914449,0.976438529914449,0.965504786571925
"Nupl2",0.00185142586517618,0.976420814543999,0.976420814543999,0.489136120204588
"Eprs",0.976259641469745,0.751357995701874,0.976259641469745,0.86380881858581
"Gimap5",0.525233342704795,0.976107231764033,0.976107231764033,0.750670287234414
"4930577N17Rik",0.497294390495246,0.976100627419059,0.976100627419059,0.736697508957153
"Cask",0.325101863494255,0.975953471064421,0.975953471064421,0.650527667279338
"Lmf1",0.941637721275585,0.975791913916838,0.975791913916838,0.958714817596211
"Kbtbd2",0.975741035229856,0.761167648275923,0.975741035229856,0.868454341752889
"Trappc8",0.975622204306036,0.86672523503825,0.975622204306036,0.921173719672143
"Pds5b",0.975457056890579,0.824504187236287,0.975457056890579,0.899980622063433
"Abhd17a",0.975373174336978,0.750416158497511,0.975373174336978,0.862894666417244
"Aldh1a7",0.975308394273324,0.733694669926653,0.975308394273324,0.854501532099988
"Mybpc2",0.975280152135181,0.743474330927727,0.975280152135181,0.859377241531454
"Fancl",0.975183327730731,0.785336008668201,0.975183327730731,0.880259668199466
"Robo4",0.975172188666204,0.743449011588187,0.975172188666204,0.859310600127195
"Slc30a7",0.862111957586451,0.975087720630901,0.975087720630901,0.918599839108676
"Exog",0.263105395894494,0.974989967971516,0.974989967971516,0.619047681933005
"Sil1",0.71008202801197,0.974983127826779,0.974983127826779,0.842532577919375
"Senp3",0.97317755088454,0.97480912474887,0.97480912474887,0.973993337816704
"Zfp12",0.974749111213299,0.762950016662918,0.974749111213299,0.868849563938109
"Comtd1",0.84829934671297,0.974594629280525,0.974594629280525,0.911446987996747
"Ercc1",0.88330044002885,0.974544985383036,0.974544985383036,0.928922712705943
"Slc5a6",0.97449426858495,0.83446951637184,0.97449426858495,0.904481892478395
"Ahi1",0.974374849595447,0.841851559316527,0.974374849595447,0.908113204455987
"S100b",0.974312471129791,0.744156807817827,0.974312471129791,0.859234639473809
"Clec1a",0.974196005935523,0.937900186156847,0.974196005935523,0.956048096046185
"Phospho1",0.844303214067024,0.974095814852247,0.974095814852247,0.909199514459635
"Psme2",0.974056528505404,0.767480490080248,0.974056528505404,0.870768509292826
"Adora2b",0.325390611912283,0.974045822515136,0.974045822515136,0.649718217213709
"Cks2",0.973929550500825,0.930667146822756,0.973929550500825,0.952298348661791
"Gm12655",0.316242015573042,0.97377650998092,0.97377650998092,0.645009262776981
"Dzip1",0.64491912406472,0.973597006556116,0.973597006556116,0.809258065310418
"Setx",0.0508489075187645,0.973562659176896,0.973562659176896,0.51220578334783
"Sh2d3c",0.0977021265197176,0.97343000894799,0.97343000894799,0.535566067733854
"Fen1",0.537075918463677,0.973123910187158,0.973123910187158,0.755099914325417
"Bri3bp",0.973100944512579,0.764349585752021,0.973100944512579,0.8687252651323
"Rbm17",0.972913989183619,0.745034574221006,0.972913989183619,0.858974281702313
"Gramd1c",0.197986555995136,0.972765383673986,0.972765383673986,0.585375969834561
"Rpa3",0.824384577698202,0.972604368701394,0.972604368701394,0.898494473199798
"Cdh1",0.972564605608846,0.751268536204181,0.972564605608846,0.861916570906513
"Nme6",0.168455451953674,0.972483271857412,0.972483271857412,0.570469361905543
"Tmx4",0.0455555996645304,0.972417687470649,0.972417687470649,0.50898664356759
"RP24-288J3.1",0.972363465836196,0.751665963619047,0.972363465836196,0.862014714727621
"Lamtor1",0.522615640310793,0.97230446212069,0.97230446212069,0.747460051215741
"Smarcad1",0.972263823957762,0.765894800682279,0.972263823957762,0.86907931232002
"Comt",0.972219157622694,0.740124803910354,0.972219157622694,0.856171980766524
"Pnp2",0.971778223890746,0.878858689433202,0.971778223890746,0.925318456661974
"Kif11",0.971767528583012,0.863595866840463,0.971767528583012,0.917681697711737
"Klhdc4",0.971620748577037,0.73088962842705,0.971620748577037,0.851255188502044
"Vgll3",0.517024771735693,0.971617057265323,0.971617057265323,0.744320914500508
"1500026H17Rik",0.622097391891615,0.971568285414526,0.971568285414526,0.79683283865307
"Hivep2",0.935702333987327,0.971529166553937,0.971529166553937,0.953615750270632
"Il16",0.971503284508224,0.733486572440678,0.971503284508224,0.852494928474451
"Ppp1r16a",0.971467841236689,0.90060163494236,0.971467841236689,0.936034738089525
"Fam180a",0.214869159200783,0.971354862023948,0.971354862023948,0.593112010612366
"Mapk12",0.971304155589131,0.758727444597265,0.971304155589131,0.865015800093198
"Efr3a",0.686335879105251,0.97126077710225,0.97126077710225,0.82879832810375
"Spcs2",0.902456784874611,0.97124007122461,0.97124007122461,0.93684842804961
"Msrb1",0.9712365920206,0.851952644712483,0.9712365920206,0.911594618366542
"Idh3a",0.382125013647969,0.970968045037423,0.970968045037423,0.676546529342696
"Chst1",0.970931722387757,0.801579039929984,0.970931722387757,0.88625538115887
"Grn",0.468885328651084,0.970895930661839,0.970895930661839,0.719890629656462
"Ndufb2",0.970821116896318,0.93014485665346,0.970821116896318,0.950482986774889
"Ccdc8",0.168722457643725,0.970806172506369,0.970806172506369,0.569764315075047
"1700066M21Rik",0.875300360595907,0.970646313523851,0.970646313523851,0.922973337059879
"Aktip",0.568155434291401,0.970642844724393,0.970642844724393,0.769399139507897
"Twist1",0.970603217474091,0.828886553889196,0.970603217474091,0.899744885681643
"Ankrd2",0.942254605507662,0.97056147844584,0.97056147844584,0.956408041976751
"Fam65a",0.71484336663039,0.970503667466919,0.970503667466919,0.842673517048654
"Stk11ip",0.802212610274318,0.970250840899015,0.970250840899015,0.886231725586667
"Gm4631",0.923384235690009,0.969929900943263,0.969929900943263,0.946657068316636
"4632428N05Rik",0.969926257175878,0.82156185398348,0.969926257175878,0.895744055579679
"Kansl1l",0.969871637306272,0.750841142866438,0.969871637306272,0.860356390086355
"Ppp1r1a",0.698295296098091,0.969843564579703,0.969843564579703,0.834069430338897
"Zfp932",0.575841397229756,0.969788319933429,0.969788319933429,0.772814858581592
"Ddx11",0.969767184683124,0.75504366023374,0.969767184683124,0.862405422458432
"Slco2a1",0.969485833697587,0.816890832905091,0.969485833697587,0.893188333301339
"Gnl3l",0.1114093769675,0.969427924763754,0.969427924763754,0.540418650865627
"Angpt4",0.400868318718306,0.969341238276283,0.969341238276283,0.685104778497294
"Ptprb",0.912608842224989,0.969295339377667,0.969295339377667,0.940952090801328
"2210418O10Rik",0.806520422805519,0.969277304199129,0.969277304199129,0.887898863502324
"Ndufs1",0.969205000631985,0.889526590403075,0.969205000631985,0.92936579551753
"Smcr8",0.969168199267122,0.768202798203391,0.969168199267122,0.868685498735256
"Ssbp4",0.969100512490918,0.79138287173391,0.969100512490918,0.880241692112414
"Cyp2a4",0.968971332636198,0.93040712079401,0.968971332636198,0.949689226715104
"Sgcg",0.156863775481334,0.968895778377469,0.968895778377469,0.562879776929402
"Wbp1",0.968723162063866,0.867416677990118,0.968723162063866,0.918069920026992
"2500004C02Rik",0.456231750769907,0.968645892655435,0.968645892655435,0.712438821712671
"Wnt9a",0.968580771315511,0.920184068830706,0.968580771315511,0.944382420073109
"mt-Nd4",0.83507719569235,0.968459343703699,0.968459343703699,0.901768269698024
"Col23a1",0.12026105308656,0.968349554390949,0.968349554390949,0.544305303738755
"Gjb1",0.968325886814118,0.741672595951052,0.968325886814118,0.854999241382585
"Wdr11",0.968299387831466,0.77891353683146,0.968299387831466,0.873606462331463
"Snrnp48",0.084834453951283,0.96795688361388,0.96795688361388,0.526395668782582
"Fn1",0.431471841624969,0.967956848661935,0.967956848661935,0.699714345143452
"Trmt10a",0.853551966476158,0.967880928356647,0.967880928356647,0.910716447416403
"Muc3",0.67959302486397,0.967874209175426,0.967874209175426,0.823733617019698
"Abhd11",0.967823955630583,0.794693956872972,0.967823955630583,0.881258956251778
"Brd7",0.469201603382094,0.967733197993632,0.967733197993632,0.718467400687863
"Park2",0.456639520331709,0.967681490353972,0.967681490353972,0.712160505342841
"Tmem236",0.276948492708706,0.967677791215886,0.967677791215886,0.622313141962296
"Polr2g",0.967553666610791,0.932575014316025,0.967553666610791,0.950064340463408
"Trpm1",0.967476957037344,0.956804101153045,0.967476957037344,0.962140529095194
"Igfbp6",0.831537288889613,0.967356673427751,0.967356673427751,0.899446981158682
"Bves",0.96714226802378,0.850728258768348,0.96714226802378,0.908935263396064
"Rasa3",0.9668750268069,0.926167201316368,0.9668750268069,0.946521114061634
"Samd8",0.555166856992274,0.966777920187518,0.966777920187518,0.760972388589896
"Cdk18",0.966747422596719,0.766202410422809,0.966747422596719,0.866474916509764
"Gm15832",0.813270108302328,0.966724197959394,0.966724197959394,0.889997153130861
"Fam220a",0.966692905773636,0.756583597717822,0.966692905773636,0.861638251745729
"Paqr3",0.813375144269204,0.96658729523054,0.96658729523054,0.889981219749872
"Shisa4",0.966581695692754,0.812212935700366,0.966581695692754,0.88939731569656
"Ndufc2",0.93577045915378,0.966572828974516,0.966572828974516,0.951171644064148
"Gpsm3",0.730587120028915,0.966515636643848,0.966515636643848,0.848551378336381
"Gpr75",0.966512253579929,0.78176349547625,0.966512253579929,0.87413787452809
"Hnrnpa1",0.966467149140875,0.727271617999365,0.966467149140875,0.84686938357012
"2310016D03Rik",0.0486971449998843,0.966310775963085,0.966310775963085,0.507503960481484
"Trpc1",0.966018509878244,0.761094158122201,0.966018509878244,0.863556334000223
"Llph-ps2",0.853700799921979,0.965852192027542,0.965852192027542,0.90977649597476
"Ifi27l2a",0.965827010536219,0.766810230512237,0.965827010536219,0.866318620524228
"Cox16",0.92537800100782,0.965732023225457,0.965732023225457,0.945555012116638
"Rbm6",0.88968761068174,0.965605290065224,0.965605290065224,0.927646450373482
"Mchr1",0.391256732748699,0.965556754478063,0.965556754478063,0.678406743613381
"Tbl3",0.965476277357945,0.758802534565554,0.965476277357945,0.862139405961749
"Fam136a",0.965269848541936,0.823351348369213,0.965269848541936,0.894310598455575
"Nr2c2ap",0.54110293505304,0.965213389365706,0.965213389365706,0.753158162209373
"Epb4.1l5",0.965198578674359,0.8765790797447,0.965198578674359,0.92088882920953
"Aph1c",0.965184569300792,0.818660545430774,0.965184569300792,0.891922557365783
"Nars",0.019585481354612,0.965161341945719,0.965161341945719,0.492373411650166
"Hoxa11os",0.965148139575654,0.729619766794625,0.965148139575654,0.847383953185139
"Zc3hc1",0.964946158933607,0.726082612087895,0.964946158933607,0.845514385510751
"Phlpp1",0.566926754209853,0.964844916241393,0.964844916241393,0.765885835225623
"Orc5",0.964747661762786,0.879415094801507,0.964747661762786,0.922081378282147
"Lcat",0.536662839158532,0.964626629737376,0.964626629737376,0.750644734447954
"Mta3",0.780603407034334,0.96456002017849,0.96456002017849,0.872581713606412
"Ubxn1",0.717273859476825,0.964488644752034,0.964488644752034,0.84088125211443
"Itga4",0.964319226575298,0.737197875071414,0.964319226575298,0.850758550823356
"Fgd1",0.791321038721789,0.964209962569467,0.964209962569467,0.877765500645628
"Rad50",0.96420745030127,0.72562211868548,0.96420745030127,0.844914784493375
"Zeb2os",0.964077291393098,0.746393389356568,0.964077291393098,0.855235340374833
"RP23-101P2.6",0.277590298814395,0.964022708357156,0.964022708357156,0.620806503585776
"Mpp7",0.964014233656009,0.814900538957096,0.964014233656009,0.889457386306553
"F730043M19Rik",0.198304461014659,0.963997032628395,0.963997032628395,0.581150746821527
"Plk2",0.963950488158453,0.924085425633423,0.963950488158453,0.944017956895938
"Tfdp1",0.963910394113586,0.733572740384475,0.963910394113586,0.848741567249031
"Thumpd1",0.50633754344779,0.963870951109325,0.963870951109325,0.735104247278557
"Nrtn",0.963780211566799,0.763981436252687,0.963780211566799,0.863880823909743
"Hars",0.963664548112324,0.736773227853172,0.963664548112324,0.850218887982748
"Mylk2",0.963663141689596,0.78457852306999,0.963663141689596,0.874120832379793
"Arfip2",0.889346586360976,0.963333461883396,0.963333461883396,0.926340024122186
"Denr",0.478627820365059,0.962818782435908,0.962818782435908,0.720723301400483
"Scamp3",0.315120311893945,0.962734333948419,0.962734333948419,0.638927322921182
"Otud1",0.96271905310119,0.87043414245275,0.96271905310119,0.91657659777697
"Zfp334",0.941364718424925,0.96264738953728,0.96264738953728,0.952006053981103
"Mgst1",0.962608309462932,0.72431172111097,0.962608309462932,0.843460015286951
"Dapk3",0.614371112053451,0.962579444612257,0.962579444612257,0.788475278332854
"2410004B18Rik",0.508783324599828,0.962525694926865,0.962525694926865,0.735654509763346
"Fam102b",0.962382493980267,0.72823003836399,0.962382493980267,0.845306266172129
"Polr2c",0.962313543733588,0.788603286748661,0.962313543733588,0.875458415241124
"Cln3",0.0497946237325391,0.96198443813288,0.96198443813288,0.50588953093271
"Hoxb9",0.750239314519015,0.961956715606773,0.961956715606773,0.856098015062894
"RP24-282D16.8",0.64110425769007,0.961844543755641,0.961844543755641,0.801474400722856
"Higd1a",0.961781753563872,0.924736724573901,0.961781753563872,0.943259239068886
"Hps1",0.96168870777704,0.911309343604305,0.96168870777704,0.936499025690673
"Slc38a4",0.839062097921433,0.961592390132332,0.961592390132332,0.900327244026883
"Scrn2",0.823048120817417,0.961447765924617,0.961447765924617,0.892247943371017
"mt-Nd1",0.32196145055456,0.961421828650942,0.961421828650942,0.641691639602751
"Cox6c",0.961405969507491,0.749550704911643,0.961405969507491,0.855478337209567
"Trim44",0.846890006265888,0.961386807124894,0.961386807124894,0.904138406695391
"Ddr1",0.906485378126266,0.961184905361226,0.961184905361226,0.933835141743746
"Dnajc2",0.618714861948947,0.961122388282353,0.961122388282353,0.78991862511565
"Zkscan8",0.961012887517344,0.727327563445187,0.961012887517344,0.844170225481266
"Haus8",0.663119742203946,0.960991391113471,0.960991391113471,0.812055566658709
"Nbn",0.960955428187025,0.924625223882558,0.960955428187025,0.942790326034792
"Sp1",0.84043776775913,0.960876099655377,0.960876099655377,0.900656933707253
"Gbp3",0.170199511145884,0.960687078486167,0.960687078486167,0.565443294816025
"Zfp472",0.960667020374009,0.931048430154022,0.960667020374009,0.945857725264015
"Fars2",0.960457007359076,0.723790841426087,0.960457007359076,0.842123924392582
"Arhgef26",0.150873477725763,0.960419160781224,0.960419160781224,0.555646319253494
"Lrwd1",0.960336625576183,0.737241827363507,0.960336625576183,0.848789226469845
"Smoc2",0.960062580210074,0.755881936279275,0.960062580210074,0.857972258244674
"Marcks",0.960009925283296,0.747948957774353,0.960009925283296,0.853979441528825
"Homer1",0.095230676210239,0.959972039466831,0.959972039466831,0.527601357838535
"Pcif1",0.959910436822913,0.925654921081504,0.959910436822913,0.942782678952209
"Dpp4",0.791493916802035,0.959869881976868,0.959869881976868,0.875681899389452
"4921507P07Rik",0.959855029575617,0.891670680196566,0.959855029575617,0.925762854886091
"Mrps23",0.490816327748701,0.959709530557167,0.959709530557167,0.725262929152934
"Gm13562",0.959589115528503,0.95940079566819,0.959589115528503,0.959494955598347
"Thrap3",0.959581996764674,0.81680393716073,0.959581996764674,0.888192966962702
"Itga5",0.0770542241868108,0.959445091720854,0.959445091720854,0.518249657953832
"Slc1a3",0.104823179433316,0.959435492192382,0.959435492192382,0.532129335812849
"Ndrg3",0.831123859626029,0.959302968018,0.959302968018,0.895213413822014
"P4ha1",0.959275097499903,0.801339412387368,0.959275097499903,0.880307254943635
"Gpi1",0.959133572783785,0.926360183546533,0.959133572783785,0.942746878165159
"Saraf",0.959053098468411,0.728632216981329,0.959053098468411,0.84384265772487
"Dusp22",0.959019707626194,0.86848250818781,0.959019707626194,0.913751107907002
"Stxbp6",0.137433665668308,0.958981127928039,0.958981127928039,0.548207396798173
"BC027231",0.379993953837804,0.95875441515881,0.95875441515881,0.669374184498307
"C1qbp",0.433995305134094,0.958489243001437,0.958489243001437,0.696242274067765
"Ggta1",0.514684219880002,0.958444384243387,0.958444384243387,0.736564302061694
"Paqr9",0.288353109864334,0.958290197957242,0.958290197957242,0.623321653910788
"Abcf1",0.958257733711269,0.819631367741635,0.958257733711269,0.888944550726452
"Ckm",0.958228606133229,0.74438033172876,0.958228606133229,0.851304468930995
"Hnrnpdl",0.957928257007458,0.816399002375614,0.957928257007458,0.887163629691536
"Pex11b",0.478040375811179,0.957909091911883,0.957909091911883,0.717974733861531
"Prdx4",0.957874689032248,0.755407206406644,0.957874689032248,0.856640947719446
"Ms4a8a",0.9578562298932,0.723011118501461,0.9578562298932,0.84043367419733
"Nhs",0.957824862477314,0.729824789520958,0.957824862477314,0.843824825999136
"Cc2d1b",0.957786541925391,0.763625706507063,0.957786541925391,0.860706124216227
"Pfkfb3",0.519747368485701,0.957744350612765,0.957744350612765,0.738745859549233
"Chd9",0.957706163580717,0.793384804030071,0.957706163580717,0.875545483805394
"Deptor",0.0943080884334148,0.957451192320727,0.957451192320727,0.525879640377071
"Kif23",0.957244279686599,0.775888923875346,0.957244279686599,0.866566601780972
"Mtfr1",0.773843636736477,0.957198742465879,0.957198742465879,0.865521189601178
"Wiz",0.957168786611039,0.732192289207589,0.957168786611039,0.844680537909314
"Stx18",0.59335551997913,0.957041029364774,0.957041029364774,0.775198274671952
"Armc5",0.956980901364858,0.729239715274865,0.956980901364858,0.843110308319862
"Angptl6",0.956758793528809,0.770589574110478,0.956758793528809,0.863674183819643
"Foxj3",0.956507549428009,0.803108027314892,0.956507549428009,0.87980778837145
"Eltd1",0.956502539457008,0.721537060721427,0.956502539457008,0.839019800089218
"Fam154b",0.43521240831004,0.956301400105317,0.956301400105317,0.695756904207678
"Wsb2",0.956132541265337,0.919325646046057,0.956132541265337,0.937729093655697
"Cntf",0.59983715740194,0.956068886203696,0.956068886203696,0.777953021802818
"Alkbh3",0.956037394222933,0.793664171090619,0.956037394222933,0.874850782656776
"Syvn1",0.828340838944016,0.956031372319547,0.956031372319547,0.892186105631782
"Nsf",0.563396666875106,0.955961315101473,0.955961315101473,0.75967899098829
"Mphosph9",0.955923944782413,0.741624637474798,0.955923944782413,0.848774291128606
"D5Ertd579e",0.955878905251036,0.945450063225761,0.955878905251036,0.950664484238398
"Ptgs1",0.955797444436734,0.724721431150196,0.955797444436734,0.840259437793465
"Rpsa-ps10",0.955767063333815,0.718956911313362,0.955767063333815,0.837361987323589
"Aox2",0.869936682218884,0.955597384678747,0.955597384678747,0.912767033448815
"Ing5",0.0375976444186034,0.955301938125767,0.955301938125767,0.496449791272185
"Etohd2",0.955279099944509,0.719991660286863,0.955279099944509,0.837635380115686
"Actr1b",0.955028125110844,0.72149477124664,0.955028125110844,0.838261448178742
"Rab31",0.824899601470796,0.95501056938049,0.95501056938049,0.889955085425643
"0610010F05Rik",0.519847806474996,0.954706337977022,0.954706337977022,0.737277072226009
"Gipc3",0.95469558846272,0.720602188163678,0.95469558846272,0.837648888313199
"Lrg1",0.954571047182678,0.7810073882334,0.954571047182678,0.867789217708039
"Wnk1",0.954431170331318,0.817029913111098,0.954431170331318,0.885730541721208
"Hs2st1",0.95404615632403,0.766523922049346,0.95404615632403,0.860285039186688
"Rps6kl1",0.709645202193907,0.954005490919665,0.954005490919665,0.831825346556786
"Grem2",0.646729859703779,0.953984366941932,0.953984366941932,0.800357113322855
"Dbi",0.953977427625473,0.800134976979721,0.953977427625473,0.877056202302597
"Baiap2l1",0.413154403346644,0.95397712768029,0.95397712768029,0.683565765513467
"Gm16185",0.953760656796447,0.726493685250801,0.953760656796447,0.840127171023624
"Zfp933",0.953658870570227,0.832230434434441,0.953658870570227,0.892944652502334
"Grk4",0.157713737495341,0.95363024559105,0.95363024559105,0.555671991543195
"Ntn1",0.603244299190067,0.95347106599176,0.95347106599176,0.778357682590914
"Dtna",0.953432395335522,0.719016255367969,0.953432395335522,0.836224325351745
"Atp5j",0.953226722607572,0.88305007153979,0.953226722607572,0.918138397073681
"Ehmt2",0.953120295301543,0.769238209179649,0.953120295301543,0.861179252240596
"Naa30",0.953060097979967,0.924109777275385,0.953060097979967,0.938584937627676
"Ptgs2",0.953029086809345,0.718191621947104,0.953029086809345,0.835610354378224
"Mycl",0.952897234232681,0.717388039017181,0.952897234232681,0.835142636624931
"Gna14",0.952859716800573,0.76130506653137,0.952859716800573,0.857082391665972
"Tbc1d32",0.57527792507487,0.952813345989125,0.952813345989125,0.764045635531998
"Fbxo27",0.46910566181551,0.952789495630645,0.952789495630645,0.710947578723077
"Klc4",0.824984571610256,0.952698054939715,0.952698054939715,0.888841313274985
"Etv4",0.952659796957442,0.803840977125776,0.952659796957442,0.878250387041609
"Rnf144b",0.952513486111533,0.724574940769566,0.952513486111533,0.838544213440549
"Exosc8",0.952448450820951,0.759679740623457,0.952448450820951,0.856064095722204
"Fam50a",0.952404742439769,0.717624988993066,0.952404742439769,0.835014865716418
"Fam35a",0.0379593046015102,0.952381609030142,0.952381609030142,0.495170456815826
"Ptprd",0.952250672802402,0.718632918737691,0.952250672802402,0.835441795770047
"Klhl3",0.952110457697875,0.89886552009574,0.952110457697875,0.925487988896808
"Ttc7",0.952066078240649,0.725927830553902,0.952066078240649,0.838996954397275
"Helt",0.671132863258369,0.951900974373737,0.951900974373737,0.811516918816053
"Arcn1",0.74911124112995,0.951849210250494,0.951849210250494,0.850480225690222
"Jrkl",0.65107928967133,0.95167158802849,0.95167158802849,0.80137543884991
"Sap25",0.854908531168683,0.951553332163975,0.951553332163975,0.903230931666329
"2310015D24Rik",0.0549752783634253,0.951531450846022,0.951531450846022,0.503253364604724
"Nadsyn1",0.854482800639666,0.951354670998472,0.951354670998472,0.902918735819069
"Papola",0.892111888125214,0.951244945255435,0.951244945255435,0.921678416690324
"Cnih1",0.0465372385682377,0.951219920209384,0.951219920209384,0.498878579388811
"Sfmbt1",0.951211425969458,0.853549841187003,0.951211425969458,0.90238063357823
"Rgs10",0.951211390281054,0.870539025400476,0.951211390281054,0.910875207840765
"Riok1",0.951116894526761,0.727391967708355,0.951116894526761,0.839254431117558
"Parm1",0.322334976025932,0.951044505192981,0.951044505192981,0.636689740609457
"Lrrc8c",0.95095287597124,0.715971345653371,0.95095287597124,0.833462110812305
"Tmem106b",0.950900078938983,0.715998668634752,0.950900078938983,0.833449373786867
"Cox20",0.290204018074978,0.950770641777039,0.950770641777039,0.620487329926009
"Skiv2l",0.950751928242303,0.715862000029645,0.950751928242303,0.833306964135974
"Rufy3",0.950709730126498,0.725884120959734,0.950709730126498,0.838296925543116
"1700029J07Rik",0.338845879875266,0.950584189095579,0.950584189095579,0.644715034485423
"Luc7l3",0.335694112570425,0.950520122102917,0.950520122102917,0.643107117336671
"Zfp750",0.950313069907487,0.715278947094241,0.950313069907487,0.832796008500864
"Hephl1",0.950076891172564,0.811708744403058,0.950076891172564,0.880892817787811
"Cstf2t",0.251793958070896,0.949731703186335,0.949731703186335,0.600762830628616
"Pkia",0.722465142885229,0.949701294461986,0.949701294461986,0.836083218673608
"Morn2",0.668737002070118,0.949699280089627,0.949699280089627,0.809218141079872
"Klhdc1",0.949634646467859,0.860478244815615,0.949634646467859,0.905056445641737
"Cox6b1",0.949546777086591,0.832346846494816,0.949546777086591,0.890946811790704
"Fam96b",0.903170194496994,0.949473648528123,0.949473648528123,0.926321921512559
"Mlh1",0.281098848356736,0.94943313439491,0.94943313439491,0.615265991375823
"Nup35",0.618077544211693,0.949429486099538,0.949429486099538,0.783753515155615
"Gm16279",0.949373028336814,0.757299259740481,0.949373028336814,0.853336144038648
"Trim23",0.949335562958141,0.925819069003354,0.949335562958141,0.937577315980747
"Stk10",0.0871459501888959,0.949120429513566,0.949120429513566,0.518133189851231
"Cidea",0.2987412003984,0.949039214157622,0.949039214157622,0.623890207278011
"Cspp1",0.948972359624633,0.785032042448351,0.948972359624633,0.867002201036492
"Phactr2",0.579520837167215,0.948952900048571,0.948952900048571,0.764236868607893
"Nsmce2",0.948853916868085,0.884491353972916,0.948853916868085,0.9166726354205
"Tmem173",0.13098909825455,0.948846505761067,0.948846505761067,0.539917802007809
"Usp37",0.948660323497892,0.713976978764779,0.948660323497892,0.831318651131335
"Pik3r4",0.948565821121732,0.782071718017684,0.948565821121732,0.865318769569708
