correlation_method,metabolite_timepoint,hormone_sampling_time,metabolite_source,metabolite_ion_mode,metabolite,metabolite_formula,metabolite_mz,metabolite_rt,hormone,n,n_unique_samples,n_med_adj_ic,n_raw_ion_count_fallback,correlation,p_value,p_adj_bh,metabolite_min,metabolite_max,hormone_min,hormone_max
spearman,pv,SAC,CD,posi,asp-ser,C7H12N2O6,221.07672,8.266,Glucagon,43,43,43,0,-0.0824524312896406,0.5991376328833626,0.9252751280618247,1880.4991946288,502930.341413939,44.03,3929.26
spearman,pv,SAC,CD,nega,ethyl 2-nitro-3-(4-nitrophenyl)acrylate,C11H10N2O6,265.04804,3.645,Insulin,43,43,43,0,-0.0824524312896406,0.5991376328833626,0.9252751280618247,18138.0748204539,29212607.6901539,112.79,285098.39
spearman,pv,SAC,CD,posi,pyrazole,C3H4N2,69.04485,7.563,Amylin,43,43,43,0,0.0824524312896406,0.5991376328833626,0.9252751280618247,27738.7518348598,45627510.9771256,1.79,104.9
spearman,tp4,GTT,CD,posi,"O-[{(2R)-2-[(4Z,7Z,10Z,13Z,16Z,19Z)-4,7,10,13,16,19-Docosahexaenoyloxy]-3-[(11Z)-11-icosenoyloxy]propoxy}(hydroxy)phosphoryl]-L-serine",C48H80NO10P,862.55111,3.143,Insulin,36,36,0,36,0.09060489060489062,0.5992170739508952,0.925361198574745,10758.3656931045,323084.868973676,123.91,6516.84
spearman,tp4,GTT,CD,posi,gemopatrilat,C19H26N2O4S,379.1692,2.456,Insulin,36,36,0,36,0.09060489060489062,0.5992170739508952,0.925361198574745,41300.7150579969,430111.913864061,123.91,6516.84
spearman,tp4,GTT,CD,posi,(2E)-2-Cyano-N-(ethylcarbamoyl)-2-(methoxyimino)acetamide,C7H10N4O3,199.08251,16.242,C-Peptide 2,34,34,0,34,-0.093353705118411,0.5994932247761875,0.9255014608275628,2276.36163858622,220288.479128053,102.01,1743.56
spearman,tp4,GTT,CD,nega,7-Aminomethyl-7-carbaguanine,C7H9N5O,178.07198,6.509,Secretin,34,34,0,34,-0.093353705118411,0.5994932247761875,0.9255014608275628,25431.080026241,668954.874968194,2.01,46.49
spearman,tp4,GTT,CD,posi,Diethanolamine,C4H11NO2,106.08621,14.171,C-Peptide 2,34,34,0,34,-0.093353705118411,0.5994932247761875,0.9255014608275628,84656.406149701,22027488.0439127,102.01,1743.56
spearman,tp4,GTT,CD,posi,Dipyrithione,C10H8N2O2S2,253.01069,14.546,GIP,34,34,0,34,-0.093353705118411,0.5994932247761875,0.9255014608275628,3846.63408786844,58644.0266378821,9.74,290.77
spearman,tp4,GTT,CD,nega,Dodecanoic acid,C12H24O2,199.17039,2.366,Amylin,34,34,0,34,0.093353705118411,0.5994932247761875,0.9255014608275628,4195542.72123108,11067709.4041466,1.81,53.85
spearman,tp4,GTT,CD,posi,ETHYL 4-(ACETYLTHIO)BUTYRATE,C8H14O3S,191.07309,20.301,PYY,34,34,0,34,0.093353705118411,0.5994932247761875,0.9255014608275628,3526.09201109647,326812.725876234,1.63,170.9
spearman,tp4,GTT,CD,nega,Sepiapterin,C9H11N5O3,236.0789,14.126,Amylin,34,34,0,34,-0.093353705118411,0.5994932247761875,0.9255014608275628,116775.286755329,21106633.9633751,1.81,53.85
spearman,tp4,GTT,CD,posi,sulfadimidine,C12H14N4O2S,279.09262,8.802,PYY,34,34,0,34,0.093353705118411,0.5994932247761875,0.9255014608275628,62069.7274754869,2046308.61405155,1.63,170.9
spearman,pv,SAC,CD,posi,"(1R,5R)-3,3,5-Trimethylcyclohexyl 5-oxo-L-prolinate",C14H23NO3,524.37071,3.957,GIP,42,42,42,0,0.08338060124787294,0.5995997549240524,0.9255014608275628,943296.431565393,921988095.635213,49,4759.64
spearman,pv,SAC,CD,posi,7-Acetoxy-2-methylisoflavone,C18H14O4,295.09837,14.038,GIP,42,42,42,0,0.08338060124787294,0.5995997549240524,0.9255014608275628,3573.06867316185,182515.143727151,49,4759.64
spearman,pv,SAC,CD,posi,tetridamine,C9H15N3,166.13397,7.853,GIP,42,42,42,0,0.08338060124787294,0.5995997549240524,0.9255014608275628,9467.23036124931,16970811.1142834,49,4759.64
spearman,pv,SAC,CD,posi,Guanidoacetic acid,C3H7N3O2,118.06126,14.14,GIP,42,42,42,0,-0.08338060124787294,0.5995997549240528,0.9255014608275628,9359.44204045505,2816499.78562318,49,4759.64
spearman,tp4,GTT,CD,posi,"6-[(1Z)-1-Propen-1-yl]-2,3,4,5-tetrahydropyridine",C8H13N,107.08545,2.594,Resistin,35,35,0,35,-0.09187675070028012,0.5996371451651694,0.9255014608275628,23244.0310616104,18605073.4877795,4345.62,30708.92
spearman,tp4,GTT,CD,posi,Gabapentin,C9H17NO2,172.1331,3.014,Secretin,35,35,0,35,-0.09187675070028012,0.5996371451651694,0.9255014608275628,78912.2587943469,5013494.65386995,2.01,46.49
spearman,tp4,GTT,CD,posi,irganox 330,C54H78O3,758.56866,2.917,GLP-1,35,35,0,35,-0.09187675070028012,0.5996371451651694,0.9255014608275628,20867.1853620489,1159488040.35729,24.2,446.95
spearman,tp4,GTT,CD,posi,thymol sulfate,C10H14O4S,231.07611,3.514,Amylin,35,35,0,35,-0.09187675070028012,0.5996371451651694,0.9255014608275628,18511.6334701748,471293.984265496,1.81,53.85
spearman,tp4,GTT,CD,posi,"(2R)-1-{[(2-Aminoethoxy)(hydroxy)phosphoryl]oxy}-3-hydroxy-2-propanyl (13Z,16Z)-13,16-docosadienoate",C27H52NO7P,534.35573,4.107,Amylin,35,35,0,35,0.09187675070028012,0.5996371451651699,0.9255014608275628,11748.4204360826,380916.206572621,1.81,53.85
spearman,tp4,GTT,CD,posi,"(2S)-3-Hydroxy-1,2-propanediyl bis[11-(3,4-dimethyl-5-propyl-2-furyl)undecanoate]",C43H72O7,701.53031,3.829,GLP-1,35,35,0,35,0.09187675070028012,0.5996371451651699,0.9255014608275628,7993.51813958475,130847.179868737,24.2,446.95
spearman,tp4,GTT,CD,posi,"1-(4,5-dihydro-1H-imidazol-2-yl)-3,5-dimethyl-1H-pyrazole hydrobromide",C8H12N4,165.11351,7.533,Leptin,35,35,0,35,0.09187675070028012,0.5996371451651699,0.9255014608275628,448858.866255965,156566566.076868,324.41,7988.85
spearman,tp4,GTT,CD,posi,Avenanthramide A,C16H13NO5,300.08713,12.826,GLP-1,35,35,0,35,0.09187675070028012,0.5996371451651699,0.9255014608275628,16024.4465522654,926124.741219977,24.2,446.95
spearman,tp4,GTT,CD,posi,butadiene,C4H6,109.10103,3.386,GLP-1,35,35,0,35,0.09187675070028012,0.5996371451651699,0.9255014608275628,94339.0781041936,3852024.36007972,24.2,446.95
spearman,tp4,GTT,CD,posi,cis-3-Hexenyl phenylacetate,C14H18O2,454.29234,2.954,Leptin,35,35,0,35,0.09187675070028012,0.5996371451651699,0.9255014608275628,48123.0918919481,7376730.02237955,324.41,7988.85
spearman,pv,SAC,CD,nega,"1,5-Anhydro-D-glucitol",C6H12O5,163.06258,17.256,Insulin,43,43,43,0,-0.08230141951072184,0.5998091089250233,0.9255014608275628,613454.85555326,13038277.0732186,112.79,285098.39
spearman,pv,SAC,CD,posi,1-Octen-3-yl glucoside,C14H26O6,291.18023,2.439,PYY,43,43,43,0,-0.08230141951072184,0.5998091089250233,0.9255014608275628,19829.53983027,3378139.1466436,29.88,445.18
spearman,pv,SAC,CD,nega,11Z-Eicosenoic acid,C20H38O2,309.27971,2.173,Resistin,43,43,43,0,-0.08230141951072184,0.5998091089250233,0.9255014608275628,2400333.06328201,41660281.6555173,5122.24,58609.94
spearman,pv,SAC,CD,posi,4-hydroxy-3-octaprenylbenzoic acid,C47H70O3,683.5427,2.366,Resistin,43,43,43,0,-0.08230141951072184,0.5998091089250233,0.9255014608275628,6045.33212967326,1905526.41260346,5122.24,58609.94
spearman,pv,SAC,CD,posi,Hexylbenzene,C12H18,163.14811,2.459,Resistin,43,43,43,0,-0.08230141951072184,0.5998091089250233,0.9255014608275628,22585.5105502358,2718016.821558,5122.24,58609.94
spearman,pv,SAC,CD,nega,Monuron,C9H11ClN2O,197.04721,17.678,Insulin,43,43,43,0,-0.08230141951072184,0.5998091089250233,0.9255014608275628,39864.6380011671,7373189.56186677,112.79,285098.39
spearman,pv,SAC,CD,posi,tetridamine,C9H15N3,166.13397,7.853,Glucagon,43,43,43,0,-0.08230141951072184,0.5998091089250233,0.9255014608275628,9467.23036124931,16970811.1142834,44.03,3929.26
spearman,pv,SAC,Maven,nega,L-Threonine,C4H9NO3,118.050842,14.098,C-Peptide 2,43,43,43,0,-0.08230141951072184,0.5998091089250233,0.9255014608275628,309976.296793284,2304484.46970283,29.61,36727.54
spearman,pv,SAC,CD,nega,5-Hydroxytryptophan,C11H12N2O3,219.0777,3.24,Insulin,43,43,43,0,0.08230141951072184,0.5998091089250239,0.9255014608275628,162257.59954421,1328124.74387138,112.79,285098.39
spearman,pv,SAC,CD,posi,Anserine,C10H16N4O3,241.1294,15.19,PYY,43,43,43,0,0.08230141951072184,0.5998091089250239,0.9255014608275628,94920.8720626795,7858521.97090166,29.88,445.18
spearman,pv,SAC,CD,posi,Ephedrine,C10H15NO,166.12269,2.585,Leptin,43,43,43,0,0.08230141951072184,0.5998091089250239,0.9255014608275628,11701.4611967953,5201205.04011428,221.83,9954.55
spearman,pv,SAC,CD,posi,Tepoxalin,C20H20ClN3O3,386.12393,17.507,Glucagon,43,43,43,0,0.08230141951072184,0.5998091089250239,0.9255014608275628,23139.8145590841,1019401.73160776,44.03,3929.26
spearman,pv,SAC,Maven,nega,Pyruvic acid,C3H4O3,88.0121,3.755,Resistin,43,43,43,0,0.08230141951072184,0.5998091089250239,0.9255014608275628,4242335.37274335,42795504.7030013,5122.24,58609.94
spearman,sys_sac,SAC,CD,posi,2-(3-Phenylpropyl)pyridine,C14H15N,198.12773,2.695,Resistin,38,38,38,0,0.087865193128351,0.5998888436749376,0.9255014608275628,13095.3831696713,581433.505323035,5122.24,58609.94
spearman,sys_sac,SAC,CD,posi,"4-[(3E,5E,7E,9E,11E)-15-Hydroxy-3,7,12-trimethyl-3,5,7,9,11-pentadecapentaen-1-yn-1-yl]-3,5,5-trimethyl-3-cyclohexen-1-ol",C27H38O2,806.60397,3.515,Insulin,38,38,38,0,0.087865193128351,0.5998888436749376,0.9255014608275628,14204.2076226268,566193.35761009,112.79,18862.34
spearman,sys_sac,SAC,CD,posi,Aceturic acid,C4H7NO3,118.04968,18.796,Glucagon,38,38,38,0,0.087865193128351,0.5998888436749376,0.9255014608275628,338027.388361691,10074420.9941022,44.03,1801.35
spearman,sys_sac,SAC,CD,nega,L-(+)-Tartaric acid,C4H6O6,149.00897,17.68,C-Peptide 2,38,38,38,0,0.087865193128351,0.5998888436749376,0.9255014608275628,2081739.5201461,63534758.8771187,29.61,2820.91
spearman,sys_sac,SAC,CD,nega,L-(+)-Tartaric acid,C4H6O6,149.00897,17.68,Leptin,38,38,38,0,0.087865193128351,0.5998888436749376,0.9255014608275628,2081739.5201461,63534758.8771187,608.22,9954.55
spearman,sys_sac,SAC,CD,posi,"N6,N6,N6-Trimethyl-L-lysine",C9H20N2O2,189.15971,18.983,Secretin,38,38,38,0,0.087865193128351,0.5998888436749376,0.9255014608275628,75415.3303365902,2877439.77806792,6.73,174.81
spearman,sys_sac,SAC,CD,posi,Nipecotic acid,C6H11NO2,130.08626,4.785,Secretin,38,38,38,0,0.087865193128351,0.5998888436749376,0.9255014608275628,15481.2678599686,6963973.68994832,6.73,174.81
spearman,sys_sac,SAC,CD,posi,cyclohexenone,C6H8O,193.12219,2.642,Amylin,38,38,38,0,0.087865193128351,0.5998888436749376,0.9255014608275628,184619.019078204,1923427.20740328,1.79,58.69
spearman,sys_sac,SAC,CD,posi,3-Methyl-3-phenylazetidine,C10H13N,131.0854,2.436,Amylin,38,38,38,0,-0.087865193128351,0.5998888436749381,0.9255014608275628,3356989.54517221,32952891.5946016,1.79,58.69
spearman,sys_sac,SAC,CD,posi,L-Histidinol,C6H11N3O,142.09753,7.358,Secretin,38,38,38,0,-0.087865193128351,0.5998888436749381,0.9255014608275628,1521406.19995103,164591996.801656,6.73,174.81
spearman,sys_sac,SAC,CD,posi,LysoPC(22:1(13Z)/0:0),C30H60NO7P,578.41772,3.914,Secretin,38,38,38,0,-0.087865193128351,0.5998888436749381,0.9255014608275628,48114.6308562441,22999438.1662935,6.73,174.81
spearman,sys_sac,SAC,CD,posi,"N,4-Dinitroso-N-methylaniline",C7H7N3O2,166.06095,8.667,Resistin,38,38,38,0,-0.087865193128351,0.5998888436749381,0.9255014608275628,8802.99614234154,772424.897224461,5122.24,58609.94
spearman,sys_sac,SAC,CD,posi,Piperazin-2-carboxamid,C5H11N3O,130.09749,15.861,PYY,38,38,38,0,-0.087865193128351,0.5998888436749381,0.9255014608275628,2800292.18051606,38077067.4468624,29.88,445.18
spearman,sys_sac,SAC,CD,posi,dihydralazine,C8H10N6,191.10394,5.697,Insulin,38,38,38,0,-0.087865193128351,0.5998888436749381,0.9255014608275628,9117.68590621738,11966122.6963691,112.79,18862.34
spearman,tp4,GTT,CD,posi,"4,7-dimethylpyrazolo[5,1-c][1,2,4]triazine-3-carbonitrile",C8H7N5,174.07861,3.737,Glucagon,31,31,0,31,0.09798387096774194,0.6000025529794721,0.9256220092623384,21885.0567895972,11886820.7449453,17.67,161.53
spearman,tp4,GTT,CD,posi,Demethylated antipyrine,C10H10N2O,175.08645,3.687,Glucagon,31,31,0,31,-0.09798387096774194,0.6000025529794726,0.9256220092623384,3277160.16094408,15250809.4958159,17.67,161.53
spearman,tp4,GTT,CD,posi,Sorbitol,C6H14O6,183.08751,14.515,Glucagon,31,31,0,31,-0.09798387096774194,0.6000025529794726,0.9256220092623384,63505.410585946,6257332.66650585,17.67,161.53
spearman,tp4,GTT,CD,posi,NPYR,C4H8N2O,101.07094,7.384,Insulin,36,36,0,36,0.09034749034749036,0.600259342775709,0.9259755889487546,6530777.22694113,834970370.03428,123.91,6516.84
spearman,tp4,GTT,CD,posi,ODA,C18H39N,270.31549,5.961,Insulin,36,36,0,36,0.09034749034749036,0.600259342775709,0.9259755889487546,9574.17049626844,7848954.09094897,123.91,6516.84
spearman,pv,SAC,CD,posi,"N''-cyano-N,N'-diisopropylguanidine",C8H16N4,169.14474,16.665,GIP,42,42,42,0,-0.08321853982659427,0.600311754506354,0.9259755889487546,74974.0249554248,55171581.0479586,49,4759.64
spearman,pv,SAC,CD,posi,Sulfurol acetate,C8H11NO2S,186.05803,13.693,GIP,42,42,42,0,-0.08321853982659427,0.600311754506354,0.9259755889487546,37639.0068588958,1846964.54940673,49,4759.64
spearman,pv,SAC,CD,nega,N-Nonanoylglycine,C11H21NO3,214.14493,4.128,PYY,43,43,43,0,-0.08215040773180309,0.6004809127379946,0.9259755889487546,65344.0134217275,2183405.02731571,29.88,445.18
spearman,pv,SAC,CD,posi,gemeprost,C23H38O5,377.26835,8.391,Resistin,43,43,43,0,-0.08215040773180309,0.6004809127379946,0.9259755889487546,3291.58309293889,1154954.95756166,5122.24,58609.94
spearman,pv,SAC,CD,posi,noxytiolin,C3H8N2OS,263.06111,12.624,Secretin,43,43,43,0,-0.08215040773180309,0.6004809127379946,0.9259755889487546,117266.671715833,10430889.7841261,6.73,174.81
spearman,pv,SAC,CD,posi,quinoclamine,C10H6ClNO2,208.01468,2.573,Insulin,43,43,43,0,-0.08215040773180309,0.6004809127379946,0.9259755889487546,28600.1916141117,1115949.90553361,112.79,285098.39
spearman,pv,SAC,CD,posi,sulfamidic acid,H3NO3S,97.99149,17.387,Resistin,43,43,43,0,-0.08215040773180309,0.6004809127379946,0.9259755889487546,17541.0450982508,2193813.68569423,5122.24,58609.94
spearman,pv,SAC,CD,posi,1-EBIO,C9H10N2O,146.06006,3.365,Glucagon,43,43,43,0,0.08215040773180309,0.6004809127379953,0.9259755889487546,77571.1463094603,12726894.1336744,44.03,3929.26
spearman,pv,SAC,CD,posi,"4,7-dimethylpyrazolo[5,1-c][1,2,4]triazine-3-carbonitrile",C8H7N5,174.07861,3.737,PYY,43,43,43,0,0.08215040773180309,0.6004809127379953,0.9259755889487546,31458.7557765273,28302331.2730216,29.88,445.18
spearman,pv,SAC,CD,nega,"PG(18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))",C46H77O10P,819.52124,2.002,Insulin,43,43,43,0,0.08215040773180309,0.6004809127379953,0.9259755889487546,8845.33902441577,159594.456187525,112.79,285098.39
spearman,pv,SAC,CD,posi,SM(d18:1/18:1(9Z)),C41H81N2O6P,729.5908,3.857,C-Peptide 2,43,43,43,0,0.08215040773180309,0.6004809127379953,0.9259755889487546,28851.4848593914,11375697.631854,29.61,36727.54
spearman,tp4,GTT,CD,nega,1-[(5-Amino-5-carboxypentyl)amino]-1-deoxyfructose,C12H24N2O7,307.15057,16.033,GIP,33,33,0,33,0.0945855614973262,0.60057193049074,0.9259755889487546,6036.13634033183,95655.6223179667,9.74,290.77
spearman,tp4,GTT,CD,nega,2-Hexenoylcarnitine,C13H23NO4,256.15466,8.293,PYY,33,33,0,33,0.0945855614973262,0.60057193049074,0.9259755889487546,14328.3186705983,180564.624151417,1.63,170.9
spearman,tp4,GTT,CD,nega,2-hydroxyflutamide,C11H11F3N2O4,291.06006,11.465,GIP,33,33,0,33,0.0945855614973262,0.60057193049074,0.9259755889487546,3314.99701607883,29370.3131269967,9.74,290.77
spearman,tp4,GTT,CD,posi,"1,28-Octacosanediyl (2E,2′E)bis[3-(3-hydroxy-4-methoxyphenyl)acrylate]",C48H74O8,779.5417,3.257,C-Peptide 2,34,34,0,34,-0.09304812834224598,0.6006938539085439,0.9259755889487546,14736.3852675701,851473.521327834,102.01,1743.56
spearman,tp4,GTT,CD,nega,3-Methylbutyl glucosinolate,C12H23NO9S2,388.07296,11.81,C-Peptide 2,34,34,0,34,0.09304812834224598,0.6006938539085439,0.9259755889487546,21587.5507507178,234852.792945009,102.01,1743.56
spearman,tp4,GTT,CD,posi,5-Methoxybenzimidazole,C8H8N2O,132.04429,4.023,PYY,34,34,0,34,-0.09304812834224598,0.6006938539085439,0.9259755889487546,27537.7573150074,2524455.1931967,1.63,170.9
spearman,tp4,GTT,CD,posi,DL-Glutamine,C5H10N2O3,147.07631,21.054,GIP,34,34,0,34,-0.09304812834224598,0.6006938539085439,0.9259755889487546,488807.098902246,6468347.12978292,9.74,290.77
spearman,tp4,GTT,CD,posi,"N,N-Bis(2-hydroxyethyl)dodecanamide",C16H33NO3,288.25288,7.813,PYY,34,34,0,34,0.09304812834224598,0.6006938539085439,0.9259755889487546,41508.6725461411,2638583.02596476,1.63,170.9
spearman,tp4,GTT,CD,posi,"N,N-Dimethylacetamide",C4H9NO,88.0757,7.621,PYY,34,34,0,34,0.09304812834224598,0.6006938539085439,0.9259755889487546,14836072.7047731,83037719.5510644,1.63,170.9
spearman,tp4,GTT,CD,posi,diethylmaleate,C8H12O4,173.08148,7.662,GIP,34,34,0,34,0.09304812834224598,0.6006938539085439,0.9259755889487546,28505.9099372819,5935898.04065858,9.74,290.77
spearman,tp4,GTT,CD,posi,"9,10-Dihydroxystearic acid",C18H36O4,299.258,2.72,GLP-1,35,35,0,35,-0.09159663865546219,0.6007549066971839,0.9259755889487546,305371.477065465,2869415.94741713,24.2,446.95
spearman,tp4,GTT,CD,posi,Leucamine,C5H13N,88.11208,9.538,Leptin,35,35,0,35,-0.09159663865546219,0.6007549066971839,0.9259755889487546,72302.3517178562,975286.331171357,324.41,7988.85
spearman,tp4,GTT,CD,posi,(Z)-thiofanox,C9H18N2O2S,217.24749,2.498,Secretin,35,35,0,35,0.09159663865546219,0.6007549066971842,0.9259755889487546,22280.866602057202,394105.083916292,2.01,46.49
spearman,tp4,GTT,CD,posi,5-Methoxybenzimidazole,C8H8N2O,132.04429,4.023,Amylin,35,35,0,35,0.09159663865546219,0.6007549066971842,0.9259755889487546,27537.7573150074,2524455.1931967,1.81,53.85
spearman,tp4,GTT,CD,posi,Linamarin,C10H17NO6,248.11278,14.434,Amylin,35,35,0,35,0.09159663865546219,0.6007549066971842,0.9259755889487546,6202.07988854575,102486.107503416,1.81,53.85
spearman,tp4,GTT,CD,posi,"N,4-Dinitroso-N-methylaniline",C7H7N3O2,166.06095,8.667,Secretin,35,35,0,35,0.09159663865546219,0.6007549066971842,0.9259755889487546,5722.6730057584,1301073.00190636,2.01,46.49
spearman,sys_sac,SAC,CD,nega,Allantoin,C4H6N4O3,157.03669,8.366,GIP,37,37,37,0,-0.08890469416785206,0.6007911644606867,0.9259755889487546,6196819.96827779,35050778.5483846,49,4759.64
spearman,sys_sac,SAC,CD,posi,Valerophenone,C11H14O,163.11169,2.534,GIP,37,37,37,0,-0.08890469416785206,0.6007911644606867,0.9259755889487546,766468.789118305,3906020.38287581,49,4759.64
spearman,sys_sac,SAC,CD,posi,(±)-Camphoric acid,C10H16O4,201.11226,3.34,Leptin,38,38,38,0,0.08764635080424553,0.6008011273688283,0.9259755889487546,11530.949903362,745031.118186989,608.22,9954.55
spearman,sys_sac,SAC,CD,posi,1-Tetradecene,C14H28,214.25283,4.152,Amylin,38,38,38,0,-0.08764635080424553,0.6008011273688283,0.9259755889487546,16190.1467550232,563077.454702603,1.79,58.69
spearman,sys_sac,SAC,CD,posi,13S-hydroxyoctadecadienoic acid,C18H32O3,297.24214,3.759,Leptin,38,38,38,0,0.08764635080424553,0.6008011273688283,0.9259755889487546,35997.1079554211,2827191.41675803,608.22,9954.55
spearman,sys_sac,SAC,CD,posi,2-Heptadecylfuran,C21H38O,324.32601,2.414,Leptin,38,38,38,0,0.08764635080424553,0.6008011273688283,0.9259755889487546,32345.6593258692,348851.227263496,608.22,9954.55
spearman,sys_sac,SAC,CD,posi,2-Phenylcyclopropanamine,C9H11N,117.06976,2.45,Glucagon,38,38,38,0,-0.08764635080424553,0.6008011273688283,0.9259755889487546,49444.6301592055,5421784.80767411,44.03,1801.35
spearman,sys_sac,SAC,CD,posi,3-Methylpentanoylcarnitine,C13H25NO4,260.18556,8.636,Glucagon,38,38,38,0,-0.08764635080424553,0.6008011273688283,0.9259755889487546,22861.4929159795,1788629.30360571,44.03,1801.35
spearman,sys_sac,SAC,CD,posi,"6-methyl-8-{[5-(2-naphthyl)-1,3,4-oxadiazol-2-yl]methoxy}[1,2,4]triazolo[4,3-b]pyridazine",C19H14N6O2,359.12413,12.905,C-Peptide 2,38,38,38,0,-0.08764635080424553,0.6008011273688283,0.9259755889487546,2839424.71534403,44977604.9026278,29.61,2820.91
spearman,sys_sac,SAC,CD,nega,AICA-riboside,C9H14N4O5,257.08773,13.877,Insulin,38,38,38,0,-0.08764635080424553,0.6008011273688283,0.9259755889487546,1109.41792517063,1262441.0650923,112.79,18862.34
spearman,sys_sac,SAC,CD,nega,Acetylglycine,C4H7NO3,116.03539,9.879,Insulin,38,38,38,0,0.08764635080424553,0.6008011273688283,0.9259755889487546,1024989.71195774,61106522.6369242,112.79,18862.34
spearman,sys_sac,SAC,CD,posi,Azapropazone,C16H20N4O2,301.16446,2.502,Resistin,38,38,38,0,-0.08764635080424553,0.6008011273688283,0.9259755889487546,11999.5743048302,96003.9291864112,5122.24,58609.94
spearman,sys_sac,SAC,CD,posi,Delanzomib,C21H28BN3O5,414.22009,2.54,GLP-1,38,38,38,0,-0.08764635080424553,0.6008011273688283,0.9259755889487546,9720.22535218595,120068.159858035,28.62,692.09
spearman,sys_sac,SAC,CD,posi,Huperzine B,C16H20N2O,530.34718,2.45,Amylin,38,38,38,0,0.08764635080424553,0.6008011273688283,0.9259755889487546,80932.1315237132,1280193.84769816,1.79,58.69
spearman,sys_sac,SAC,CD,posi,Hydantoin,C3H4N2O2,101.03457,7.08,Secretin,38,38,38,0,0.08764635080424553,0.6008011273688283,0.9259755889487546,29222.3715279053,115558967.402353,6.73,174.81
spearman,sys_sac,SAC,CD,posi,Methylgingerol,C18H28O4,309.20606,3.046,Leptin,38,38,38,0,0.08764635080424553,0.6008011273688283,0.9259755889487546,25461.0802912888,2015804.07088834,608.22,9954.55
spearman,sys_sac,SAC,CD,posi,persin,C23H40O4,398.32632,3.824,Leptin,38,38,38,0,0.08764635080424553,0.6008011273688283,0.9259755889487546,16606.1834487851,4528157.15342828,608.22,9954.55
spearman,sys_sac,SAC,CD,posi,resmethrin,C22H26O3,377.15364,2.478,Insulin,38,38,38,0,0.08764635080424553,0.6008011273688283,0.9259755889487546,23057.8200928081,427967.639141062,112.79,18862.34
spearman,sys_sac,SAC,Maven,nega,L-Glutamic acid,C5H9NO4,146.5479125,14.5155,Insulin,38,38,38,0,0.08764635080424553,0.6008011273688283,0.9259755889487546,69377.2494963195,1125015.51630991,112.79,18862.34
spearman,pv,SAC,CD,posi,METOQUIZINE,C22H27N5O,378.23045,2.61,GIP,42,42,42,0,0.08305647840531562,0.601024121618998,0.9261522609633944,8380.22737313945,558488.015452757,49,4759.64
spearman,pv,SAC,CD,posi,PE(16:0/18:1(9Z)),C39H76NO8P,740.52242,3.916,GIP,42,42,42,0,-0.08305647840531562,0.601024121618998,0.9261522609633944,17935.1671481482,5012174.57056144,49,4759.64
spearman,pv,SAC,CD,posi,Z-Leu-OH,C14H19NO4,548.30046,2.357,GIP,42,42,42,0,-0.08305647840531562,0.601024121618998,0.9261522609633944,9390.21098133047,28367235.68158,49,4759.64
spearman,tp4,GTT,CD,nega,Bilirubin,C33H36N4O6,583.25648,2.172,Glucagon,30,30,0,30,-0.09944382647385984,0.6010917668848581,0.9261522609633944,45626.6198590205,125812.369877245,17.67,161.53
spearman,pv,SAC,CD,posi,1-Nitrosonaphthalene,C10H7NO,158.06003,3.76,C-Peptide 2,43,43,43,0,-0.08199939595288433,0.6011530438722325,0.9261522609633944,30014.7265624763,6660272.42989692,29.61,36727.54
spearman,pv,SAC,CD,posi,"3,6,8-Trimethylallantoin",C7H12N4O3,184.07316,3.825,Amylin,43,43,43,0,-0.08199939595288433,0.6011530438722325,0.9261522609633944,1378663.19491538,86059932.827027,1.79,104.9
spearman,pv,SAC,CD,posi,Diacetin,C7H12O5,177.07695,17.027,Secretin,43,43,43,0,-0.08199939595288433,0.6011530438722325,0.9261522609633944,14839.321731349,1830510.57878666,6.73,174.81
spearman,pv,SAC,CD,posi,Ibuprofen,C13H18O2,239.16416,2.359,Leptin,43,43,43,0,-0.08199939595288433,0.6011530438722325,0.9261522609633944,77803.171253084,1262545.32005866,221.83,9954.55
spearman,pv,SAC,CD,posi,L-serine phosphoethanolamine,C5H13N2O6P,457.10852,14.586,PYY,43,43,43,0,-0.08199939595288433,0.6011530438722325,0.9261522609633944,6111.69236858473,188681.343337857,29.88,445.18
spearman,pv,SAC,CD,posi,"N,4-Dinitroso-N-methylaniline",C7H7N3O2,166.06095,8.667,Secretin,43,43,43,0,-0.08199939595288433,0.6011530438722325,0.9261522609633944,1839.18079732889,2254644.49145221,6.73,174.81
spearman,pv,SAC,CD,posi,Palmitic amide,C16H33NO,256.26333,2.516,GLP-1,43,43,43,0,-0.08199939595288433,0.6011530438722325,0.9261522609633944,114421.001636465,5323853.508754,28.62,692.09
spearman,pv,SAC,CD,nega,Uridine 5'-monophosphate,C9H13N2O9P,323.02869,14.909,Amylin,43,43,43,0,-0.08199939595288433,0.6011530438722325,0.9261522609633944,7181.02366273911,260107.512195191,1.79,104.9
spearman,pv,SAC,CD,posi,ammodendrine,C12H20N2O,209.1647,8.374,PYY,43,43,43,0,-0.08199939595288433,0.6011530438722325,0.9261522609633944,59518.5782053856,4905186.3368326,29.88,445.18
spearman,pv,SAC,CD,posi,"(7Z,10Z)-Hexadecadienoylcarnitine",C23H41NO4,396.51463,3.766,PYY,43,43,43,0,0.08199939595288433,0.6011530438722328,0.9261522609633944,7488.98961361792,3379494.68380152,29.88,445.18
