correlation_method,metabolite_timepoint,hormone_sampling_time,metabolite_source,metabolite_ion_mode,metabolite,metabolite_formula,metabolite_mz,metabolite_rt,hormone,n,n_unique_samples,n_before_outlier_filter,n_outlier_removed,removed_samples,removed_for_metabolite,removed_for_hormone,n_med_adj_ic,n_raw_ion_count_fallback,n_cd,n_id,n_young,n_old,correlation,p_value,p_adj_bh,metabolite_min,metabolite_max,hormone_min,hormone_max
pearson,tp4,GTT,CD,nega,3-Hydroxymethylglutaric acid,C6H10O5,161.04696,11.524,PP,3,3,6,3,3M3;3M5;3M6,3M5,3M3;3M6,0,3,2,1,0,3,N/A,N/A,N/A,42424.5514465073,307673.502023225,2.12,104.52
pearson,tp4,GTT,CD,posi,3-Indoleacetonitrile,C10H8N2,157.07598,9.489,Ghrelin,6,6,6,0,,,,0,6,4,2,0,6,N/A,N/A,N/A,14532.6321101943,792557.887194915,5.66,24.99
pearson,tp4,GTT,CD,posi,3-Indoleacetonitrile,C10H8N2,157.07598,9.489,PP,5,5,7,2,3M3;3M6,3M6,3M3;3M6,0,5,3,2,0,5,N/A,N/A,N/A,647533.112986477,1529677.48872136,2.12,104.52
pearson,tp4,GTT,CD,posi,3-Indoleacrylic acid,C11H9NO2,188.07051,3.857,Ghrelin,4,4,6,2,3M1;3M12,3M1;3M12,,0,4,3,1,0,4,N/A,N/A,N/A,21840.1728538766,56076.2589619066,9.34,24.99
pearson,tp4,GTT,CD,posi,3-Indoleacrylic acid,C11H9NO2,188.07051,3.857,PP,3,3,7,4,3M1;3M3;3M6;3M14,3M1;3M14,3M3;3M6,0,3,2,1,0,3,N/A,N/A,N/A,50031.8304652237,100604.492712475,38.16,104.52
pearson,tp4,GTT,CD,nega,3-Indoxyl sulphate,C8H7NO4S,212.00245,4.854,Ghrelin,5,5,6,1,3M18,3M18,,0,5,4,1,0,5,N/A,N/A,N/A,10039.2503841848,36083.5376466746,5.66,24.99
pearson,tp4,GTT,CD,nega,3-Indoxyl sulphate,C8H7NO4S,212.00245,4.854,PP,4,4,6,2,3M3;3M6,,3M3;3M6,0,4,3,1,0,4,N/A,N/A,N/A,25002.2875796334,43368.2027398693,2.12,104.52
pearson,tp4,GTT,CD,posi,3-Ketosphingosine,C18H35NO2,298.27412,2.229,Ghrelin,6,6,6,0,,,,0,6,4,2,0,6,N/A,N/A,N/A,222103.440151781,1143062.42220876,5.66,24.99
pearson,tp4,GTT,CD,posi,3-Ketosphingosine,C18H35NO2,298.27412,2.229,PP,5,5,7,2,3M3;3M6,,3M3;3M6,0,5,3,2,0,5,N/A,N/A,N/A,37707.2686958891,1100089.42194879,2.12,104.52
pearson,tp4,GTT,CD,nega,3-Mercaptopyruvic acid,C3H4O3S,118.98065,7.242,Ghrelin,6,6,6,0,,,,0,6,4,2,0,6,N/A,N/A,N/A,220260.820176645,2863286.64801845,5.66,24.99
pearson,tp4,GTT,CD,nega,3-Mercaptopyruvic acid,C3H4O3S,118.98065,7.242,PP,4,4,6,2,3M3;3M6,,3M3;3M6,0,4,3,1,0,4,N/A,N/A,N/A,824446.130377567,1794898.52238235,2.12,104.52
pearson,tp4,GTT,CD,nega,3-Methoxy-4-hydroxyphenylethyleneglycol sulfate,C9H12O7S,263.02314,2.524,Ghrelin,5,5,6,1,3M1,3M1,,0,5,3,2,0,5,N/A,N/A,N/A,44484.0653926134,105417.85168947,5.66,24.99
pearson,tp4,GTT,CD,nega,3-Methoxy-4-hydroxyphenylethyleneglycol sulfate,C9H12O7S,263.02314,2.524,PP,4,4,6,2,3M3;3M6,,3M3;3M6,0,4,3,1,0,4,N/A,N/A,N/A,46685.7118212773,168273.864919719,2.12,104.52
pearson,tp4,GTT,CD,posi,3-Methoxybenzenepropanoic acid,C10H12O3,181.08571,8.289,Ghrelin,6,6,6,0,,,,0,6,4,2,0,6,N/A,N/A,N/A,147745.657406632,827188.902242488,5.66,24.99
pearson,tp4,GTT,CD,posi,3-Methoxybenzenepropanoic acid,C10H12O3,181.08571,8.289,PP,4,4,7,3,3M3;3M4;3M6,3M4,3M3;3M6,0,4,2,2,0,4,N/A,N/A,N/A,192986.250049794,456872.953448795,2.12,68.67
pearson,tp4,GTT,CD,posi,"3-Methoxyestra-1,3,5(10),16-tetraene",C19H24O,269.18981,2.488,Ghrelin,6,6,6,0,,,,0,6,4,2,0,6,N/A,N/A,N/A,47677.1195510795,478433.209768981,5.66,24.99
pearson,tp4,GTT,CD,posi,"3-Methoxyestra-1,3,5(10),16-tetraene",C19H24O,269.18981,2.488,PP,5,5,7,2,3M3;3M6,,3M3;3M6,0,5,3,2,0,5,N/A,N/A,N/A,80216.3321613493,337954.053482044,2.12,104.52
pearson,tp4,GTT,CD,nega,3-Methoxytyrosine,C10H13NO4,210.07838,8.788,Ghrelin,5,5,6,1,3M12,3M12,,0,5,4,1,0,5,N/A,N/A,N/A,87989.06486055,1115933.22085962,7.88,24.99
pearson,tp4,GTT,CD,nega,3-Methoxytyrosine,C10H13NO4,210.07838,8.788,PP,3,3,6,3,3M3;3M5;3M6,3M5,3M3;3M6,0,3,2,1,0,3,N/A,N/A,N/A,335981.77049688,615178.987040726,2.12,104.52
pearson,tp4,GTT,CD,posi,3-Methyl-1-phenyl-2-butene,C11H14,147.11669,2.442,Ghrelin,6,6,6,0,,,,0,6,4,2,0,6,N/A,N/A,N/A,642605.722596823,1133109.30673079,5.66,24.99
pearson,tp4,GTT,CD,posi,3-Methyl-1-phenyl-2-butene,C11H14,147.11669,2.442,PP,5,5,7,2,3M3;3M6,,3M3;3M6,0,5,3,2,0,5,N/A,N/A,N/A,628374.659829824,1252433.13813007,2.12,104.52
pearson,tp4,GTT,CD,posi,3-Methyl-2-butenyl caffeate,C14H16O4,249.11201,2.652,Ghrelin,6,6,6,0,,,,0,6,4,2,0,6,N/A,N/A,N/A,151504.234134757,291761.265342496,5.66,24.99
pearson,tp4,GTT,CD,posi,3-Methyl-2-butenyl caffeate,C14H16O4,249.11201,2.652,PP,5,5,7,2,3M3;3M6,,3M3;3M6,0,5,3,2,0,5,N/A,N/A,N/A,153514.978734445,530291.871182892,2.12,104.52
pearson,tp4,GTT,CD,nega,3-Methyl-2-oxovaleric acid,C6H10O3,129.05581,2.577,Ghrelin,6,6,6,0,,,,0,6,4,2,0,6,N/A,N/A,N/A,25308771.6118392,76160930.185712,5.66,24.99
pearson,tp4,GTT,CD,nega,3-Methyl-2-oxovaleric acid,C6H10O3,129.05581,2.577,PP,4,4,6,2,3M3;3M6,,3M3;3M6,0,4,3,1,0,4,N/A,N/A,N/A,28117949.9785656,49893598.8376705,2.12,104.52
pearson,tp4,GTT,CD,posi,3-Methyl-3-phenylazetidine,C10H13N,131.0854,2.436,Ghrelin,5,5,6,1,3M18,3M18,,0,5,4,1,0,5,N/A,N/A,N/A,5649535.00574264,7686421.4659654,5.66,24.99
pearson,tp4,GTT,CD,posi,3-Methyl-3-phenylazetidine,C10H13N,131.0854,2.436,PP,5,5,7,2,3M3;3M6,,3M3;3M6,0,5,3,2,0,5,N/A,N/A,N/A,5102590.05040858,17943022.3627718,2.12,104.52
pearson,tp4,GTT,CD,nega,3-Methyladipic acid,C7H12O4,159.06762,11.242,Ghrelin,4,4,6,2,3M1;3M12,3M1;3M12,,0,4,3,1,0,4,N/A,N/A,N/A,172802.560176062,1393725.41833149,9.34,24.99
pearson,tp4,GTT,CD,nega,3-Methyladipic acid,C7H12O4,159.06762,11.242,PP,4,4,6,2,3M3;3M6,,3M3;3M6,0,4,3,1,0,4,N/A,N/A,N/A,179847.806161546,7861580.89426399,2.12,104.52
pearson,tp4,GTT,CD,nega,3-Methylbutyl glucosinolate,C12H23NO9S2,388.07296,11.81,Ghrelin,6,6,6,0,,,,0,6,4,2,0,6,N/A,N/A,N/A,31844.342951151,204722.420271515,5.66,24.99
pearson,tp4,GTT,CD,nega,3-Methylbutyl glucosinolate,C12H23NO9S2,388.07296,11.81,PP,4,4,6,2,3M3;3M6,,3M3;3M6,0,4,3,1,0,4,N/A,N/A,N/A,35610.6718754052,228408.235284415,2.12,104.52
pearson,tp4,GTT,CD,posi,3-Methylcyclohexanethiol,C7H14S,131.08959,18.478,Ghrelin,5,5,6,1,3M12,3M12,,0,5,4,1,0,5,N/A,N/A,N/A,235608.079967854,335727.928765462,7.88,24.99
pearson,tp4,GTT,CD,posi,3-Methylcyclohexanethiol,C7H14S,131.08959,18.478,PP,4,4,7,3,3M3;3M5;3M6,3M5,3M3;3M6,0,4,2,2,0,4,N/A,N/A,N/A,283442.778616972,1500122.91719671,2.12,104.52
pearson,tp4,GTT,CD,nega,3-Methylglutaconic acid,C6H8O4,143.03633,14.975,Ghrelin,6,6,6,0,,,,0,6,4,2,0,6,N/A,N/A,N/A,1653214.06737908,7020988.32876596,5.66,24.99
pearson,tp4,GTT,CD,nega,3-Methylglutaconic acid,C6H8O4,143.03633,14.975,PP,4,4,6,2,3M3;3M6,,3M3;3M6,0,4,3,1,0,4,N/A,N/A,N/A,779588.758620283,6110768.9286163,2.12,104.52
pearson,tp4,GTT,CD,posi,3-Methylhistamine,C6H11N3,126.10252,18.822,Ghrelin,5,5,6,1,3M18,3M18,,0,5,4,1,0,5,N/A,N/A,N/A,5129684.46778707,40191684.1844468,5.66,24.99
pearson,tp4,GTT,CD,posi,3-Methylhistamine,C6H11N3,126.10252,18.822,PP,4,4,7,3,3M3;3M5;3M6,3M5,3M3;3M6,0,4,2,2,0,4,N/A,N/A,N/A,33323269.1374234,45453144.9932166,2.12,104.52
pearson,tp4,GTT,CD,posi,3-Methylhistidine,C7H11N3O2,170.09239,14.555,Ghrelin,6,6,6,0,,,,0,6,4,2,0,6,N/A,N/A,N/A,757060.652052286,7847403.65391386,5.66,24.99
pearson,tp4,GTT,CD,posi,3-Methylhistidine,C7H11N3O2,170.09239,14.555,PP,5,5,7,2,3M3;3M6,,3M3;3M6,0,5,3,2,0,5,N/A,N/A,N/A,282680.594108682,3265914.97289097,2.12,104.52
pearson,tp4,GTT,CD,nega,3-Methyloxindole,C9H9NO,146.06113,3.755,Ghrelin,6,6,6,0,,,,0,6,4,2,0,6,N/A,N/A,N/A,102716.118791198,443935.703940126,5.66,24.99
pearson,tp4,GTT,CD,nega,3-Methyloxindole,C9H9NO,146.06113,3.755,PP,4,4,6,2,3M3;3M6,,3M3;3M6,0,4,3,1,0,4,N/A,N/A,N/A,260892.671291903,388145.706440961,2.12,104.52
pearson,tp4,GTT,CD,posi,3-Methylpentanoylcarnitine,C13H25NO4,260.18556,8.636,Ghrelin,5,5,6,1,3M6,3M6,,0,5,3,2,0,5,N/A,N/A,N/A,1087040.36960438,2244684.66165072,5.66,24.99
pearson,tp4,GTT,CD,posi,3-Methylpentanoylcarnitine,C13H25NO4,260.18556,8.636,PP,5,5,7,2,3M3;3M6,,3M3;3M6,0,5,3,2,0,5,N/A,N/A,N/A,381830.091349075,2202162.53293198,2.12,104.52
pearson,tp4,GTT,CD,nega,3-Methylphenylacetic acid,C9H10O2,149.06071,3.716,Ghrelin,6,6,6,0,,,,0,6,4,2,0,6,N/A,N/A,N/A,489673.754447093,1403164.23898854,5.66,24.99
pearson,tp4,GTT,CD,nega,3-Methylphenylacetic acid,C9H10O2,149.06071,3.716,PP,4,4,6,2,3M3;3M6,,3M3;3M6,0,4,3,1,0,4,N/A,N/A,N/A,732754.958578822,1210670.46544302,2.12,104.52
pearson,tp4,GTT,CD,posi,3-Methylsulfolene,C5H8O2S,133.03176,10.799,Ghrelin,6,6,6,0,,,,0,6,4,2,0,6,N/A,N/A,N/A,1962011.60059531,4536488.7618675,5.66,24.99
pearson,tp4,GTT,CD,posi,3-Methylsulfolene,C5H8O2S,133.03176,10.799,PP,5,5,7,2,3M3;3M6,,3M3;3M6,0,5,3,2,0,5,N/A,N/A,N/A,3555096.39534702,6018092.24290115,2.12,104.52
pearson,tp4,GTT,CD,nega,3-Methyluric acid,C6H6N4O3,181.03682,14.71,Ghrelin,5,5,6,1,3M12,3M12,,0,5,4,1,0,5,N/A,N/A,N/A,352935.46979607,1430258.01311202,7.88,24.99
pearson,tp4,GTT,CD,nega,3-Methyluric acid,C6H6N4O3,181.03682,14.71,PP,4,4,6,2,3M3;3M6,3M6,3M3;3M6,0,4,3,1,0,4,N/A,N/A,N/A,180712.694073357,546923.096319719,2.12,104.52
pearson,tp4,GTT,CD,nega,3-Nitrotyrosine,C9H10N2O5,225.05322,12.699,Ghrelin,6,6,6,0,,,,0,6,4,2,0,6,N/A,N/A,N/A,30667.4177012705,48410.1874888569,5.66,24.99
pearson,tp4,GTT,CD,nega,3-Nitrotyrosine,C9H10N2O5,225.05322,12.699,PP,4,4,6,2,3M3;3M6,,3M3;3M6,0,4,3,1,0,4,N/A,N/A,N/A,45235.2391616398,52596.4986016437,2.12,104.52
pearson,tp4,GTT,CD,posi,3-Nonyl-1H-pyrazole,C12H22N2,195.18564,8.311,Ghrelin,6,6,6,0,,,,0,6,4,2,0,6,N/A,N/A,N/A,289176.540207468,709732.879120904,5.66,24.99
pearson,tp4,GTT,CD,posi,3-Nonyl-1H-pyrazole,C12H22N2,195.18564,8.311,PP,4,4,7,3,3M3;3M4;3M6,3M4,3M3;3M6,0,4,2,2,0,4,N/A,N/A,N/A,289176.540207468,499479.974146386,2.12,68.67
pearson,tp4,GTT,CD,nega,3-O-Methylglycyrol,C22H20O6,379.11514,3.023,Ghrelin,6,6,6,0,,,,0,6,4,2,0,6,N/A,N/A,N/A,2337.26151740889,5394.81657930267,5.66,24.99
pearson,tp4,GTT,CD,nega,3-O-Methylglycyrol,C22H20O6,379.11514,3.023,PP,3,3,6,3,3M3;3M5;3M6,3M5,3M3;3M6,0,3,2,1,0,3,N/A,N/A,N/A,2947.05667171486,3158.24454708029,2.12,104.52
pearson,tp4,GTT,CD,nega,3-O-p-Coumaroylquinic acid,C16H18O8,337.09564,8.354,Ghrelin,6,6,6,0,,,,0,6,4,2,0,6,N/A,N/A,N/A,328138.070824673,1365434.20695576,5.66,24.99
pearson,tp4,GTT,CD,nega,3-O-p-Coumaroylquinic acid,C16H18O8,337.09564,8.354,PP,4,4,6,2,3M3;3M6,,3M3;3M6,0,4,3,1,0,4,N/A,N/A,N/A,919883.558178204,1529469.42504728,2.12,104.52
pearson,tp4,GTT,CD,nega,3-Oxocholic acid,C24H38O5,405.26462,3.909,Ghrelin,4,4,6,2,3M12;3M18,3M12;3M18,,0,4,4,0,0,4,N/A,N/A,N/A,75905.4160317036,101230.20299031,7.88,24.99
pearson,tp4,GTT,CD,nega,3-Oxocholic acid,C24H38O5,405.26462,3.909,PP,3,3,6,3,3M3;3M6;3M14,3M14,3M3;3M6,0,3,3,0,0,3,N/A,N/A,N/A,41708.1757002457,78223.6072290022,60.44,104.52
pearson,tp4,GTT,CD,nega,3-Oxododecanoic acid,C12H22O3,213.14964,2.505,Ghrelin,6,6,6,0,,,,0,6,4,2,0,6,N/A,N/A,N/A,2415797.39606089,4908218.8355416,5.66,24.99
pearson,tp4,GTT,CD,nega,3-Oxododecanoic acid,C12H22O3,213.14964,2.505,PP,4,4,6,2,3M3;3M6,,3M3;3M6,0,4,3,1,0,4,N/A,N/A,N/A,1458340.92329317,3466117.43026552,2.12,104.52
pearson,tp4,GTT,CD,posi,3-Oxoglycyrrhetic acid,C30H44O4,547.34767,4.026,Ghrelin,6,6,6,0,,,,0,6,4,2,0,6,N/A,N/A,N/A,114131.506809565,1841644.95339566,5.66,24.99
pearson,tp4,GTT,CD,posi,3-Oxoglycyrrhetic acid,C30H44O4,547.34767,4.026,PP,4,4,7,3,3M3;3M6;3M14,3M14,3M3;3M6,0,4,3,1,0,4,N/A,N/A,N/A,85576.04716815,401201.059171389,38.16,104.52
pearson,tp4,GTT,CD,nega,3-Oxooctadecanoic acid,C18H34O3,297.24373,2.135,Ghrelin,5,5,6,1,3M12,3M12,,0,5,4,1,0,5,N/A,N/A,N/A,12570930.5480109,16210380.4142537,7.88,24.99
pearson,tp4,GTT,CD,nega,3-Oxooctadecanoic acid,C18H34O3,297.24373,2.135,PP,4,4,6,2,3M3;3M6,,3M3;3M6,0,4,3,1,0,4,N/A,N/A,N/A,11871335.8985187,17942629.4665401,2.12,104.52
pearson,tp4,GTT,CD,posi,3-Oxotetradecanoic acid,C14H26O3,265.17971,3.051,Ghrelin,6,6,6,0,,,,0,6,4,2,0,6,N/A,N/A,N/A,36848.8758104164,403980.672915477,5.66,24.99
pearson,tp4,GTT,CD,posi,3-Oxotetradecanoic acid,C14H26O3,265.17971,3.051,PP,5,5,7,2,3M3;3M6,,3M3;3M6,0,5,3,2,0,5,N/A,N/A,N/A,85951.0039744212,403980.672915477,2.12,104.52
pearson,tp4,GTT,CD,nega,3-Sulfinoalanine,C3H7NO4S,152.00225,12.595,Ghrelin,6,6,6,0,,,,0,6,4,2,0,6,N/A,N/A,N/A,47050.9934884651,285137.984858357,5.66,24.99
pearson,tp4,GTT,CD,nega,3-Sulfinoalanine,C3H7NO4S,152.00225,12.595,PP,4,4,6,2,3M3;3M6,,3M3;3M6,0,4,3,1,0,4,N/A,N/A,N/A,47050.9934884651,405806.179338154,2.12,104.52
pearson,tp4,GTT,CD,posi,"3-[(17Z)-13,14-Dihydroxy-17-triaconten-1-yl]-5-methyl-2(5H)-furanone",C35H64O4,549.48743,2.439,Ghrelin,6,6,6,0,,,,0,6,4,2,0,6,N/A,N/A,N/A,70769.4408119503,308338.799853665,5.66,24.99
pearson,tp4,GTT,CD,posi,"3-[(17Z)-13,14-Dihydroxy-17-triaconten-1-yl]-5-methyl-2(5H)-furanone",C35H64O4,549.48743,2.439,PP,5,5,7,2,3M3;3M6,,3M3;3M6,0,5,3,2,0,5,N/A,N/A,N/A,70769.4408119503,530370.520542331,2.12,104.52
pearson,tp4,GTT,CD,posi,"3-[(19Z)-15,16-Dihydroxy-19-dotriaconten-1-yl]-5-methyl-2(5H)-furanone",C37H68O4,577.51922,2.175,Ghrelin,6,6,6,0,,,,0,6,4,2,0,6,N/A,N/A,N/A,20719.2319904053,89672.2449506185,5.66,24.99
pearson,tp4,GTT,CD,posi,"3-[(19Z)-15,16-Dihydroxy-19-dotriaconten-1-yl]-5-methyl-2(5H)-furanone",C37H68O4,577.51922,2.175,PP,4,4,7,3,3M1;3M3;3M6,3M1,3M3;3M6,0,4,2,2,0,4,N/A,N/A,N/A,5011.53201680668,38717.9427723315,2.12,104.52
pearson,tp4,GTT,CD,posi,3-[(3-Hydroxytridecanoyl)oxy]-4-(trimethylammonio)butanoate,C20H39NO5,374.28982,2.83,Ghrelin,5,5,6,1,3M3,3M3,,0,5,3,2,0,5,N/A,N/A,N/A,13417.4783945548,37132.6670589939,5.66,22.53
pearson,tp4,GTT,CD,posi,3-[(3-Hydroxytridecanoyl)oxy]-4-(trimethylammonio)butanoate,C20H39NO5,374.28982,2.83,PP,4,4,7,3,3M3;3M4;3M6,3M4,3M3;3M6,0,4,2,2,0,4,N/A,N/A,N/A,12270.5832122673,26668.2536479496,2.12,68.67
pearson,tp4,GTT,CD,posi,"3-[2-(Dimethylamino)ethyl]-5-(1H-1,2,4-triazol-1-ylmethyl)-1H-indol-6-ol",C15H19N5O,286.16471,2.68,Ghrelin,6,6,6,0,,,,0,6,4,2,0,6,N/A,N/A,N/A,24327.0217412344,76305.3105045864,5.66,24.99
pearson,tp4,GTT,CD,posi,"3-[2-(Dimethylamino)ethyl]-5-(1H-1,2,4-triazol-1-ylmethyl)-1H-indol-6-ol",C15H19N5O,286.16471,2.68,PP,5,5,7,2,3M3;3M6,,3M3;3M6,0,5,3,2,0,5,N/A,N/A,N/A,34685.809378976,94887.6234576106,2.12,104.52
pearson,tp4,GTT,CD,posi,"3-[2-({3-[4-(Pentylcarbamoyl)-1,3-oxazol-2-yl]-7-oxabicyclo[2.2.1]hept-2-yl}methyl)phenyl]propanoic acid",C25H32N2O5,441.23774,2.615,Ghrelin,6,6,6,0,,,,0,6,4,2,0,6,N/A,N/A,N/A,60126.5993169831,274288.485667922,5.66,24.99
pearson,tp4,GTT,CD,posi,"3-[2-({3-[4-(Pentylcarbamoyl)-1,3-oxazol-2-yl]-7-oxabicyclo[2.2.1]hept-2-yl}methyl)phenyl]propanoic acid",C25H32N2O5,441.23774,2.615,PP,3,3,7,4,3M3;3M4;3M5;3M6,3M3;3M4;3M5,3M3;3M6,0,3,1,2,0,3,N/A,N/A,N/A,260287.999797847,274288.485667922,2.12,60.44
pearson,tp4,GTT,CD,posi,"3-amino-5,7-dimethyladamantan-1-ol",C12H21NO,228.19552,2.656,Ghrelin,5,5,6,1,3M12,3M12,,0,5,4,1,0,5,N/A,N/A,N/A,1627700.74125356,8461950.88547168,7.88,24.99
pearson,tp4,GTT,CD,posi,"3-amino-5,7-dimethyladamantan-1-ol",C12H21NO,228.19552,2.656,PP,5,5,7,2,3M3;3M6,,3M3;3M6,0,5,3,2,0,5,N/A,N/A,N/A,1482705.02806318,7974666.79762764,2.12,104.52
pearson,tp4,GTT,CD,nega,3-dehydroshikimate,C7H8O5,171.03127,8.919,Ghrelin,5,5,6,1,3M12,3M12,,0,5,4,1,0,5,N/A,N/A,N/A,8652.4036784336,16912.9440864239,7.88,24.99
pearson,tp4,GTT,CD,nega,3-dehydroshikimate,C7H8O5,171.03127,8.919,PP,2,2,6,4,3M3;3M4;3M5;3M6,3M4;3M5,3M3;3M6,0,2,1,1,0,2,N/A,N/A,N/A,9327.60030898064,13944.6456065067,2.12,60.44
pearson,tp4,GTT,CD,posi,3-hydroxy-3-methyloxindole,C9H9NO2,164.06904,16.514,Ghrelin,6,6,6,0,,,,0,6,4,2,0,6,N/A,N/A,N/A,2887.38541162872,14708.8856525779,5.66,24.99
pearson,tp4,GTT,CD,posi,3-hydroxy-3-methyloxindole,C9H9NO2,164.06904,16.514,PP,4,4,7,3,3M3;3M6;3M13,3M13,3M3;3M6,0,4,3,1,0,4,N/A,N/A,N/A,3219.97345685952,14539.1996612182,2.12,104.52
pearson,tp4,GTT,CD,nega,3-hydroxydodec-2-enedioic acid,C12H20O5,243.12365,12.474,Ghrelin,6,6,6,0,,,,0,6,4,2,0,6,N/A,N/A,N/A,36848.1089297612,229164.066346682,5.66,24.99
pearson,tp4,GTT,CD,nega,3-hydroxydodec-2-enedioic acid,C12H20O5,243.12365,12.474,PP,4,4,6,2,3M3;3M6,,3M3;3M6,0,4,3,1,0,4,N/A,N/A,N/A,81568.5542514299,498379.8739826,2.12,104.52
pearson,tp4,GTT,CD,posi,3-hydroxyoctanoylcarnitine,C15H29NO5,624.44625,2.485,Ghrelin,6,6,6,0,,,,0,6,4,2,0,6,N/A,N/A,N/A,102615.803020241,1719093.17879489,5.66,24.99
pearson,tp4,GTT,CD,posi,3-hydroxyoctanoylcarnitine,C15H29NO5,624.44625,2.485,PP,5,5,7,2,3M3;3M6,,3M3;3M6,0,5,3,2,0,5,N/A,N/A,N/A,611248.326435441,1726323.51287534,2.12,104.52
pearson,tp4,GTT,CD,nega,3-hydroxypentadecanoic acid,C15H30O3,257.2123,2.166,Ghrelin,6,6,6,0,,,,0,6,4,2,0,6,N/A,N/A,N/A,189354.159098434,270584.529049121,5.66,24.99
pearson,tp4,GTT,CD,nega,3-hydroxypentadecanoic acid,C15H30O3,257.2123,2.166,PP,4,4,6,2,3M3;3M6,,3M3;3M6,0,4,3,1,0,4,N/A,N/A,N/A,172829.037485073,236773.454459891,2.12,104.52
pearson,tp4,GTT,CD,nega,3-keto Fusidic acid,C31H46O7,529.31367,4.002,Ghrelin,6,6,6,0,,,,0,6,4,2,0,6,N/A,N/A,N/A,58049.6596073907,624571.250551585,5.66,24.99
pearson,tp4,GTT,CD,nega,3-keto Fusidic acid,C31H46O7,529.31367,4.002,PP,3,3,6,3,3M3;3M5;3M6,3M5,3M3;3M6,0,3,2,1,0,3,N/A,N/A,N/A,229729.093256308,299922.586842165,2.12,104.52
pearson,tp4,GTT,CD,posi,3-methyl-1-benzothiophene-2-carbaldehyde oxime,C10H9NOS,192.04773,4.379,Ghrelin,6,6,6,0,,,,0,6,4,2,0,6,N/A,N/A,N/A,226550.34212924,1461115.11718071,5.66,24.99
pearson,tp4,GTT,CD,posi,3-methyl-1-benzothiophene-2-carbaldehyde oxime,C10H9NOS,192.04773,4.379,PP,4,4,7,3,3M3;3M6;3M13,3M13,3M3;3M6,0,4,3,1,0,4,N/A,N/A,N/A,126373.104676511,1025087.93314454,2.12,104.52
pearson,tp4,GTT,CD,posi,3-oxopalmitic acid,C16H30O3,288.25337,2.781,Ghrelin,5,5,6,1,3M12,3M12,,0,5,4,1,0,5,N/A,N/A,N/A,301237.394601553,925996.221398685,7.88,24.99
pearson,tp4,GTT,CD,posi,3-oxopalmitic acid,C16H30O3,288.25337,2.781,PP,5,5,7,2,3M3;3M6,,3M3;3M6,0,5,3,2,0,5,N/A,N/A,N/A,38036.877198587,565194.631717188,2.12,104.52
pearson,tp4,GTT,CD,posi,"3β,17β-Diacetoxy-5α-androstane",C23H36O4,377.26833,4.314,Ghrelin,6,6,6,0,,,,0,6,4,2,0,6,N/A,N/A,N/A,13705.2396391205,153982.415941627,5.66,24.99
pearson,tp4,GTT,CD,posi,"3β,17β-Diacetoxy-5α-androstane",C23H36O4,377.26833,4.314,PP,4,4,7,3,3M1;3M3;3M6,3M1;3M3,3M3;3M6,0,4,2,2,0,4,N/A,N/A,N/A,20233.230492805,27987.7752673894,2.12,104.52
pearson,tp4,GTT,CD,posi,3′-O-(4-benzoyl)benzoyladenosine 5′-triphosphate,C24H24N5O15P3,716.06065,4.907,Ghrelin,6,6,6,0,,,,0,6,4,2,0,6,N/A,N/A,N/A,1297027.31021486,2558657.80320553,5.66,24.99
pearson,tp4,GTT,CD,posi,3′-O-(4-benzoyl)benzoyladenosine 5′-triphosphate,C24H24N5O15P3,716.06065,4.907,PP,5,5,7,2,3M3;3M6,,3M3;3M6,0,5,3,2,0,5,N/A,N/A,N/A,2352224.97350631,3775348.41214936,2.12,104.52
pearson,tp4,GTT,CD,posi,"4,4′-Thiobis(2-butanone)",C8H14O2S,175.0776,3.344,Ghrelin,6,6,6,0,,,,0,6,4,2,0,6,N/A,N/A,N/A,12984.2479760207,44533.682181745,5.66,24.99
pearson,tp4,GTT,CD,posi,"4,4′-Thiobis(2-butanone)",C8H14O2S,175.0776,3.344,PP,5,5,7,2,3M3;3M6,,3M3;3M6,0,5,3,2,0,5,N/A,N/A,N/A,16101.2636547674,39621.1922486651,2.12,104.52
pearson,tp4,GTT,CD,posi,"4,4′-diapolycopenedial",C30H36O2,429.28086,4.085,Ghrelin,6,6,6,0,,,,0,6,4,2,0,6,N/A,N/A,N/A,36249.6402956805,368215.447422299,5.66,24.99
pearson,tp4,GTT,CD,posi,"4,4′-diapolycopenedial",C30H36O2,429.28086,4.085,PP,5,5,7,2,3M3;3M6,,3M3;3M6,0,5,3,2,0,5,N/A,N/A,N/A,59076.7559092732,514640.750744677,2.12,104.52
pearson,tp4,GTT,CD,posi,"4,6-Diamino-3-({3-amino-6-[1-(methylamino)ethyl]tetrahydro-2H-pyran-2-yl}oxy)-2-hydroxycyclohexyl 3-deoxy-4-C-methyl-3-(methylamino)pentopyranoside",C21H43N5O7,478.32234,3.01,Ghrelin,6,6,6,0,,,,0,6,4,2,0,6,N/A,N/A,N/A,4377.27683573838,740665.757820819,5.66,24.99
pearson,tp4,GTT,CD,posi,"4,6-Diamino-3-({3-amino-6-[1-(methylamino)ethyl]tetrahydro-2H-pyran-2-yl}oxy)-2-hydroxycyclohexyl 3-deoxy-4-C-methyl-3-(methylamino)pentopyranoside",C21H43N5O7,478.32234,3.01,PP,5,5,7,2,3M3;3M6,,3M3;3M6,0,5,3,2,0,5,N/A,N/A,N/A,5054.42449913631,526227.141960504,2.12,104.52
