metabolite_timepoint,hormone_sampling_time,metabolite_source,metabolite_ion_mode,metabolite,metabolite_formula,metabolite_mz,metabolite_rt,hormone,n_before_outlier_filter,n_outlier_removed,removed_samples,removed_for_metabolite,removed_for_hormone
tp4,GTT,CD,posi,cyclohexenone,C6H8O,193.12219,2.642,Ghrelin,6,0,,,
tp4,GTT,CD,posi,cyclohexenone,C6H8O,193.12219,2.642,Glucagon,31,1,3M12,3M12,
tp4,GTT,CD,posi,cyclohexenone,C6H8O,193.12219,2.642,Insulin,36,4,3M12;3M26;3M30;3M36,3M12,3M26;3M30;3M36
tp4,GTT,CD,posi,cyclohexenone,C6H8O,193.12219,2.642,Leptin,35,1,3M12,3M12,
tp4,GTT,CD,posi,cyclohexenone,C6H8O,193.12219,2.642,PP,7,2,3M3;3M6,,3M3;3M6
tp4,GTT,CD,posi,cyclohexenone,C6H8O,193.12219,2.642,PYY,34,2,3M6;3M12,3M12,3M6
tp4,GTT,CD,posi,cyclohexenone,C6H8O,193.12219,2.642,Resistin,35,3,3M12;3M21;3M30,3M12,3M21;3M30
tp4,GTT,CD,posi,cyclohexenone,C6H8O,193.12219,2.642,Secretin,35,2,3M6;3M12,3M12,3M6
tp4,GTT,CD,posi,cyclohexylformamide,C7H13NO,160.13323,14.804,Amylin,35,8,3M3;3M4;3M5;3M6;3M12;3M13;3M14;3M20,3M3;3M4;3M6;3M12;3M13;3M14;3M20,3M5;3M6
tp4,GTT,CD,posi,cyclohexylformamide,C7H13NO,160.13323,14.804,C-Peptide 2,34,8,3M3;3M4;3M5;3M6;3M10;3M12;3M14;3M20,3M3;3M4;3M5;3M6;3M10;3M12;3M14;3M20,
tp4,GTT,CD,posi,cyclohexylformamide,C7H13NO,160.13323,14.804,GIP,34,7,3M3;3M4;3M6;3M12;3M13;3M14;3M20,3M3;3M4;3M6;3M12;3M13;3M14;3M20,
tp4,GTT,CD,posi,cyclohexylformamide,C7H13NO,160.13323,14.804,GLP-1,35,8,3M3;3M4;3M6;3M12;3M13;3M14;3M20;3M23,3M3;3M4;3M6;3M12;3M13;3M14;3M20,3M3;3M6;3M23
tp4,GTT,CD,posi,cyclohexylformamide,C7H13NO,160.13323,14.804,Ghrelin,6,0,,,
tp4,GTT,CD,posi,cyclohexylformamide,C7H13NO,160.13323,14.804,Glucagon,31,7,3M3;3M4;3M6;3M12;3M13;3M14;3M20,3M3;3M4;3M6;3M12;3M13;3M14;3M20,
tp4,GTT,CD,posi,cyclohexylformamide,C7H13NO,160.13323,14.804,Insulin,36,12,3M3;3M4;3M5;3M6;3M10;3M12;3M13;3M14;3M20;3M26;3M30;3M36,3M3;3M4;3M5;3M6;3M10;3M12;3M13;3M14;3M20,3M26;3M30;3M36
tp4,GTT,CD,posi,cyclohexylformamide,C7H13NO,160.13323,14.804,Leptin,35,7,3M3;3M4;3M6;3M12;3M13;3M14;3M20,3M3;3M4;3M6;3M12;3M13;3M14;3M20,
tp4,GTT,CD,posi,cyclohexylformamide,C7H13NO,160.13323,14.804,PP,7,2,3M3;3M6,,3M3;3M6
tp4,GTT,CD,posi,cyclohexylformamide,C7H13NO,160.13323,14.804,PYY,34,7,3M3;3M4;3M6;3M12;3M13;3M14;3M20,3M3;3M4;3M6;3M12;3M13;3M14;3M20,3M6
tp4,GTT,CD,posi,cyclohexylformamide,C7H13NO,160.13323,14.804,Resistin,35,9,3M3;3M4;3M6;3M12;3M13;3M14;3M20;3M21;3M30,3M3;3M4;3M6;3M12;3M13;3M14;3M20,3M21;3M30
tp4,GTT,CD,posi,cyclohexylformamide,C7H13NO,160.13323,14.804,Secretin,35,7,3M3;3M4;3M6;3M12;3M13;3M14;3M20,3M3;3M4;3M6;3M12;3M13;3M14;3M20,3M6
tp4,GTT,CD,posi,"dTDP-4-amino-4,6-dideoxy-5-C-methyl-L-mannose",C17H29N3O14P2,290.07539,12.992,Amylin,35,6,3M4;3M5;3M6;3M13;3M14;3M24,3M4;3M5;3M13;3M14;3M24,3M5;3M6
tp4,GTT,CD,posi,"dTDP-4-amino-4,6-dideoxy-5-C-methyl-L-mannose",C17H29N3O14P2,290.07539,12.992,C-Peptide 2,34,4,3M4;3M5;3M14;3M24,3M4;3M5;3M14;3M24,
tp4,GTT,CD,posi,"dTDP-4-amino-4,6-dideoxy-5-C-methyl-L-mannose",C17H29N3O14P2,290.07539,12.992,GIP,34,5,3M4;3M5;3M13;3M14;3M24,3M4;3M5;3M13;3M14;3M24,
tp4,GTT,CD,posi,"dTDP-4-amino-4,6-dideoxy-5-C-methyl-L-mannose",C17H29N3O14P2,290.07539,12.992,GLP-1,35,8,3M3;3M4;3M5;3M6;3M13;3M14;3M23;3M24,3M4;3M5;3M13;3M14;3M24,3M3;3M6;3M23
tp4,GTT,CD,posi,"dTDP-4-amino-4,6-dideoxy-5-C-methyl-L-mannose",C17H29N3O14P2,290.07539,12.992,Ghrelin,6,2,3M1;3M10,3M1;3M10,
tp4,GTT,CD,posi,"dTDP-4-amino-4,6-dideoxy-5-C-methyl-L-mannose",C17H29N3O14P2,290.07539,12.992,Glucagon,31,5,3M4;3M5;3M13;3M14;3M24,3M4;3M5;3M13;3M14;3M24,
tp4,GTT,CD,posi,"dTDP-4-amino-4,6-dideoxy-5-C-methyl-L-mannose",C17H29N3O14P2,290.07539,12.992,Insulin,36,8,3M4;3M5;3M13;3M14;3M24;3M26;3M30;3M36,3M4;3M5;3M13;3M14;3M24,3M26;3M30;3M36
tp4,GTT,CD,posi,"dTDP-4-amino-4,6-dideoxy-5-C-methyl-L-mannose",C17H29N3O14P2,290.07539,12.992,Leptin,35,5,3M4;3M5;3M13;3M14;3M24,3M4;3M5;3M13;3M14;3M24,
tp4,GTT,CD,posi,"dTDP-4-amino-4,6-dideoxy-5-C-methyl-L-mannose",C17H29N3O14P2,290.07539,12.992,PP,7,2,3M3;3M6,,3M3;3M6
tp4,GTT,CD,posi,"dTDP-4-amino-4,6-dideoxy-5-C-methyl-L-mannose",C17H29N3O14P2,290.07539,12.992,PYY,34,5,3M4;3M6;3M13;3M14;3M24,3M4;3M13;3M14;3M24,3M6
tp4,GTT,CD,posi,"dTDP-4-amino-4,6-dideoxy-5-C-methyl-L-mannose",C17H29N3O14P2,290.07539,12.992,Resistin,35,7,3M4;3M5;3M13;3M14;3M21;3M24;3M30,3M4;3M5;3M13;3M14;3M24,3M21;3M30
tp4,GTT,CD,posi,"dTDP-4-amino-4,6-dideoxy-5-C-methyl-L-mannose",C17H29N3O14P2,290.07539,12.992,Secretin,35,6,3M4;3M5;3M6;3M13;3M14;3M24,3M4;3M5;3M13;3M14;3M24,3M6
tp4,GTT,CD,posi,danegaptide,C14H17N3O4,292.12654,12.789,Amylin,35,2,3M5;3M6,,3M5;3M6
tp4,GTT,CD,posi,danegaptide,C14H17N3O4,292.12654,12.789,C-Peptide 2,34,0,,,
tp4,GTT,CD,posi,danegaptide,C14H17N3O4,292.12654,12.789,GIP,34,0,,,
tp4,GTT,CD,posi,danegaptide,C14H17N3O4,292.12654,12.789,GLP-1,35,3,3M3;3M6;3M23,,3M3;3M6;3M23
tp4,GTT,CD,posi,danegaptide,C14H17N3O4,292.12654,12.789,Ghrelin,6,2,3M6;3M18,3M6;3M18,
tp4,GTT,CD,posi,danegaptide,C14H17N3O4,292.12654,12.789,Glucagon,31,0,,,
tp4,GTT,CD,posi,danegaptide,C14H17N3O4,292.12654,12.789,Insulin,36,3,3M26;3M30;3M36,,3M26;3M30;3M36
tp4,GTT,CD,posi,danegaptide,C14H17N3O4,292.12654,12.789,Leptin,35,0,,,
tp4,GTT,CD,posi,danegaptide,C14H17N3O4,292.12654,12.789,PP,7,3,3M3;3M6;3M14,3M6;3M14,3M3;3M6
tp4,GTT,CD,posi,danegaptide,C14H17N3O4,292.12654,12.789,PYY,34,1,3M6,,3M6
tp4,GTT,CD,posi,danegaptide,C14H17N3O4,292.12654,12.789,Resistin,35,2,3M21;3M30,,3M21;3M30
tp4,GTT,CD,posi,danegaptide,C14H17N3O4,292.12654,12.789,Secretin,35,1,3M6,,3M6
tp4,GTT,CD,posi,dehydrocarnitine,C7H13NO3,160.09691,12.977,Amylin,35,6,3M5;3M6;3M14;3M16;3M17;3M20,3M14;3M16;3M17;3M20,3M5;3M6
tp4,GTT,CD,posi,dehydrocarnitine,C7H13NO3,160.09691,12.977,C-Peptide 2,34,4,3M14;3M16;3M17;3M20,3M14;3M16;3M17;3M20,
tp4,GTT,CD,posi,dehydrocarnitine,C7H13NO3,160.09691,12.977,GIP,34,4,3M14;3M16;3M17;3M20,3M14;3M16;3M17;3M20,
tp4,GTT,CD,posi,dehydrocarnitine,C7H13NO3,160.09691,12.977,GLP-1,35,7,3M3;3M6;3M14;3M16;3M17;3M20;3M23,3M14;3M16;3M17;3M20,3M3;3M6;3M23
tp4,GTT,CD,posi,dehydrocarnitine,C7H13NO3,160.09691,12.977,Ghrelin,6,0,,,
tp4,GTT,CD,posi,dehydrocarnitine,C7H13NO3,160.09691,12.977,Glucagon,31,4,3M14;3M16;3M17;3M20,3M14;3M16;3M17;3M20,
tp4,GTT,CD,posi,dehydrocarnitine,C7H13NO3,160.09691,12.977,Insulin,36,7,3M14;3M16;3M17;3M20;3M26;3M30;3M36,3M14;3M16;3M17;3M20,3M26;3M30;3M36
tp4,GTT,CD,posi,dehydrocarnitine,C7H13NO3,160.09691,12.977,Leptin,35,4,3M14;3M16;3M17;3M20,3M14;3M16;3M17;3M20,
tp4,GTT,CD,posi,dehydrocarnitine,C7H13NO3,160.09691,12.977,PP,7,3,3M3;3M6;3M14,3M3;3M14,3M3;3M6
tp4,GTT,CD,posi,dehydrocarnitine,C7H13NO3,160.09691,12.977,PYY,34,5,3M6;3M14;3M16;3M17;3M20,3M14;3M16;3M17;3M20,3M6
tp4,GTT,CD,posi,dehydrocarnitine,C7H13NO3,160.09691,12.977,Resistin,35,6,3M14;3M16;3M17;3M20;3M21;3M30,3M14;3M16;3M17;3M20,3M21;3M30
tp4,GTT,CD,posi,dehydrocarnitine,C7H13NO3,160.09691,12.977,Secretin,35,5,3M6;3M14;3M16;3M17;3M20,3M14;3M16;3M17;3M20,3M6
tp4,GTT,CD,posi,dehydroeburicoic acid,C31H48O3,469.36315,2.573,Amylin,35,4,3M5;3M6;3M33;3M38,3M33;3M38,3M5;3M6
tp4,GTT,CD,posi,dehydroeburicoic acid,C31H48O3,469.36315,2.573,C-Peptide 2,34,2,3M33;3M38,3M33;3M38,
tp4,GTT,CD,posi,dehydroeburicoic acid,C31H48O3,469.36315,2.573,GIP,34,2,3M33;3M38,3M33;3M38,
tp4,GTT,CD,posi,dehydroeburicoic acid,C31H48O3,469.36315,2.573,GLP-1,35,5,3M3;3M6;3M23;3M33;3M38,3M33;3M38,3M3;3M6;3M23
tp4,GTT,CD,posi,dehydroeburicoic acid,C31H48O3,469.36315,2.573,Ghrelin,6,0,,,
tp4,GTT,CD,posi,dehydroeburicoic acid,C31H48O3,469.36315,2.573,Glucagon,31,2,3M33;3M38,3M33;3M38,
tp4,GTT,CD,posi,dehydroeburicoic acid,C31H48O3,469.36315,2.573,Insulin,36,5,3M26;3M30;3M33;3M36;3M38,3M33;3M38,3M26;3M30;3M36
tp4,GTT,CD,posi,dehydroeburicoic acid,C31H48O3,469.36315,2.573,Leptin,35,2,3M33;3M38,3M33;3M38,
tp4,GTT,CD,posi,dehydroeburicoic acid,C31H48O3,469.36315,2.573,PP,7,2,3M3;3M6,,3M3;3M6
tp4,GTT,CD,posi,dehydroeburicoic acid,C31H48O3,469.36315,2.573,PYY,34,3,3M6;3M33;3M38,3M33;3M38,3M6
tp4,GTT,CD,posi,dehydroeburicoic acid,C31H48O3,469.36315,2.573,Resistin,35,4,3M21;3M30;3M33;3M38,3M33;3M38,3M21;3M30
tp4,GTT,CD,posi,dehydroeburicoic acid,C31H48O3,469.36315,2.573,Secretin,35,3,3M6;3M33;3M38,3M33;3M38,3M6
tp4,GTT,CD,posi,delgocitinib,C16H18N6O,638.33628,2.303,Amylin,35,3,3M5;3M6;3M15,3M15,3M5;3M6
tp4,GTT,CD,posi,delgocitinib,C16H18N6O,638.33628,2.303,C-Peptide 2,34,1,3M15,3M15,
tp4,GTT,CD,posi,delgocitinib,C16H18N6O,638.33628,2.303,GIP,34,1,3M15,3M15,
tp4,GTT,CD,posi,delgocitinib,C16H18N6O,638.33628,2.303,GLP-1,35,4,3M3;3M6;3M15;3M23,3M15,3M3;3M6;3M23
tp4,GTT,CD,posi,delgocitinib,C16H18N6O,638.33628,2.303,Ghrelin,6,1,3M10,3M10,
tp4,GTT,CD,posi,delgocitinib,C16H18N6O,638.33628,2.303,Glucagon,31,1,3M15,3M15,
tp4,GTT,CD,posi,delgocitinib,C16H18N6O,638.33628,2.303,Insulin,36,4,3M15;3M26;3M30;3M36,3M15,3M26;3M30;3M36
tp4,GTT,CD,posi,delgocitinib,C16H18N6O,638.33628,2.303,Leptin,35,1,3M15,3M15,
tp4,GTT,CD,posi,delgocitinib,C16H18N6O,638.33628,2.303,PP,7,2,3M3;3M6,,3M3;3M6
tp4,GTT,CD,posi,delgocitinib,C16H18N6O,638.33628,2.303,PYY,34,2,3M6;3M15,3M15,3M6
tp4,GTT,CD,posi,delgocitinib,C16H18N6O,638.33628,2.303,Resistin,35,3,3M15;3M21;3M30,3M15,3M21;3M30
tp4,GTT,CD,posi,delgocitinib,C16H18N6O,638.33628,2.303,Secretin,35,2,3M6;3M15,3M15,3M6
tp4,GTT,CD,posi,deoxyhypusine,C10H23N3O2,452.39385,2.515,Amylin,35,4,3M5;3M6;3M12;3M14,3M12;3M14,3M5;3M6
tp4,GTT,CD,posi,deoxyhypusine,C10H23N3O2,452.39385,2.515,C-Peptide 2,34,2,3M12;3M14,3M12;3M14,
tp4,GTT,CD,posi,deoxyhypusine,C10H23N3O2,452.39385,2.515,GIP,34,2,3M12;3M14,3M12;3M14,
tp4,GTT,CD,posi,deoxyhypusine,C10H23N3O2,452.39385,2.515,GLP-1,35,5,3M3;3M6;3M12;3M14;3M23,3M12;3M14,3M3;3M6;3M23
tp4,GTT,CD,posi,deoxyhypusine,C10H23N3O2,452.39385,2.515,Ghrelin,6,1,3M12,3M12,
tp4,GTT,CD,posi,deoxyhypusine,C10H23N3O2,452.39385,2.515,Glucagon,31,3,3M12;3M14;3M17,3M12;3M14;3M17,
tp4,GTT,CD,posi,deoxyhypusine,C10H23N3O2,452.39385,2.515,Insulin,36,5,3M12;3M14;3M26;3M30;3M36,3M12;3M14,3M26;3M30;3M36
tp4,GTT,CD,posi,deoxyhypusine,C10H23N3O2,452.39385,2.515,Leptin,35,2,3M12;3M14,3M12;3M14,
tp4,GTT,CD,posi,deoxyhypusine,C10H23N3O2,452.39385,2.515,PP,7,3,3M3;3M6;3M14,3M14,3M3;3M6
tp4,GTT,CD,posi,deoxyhypusine,C10H23N3O2,452.39385,2.515,PYY,34,3,3M6;3M12;3M14,3M12;3M14,3M6
tp4,GTT,CD,posi,deoxyhypusine,C10H23N3O2,452.39385,2.515,Resistin,35,4,3M12;3M14;3M21;3M30,3M12;3M14,3M21;3M30
tp4,GTT,CD,posi,deoxyhypusine,C10H23N3O2,452.39385,2.515,Secretin,35,3,3M6;3M12;3M14,3M12;3M14,3M6
tp4,GTT,CD,posi,deracoxib,C17H14F3N3O3S,398.07672,9.853,Amylin,35,6,3M5;3M6;3M12;3M24;3M28;3M35,3M5;3M12;3M24;3M28;3M35,3M5;3M6
tp4,GTT,CD,posi,deracoxib,C17H14F3N3O3S,398.07672,9.853,C-Peptide 2,34,2,3M12;3M24,3M12;3M24,
tp4,GTT,CD,posi,deracoxib,C17H14F3N3O3S,398.07672,9.853,GIP,34,2,3M12;3M24,3M12;3M24,
tp4,GTT,CD,posi,deracoxib,C17H14F3N3O3S,398.07672,9.853,GLP-1,35,4,3M3;3M6;3M12;3M23,3M12,3M3;3M6;3M23
tp4,GTT,CD,posi,deracoxib,C17H14F3N3O3S,398.07672,9.853,Ghrelin,6,1,3M12,3M12,
tp4,GTT,CD,posi,deracoxib,C17H14F3N3O3S,398.07672,9.853,Glucagon,31,5,3M5;3M12;3M23;3M24;3M28,3M5;3M12;3M23;3M24;3M28,
tp4,GTT,CD,posi,deracoxib,C17H14F3N3O3S,398.07672,9.853,Insulin,36,5,3M12;3M24;3M26;3M30;3M36,3M12;3M24,3M26;3M30;3M36
tp4,GTT,CD,posi,deracoxib,C17H14F3N3O3S,398.07672,9.853,Leptin,35,1,3M12,3M12,
tp4,GTT,CD,posi,deracoxib,C17H14F3N3O3S,398.07672,9.853,PP,7,2,3M3;3M6,,3M3;3M6
tp4,GTT,CD,posi,deracoxib,C17H14F3N3O3S,398.07672,9.853,PYY,34,3,3M6;3M12;3M24,3M12;3M24,3M6
tp4,GTT,CD,posi,deracoxib,C17H14F3N3O3S,398.07672,9.853,Resistin,35,3,3M12;3M21;3M30,3M12,3M21;3M30
tp4,GTT,CD,posi,deracoxib,C17H14F3N3O3S,398.07672,9.853,Secretin,35,2,3M6;3M12,3M12,3M6
tp4,GTT,CD,posi,desciclovir,C8H11N5O2,210.09844,7.424,Amylin,35,2,3M5;3M6,,3M5;3M6
tp4,GTT,CD,posi,desciclovir,C8H11N5O2,210.09844,7.424,C-Peptide 2,34,0,,,
tp4,GTT,CD,posi,desciclovir,C8H11N5O2,210.09844,7.424,GIP,34,0,,,
tp4,GTT,CD,posi,desciclovir,C8H11N5O2,210.09844,7.424,GLP-1,35,3,3M3;3M6;3M23,,3M3;3M6;3M23
tp4,GTT,CD,posi,desciclovir,C8H11N5O2,210.09844,7.424,Ghrelin,6,0,,,
tp4,GTT,CD,posi,desciclovir,C8H11N5O2,210.09844,7.424,Glucagon,31,0,,,
tp4,GTT,CD,posi,desciclovir,C8H11N5O2,210.09844,7.424,Insulin,36,3,3M26;3M30;3M36,,3M26;3M30;3M36
tp4,GTT,CD,posi,desciclovir,C8H11N5O2,210.09844,7.424,Leptin,35,0,,,
tp4,GTT,CD,posi,desciclovir,C8H11N5O2,210.09844,7.424,PP,7,2,3M3;3M6,,3M3;3M6
tp4,GTT,CD,posi,desciclovir,C8H11N5O2,210.09844,7.424,PYY,34,1,3M6,,3M6
tp4,GTT,CD,posi,desciclovir,C8H11N5O2,210.09844,7.424,Resistin,35,2,3M21;3M30,,3M21;3M30
tp4,GTT,CD,posi,desciclovir,C8H11N5O2,210.09844,7.424,Secretin,35,1,3M6,,3M6
tp4,GTT,CD,posi,dibutylnitrosamine,C8H18N2O,142.12265,2.842,Amylin,35,2,3M5;3M6,,3M5;3M6
tp4,GTT,CD,posi,dibutylnitrosamine,C8H18N2O,142.12265,2.842,C-Peptide 2,34,0,,,
tp4,GTT,CD,posi,dibutylnitrosamine,C8H18N2O,142.12265,2.842,GIP,34,0,,,
tp4,GTT,CD,posi,dibutylnitrosamine,C8H18N2O,142.12265,2.842,GLP-1,35,3,3M3;3M6;3M23,,3M3;3M6;3M23
tp4,GTT,CD,posi,dibutylnitrosamine,C8H18N2O,142.12265,2.842,Ghrelin,6,0,,,
tp4,GTT,CD,posi,dibutylnitrosamine,C8H18N2O,142.12265,2.842,Glucagon,31,0,,,
tp4,GTT,CD,posi,dibutylnitrosamine,C8H18N2O,142.12265,2.842,Insulin,36,3,3M26;3M30;3M36,,3M26;3M30;3M36
tp4,GTT,CD,posi,dibutylnitrosamine,C8H18N2O,142.12265,2.842,Leptin,35,0,,,
tp4,GTT,CD,posi,dibutylnitrosamine,C8H18N2O,142.12265,2.842,PP,7,2,3M3;3M6,,3M3;3M6
tp4,GTT,CD,posi,dibutylnitrosamine,C8H18N2O,142.12265,2.842,PYY,34,1,3M6,,3M6
tp4,GTT,CD,posi,dibutylnitrosamine,C8H18N2O,142.12265,2.842,Resistin,35,2,3M21;3M30,,3M21;3M30
tp4,GTT,CD,posi,dibutylnitrosamine,C8H18N2O,142.12265,2.842,Secretin,35,1,3M6,,3M6
tp4,GTT,CD,posi,didecyldimethylammonium,C22H47N,326.37816,8.373,Amylin,35,2,3M5;3M6,3M6,3M5;3M6
tp4,GTT,CD,posi,didecyldimethylammonium,C22H47N,326.37816,8.373,C-Peptide 2,34,1,3M6,3M6,
tp4,GTT,CD,posi,didecyldimethylammonium,C22H47N,326.37816,8.373,GIP,34,1,3M6,3M6,
tp4,GTT,CD,posi,didecyldimethylammonium,C22H47N,326.37816,8.373,GLP-1,35,3,3M3;3M6;3M23,3M6,3M3;3M6;3M23
tp4,GTT,CD,posi,didecyldimethylammonium,C22H47N,326.37816,8.373,Ghrelin,6,1,3M6,3M6,
tp4,GTT,CD,posi,didecyldimethylammonium,C22H47N,326.37816,8.373,Glucagon,31,1,3M6,3M6,
tp4,GTT,CD,posi,didecyldimethylammonium,C22H47N,326.37816,8.373,Insulin,36,4,3M6;3M26;3M30;3M36,3M6,3M26;3M30;3M36
tp4,GTT,CD,posi,didecyldimethylammonium,C22H47N,326.37816,8.373,Leptin,35,1,3M6,3M6,
tp4,GTT,CD,posi,didecyldimethylammonium,C22H47N,326.37816,8.373,PP,7,2,3M3;3M6,3M6,3M3;3M6
tp4,GTT,CD,posi,didecyldimethylammonium,C22H47N,326.37816,8.373,PYY,34,1,3M6,3M6,3M6
tp4,GTT,CD,posi,didecyldimethylammonium,C22H47N,326.37816,8.373,Resistin,35,3,3M6;3M21;3M30,3M6,3M21;3M30
tp4,GTT,CD,posi,didecyldimethylammonium,C22H47N,326.37816,8.373,Secretin,35,1,3M6,3M6,3M6
tp4,GTT,CD,posi,diethylcarbamazine,C10H21N3O,200.17572,11.988,Amylin,35,5,3M5;3M6;3M15;3M27;3M35,3M15;3M27;3M35,3M5;3M6
tp4,GTT,CD,posi,diethylcarbamazine,C10H21N3O,200.17572,11.988,C-Peptide 2,34,3,3M15;3M27;3M35,3M15;3M27;3M35,
tp4,GTT,CD,posi,diethylcarbamazine,C10H21N3O,200.17572,11.988,GIP,34,2,3M15;3M27,3M15;3M27,
tp4,GTT,CD,posi,diethylcarbamazine,C10H21N3O,200.17572,11.988,GLP-1,35,6,3M3;3M6;3M15;3M23;3M27;3M35,3M15;3M27;3M35,3M3;3M6;3M23
tp4,GTT,CD,posi,diethylcarbamazine,C10H21N3O,200.17572,11.988,Ghrelin,6,0,,,
tp4,GTT,CD,posi,diethylcarbamazine,C10H21N3O,200.17572,11.988,Glucagon,31,2,3M15;3M27,3M15;3M27,
tp4,GTT,CD,posi,diethylcarbamazine,C10H21N3O,200.17572,11.988,Insulin,36,6,3M15;3M26;3M27;3M30;3M35;3M36,3M15;3M27;3M35,3M26;3M30;3M36
tp4,GTT,CD,posi,diethylcarbamazine,C10H21N3O,200.17572,11.988,Leptin,35,3,3M15;3M27;3M35,3M15;3M27;3M35,
tp4,GTT,CD,posi,diethylcarbamazine,C10H21N3O,200.17572,11.988,PP,7,2,3M3;3M6,3M6,3M3;3M6
tp4,GTT,CD,posi,diethylcarbamazine,C10H21N3O,200.17572,11.988,PYY,34,4,3M6;3M15;3M27;3M35,3M15;3M27;3M35,3M6
tp4,GTT,CD,posi,diethylcarbamazine,C10H21N3O,200.17572,11.988,Resistin,35,5,3M15;3M21;3M27;3M30;3M35,3M15;3M27;3M35,3M21;3M30
tp4,GTT,CD,posi,diethylcarbamazine,C10H21N3O,200.17572,11.988,Secretin,35,4,3M6;3M15;3M27;3M35,3M15;3M27;3M35,3M6
tp4,GTT,CD,posi,diethylmaleate,C8H12O4,173.08148,7.662,Amylin,35,7,3M1;3M5;3M6;3M29;3M30;3M36;3M39,3M1;3M29;3M30;3M36;3M39,3M5;3M6
tp4,GTT,CD,posi,diethylmaleate,C8H12O4,173.08148,7.662,C-Peptide 2,34,5,3M1;3M29;3M30;3M36;3M39,3M1;3M29;3M30;3M36;3M39,
tp4,GTT,CD,posi,diethylmaleate,C8H12O4,173.08148,7.662,GIP,34,6,3M1;3M6;3M29;3M30;3M36;3M39,3M1;3M6;3M29;3M30;3M36;3M39,
tp4,GTT,CD,posi,diethylmaleate,C8H12O4,173.08148,7.662,GLP-1,35,8,3M1;3M3;3M6;3M23;3M29;3M30;3M36;3M39,3M1;3M6;3M29;3M30;3M36;3M39,3M3;3M6;3M23
tp4,GTT,CD,posi,diethylmaleate,C8H12O4,173.08148,7.662,Ghrelin,6,2,3M1;3M6,3M1;3M6,
tp4,GTT,CD,posi,diethylmaleate,C8H12O4,173.08148,7.662,Glucagon,31,4,3M6;3M30;3M36;3M39,3M6;3M30;3M36;3M39,
tp4,GTT,CD,posi,diethylmaleate,C8H12O4,173.08148,7.662,Insulin,36,6,3M1;3M26;3M29;3M30;3M36;3M39,3M1;3M29;3M30;3M36;3M39,3M26;3M30;3M36
tp4,GTT,CD,posi,diethylmaleate,C8H12O4,173.08148,7.662,Leptin,35,6,3M1;3M6;3M29;3M30;3M36;3M39,3M1;3M6;3M29;3M30;3M36;3M39,
tp4,GTT,CD,posi,diethylmaleate,C8H12O4,173.08148,7.662,PP,7,3,3M1;3M3;3M6,3M1,3M3;3M6
tp4,GTT,CD,posi,diethylmaleate,C8H12O4,173.08148,7.662,PYY,34,6,3M1;3M6;3M29;3M30;3M36;3M39,3M1;3M6;3M29;3M30;3M36;3M39,3M6
tp4,GTT,CD,posi,diethylmaleate,C8H12O4,173.08148,7.662,Resistin,35,7,3M1;3M6;3M21;3M29;3M30;3M36;3M39,3M1;3M6;3M29;3M30;3M36;3M39,3M21;3M30
tp4,GTT,CD,posi,diethylmaleate,C8H12O4,173.08148,7.662,Secretin,35,6,3M1;3M6;3M29;3M30;3M36;3M39,3M1;3M6;3M29;3M30;3M36;3M39,3M6
tp4,GTT,CD,posi,dihydralazine,C8H10N6,191.10394,5.697,Amylin,35,5,3M5;3M6;3M10;3M24;3M39,3M10;3M24;3M39,3M5;3M6
tp4,GTT,CD,posi,dihydralazine,C8H10N6,191.10394,5.697,C-Peptide 2,34,3,3M10;3M24;3M39,3M10;3M24;3M39,
tp4,GTT,CD,posi,dihydralazine,C8H10N6,191.10394,5.697,GIP,34,3,3M10;3M24;3M39,3M10;3M24;3M39,
tp4,GTT,CD,posi,dihydralazine,C8H10N6,191.10394,5.697,GLP-1,35,6,3M3;3M6;3M10;3M23;3M24;3M39,3M10;3M24;3M39,3M3;3M6;3M23
tp4,GTT,CD,posi,dihydralazine,C8H10N6,191.10394,5.697,Ghrelin,6,0,,,
tp4,GTT,CD,posi,dihydralazine,C8H10N6,191.10394,5.697,Glucagon,31,3,3M10;3M24;3M39,3M10;3M24;3M39,
tp4,GTT,CD,posi,dihydralazine,C8H10N6,191.10394,5.697,Insulin,36,6,3M10;3M24;3M26;3M30;3M36;3M39,3M10;3M24;3M39,3M26;3M30;3M36
tp4,GTT,CD,posi,dihydralazine,C8H10N6,191.10394,5.697,Leptin,35,3,3M10;3M24;3M39,3M10;3M24;3M39,
tp4,GTT,CD,posi,dihydralazine,C8H10N6,191.10394,5.697,PP,7,2,3M3;3M6,,3M3;3M6
tp4,GTT,CD,posi,dihydralazine,C8H10N6,191.10394,5.697,PYY,34,4,3M6;3M10;3M24;3M39,3M10;3M24;3M39,3M6
tp4,GTT,CD,posi,dihydralazine,C8H10N6,191.10394,5.697,Resistin,35,5,3M10;3M21;3M24;3M30;3M39,3M10;3M24;3M39,3M21;3M30
tp4,GTT,CD,posi,dihydralazine,C8H10N6,191.10394,5.697,Secretin,35,4,3M6;3M10;3M24;3M39,3M10;3M24;3M39,3M6
tp4,GTT,CD,posi,disophenol,C6H3I2NO3,799.66882,3.929,Amylin,35,4,3M5;3M6;3M14;3M32,3M14;3M32,3M5;3M6
tp4,GTT,CD,posi,disophenol,C6H3I2NO3,799.66882,3.929,C-Peptide 2,34,2,3M14;3M32,3M14;3M32,
