correlation_method,metabolite_timepoint,hormone_sampling_time,metabolite_source,metabolite_ion_mode,metabolite,metabolite_formula,metabolite_mz,metabolite_rt,hormone,n,n_unique_samples,n_med_adj_ic,n_raw_ion_count_fallback,correlation,p_value,p_adj_bh,metabolite_min,metabolite_max,hormone_min,hormone_max
pearson,pv,SAC,CD,nega,L-Allothreonine,C4H9NO3,118.05098,14.084,C-Peptide 2,43,43,43,0,0.5125489242013251,4.4147025104455067e-4,0.05643271746036556,6422490.2614547,50342519.4288679,29.61,36727.54
pearson,tp4,GTT,CD,posi,4β-methylzymosterol-4-carbaldehyde,C29H46O2,428.66755,2.423,Glucagon,31,31,0,31,-0.5927193991348804,4.422248798503417e-4,0.05643271746036556,7187.69526860551,798172.806481896,17.67,161.53
pearson,sys_sac,SAC,CD,posi,Eglumetad,C8H11NO4,186.0762,6.901,PP,11,11,11,0,0.8734916514587591,4.4296551316621305e-4,0.05643271746036556,31757.1008890472,3046311.45380741,1.13,2736.72
pearson,tp4,GTT,CD,posi,phthalazone,C8H6N2O,147.05532,7.857,Insulin,36,36,0,36,-0.55498078625472,4.4315103127263056e-4,0.05643271746036556,5363084.7101859,26286262.8706698,123.91,6516.84
pearson,tp4,GTT,CD,posi,D-(−)-Quinic acid,C7H12O6,193.07208,3.747,C-Peptide 2,34,34,0,34,0.5690941310648595,4.4430988046702084e-4,0.05648813988439182,7097.42703714667,129428.101260255,102.01,1743.56
pearson,tp4,GTT,CD,nega,(-)-erythro-Anethole glycol 1-glucoside,C16H24O8,343.13957,3.796,Leptin,34,34,0,34,-0.5689256325759272,4.4644348459446133e-4,0.05666710779579324,34918.9369786336,2290474.92516102,324.41,7988.85
pearson,tp4,GTT,CD,nega,DG(18:2n6/0:0/18:3n3),C40H68O5,627.49973,2.228,Leptin,34,34,0,34,0.5688442319432052,4.4747747124823493e-4,0.056706146689252786,134899.434714365,10393525.5484485,324.41,7988.85
pearson,pv,SAC,CD,posi,"1,7-Dimethylguanosine",C12H17N5O5,312.1296,2.171,PP,13,13,13,0,0.829782941567842,4.48754283837257e-4,0.05677578104522522,9175.32571918924,535996.033442634,1.13,2736.72
pearson,pv,SAC,CD,posi,γ-HYDROXYHOMOARGININE,C7H16N4O3,205.12948,14.663,GIP,42,42,42,0,0.5174340616684968,4.4959908677362693e-4,0.056790621216380045,6409.22129453609,580771.255927379,49,4759.64
pearson,sys_sac,SAC,CD,posi,"(2R,3R,3aR,4aS,4bS,6aS,8aR,11aR,15bS,15cR,17aS)-3,4b-Dihydroxy-2-isopropenyl-9,9,11,11,15b,15c-hexamethyl-3,3a,5,6,6a,8,8a,9,11,11a,15,15b,15c,16,17,17a-hexadecahydro-2H,4bH-[2]benzofuro[5,6-e]oxireno
[4′,4a′]chromeno[5′,6′:6,7]indeno[1,2-b]indol-12(7H)-one",C37H47NO6,602.3507,2.507,Amylin,38,38,38,0,0.5410603731045045,4.524254681280665e-4,0.05696520278594872,25393.0446189929,832152.93090004,1.79,58.69
pearson,sys_sac,SAC,CD,nega,"6,8-Pentacosanedione",C25H48O2,379.35816,2.127,GIP,37,37,37,0,0.5475423967247552,4.5244069748774315e-4,0.05696520278594872,43298.680218138,324683.231431933,49,4759.64
pearson,sys_sac,SAC,CD,posi,tilisolol,C17H24N2O3,288.15662,3.795,Insulin,38,38,38,0,0.5409968495235505,4.532632831503026e-4,0.0569768734448936,7582.308885803,812312.642500637,112.79,18862.34
pearson,sys_sac,SAC,CD,posi,Pencycuron,C19H21ClN2O,329.13915,4.219,PP,11,11,11,0,0.8724911006490356,4.5826090691470126e-4,0.05751248057166465,34660.3596424483,1057193.19798721,1.13,2736.72
pearson,tp4,GTT,CD,posi,1-stearoyl-sn-glycero-3-phospho-1D-myo-inositol,C27H53O12P,601.33499,8.446,PP,7,7,0,7,0.9641065514909808,4.5982159950033535e-4,0.05761572022503239,30728.9969490669,218320.456830647,2.12,1206.64
pearson,tp4,GTT,CD,posi,N-{4-[(4-Cycloheptyl-1-piperazinyl)sulfonyl]phenyl}acetamide,C19H29N3O3S,362.19006,2.376,PYY,34,34,0,34,-0.5677253720912959,4.6190675724513725e-4,0.05775219010887856,4734.30933998523,156468.43392,1.63,170.9
pearson,tp4,GTT,CD,posi,Butylated hydroxytoluene,C15H24O,203.1794,2.442,Resistin,35,35,0,35,0.5604400320734435,4.626996795533699e-4,0.05775219010887856,11904.4906469641,314186.18982363,4345.62,30708.92
pearson,pv,SAC,CD,posi,Adenosine 5'-tetraphosphate,C10H17N5O16P4,587.96695,15.419,PP,13,13,13,0,0.8287379691875211,4.6313021711150083e-4,0.05775219010887856,4386.45089920137,1080505.32880713,1.13,2736.72
pearson,tp4,GTT,CD,posi,"N-{4-[(4R)-4-methyl-6-oxo-1,4,5,6-tetrahydropyridazin-3-yl]phenyl}acetamide",C13H15N3O2,246.12383,9.048,C-Peptide 2,34,34,0,34,-0.5674727771727873,4.652209068734318e-4,0.05792037389530117,23644.5297152812,1429565.17656,102.01,1743.56
pearson,sys_sac,SAC,CD,posi,Misonidazole,C7H11N3O4,202.08199,17.386,PP,11,11,11,0,0.8717070652265086,4.705231884612014e-4,0.05848723111092086,10555.6881221052,146890.194573307,1.13,2736.72
pearson,tp4,GTT,CD,nega,3-Methoxy-4-hydroxyphenylethyleneglycol sulfate,C9H12O7S,263.02314,2.524,C-Peptide 2,34,34,0,34,-0.5668578596826447,4.7337726337889457e-4,0.058682149096720905,9251.3076847714,168273.864919719,102.01,1743.56
pearson,pv,SAC,CD,nega,Acamprosate,C5H11NO4S,180.03365,3.552,PYY,43,43,43,0,0.5102134376872842,4.7359475712810547e-4,0.058682149096720905,167746.407563596,8493830.2148258,29.88,445.18
pearson,tp4,GTT,CD,posi,"9-[(4Z,7Z,10Z,13Z,16Z,19Z)-4,7,10,13,16,19-Docosahexaenoyloxy]-6-hydroxy-6-oxido-5,7-dioxa-2-aza-6λ~5~-phosphadecan-10-yl (4Z,7Z,10Z,13Z,16Z,19Z)-4,7,10,13,16,19-docosahexaenoate",C50H76NO8P,850.54321,3.053,Resistin,35,35,0,35,0.55932022394194425,4.776733315945706e-4,0.05909371729149821,6478.72972872059,60301.9817754358,4345.62,30708.92
pearson,sys_sac,SAC,CD,posi,"(2S)-1-{[11-(3,4-Dimethyl-5-propyl-2-furyl)undecanoyl]oxy}-3-hydroxy-2-propanyl 13-(3-methyl-5-pentyl-2-furyl)tridecanoate",C46H78O7,743.57737,3.679,Leptin,38,38,38,0,0.5390653463953251,4.794087239912079e-4,0.059214562993989986,21006.647743821,2570305.92930522,608.22,9954.55
pearson,pv,SAC,CD,nega,11Z-Eicosenoic acid,C20H38O2,309.27971,2.173,Insulin,43,43,43,0,0.5096931703324287,4.8103064688648266e-4,0.05932103373973556,2400333.06328201,41660281.6555173,112.79,285098.39
pearson,sys_sac,SAC,CD,posi,"(2S)-1-{[11-(3,4-Dimethyl-5-propyl-2-furyl)undecanoyl]oxy}-3-hydroxy-2-propanyl 13-(3-methyl-5-pentyl-2-furyl)tridecanoate",C46H78O7,743.57737,3.679,GLP-1,38,38,38,0,0.5386127710416764,4.8572623515015376e-4,0.05971711117944356,21006.647743821,2570305.92930522,28.62,692.09
pearson,tp4,GTT,CD,posi,"PC(18:0/18:3(9Z,12Z,15Z))",C46H78NO8P,804.55281,3.03,Leptin,35,35,0,35,0.5586310351094051,4.8710155917800824e-4,0.05971711117944356,170625.229143634,19944716.6797823,324.41,7988.85
pearson,pv,SAC,CD,nega,11Z-Eicosenoic acid,C20H38O2,309.27971,2.173,C-Peptide 2,43,43,43,0,0.5092338034484497,4.876830455223332e-4,0.05971711117944356,2400333.06328201,41660281.6555173,29.61,36727.54
pearson,tp4,GTT,CD,posi,4-Guanidinobutanoic acid,C5H11N3O2,146.09239,14.344,Secretin,35,35,0,35,0.558580990580183,4.877925731660937e-4,0.05971711117944356,718604.121470198,6544564.38079016,2.01,46.49
pearson,sys_sac,SAC,CD,posi,Hydrocinnamic acid,C9H10O2,151.0752,2.407,GLP-1,38,38,38,0,0.5384463877718499,4.8806739428255736e-4,0.05971711117944356,22760.0463381772,835467.138571563,28.62,692.09
pearson,tp4,GTT,CD,posi,iminoquinoline,C9H8N2,145.07601,8.09,C-Peptide 2,34,34,0,34,-0.5656680385580575,4.895203331297897e-4,0.05977088991970977,2274291.80970337,16482666.7383075,102.01,1743.56
pearson,sys_sac,SAC,CD,posi,"5-(N,N-Dimethylcarbamimidamido)-2-oxopentanoic acid",C8H15N3O3,202.11867,19.379,Amylin,38,38,38,0,0.538306869402721,4.90038297105048e-4,0.05977088991970977,88138.692668948,2872831.42536411,1.79,58.69
pearson,tp4,GTT,CD,posi,Ephedrine,C10H15NO,166.12269,2.585,Amylin,35,35,0,35,0.5581781965516098,4.933861425865725e-4,0.06008534955162718,11689.9730136964,6453412.63185934,1.81,53.85
pearson,tp4,GTT,CD,posi,didecyldimethylammonium,C22H47N,326.37816,8.373,C-Peptide 2,34,34,0,34,-0.5651925524983478,4.961069192639201e-4,0.06032258307099709,25181.7260729465,701913.668662745,102.01,1743.56
pearson,tp4,GTT,CD,posi,L-Formylkynurenine,C11H12N2O4,219.0763,9.664,Amylin,35,35,0,35,0.557881450078286,4.975434218439501e-4,0.06040316422392292,7607.00800044983,776167.996782015,1.81,53.85
pearson,pv,SAC,CD,nega,Deoxycholic acid,C24H40O4,391.28691,2.307,GIP,42,42,42,0,0.5138432612730607,5.003133833803979e-4,0.060587941394329076,77392.8572206868,1172515.6253735,49,4759.64
pearson,tp4,GTT,CD,posi,PC(16:0/16:1(9Z)),C40H78NO8P,732.55381,3.8,Leptin,35,35,0,35,0.5576634187206952,5.006177422989707e-4,0.060587941394329076,466541.023643118,33695654.5255866,324.41,7988.85
pearson,sys_sac,SAC,CD,posi,"PC(18:3(9Z,12Z,15Z)/19:1(9Z))",C45H82NO8P,796.58405,3.021,Secretin,38,38,38,0,0.5373493570520755,5.037572871406474e-4,0.060873531499648935,922682.299331699,21397508.4448042,6.73,174.81
pearson,tp4,GTT,CD,posi,"1,2-DIPHENYLCYCLOBUTANE",C16H16,209.13217,3.746,GIP,34,34,0,34,0.5644924096316308,5.059486362561257e-4,0.061043836852280806,10625.7514500298,192859.266960785,9.74,290.77
pearson,tp4,GTT,CD,posi,"PE(20:3(5Z,8Z,11Z)/20:4(5Z,8Z,11Z,14Z))",C45H76NO8P,790.53765,2.953,C-Peptide 2,34,34,0,34,0.5642613033002946,5.092350326017962e-4,0.061282391256282924,186904.408104038,2542145.16740618,102.01,1743.56
pearson,pv,SAC,CD,posi,Glutaminylhistidine,C11H17N5O4,284.13509,8.203,PP,13,13,13,0,0.8255338963550534,5.094959381687328e-4,0.061282391256282924,83648.1466254403,1171820.75431196,1.13,2736.72
pearson,sys_sac,SAC,CD,nega,Deoxyinosine,C10H12N4O4,251.07851,8.288,GLP-1,38,38,38,0,0.5366367366632941,5.141888488711336e-4,0.06175170757012066,7351.84895248994,84079.9900336106,28.62,692.09
pearson,tp4,GTT,CD,posi,Dihydrocarvone,C10H16O,135.11691,2.455,Glucagon,31,31,0,31,-0.5870467535521012,5.174153635012704e-4,0.06204374516994804,42457.1482096971,1530454.18694486,17.67,161.53
pearson,pv,SAC,CD,posi,"2-oxa-4-azatetracyclo[6.3.1.1~6,10~.0~1,5~]tridecan-3-one",C11H15NO2,194.11759,13.23,PYY,43,43,43,0,0.507159373362729,5.187641645046918e-4,0.062110073941050996,1179667.33123027,18025196.1649544,29.88,445.18
pearson,tp4,GTT,CD,posi,"PI(18:1(9Z)/18:3(6Z,9Z,12Z))",C45H79O13P,859.53246,2.955,Leptin,35,35,0,35,0.5562628239493975,5.207722087450268e-4,0.06225500790054254,9940.50436774368,1295834.1093303,324.41,7988.85
pearson,sys_sac,SAC,CD,posi,"PE(16:0/20:4(5Z,8Z,11Z,14Z))",C41H74NO8P,740.52213,3.057,Secretin,38,38,38,0,0.5357223919478487,5.278553075821103e-4,0.06270366024231899,13251.111022406,15533898.8023901,6.73,174.81
pearson,tp4,GTT,CD,posi,Phytosphingosine,C18H39NO3,318.29992,8.102,Amylin,35,35,0,35,0.5557564069557688,5.282349558979468e-4,0.06270366024231899,184777.875438313,1066820.8324251,1.81,53.85
pearson,tp4,GTT,CD,posi,3-hydroxyoctanoylcarnitine,C15H29NO5,624.44625,2.485,C-Peptide 2,34,34,0,34,0.5629455103305672,5.283092271328663e-4,0.06270366024231899,42263.4738017347,4718843.67997104,102.01,1743.56
pearson,pv,SAC,CD,posi,"quercetin 3,3′,7-trissulfate",C15H10O16S3,542.92167,8.722,PP,13,13,13,0,0.8242923726497554,5.284183470759507e-4,0.06270366024231899,3237.55215170801,849825.576667713,1.13,2736.72
pearson,tp4,GTT,CD,posi,"(3R,3′R)-3-Hydroxy-β,β-caroten-3′-yl 6-O-(6-methylheptanoyl)-D-glucopyranoside",C54H80O8,857.58599,2.935,Resistin,35,35,0,35,0.5557357396157705,5.285415239097884e-4,0.06270366024231899,6800.46967244588,1709317.34143338,4345.62,30708.92
pearson,tp4,GTT,CD,posi,Talinolol,C20H33N3O3,364.261,2.833,Insulin,36,36,0,36,0.5485952283827379,5.316933781035179e-4,0.06298186416011656,11107.9472650068,126002.007415974,123.91,6516.84
pearson,pv,SAC,CD,posi,"PC(18:3(9Z,12Z,15Z)/19:1(9Z))",C45H82NO8P,796.58405,3.021,Secretin,43,43,43,0,0.5061206431374009,5.349852799439143e-4,0.06324691667970933,40578.9741427313,23983695.842994,6.73,174.81
pearson,tp4,GTT,CD,posi,Bluensidine,C8H16N4O6,265.11541,15.601,GLP-1,35,35,0,35,0.5552660492069952,5.35551381277547e-4,0.06324691667970933,84646.1081184235,3606245.03917753,24.2,446.95
pearson,pv,SAC,CD,posi,5-Hexyltetrahydro-2-oxo-3-furancarboxylic acid,C11H18O4,215.12743,3.091,Amylin,43,43,43,0,0.5059936373828049,5.36999522828989e-4,0.06330241652216805,10505.335857949,249899.695050514,1.79,104.9
pearson,sys_sac,SAC,CD,posi,"1,5-DAN",C10H10N2,159.09159,3.709,PP,11,11,11,0,0.867669916685511,5.376431830365275e-4,0.06330241652216805,260422.511907642,2602773.91579834,1.13,2736.72
pearson,tp4,GTT,CD,posi,Valylvaline,C10H20N2O3,217.15412,15.019,GLP-1,35,35,0,35,0.5549571315275017,5.402066760062315e-4,0.06343997537293289,8975.13675684754,167786.717991388,24.2,446.95
pearson,sys_sac,SAC,CD,posi,Furan,C4H4O,69.03347,4.182,PP,11,11,11,0,0.8675103470975444,5.40436878673367e-4,0.06343997537293289,52144.455825459,257639.627025471,1.13,2736.72
pearson,sys_sac,SAC,CD,posi,Melleolide M,C23H29ClO7,453.16703,2.758,GLP-1,38,38,38,0,0.534603772621873,5.450149440033867e-4,0.06371620491584395,15768.3279399566,8341630.22060534,28.62,692.09
pearson,sys_sac,SAC,CD,posi,"4,8a-dimethyl-decahydronaphthalen-4a-ol",C12H22O,183.17436,2.471,Leptin,38,38,38,0,0.5345699455168585,5.455415097285596e-4,0.06371620491584395,9941.71178191098,302596.655089047,608.22,9954.55
pearson,tp4,GTT,CD,posi,tilisolol,C17H24N2O3,288.15662,3.795,Amylin,35,35,0,35,0.5545827122019575,5.458971932080794e-4,0.06371620491584395,14280.7357314343,531397.622229788,1.81,53.85
pearson,tp4,GTT,CD,posi,"(2R)-3-[(Hydroxy{[(1s,3R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]-1,2-propanediyl dihexadecanoate",C41H79O13P,414.78483,14.881,Amylin,35,35,0,35,0.5545723820620605,5.460549446427148e-4,0.06371620491584395,80723.8810189205,1048922.26149853,1.81,53.85
pearson,pv,SAC,CD,nega,"PE(18:4(6Z,9Z,12Z,15Z)/P-18:1(9Z))",C41H72NO7P,720.49911,2.853,C-Peptide 2,43,43,43,0,0.5053350391665876,5.475539957834595e-4,0.06379576122216181,6149.73438596271,59439.2409490293,29.61,36727.54
pearson,pv,SAC,CD,nega,beta-Alanine,C3H7NO2,88.04037,14.013,Leptin,43,43,43,0,-0.5052441943668577,5.490243452376162e-4,0.06387174133820983,23758823.7561763,111079898.273934,221.83,9954.55
pearson,pv,SAC,CD,nega,Shikimic acid,C7H10O5,173.04691,14.091,Glucagon,43,43,43,0,0.5047649519624393,5.568397686670736e-4,0.06468456253227545,240588.820585487,48166170.2274453,44.03,3929.26
pearson,pv,SAC,CD,nega,Metharbital,C9H14N2O3,197.09315,7.089,GIP,42,42,42,0,0.5101067067538457,5.584738380176654e-4,0.06477798624566865,1254527.87833265,18137278.9793783,49,4759.64
pearson,pv,SAC,CD,posi,FOSAMINE,C3H8NO4P,154.02648,12.745,GIP,42,42,42,0,0.509628333041427,5.663410341285334e-4,0.06559304719012103,2502.87237946406,327412.008496534,49,4759.64
pearson,tp4,GTT,CD,nega,"1-benzylhexahydropyrimidine-2,4,6-trione",C11H10N2O3,217.06185,4.135,Leptin,34,34,0,34,-0.5603745359611663,5.674154992193097e-4,0.06562013140749297,439856.199574301,2710422.22786682,324.41,7988.85
pearson,sys_sac,SAC,CD,posi,AMICYCLINE,C21H23N3O7,430.1613,17.968,Leptin,38,38,38,0,0.5331204327792015,5.685356903474579e-4,0.06565241576908766,14552.0979848646,765269.84994525,608.22,9954.55
pearson,tp4,GTT,CD,posi,Talinolol,C20H33N3O3,364.261,2.833,Resistin,35,35,0,35,0.5529651938691955,5.710968344700236e-4,0.06585075493707383,11107.9472650068,126002.007415974,4345.62,30708.92
pearson,tp4,GTT,CD,nega,N-Acetyltryptophan,C13H14N2O3,245.09312,2.949,Leptin,34,34,0,34,-0.55993868976591,5.742933326967285e-4,0.06612166096898528,951090.279456245,7925907.43692847,324.41,7988.85
pearson,sys_sac,SAC,CD,posi,1-Naphthaleneacetic acid,C12H10O2,187.07697,15.745,GLP-1,38,38,38,0,0.5326097231522139,5.768406771147364e-4,0.06631713834599491,23888.4097612649,293850.654487647,28.62,692.09
pearson,sys_sac,SAC,CD,posi,Tiglylcarnitine,C12H21NO4,244.15423,9.613,Secretin,38,38,38,0,0.5325294340756217,5.78156096561171e-4,0.0663706194261149,11898.6305114648,400177.992759049,6.73,174.81
pearson,tp4,GTT,CD,nega,"PG(16:0/18:2(9Z,12Z))",C40H75O10P,745.50331,2.02,Resistin,34,34,0,34,0.5593946799459178,5.829815820509154e-4,0.06682629700155442,32283.030730348,579151.798376395,4345.62,30708.92
pearson,sys_sac,SAC,CD,nega,Glycerophosphoinositol,C9H19O11P,333.05883,8.41,PP,11,11,11,0,0.8646095603635953,5.931627419356148e-4,0.06773638575281618,82912.1481669718,699057.820881453,1.13,2736.72
pearson,pv,SAC,CD,nega,"PE(18:4(6Z,9Z,12Z,15Z)/P-18:1(9Z))",C41H72NO7P,720.49911,2.853,Insulin,43,43,43,0,0.5025867365953766,5.936331555286853e-4,0.06773638575281618,6149.73438596271,59439.2409490293,112.79,285098.39
pearson,tp4,GTT,CD,posi,Mifepristone,C29H35NO2,876.55919,2.858,Insulin,36,36,0,36,0.5446127390687812,5.9457225007382e-4,0.06773638575281618,14705.4634539079,2721629.67714533,123.91,6516.84
pearson,sys_sac,SAC,CD,posi,"3,4-Dihydrocadalene",C15H20,201.16372,2.459,Secretin,38,38,38,0,0.5314675386746723,5.958068747257064e-4,0.06773638575281618,10741.4625801623,997936.84107764,6.73,174.81
pearson,tp4,GTT,CD,posi,Talinolol,C20H33N3O3,364.261,2.833,C-Peptide 2,34,34,0,34,0.5585597551298325,5.965424785783807e-4,0.06773638575281618,11107.9472650068,126002.007415974,102.01,1743.56
pearson,sys_sac,SAC,CD,posi,2-Amino-4-[(3-aminopropyl)amino]butanoic acid,C7H17N3O2,176.1392,11.118,Secretin,38,38,38,0,0.5314082023244773,5.968071701275258e-4,0.06773638575281618,45042474.3145869,124105826.114016,6.73,174.81
pearson,tp4,GTT,CD,nega,Lactapiperanol C,C16H26O4,281.17588,5.642,Leptin,34,34,0,34,-0.5585321773550234,5.969951243618859e-4,0.06773638575281618,56873.0632253335,4529277.99334588,324.41,7988.85
pearson,tp4,GTT,CD,posi,N-(1-{[Methyl(2-methyl-2-propanyl)carbamoyl]amino}ethyl)-α-asparagine,C12H24N4O4,272.16148,3.831,PYY,34,34,0,34,0.5582785581064293,6.011721659437179e-4,0.0679983420080253,15199.7619566056,1078774.24889732,1.63,170.9
pearson,pv,SAC,Maven,nega,L-Glutamine,C5H10N2O3,146.05928,14.489,Resistin,43,43,43,0,0.5021532084822509,6.012107462478942e-4,0.0679983420080253,1610709.10792115,8432478.77967342,5122.24,58609.94
pearson,sys_sac,SAC,CD,posi,Dimethylguanidino valeric acid,C8H15N3O3,202.11855,10.539,PYY,38,38,38,0,0.5310871143647211,6.02246080506059e-4,0.0679983420080253,181808.575463097,942832.568543433,29.88,445.18
pearson,sys_sac,SAC,CD,posi,glutaral,C5H8O2,101.0597,14.714,PP,11,11,11,0,0.8640183678740239,6.043685477065603e-4,0.0679983420080253,8463.19285151084,196677.77758037,1.13,2736.72
pearson,tp4,GTT,CD,posi,quinolone,C9H7NO,146.0597,10.038,Amylin,35,35,0,35,0.5509151934557437,6.045141113280362e-4,0.0679983420080253,121031.842066237,5526696.42747101,1.81,53.85
pearson,tp4,GTT,CD,posi,"PE(18:3(6Z,9Z,12Z)/18:2(9Z,12Z))",C41H72NO8P,738.50629,2.957,Resistin,35,35,0,35,0.5509142210784438,6.045303650120362e-4,0.0679983420080253,11008.160192028,491153.459577154,4345.62,30708.92
pearson,pv,SAC,CD,nega,Dehydroascorbic acid,C6H6O6,173.00908,3.786,GIP,42,42,42,0,0.507232966741325,6.072465748251805e-4,0.06820487446690564,5436.95082104299,381227.938119359,49,4759.64
pearson,pv,SAC,CD,nega,Janthitrem E,C37H49NO6,602.34686,3.905,PYY,43,43,43,0,-0.501762501476966,6.081139687551732e-4,0.06820487446690564,3238437.48826203,30346888.9957367,29.88,445.18
pearson,tp4,GTT,CD,posi,Compound III(S),C22H30N2O3,371.23612,2.706,Leptin,35,35,0,35,-0.5506206562131127,6.094551783301794e-4,0.06825723117763337,13051.8892356438,296920.917269117,324.41,7988.85
pearson,pv,SAC,CD,posi,2-Methylthiazolidine,C4H9NS,104.05282,10.796,Leptin,43,43,43,0,-0.501579153169016,6.113778697223024e-4,0.06837446886284007,345823.781308712,4806085.9271809,221.83,9954.55
pearson,pv,SAC,CD,posi,Dodecanedioic acid,C12H22O4,478.33833,2.466,PP,13,13,13,0,0.8191034882769058,6.136074019846593e-4,0.06848589729212916,24967.553833681,9560447.61964408,1.13,2736.72
pearson,tp4,GTT,CD,nega,N-Acetyltryptophan,C13H14N2O3,245.09312,2.949,C-Peptide 2,34,34,0,34,-0.5575016660277692,6.141288732608749e-4,0.06848589729212916,951090.279456245,7925907.43692847,102.01,1743.56
pearson,tp4,GTT,CD,posi,13-Hydroxy-9-methoxy-10-oxo-11-octadecenoic acid,C19H34O5,343.24749,2.736,Amylin,35,35,0,35,0.5502921492337552,6.150083276482821e-4,0.06848613419811726,3958.08774117756,94909.4460789732,1.81,53.85
pearson,pv,SAC,CD,nega,Pyruvaldehyde,C3H4O2,71.01379,14.547,Glucagon,43,43,43,0,0.5012968451915703,6.164340946719205e-4,0.06854712008301916,258488.021947918,6457370.41256914,44.03,3929.26
pearson,pv,SAC,CD,posi,Imagabalin,C9H19NO2,174.14893,8.48,Resistin,43,43,43,0,0.5012150731712226,6.179056342999734e-4,0.068560621486992,83708.4563787362,4468547.66998392,5122.24,58609.94
pearson,pv,SAC,CD,nega,Dihydrothymine,C5H8N2O2,127.05134,14.417,Amylin,43,43,43,0,0.5011925181581485,6.183120792042526e-4,0.068560621486992,2087620.6308181,28288802.6151664,1.79,104.9
pearson,tp4,GTT,CD,posi,"PE(P-18:1(9Z)/22:4(7Z,10Z,13Z,16Z))",C45H80NO7P,778.57442,2.944,C-Peptide 2,34,34,0,34,0.5570268063110154,6.221695720683753e-4,0.06867471371799433,11523.3719370392,2582235.15806463,102.01,1743.56
pearson,pv,SAC,CD,nega,D-Glucuronic acid 1-phosphate,C6H11O10P,272.9999,11.72,GIP,42,42,42,0,0.5063808848603498,6.224227377095078e-4,0.06867471371799433,777776.464784043,9245936.0379216,49,4759.64
pearson,sys_sac,SAC,CD,posi,Bluensidine,C8H16N4O6,265.11541,15.601,Leptin,38,38,38,0,0.5298910635496508,6.228965668111013e-4,0.06867471371799433,6421.45847462805,3991537.67353127,608.22,9954.55
pearson,sys_sac,SAC,CD,nega,N6-Galacturonyl-L-lysine,C12H22N2O8,321.13342,3.827,Resistin,38,38,38,0,0.5298311072043842,6.239481419754632e-4,0.06867471371799433,3097.85119261579,73010.40259319,5122.24,58609.94
pearson,pv,SAC,CD,posi,vinyl sulfide,C4H6S,104.0528,10.816,Leptin,43,43,43,0,-0.500803386186457,6.253620934569324e-4,0.06867471371799433,345823.781308712,5023881.7925612,221.83,9954.55
pearson,pv,SAC,CD,nega,c23:3,C23H40O2,347.2957,2.669,Secretin,43,43,43,0,0.5008003735094019,6.254169545766133e-4,0.06867471371799433,5155.33809912076,636493.563023381,6.73,174.81
pearson,tp4,GTT,CD,posi,"PC(18:2(9Z,12Z)/16:1(9Z))",C42H78NO8P,756.55341,3.029,Resistin,35,35,0,35,0.5496786529322484,6.254992371895926e-4,0.06867471371799433,2816823.76448255,64238483.0362302,4345.62,30708.92
pearson,tp4,GTT,CD,posi,"PC(18:2(9Z,12Z)/16:0)",C42H80NO8P,758.5688,3.055,Resistin,35,35,0,35,0.5494277016078076,6.298360701958216e-4,0.06905374060621662,47779867.8583905,1159488040.35729,4345.62,30708.92
pearson,sys_sac,SAC,CD,posi,Prostaglandin J2,C20H30O4,335.22221,3.913,Insulin,38,38,38,0,0.5290087764897714,6.385313628332386e-4,0.0699088853372907,18968.8643350814,400410.416457161,112.79,18862.34
pearson,tp4,GTT,CD,posi,Vesnarinone,C22H25N3O4,396.18815,7.148,PYY,34,34,0,34,0.556003750333808,6.398101313885229e-4,0.06995078217990319,2544.14228212077,37126.8336956221,1.63,170.9
pearson,sys_sac,SAC,CD,posi,5-Hydroxy-L-tryptophan,C11H12N2O3,221.09192,10.457,Secretin,38,38,38,0,-0.5285720086507103,6.463997127044815e-4,0.07057238373865347,11782.7006602682,1137353.2273026,6.73,174.81
pearson,tp4,GTT,CD,nega,Cinnamoylglycine,C11H11NO3,204.06653,3.741,Amylin,34,34,0,34,0.5554652257791709,6.492725467566548e-4,0.07072434353140802,718243.386024307,17102213.1042282,1.81,53.85
pearson,pv,SAC,CD,posi,binifibrate,C25H23ClN2O7,499.13013,14.66,Insulin,43,43,43,0,0.49949467044301477,6.496035755171473e-4,0.07072434353140802,3671.85228883218,142483.747961505,112.79,285098.39
pearson,tp4,GTT,CD,nega,Perillic acid,C10H14O2,165.09211,2.505,C-Peptide 2,34,34,0,34,-0.5553351300124213,6.515769444272249e-4,0.0707846704936232,4305440.33500129,24226509.5278126,102.01,1743.56
pearson,tp4,GTT,CD,posi,3-hydroxyoctanoylcarnitine,C15H29NO5,624.44625,2.485,Insulin,36,36,0,36,0.5412915992070719,6.519712290860481e-4,0.0707846704936232,42263.4738017347,4718843.67997104,123.91,6516.84
pearson,tp4,GTT,CD,posi,1-octadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phospho-(1′-sn-glycerol),C42H81O10P,777.56176,3.773,Leptin,35,35,0,35,0.5480548208023307,6.54036735574472e-4,0.07086565741730237,59621.4068351749,9082088.1292984,324.41,7988.85
pearson,pv,SAC,CD,nega,Pantothenic acid,C9H17NO5,218.10341,9.466,Resistin,43,43,43,0,0.49920003642689653,6.551757410444572e-4,0.07086565741730237,1446809.28454859,11343983.6662635,5122.24,58609.94
