"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0045333","cellular respiration",286,-0.313429202381474,-1.67518480167281,3.51056405629162e-05,0.00236811382760215,0.00200597143021628,4082,"tags=47%, list=35%, signal=32%","54403/19017/17449/12183/26926/12041/20928/12974/16418/22040/66142/11674/21991/17995/74370/226646/27273/107197/57320/19082/52637/78330/56428/67273/66925/70316/12869/17991/68202/26380/66495/66108/67876/110323/170718/66218/100126824/68550/68015/66091/66576/14533/68263/18605/66114/15925/73467/68198/67530/67472/66052/72170/66128/407785/19384/17718/13063/56451/17928/66416/216805/225887/78920/18746/67130/18124/18642/66148/17720/12862/12122/17869/66594/12867/20916/17448/68194/68375/12398/66152/74450/29807/70456/269523/54405/230075/19052/17719/68349/66377/72106/108079/14004/110119/67267/68837/66916/76824/69875/55951/12865/67184/66072/22333/68197/67834/22272/18021/17716/80913/20656/68943/18706/12850/72759/50799/17993/66170/17777/18519/64384/68342/12859/212933/15277/103988/105787/230163/208727/17711/27402/17717/70383/75530/17842"
"GO:0002476","antigen processing and presentation of endogenous peptide antigen via MHC class Ib",11,0.81699081742494,2.19639359578117,3.70694684965917e-05,0.00237523801267352,0.00201200615352652,1762,"tags=91%, list=15%, signal=77%","15018/14991/21355/15015/110557/15040/14964/15042/14972/15039"
"GO:0002484","antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway",11,0.81699081742494,2.19639359578117,3.70694684965917e-05,0.00237523801267352,0.00201200615352652,1762,"tags=91%, list=15%, signal=77%","15018/14991/21355/15015/110557/15040/14964/15042/14972/15039"
"GO:0001763","morphogenesis of a branching structure",176,0.35641554436574,1.71806724962666,3.64282226087407e-05,0.00237523801267352,0.00201200615352652,2986,"tags=40%, list=25%, signal=31%","18763/14595/18128/114249/21813/329795/14734/14182/18595/19206/75605/104156/18479/240725/17387/13614/20319/17128/20377/329628/17313/21817/16776/14178/21687/12977/14042/18764/17257/11835/13036/11350/21923/20665/18132/12614/17979/94109/22414/67087/14254/50721/20346/16973/12391/18612/69903/22339/20429/18854/19045/29876/13617/16202/21853/14573/18844/67784/57764/16000/12505/12305/16542/20356/319757/74533/192119/73181/233651/21803/15398"
"GO:0001667","ameboidal-type cell migration",218,0.346206398211099,1.71404146951595,3.73847857045979e-05,0.00237523801267352,0.00201200615352652,2429,"tags=33%, list=21%, signal=27%","17395/17390/15200/192897/16398/319565/21813/14734/14609/216190/14182/18787/18479/11481/14268/19015/13614/11881/17128/263803/384009/20351/18803/234779/80880/16416/21814/16776/18214/14178/20353/18505/319480/114886/15529/11857/13036/108911/104831/18606/68303/20397/20665/29875/108151/109880/14026/330662/26921/12721/12752/171207/18187/71709/16590/20346/242687/16973/68743/12331/22339/18854/21857/70445/20347/13617/16202/12261/23942/14573/20350/20359"
"GO:0002253","activation of immune response",441,0.289728845905095,1.56425510625929,3.6792512853733e-05,0.00237523801267352,0.00201200615352652,2602,"tags=32%, list=22%, signal=26%","14133/20202/15951/12628/101540/18439/12259/216190/12262/170744/12475/12946/239743/56644/24088/23921/12260/20201/18636/50908/16534/109828/18828/58203/53791/11537/384309/74039/19386/268749/100040462/108155/209387/81897/19697/12267/22177/71586/18708/18033/17874/12274/22259/20466/18803/54445/234779/246177/60533/16792/68119/217305/12266/107321/17221/229900/15511/93675/14747/105855/55932/226695/56489/237754/631323/12524/12258/14469/104418/12229/15170/57257/15950/18521/20128/246746/11350/56743/50909/74136/234311/13057/16364/19090/12263/20509/109880/52150/12508/224826/16818/69146/78781/54131/108089/27056/19271/217303/20416/19264/17096/14360/209558/227059/80861/14567/232944/12488/240354/56275/76457/13709/211550/216869/268857/16016/18578/225471/73914/17060/11774/16363/217304/73338/58185/18035/18081/12988/12261/333883/81702/72699/16362/27050/70110/18038/224727/22637/21897/102657/14127"
"GO:0051249","regulation of lymphocyte activation",376,0.3035650298742,1.61016123400223,4.16272019085318e-05,0.00261437966928986,0.002214577214662,2702,"tags=34%, list=23%, signal=27%","16950/16453/21813/320484/12978/16197/74748/56644/20555/56744/19099/14130/13482/11629/26362/16169/269023/17387/56335/20533/11501/74039/51869/17101/93695/20587/14190/81897/321019/22177/17874/20377/232413/18829/55982/21938/60533/16792/18782/16331/17221/22778/11920/93675/17685/14960/14456/52023/105855/12772/16149/19354/170786/12524/22329/67742/12229/15170/57257/243958/14191/14534/11540/20739/16190/14999/11350/14969/16186/83796/12182/19090/12367/14082/109880/27027/75345/16818/21414/14961/12721/217303/19264/108995/212123/17096/14744/20375/227059/207952/74734/240354/78317/16408/74131/22324/18534/107527/17120/83408/100039795/11774/214812/19261/54354/83797/14998/12988/12015/16159/67588/333883/20304/16362/21423/11987/27050/69583/12522/16000/12505/20926/22637/102657/18784/230787/94212/329559/80859"
"GO:0002686","negative regulation of leukocyte migration",37,0.562172738952261,2.07655096546807,4.43157834354806e-05,0.00275160728058484,0.00233081937518909,2009,"tags=46%, list=17%, signal=38%","74748/13482/11815/77125/18829/20343/380916/17965/100042493/20300/17470/19219/11539/21930/217303/100952/57781"
"GO:0048754","branching morphogenesis of an epithelial tube",136,0.387819000807436,1.79259321364706,4.709199560478e-05,0.00287564687794348,0.00243589029096044,2983,"tags=43%, list=25%, signal=33%","18763/14595/18128/114249/21813/329795/14734/18595/19206/75605/104156/18479/17387/13614/20319/17128/329628/17313/16776/21687/12977/14042/18764/11835/13036/11350/21923/18132/12614/17979/94109/22414/67087/14254/50721/16973/12391/18612/69903/22339/18854/19045/29876/13617/16202/21853/14573/67784/16000/12505/12305/16542/20356/319757/74533/192119/73181/233651/21803"
"GO:0043410","positive regulation of MAPK cascade",351,0.308918760896438,1.63199566400638,4.73660722940909e-05,0.00287564687794348,0.00243589029096044,1859,"tags=26%, list=16%, signal=23%","16847/16323/18128/114249/101540/18439/12978/215653/14182/18595/56644/121021/19099/24088/17926/14130/16971/21858/50490/16534/30957/16009/11501/13614/93695/209387/81897/321019/16906/18213/56745/22026/384009/17874/18829/234779/16012/14388/17886/100042493/16792/53416/12266/16416/68339/81799/18214/14178/20353/14456/21687/12772/217203/16149/13132/233571/14745/19878/11835/12523/20128/11540/13543/404710/18753/12768/11350/27632/15894/29875/18129/11539/109880/12778/16818/26921/17948/13649/19271/20416/19264/26411/20410/50932/17096/69183/234854/19246/20375/52521/381921/16590/14254"
