"gene.id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","design","comparison"
"Gm13331",9.98606932711956,-2.19692444568619,0.736201487478285,-2.98413475529821,0.00284381496888752,0.999639142535908,"cohort + diet","old ID vs old CD"
"Cdk12",359.132850074244,0.336072955241247,0.113949280124687,2.94932056502247,0.00318473448243333,0.999639142535908,"cohort + diet","old ID vs old CD"
"Col6a6",164.992125919505,1.0430807706407,0.354341111809585,2.94371930288808,0.00324293976180652,0.999639142535908,"cohort + diet","old ID vs old CD"
"Fcna",49.2795172755026,1.11230402477864,0.380068259430776,2.92659015105477,0.00342700167441783,0.999639142535908,"cohort + diet","old ID vs old CD"
"Syne3",103.428880526095,0.516985871430418,0.177147877218279,2.91838592450869,0.00351848588208527,0.999639142535908,"cohort + diet","old ID vs old CD"
"Msi2",3778.16815118277,-0.192034965640937,0.0659229611629702,-2.91302093008536,0.00357950608601453,0.999639142535908,"cohort + diet","old ID vs old CD"
"Pcdh20",22.7132460918367,1.04116607183942,0.359308946724214,2.89769036182268,0.00375921525913339,0.999639142535908,"cohort + diet","old ID vs old CD"
"Col14a1",393.708828690638,0.838732284277612,0.290107078936545,2.89111278274277,0.00383880329286597,0.999639142535908,"cohort + diet","old ID vs old CD"
"Armc6",175.247248784909,-0.336636570567224,0.116523732614017,-2.88899576949125,0.00386474273549114,0.999639142535908,"cohort + diet","old ID vs old CD"
"Hoxa10",355.246620425882,-0.340288845646712,0.118721009979337,-2.86629001645065,0.00415313579492671,0.999639142535908,"cohort + diet","old ID vs old CD"
"Spns2",630.384178304726,0.409800762359273,0.144265889013414,2.84059360921535,0.00450296550986674,0.999639142535908,"cohort + diet","old ID vs old CD"
"Adamtsl3",148.869508687788,0.538742091036226,0.190326707287466,2.83061740895102,0.00464582564902769,0.999639142535908,"cohort + diet","old ID vs old CD"
"Nr3c2",400.238742015521,-0.227825838546639,0.0806399303153505,-2.82522365353868,0.00472476240874303,0.999639142535908,"cohort + diet","old ID vs old CD"
"Gm16023",17.7345919968501,1.13643250993903,0.402330601077842,2.8246235978435,0.00473361875667882,0.999639142535908,"cohort + diet","old ID vs old CD"
"Ace",772.795327569136,0.313127624468441,0.111030432960032,2.82019637427837,0.00479942687460427,0.999639142535908,"cohort + diet","old ID vs old CD"
"Mmp9",91.4219659519163,0.886730327048334,0.315896994939912,2.80702362242162,0.00500015748508382,0.999639142535908,"cohort + diet","old ID vs old CD"
"4931413K12Rik",12.4763219577508,1.23094624816106,0.440651505941159,2.79346883322675,0.00521460537305053,0.999639142535908,"cohort + diet","old ID vs old CD"
"Rnf213",975.791341434805,0.35630699051807,0.127604452150699,2.79227710720687,0.00523385125874977,0.999639142535908,"cohort + diet","old ID vs old CD"
"Scara3",187.841218012195,0.415422119412329,0.149087292057764,2.78643547467059,0.0053291226539209,0.999639142535908,"cohort + diet","old ID vs old CD"
"Copz1",912.081218520476,-0.176459166711211,0.0633888050194854,-2.78375916152652,0.00537329162638321,0.999639142535908,"cohort + diet","old ID vs old CD"
"mt-Rnr2",93133.7630841894,0.820575016688656,0.295252733340274,2.77922919596804,0.00544880645856177,0.999639142535908,"cohort + diet","old ID vs old CD"
"Slmo2",1387.76077286252,-0.182104016632145,0.0655309237582854,-2.77890202347592,0.00545429736515042,0.999639142535908,"cohort + diet","old ID vs old CD"
"4930486L24Rik",6.64482665200284,-3.8271060384807,1.38311044277845,-2.76702851783307,0.00565698063738652,0.999639142535908,"cohort + diet","old ID vs old CD"
"Kmt2e",993.663327903688,0.218929622513061,0.0792088767375059,2.76395312659947,0.00571057419815322,0.999639142535908,"cohort + diet","old ID vs old CD"
"Mup3",87.2391902563817,-1.5486769106818,0.560720548955597,-2.76194070926486,0.00574589117799364,0.999639142535908,"cohort + diet","old ID vs old CD"
"Stab1",430.244974276978,0.551179269081156,0.199754508707584,2.75928324545612,0.00579283017592907,0.999639142535908,"cohort + diet","old ID vs old CD"
"Pik3r3",445.747843282391,-0.301148380173868,0.109462736147532,-2.75114975901922,0.00593864868717621,0.999639142535908,"cohort + diet","old ID vs old CD"
"Akap8l",791.976970053699,0.208439232009442,0.0763639982496078,2.72954843626868,0.00634211316277113,0.999639142535908,"cohort + diet","old ID vs old CD"
"Lep",894.785568814004,-1.41299090748792,0.518917571072146,-2.72295830061895,0.00647002238159071,0.999639142535908,"cohort + diet","old ID vs old CD"
"Cbx7",545.184609493297,0.259791822164163,0.0954276699727144,2.72239511075189,0.00648106035353439,0.999639142535908,"cohort + diet","old ID vs old CD"
"Mucl1",6.54818229162892,1.87029065362314,0.687560109064382,2.72018493942034,0.00652454141905137,0.999639142535908,"cohort + diet","old ID vs old CD"
"Tgtp2",302.886937603591,0.92486646063073,0.342856424191153,2.69753283116285,0.00698553961065943,0.999639142535908,"cohort + diet","old ID vs old CD"
"Itga8",130.115318906332,0.596264843767182,0.221433545375389,2.69274848468127,0.00708657064663351,0.999639142535908,"cohort + diet","old ID vs old CD"
"Mob1b",1391.85905010649,-0.216155506647788,0.0804595892862611,-2.68651019182741,0.00722027454085079,0.999639142535908,"cohort + diet","old ID vs old CD"
"Suco",499.043713072766,-0.251791508505269,0.093768213372901,-2.68525441029717,0.00724746158601423,0.999639142535908,"cohort + diet","old ID vs old CD"
"Hid1",40.2374453228656,0.675348570138117,0.252003569702348,2.67991668108431,0.00736404872862913,0.999639142535908,"cohort + diet","old ID vs old CD"
"Meg3",323.169659526466,0.495409502767747,0.185166381983367,2.6754829762362,0.00746216628722268,0.999639142535908,"cohort + diet","old ID vs old CD"
"Orm2",17.5926691155016,-2.58631367702765,0.967606238942432,-2.67289892617314,0.00751989039946226,0.999639142535908,"cohort + diet","old ID vs old CD"
