Tissue_cell_type_name	Developmental_stage	Organ_system	Tissue	Specific_cell_type	General_cell_type	Cell_Ontology_ID	General_tissue_name	Uber_anatomy_ontology_ID	input_list_raw_p	input_list_permutated_p	input_list_rank_p	input_list_combined_p	input_list_combined_log10p	delabel
FetalRib_Endothelial cell	Fetal	Skeletal system	FetalRib	Endothelial cell	Endothelial cell	CL:0000115	Rib	UBERON:0002228	0.00569153160719762	0.0429000655722844	0.306273062730627	0.0700599690862642	1.15453005864933	NA
TS_Skin_cd4-positive, alpha-beta memory t cell	Adult	Integumentary system	TS_Skin	cd4-positive, alpha-beta memory t cell	T cell	CL:0000084	Skin of body	UBERON:0002097	4.68592697644448e-07	0.0582979777834498	0.225830258302583	0.0701739344838623	1.15382417294065	NA
Lake_2017_VisualCortex_Ex3b	Adult	Nervous system	Lake_2017_VisualCortex	Ex3b	Excitatory neuron	CL:0008030	Visual cortex	UBERON:0000411	3.44448957602345e-07	0.0596566170961997	0.224354243542435	0.0711194264094076	1.14801175468455	NA
TS_Mammary_luminal epithelial cell of mammary gland	Adult	Endocrine system	TS_Mammary	luminal epithelial cell of mammary gland	Epithelial cell	CL:0000066	Mammary gland	UBERON:0001911	2.22265321944445e-20	0.0829181689660084	0.163837638376384	0.0719845519354105	1.14276069424985	NA
Lake_2017_CerebellarHemisphere_Purk2	Adult	Nervous system	Lake_2017_CerebellarHemisphere	Purk2	Purkinje cell	CL:0000121	Cerebellar hemisphere	UBERON:0002245	0.000100150151764195	0.0536868382977532	0.255350553505535	0.0725163797273866	1.13956388554267	NA
AdultKidney_Smooth muscle cell	Adult	Urinary system	AdultKidney	Smooth muscle cell	Smooth muscle cell	CL:0000192	Kidney	UBERON:0002113	0.00299044421209745	0.0479640848288976	0.291512915129151	0.0736855644597091	1.13261758526917	NA
TS_Bone_Marrow_nk cell	Adult	Lymphatic system	TS_Bone_Marrow	nk cell	Natural killer cell	CL:0000623	Bone marrow	UBERON:0002371	0.000205598596460281	0.0539750345156093	0.260516605166052	0.0740237040082881	1.13062918741014	NA
TS_Bladder_t cell	Adult	Urinary system	TS_Bladder	t cell	T cell	CL:0000084	Bladder organ	UBERON:0018707	5.07880407063084e-09	0.0690024087323883	0.207380073800738	0.0750804910630084	1.1244728955438	NA
TS_Lymph_Node_mast cell	Adult	Lymphatic system	TS_Lymph_Node	mast cell	Mast cell	CL:0000097	Lymph node	UBERON:0000029	5.53700127896743e-08	0.0679731365257596	0.216236162361624	0.0767252602845873	1.11506162958277	NA
Fetal_HCA_Adrenal_Vascular endothelial cells	Fetal	Endocrine system	Fetal_HCA_Adrenal	Vascular endothelial cells	Endothelial cell	CL:0000115	Adrenal gland	UBERON:0002369	0.00114915083948947	0.0531516167503063	0.276752767527675	0.0767742369137746	1.11478449146951	NA
TS_Lung_adventitial cell	Adult	Respiratory system	TS_Lung	adventitial cell	Adventitial cell	CL:0002503	Lung	UBERON:0002048	0.00325050548875684	0.0504343381248065	0.292250922509225	0.0768992012060001	1.1140781714291	NA
TS_Lung_macrophage	Adult	Respiratory system	TS_Lung	macrophage	Macrophage	CL:0000235	Lung	UBERON:0002048	3.41785147650165e-24	0.104080005534295	0.14169741697417	0.0769345648948929	1.11387849803352	NA
TS_Kidney_cd8-positive, alpha-beta t cell	Adult	Urinary system	TS_Kidney	cd8-positive, alpha-beta t cell	T cell	CL:0000084	Kidney	UBERON:0002113	9.75736023125183e-05	0.0580509524538589	0.254612546125461	0.0770721304143828	1.11310263615577	NA
TS_Eye_microglial cell	Adult	Sensory system	TS_Eye	microglial cell	Microglial cell	CL:0000129	Eye	UBERON:0000970	3.29953296164484e-11	0.0750545293073651	0.197785977859779	0.0773426961646103	1.11158069250341	NA
TS_Lung_intermediate monocyte	Adult	Respiratory system	TS_Lung	intermediate monocyte	Monocyte	CL:0000576	Lung	UBERON:0002048	2.33048344822894e-08	0.0715138329165624	0.211808118081181	0.0786130962817859	1.10450509811924	NA
TS_Pancreas_nk cell	Adult	Digestive system	TS_Pancreas	nk cell	Natural killer cell	CL:0000623	Pancreas	UBERON:0001264	9.14349930055504e-13	0.0803244030053041	0.191143911439114	0.0794761247736349	1.09976331708382	NA
van_Zyl_eye_2020_Fibroblast	Adult	Sensory system	van_Zyl_eye_2020	Fibroblast	Fibroblast	CL:0000057	Eye	UBERON:0000970	0.00547039118144993	0.0504755090130717	0.30479704797048	0.0796066708048643	1.09905053813727	NA
Fetal_HCA_Liver_Erythroblasts	Fetal	Digestive system	Fetal_HCA_Liver	Erythroblasts	Erythroblast	CL:0000765	Liver	UBERON:0002107	0.00359442308920044	0.0522870280967382	0.29520295202952	0.0798173894425316	1.09790248062671	NA
AdultUterus_Fibroblast	Adult	Reproductive system	AdultUterus	Fibroblast	Fibroblast	CL:0000057	Uterus	UBERON:0000995	0.00984912823542159	0.0488286734824657	0.318819188191882	0.0803683815636228	1.09491477728697	NA
TS_Mammary_t cell	Adult	Endocrine system	TS_Mammary	t cell	T cell	CL:0000084	Mammary gland	UBERON:0001911	2.07422824860151e-05	0.0638560476992448	0.244280442804428	0.0804984952612163	1.09421223771733	NA
Fetal_HCA_Lung_Vascular endothelial cells	Fetal	Respiratory system	Fetal_HCA_Lung	Vascular endothelial cells	Endothelial cell	CL:0000115	Lung	UBERON:0002048	0.00218393516029501	0.0563629460349879	0.284132841328413	0.0822228828577682	1.08500730027189	NA
Fetal_HCA_Cerebellum_10k_Purkinje neurons	Fetal	Nervous system	Fetal_HCA_Cerebellum_10k	Purkinje neurons	Neuron	CL:0000540	Cerebellum	UBERON:0002037	0.000243091769329599	0.0628267754926161	0.262730627306273	0.0842492675384082	1.0744338661885	NA
VentoTormo_2018_decidua_decidual natural killer cell (dNK2)	Maternal-Fetal	Reproductive system	VentoTormo_2018_decidua	decidual natural killer cell (dNK2)	Natural killer cell	CL:0000623	Decidua	UBERON:0002450	0.000835940019933542	0.0603153513084421	0.27380073800738	0.0842815623554896	1.07426742232736	NA
Fetal_HCA_Placenta_Stromal cells	Fetal	Reproductive system	Fetal_HCA_Placenta	Stromal cells	Stromal cell	CL:0000499	Placenta	UBERON:0001987	0.00745766771413493	0.05278107875592	0.314391143911439	0.0846076670921442	1.07259027969224	NA
Fetal_HCA_Adrenal_Adrenocortical cells	Fetal	Endocrine system	Fetal_HCA_Adrenal	Adrenocortical cells	Cortical cell of adrenal gland	CL:0002097	Adrenal gland	UBERON:0002369	0.00157427263653447	0.0606035475262981	0.280442804428044	0.0862502167608871	1.06423980480032	NA
TS_Small_Intestine_mast cell	Adult	Digestive system	TS_Small_Intestine	mast cell	Mast cell	CL:0000097	Small intestine	UBERON:0002108	6.26893447422917e-10	0.0915228846134244	0.202952029520295	0.0926128352968913	1.03332881988046	NA
TS_Pancreas_plasma cell	Adult	Digestive system	TS_Pancreas	plasma cell	Plasma cell	CL:0000786	Pancreas	UBERON:0001264	2.97598864005019e-11	0.0997158913781889	0.197047970479705	0.0968635109814109	1.01383979326782	NA
Lake_2017_VisualCortex_Per	Adult	Nervous system	Lake_2017_VisualCortex	Per	Pericyte cell	CL:0000669	Visual cortex	UBERON:0000411	0.000471793458308605	0.0729548140058426	0.270848708487085	0.097299018865474	1.01189153900666	NA
TS_Thymus_cd8-positive, alpha-beta t cell	Adult	Lymphatic system	TS_Thymus	cd8-positive, alpha-beta t cell	T cell	CL:0000084	Thymus	UBERON:0002370	0.000411676122996578	0.0734900355532895	0.269372693726937	0.0974421825832167	1.01125299694815	NA
Lake_2017_VisualCortex_Ex4	Adult	Nervous system	Lake_2017_VisualCortex	Ex4	Excitatory neuron	CL:0008030	Visual cortex	UBERON:0000411	3.25164433897091e-06	0.0834533905134553	0.237638376383764	0.0975814671764884	1.01063265638298	NA
TS_Spleen_naive thymus-derived cd8-positive, alpha-beta t cell	Adult	Lymphatic system	TS_Spleen	naive thymus-derived cd8-positive, alpha-beta t cell	T cell	CL:0000084	Spleen	UBERON:0002106	9.55502251785356e-07	0.0869940869042581	0.228782287822878	0.0978596076015694	1.00939653001093	NA
VentoTormo_2018_decidua_plasmacytoid dendritic cell (DC2)	Maternal-Fetal	Reproductive system	VentoTormo_2018_decidua	plasmacytoid dendritic cell (DC2)	Plasmacytoid dendritic cell	CL:0000784	Decidua	UBERON:0002450	1.75358924382553e-05	0.0825064600833569	0.243542435424354	0.0986072829115254	1.00609100786324	NA
Lake_2017_FrontalCortex_In7	Adult	Nervous system	Lake_2017_FrontalCortex	In7	Inhibitory neuron	CL:0008029	Frontal cortex	UBERON:0001870	0.00284599635237416	0.070566902486464	0.290774907749077	0.100264452165113	0.998853014785686	NA
Fetal_HCA_Kidney_Stromal cells	Fetal	Urinary system	Fetal_HCA_Kidney	Stromal cells	Stromal cell	CL:0000499	Kidney	UBERON:0002113	0.00254713118392614	0.0757544344078726	0.286346863468635	0.104790139666728	0.979679580804549	NA
AdultLung_Endothelial cell (endothelial to mesenchymal transition)	Adult	Respiratory system	AdultLung	Endothelial cell (endothelial to mesenchymal transition)	Endothelial cell	CL:0000115	Lung	UBERON:0002048	0.00552274111581566	0.0727077886762517	0.305535055350554	0.106786384010987	0.971484119272575	NA
AdultArtery_T cell	Adult	Cardiovascular system	AdultArtery	T cell	T cell	CL:0000084	Artery	UBERON:0001637	0.00980872774878445	0.071143294922176	0.318081180811808	0.108360787610146	0.965127846998991	NA
TS_Bone_Marrow_macrophage	Adult	Lymphatic system	TS_Bone_Marrow	macrophage	Macrophage	CL:0000235	Bone marrow	UBERON:0002371	1.01812549841381e-14	0.124294911672482	0.183763837638376	0.109161323833924	0.961931206143567	NA
TS_Large_Intestine_intestinal crypt stem cell	Adult	Digestive system	TS_Large_Intestine	intestinal crypt stem cell	Intestinal crypt stem cell	CL:0002250	Large intestine	UBERON:0000059	1.31526836340889e-10	0.113466968058748	0.201476014760148	0.109236757674111	0.961631198912565	NA
FetalKidney_Endothelial cell	Fetal	Urinary system	FetalKidney	Endothelial cell	Endothelial cell	CL:0000115	Kidney	UBERON:0002113	0.00362364782636481	0.0811889916588722	0.295940959409594	0.113614073670497	0.944567868106871	NA
FetalSpinalCord_Endothelial cell	Fetal	Nervous system	FetalSpinalCord	Endothelial cell	Endothelial cell	CL:0000115	Spinal cord	UBERON:0002240	0.013702123101063	0.0751368710838954	0.323985239852399	0.114790564254506	0.940093809330195	NA
TS_Vasculature_endothelial cell	Adult	Cardiovascular system	TS_Vasculature	endothelial cell	Endothelial cell	CL:0000115	Vasculature	UBERON:0002049	5.37976948707244e-08	0.113219942729157	0.21549815498155	0.114996531503481	0.939315258530002	NA
TS_Spleen_intermediate monocyte	Adult	Lymphatic system	TS_Spleen	intermediate monocyte	Monocyte	CL:0000576	Spleen	UBERON:0002106	9.19918947814059e-09	0.117913423991384	0.208856088560886	0.115843002682751	0.936130193967639	NA
TS_Thymus_medullary thymic epithelial cell	Adult	Lymphatic system	TS_Thymus	medullary thymic epithelial cell	Epithelial cell	CL:0000066	Thymus	UBERON:0002370	9.96646476280322e-15	0.135905102163254	0.183025830258303	0.116757402002843	0.932715577167941	NA
TS_Skin_nkt cell	Adult	Integumentary system	TS_Skin	nkt cell	Natural killer cell	CL:0000623	Skin of body	UBERON:0002097	1.73240841300213e-06	0.110996714762839	0.231734317343173	0.11987410787222	0.921274611918162	NA
AdultOmentum_Fibroblast	Adult	Integumentary system	AdultOmentum	Fibroblast	Fibroblast	CL:0000057	Omentum	UBERON:0003688	0.0154010048821515	0.0803244030053041	0.328413284132841	0.122273783619216	0.912666648850904	NA
TS_Trachea_mast cell	Adult	Respiratory system	TS_Trachea	mast cell	Mast cell	CL:0000097	Trachea	UBERON:0003126	4.44937624538407e-05	0.11396101871793	0.249446494464945	0.129639571112859	0.887262414415721	NA
VentoTormo_2018_decidua_decidual macrophage (dM2)	Maternal-Fetal	Reproductive system	VentoTormo_2018_decidua	decidual macrophage (dM2)	Macrophage	CL:0000235	Decidua	UBERON:0002450	1.58539506118573e-07	0.130017665141338	0.220664206642066	0.130574988547916	0.88414000358078	NA
FetalCalvaria_Fetal stromal cell	Fetal	Skeletal system	FetalCalvaria	Fetal stromal cell	Stromal cell	CL:0000499	Vault of skull	UBERON:0004339	0.0310687809442993	0.0850590551557961	0.342435424354244	0.132123510887135	0.879019894421657	NA
Lake_2017_VisualCortex_In6a	Adult	Nervous system	Lake_2017_VisualCortex	In6a	Inhibitory neuron	CL:0008029	Visual cortex	UBERON:0000411	0.00535541084296975	0.0979043722945224	0.304059040590406	0.134384809535141	0.87164981988273	NA
FetalAdrenalGland_Fetal mesenchymal progenitor	Fetal	Endocrine system	FetalAdrenalGland	Fetal mesenchymal progenitor	Mesenchymal stem cell	CL:0000134	Adrenal gland	UBERON:0002369	0.0117470198638955	0.0938284543562727	0.321033210332103	0.135624464105458	0.867661964836905	NA
Madissoon_2020_lung_Muscle_cells	Adult	Respiratory system	Madissoon_2020_lung	Muscle_cells	Muscle cell	CL:0000187	Lung	UBERON:0002048	0.0119263360163532	0.0967515874230982	0.321771217712177	0.139144637189849	0.85653352726553	NA
FetalKidney_Fetal stromal cell	Fetal	Urinary system	FetalKidney	Fetal stromal cell	Stromal cell	CL:0000499	Kidney	UBERON:0002113	0.0182518799849711	0.0967927583113634	0.329889298892989	0.141906685228367	0.847997144433996	NA
TS_Liver_macrophage	Adult	Digestive system	TS_Liver	macrophage	Macrophage	CL:0000235	Liver	UBERON:0002107	3.07706774474408e-12	0.165836337932017	0.192619926199262	0.141949693709467	0.847865540231691	NA
FetalSpinalCord_Fetal chondrocyte	Fetal	Nervous system	FetalSpinalCord	Fetal chondrocyte	Chondrocyte	CL:0000138	Spinal cord	UBERON:0002240	0.0227388713049253	0.0959693405460604	0.333579335793358	0.142190702007468	0.847128801629271	NA
TS_Liver_monocyte	Adult	Digestive system	TS_Liver	monocyte	Monocyte	CL:0000576	Liver	UBERON:0002107	1.77944969965632e-11	0.168471274780986	0.196309963099631	0.145818716468963	0.836186728847212	NA
FetalIntestine_Enterocyte progenitor	Fetal	Digestive system	FetalIntestine	Enterocyte progenitor	Enterocyte	CL:0000584	Intestine	UBERON:0000160	0.0248104344623428	0.0984395938419693	0.337269372693727	0.146255067026157	0.834889078795324	NA
TS_Small_Intestine_intestinal crypt stem cell	Adult	Digestive system	TS_Small_Intestine	intestinal crypt stem cell	Intestinal crypt stem cell	CL:0002250	Small intestine	UBERON:0002108	1.34634250406456e-06	0.1445921595872	0.230258302583026	0.14657122845145	0.83395127219892	NA
TS_Salivary_Gland_plasma cell	Adult	Digestive system	TS_Salivary_Gland	plasma cell	Plasma cell	CL:0000786	Saliva-secreting gland	UBERON:0001044	2.37522413492642e-07	0.152496970134109	0.222140221402214	0.148546923039749	0.828136339624019	NA
TS_Lung_cd8-positive alpha-beta t cell	Adult	Respiratory system	TS_Lung	cd8-positive alpha-beta t cell	T cell	CL:0000084	Lung	UBERON:0002048	0.000204521164126216	0.130923424683171	0.259778597785978	0.149004965766014	0.826799257971335	NA
TS_Spleen_cd8-positive, alpha-beta t cell	Adult	Lymphatic system	TS_Spleen	cd8-positive, alpha-beta t cell	T cell	CL:0000084	Spleen	UBERON:0002106	4.47663722684512e-13	0.179093363953395	0.190405904059041	0.14930688003306	0.825920179605518	NA
Lake_2017_VisualCortex_Oli	Adult	Nervous system	Lake_2017_VisualCortex	Oli	Oligodendrocyte	CL:0000128	Visual cortex	UBERON:0000411	0.00700921121516764	0.110626176768453	0.311808118081181	0.150634730485508	0.822074885245071	NA
Fetal_HCA_Cerebrum_10k_Oligodendrocytes	Fetal	Nervous system	Fetal_HCA_Cerebrum_10k	Oligodendrocytes	Oligodendrocyte	CL:0000128	Cerebral hemisphere	UBERON:0001869	0.00448621675599863	0.116390101125574	0.301845018450185	0.152775759013971	0.815945549959565	NA
TS_Thymus_dn1 thymic pro-t cell	Adult	Lymphatic system	TS_Thymus	dn1 thymic pro-t cell	T cell	CL:0000084	Thymus	UBERON:0002370	2.52316614618328e-07	0.160937002228464	0.222878228782288	0.155237972737265	0.809002037374743	NA
TS_Trachea_cd8-positive, alpha-beta t cell	Adult	Respiratory system	TS_Trachea	cd8-positive, alpha-beta t cell	T cell	CL:0000084	Trachea	UBERON:0003126	5.02361487404803e-07	0.159043141368267	0.227306273062731	0.156175824082079	0.80638619376449	NA
TS_Bone_Marrow_memory b cell	Adult	Lymphatic system	TS_Bone_Marrow	memory b cell	B cell	CL:0000236	Bone marrow	UBERON:0002371	2.17588609587892e-06	0.159248995809593	0.233210332103321	0.159439372515304	0.797404423500226	NA
FetalAdrenalGland_Endothelial cell	Fetal	Endocrine system	FetalAdrenalGland	Endothelial cell	Endothelial cell	CL:0000115	Adrenal gland	UBERON:0002369	0.00904509642379084	0.118366303762301	0.316605166051661	0.160547202928462	0.79439725635918	NA
Lake_2017_VisualCortex_Ex5a	Adult	Nervous system	Lake_2017_VisualCortex	Ex5a	Excitatory neuron	CL:0008030	Visual cortex	UBERON:0000411	8.07372939336697e-05	0.148503393972389	0.253505535055351	0.161108550514766	0.792881409656283	NA
Lake_2017_FrontalCortex_Oli	Adult	Nervous system	Lake_2017_FrontalCortex	Oli	Oligodendrocyte	CL:0000128	Frontal cortex	UBERON:0001870	0.00664039051869566	0.123389152130649	0.309594095940959	0.162921740466519	0.788020959063773	NA
AdultTemporalLobe_Oligodendrocyte	Adult	Nervous system	AdultTemporalLobe	Oligodendrocyte	Oligodendrocyte	CL:0000128	Temporal lobe	UBERON:0001871	0.017961913727679	0.117460544220468	0.329151291512915	0.164426488109779	0.784028218953633	NA
Enge_2017_Pancreas_acinar cell	Adult	Digestive system	Enge_2017_Pancreas	acinar cell	Acinar cell	CL:0000622	Pancreas	UBERON:0001264	0.000965264580936092	0.140969121419867	0.275276752767528	0.164892141641523	0.782800041281169	NA
Lake_2017_VisualCortex_In1a	Adult	Nervous system	Lake_2017_VisualCortex	In1a	Inhibitory neuron	CL:0008029	Visual cortex	UBERON:0000411	0.00700921121516764	0.125612380096967	0.311808118081181	0.166064844879251	0.779722295850136	NA
TS_Small_Intestine_intestinal enteroendocrine cell	Adult	Digestive system	TS_Small_Intestine	intestinal enteroendocrine cell	Endocrine cell	CL:0000163	Small intestine	UBERON:0002108	2.99135082929248e-09	0.192268048198242	0.205166051660517	0.166970754445285	0.777359590500907	NA
Fetal_HCA_Cerebrum_10k_Limbic system neurons	Fetal	Nervous system	Fetal_HCA_Cerebrum_10k	Limbic system neurons	Neuron	CL:0000540	Cerebral hemisphere	UBERON:0001869	0.00188162433997982	0.140228045431095	0.283394833948339	0.167916967675835	0.774905417050376	NA
TS_Muscle_t cell	Adult	Muscular system	TS_Muscle	t cell	T cell	CL:0000084	Muscle organ	UBERON:0001630	5.57167390026051e-05	0.157931527385108	0.25239852398524	0.168309572846319	0.773891182205399	NA
FetalIntestine_Erythroid cell	Fetal	Digestive system	FetalIntestine	Erythroid cell	Erythroid lineage cell	CL:0000764	Intestine	UBERON:0000160	0.0312616929760993	0.116307759349044	0.343173431734317	0.168477256862279	0.773458717260642	NA
AdultFallopiantube_Stromal cell	Adult	Reproductive system	AdultFallopiantube	Stromal cell	Stromal cell	CL:0000499	Fallopian tube	UBERON:0003889	0.0405120771130654	0.115566683360271	0.34760147601476	0.169305577040375	0.771328735701063	NA
TS_Thymus_memory b cell	Adult	Lymphatic system	TS_Thymus	memory b cell	B cell	CL:0000236	Thymus	UBERON:0002370	3.58526278397069e-05	0.164189502401411	0.247970479704797	0.171047454595273	0.76688338428776	NA
FetalAdrenalGland_Smooth muscle cell	Fetal	Endocrine system	FetalAdrenalGland	Smooth muscle cell	Smooth muscle cell	CL:0000192	Adrenal gland	UBERON:0002369	0.0244905848854286	0.127218044739308	0.336531365313653	0.177712625082111	0.75028171789685	NA
TS_Liver_endothelial cell	Adult	Digestive system	TS_Liver	endothelial cell	Endothelial cell	CL:0000115	Liver	UBERON:0002107	1.85955472519249e-08	0.208901087057362	0.210332103321033	0.181245074300446	0.741733787422923	NA
Fetal_HCA_Adrenal_Erythroblasts	Fetal	Endocrine system	Fetal_HCA_Adrenal	Erythroblasts	Erythroblast	CL:0000765	Adrenal gland	UBERON:0002369	0.0186728135961716	0.134711146403565	0.330627306273063	0.183117773105534	0.737269501754762	NA
AdultOmentum_Endothelial cell (APC)	Adult	Integumentary system	AdultOmentum	Endothelial cell (APC)	Endothelial cell	CL:0000115	Omentum	UBERON:0003688	0.0251287230649082	0.133928899526527	0.338007380073801	0.185382432252882	0.731931424113471	NA
TS_Pancreas_pancreatic beta cell	Adult	Digestive system	TS_Pancreas	pancreatic beta cell	Type B pancreatic cell	CL:0000169	Pancreas	UBERON:0001264	4.26942956808503e-07	0.202190232270143	0.225092250922509	0.186132347806311	0.73017814458565	NA
Fetal_HCA_Liver_Vascular endothelial cells	Fetal	Digestive system	Fetal_HCA_Liver	Vascular endothelial cells	Endothelial cell	CL:0000115	Liver	UBERON:0002107	0.0231245235396862	0.136316811045906	0.334317343173432	0.186322697818519	0.729734236156428	NA
TS_Spleen_naive b cell	Adult	Lymphatic system	TS_Spleen	naive b cell	B cell	CL:0000236	Spleen	UBERON:0002106	0.000210213756359103	0.179875610830432	0.261254612546125	0.190687175331336	0.71967851445333	NA
TS_Pancreas_t cell	Adult	Digestive system	TS_Pancreas	t cell	T cell	CL:0000084	Pancreas	UBERON:0001264	2.59284051151884e-05	0.193009124187015	0.245756457564576	0.192030243961155	0.716630366343069	NA
Lake_2017_FrontalCortex_In6b	Adult	Nervous system	Lake_2017_FrontalCortex	In6b	Inhibitory neuron	CL:0008029	Frontal cortex	UBERON:0001870	0.0140275670142588	0.146115482453011	0.325461254612546	0.192401050474378	0.715792561123672	NA
AdultThyroid_Stromal cell	Adult	Endocrine system	AdultThyroid	Stromal cell	Stromal cell	CL:0000499	Thyroid gland	UBERON:0002046	0.0306623123614082	0.139486969442322	0.34169741697417	0.19272808286612	0.715054998654471	NA
Lake_2017_VisualCortex_In8	Adult	Nervous system	Lake_2017_VisualCortex	In8	Inhibitory neuron	CL:0008029	Visual cortex	UBERON:0000411	0.0117318813109611	0.157684502055518	0.32029520295203	0.201298677088761	0.696159079234242	NA
Fetal_HCA_Cerebrum_10k_Vascular endothelial cells	Fetal	Nervous system	Fetal_HCA_Cerebrum_10k	Vascular endothelial cells	Endothelial cell	CL:0000115	Cerebral hemisphere	UBERON:0001869	0.00338414500963542	0.174441053579433	0.292988929889299	0.203097556944075	0.692295300682286	NA
TS_Kidney_kidney epithelial cell	Adult	Urinary system	TS_Kidney	kidney epithelial cell	Epithelial cell	CL:0000066	Kidney	UBERON:0002113	1.27358121677723e-07	0.233191911133799	0.219188191881919	0.203108309281036	0.692272308987685	NA
Fetal_HCA_Lung_Megakaryocytes	Fetal	Respiratory system	Fetal_HCA_Lung	Megakaryocytes	Megakaryocyte	CL:0000556	Lung	UBERON:0002048	0.019227640931731	0.156655229848889	0.331365313653137	0.205472760726491	0.687245743862252	NA
Lake_2017_VisualCortex_In2	Adult	Nervous system	Lake_2017_VisualCortex	In2	Inhibitory neuron	CL:0008029	Visual cortex	UBERON:0000411	0.0150032551171151	0.158796116038677	0.327675276752768	0.205837814596233	0.686474837727729	NA
FetalKidney_Erythroid cell	Fetal	Urinary system	FetalKidney	Erythroid cell	Erythroid lineage cell	CL:0000764	Kidney	UBERON:0002113	0.0558197147199531	0.146074311564746	0.35719557195572	0.206261890029457	0.685581007018782	NA
Fetal_HCA_Cerebellum_10k_SLC24A4_PEX5L positive cells	Fetal	Nervous system	Fetal_HCA_Cerebellum_10k	SLC24A4_PEX5L positive cells	Neuron	CL:0000540	Cerebellum	UBERON:0002037	0.00719999160118528	0.1708180154121	0.313653136531365	0.210379119671353	0.676997366521679	NA
AdultLung_Endothelial cell (APC)	Adult	Respiratory system	AdultLung	Endothelial cell (APC)	Endothelial cell	CL:0000115	Lung	UBERON:0002048	0.0201858424868649	0.161719249105502	0.332841328413284	0.211107982543403	0.675495344574832	NA
FetalPancreas_Fetal acinar cell	Fetal	Digestive system	FetalPancreas	Fetal acinar cell	Acinar cell	CL:0000622	Pancreas	UBERON:0001264	0.0318850325765778	0.157931527385108	0.343911439114391	0.212530566214204	0.672578600750013	NA
TS_Lung_lung ciliated cell	Adult	Respiratory system	TS_Lung	lung ciliated cell	Ciliated cell	CL:0000064	Lung	UBERON:0002048	3.2629889950105e-06	0.243937512971003	0.238376383763838	0.223568005464762	0.650590347674295	NA
Fetal_HCA_Cerebrum_10k_SKOR2_NPSR1 positive cells	Fetal	Nervous system	Fetal_HCA_Cerebrum_10k	SKOR2_NPSR1 positive cells	Neuron	CL:0000540	Cerebral hemisphere	UBERON:0001869	0.0128235078671518	0.183128111003379	0.323247232472325	0.226536274680926	0.644862245605339	NA
Lake_2017_FrontalCortex_Ex1	Adult	Nervous system	Lake_2017_FrontalCortex	Ex1	Excitatory neuron	CL:0008030	Frontal cortex	UBERON:0001870	0.00664039051869566	0.191444630432939	0.309594095940959	0.226746753882096	0.644458921604954	NA
Segerstolpe_2016_PancreaticIslets_acinar cell	Adult	Digestive system	Segerstolpe_2016_PancreaticIslets	acinar cell	Acinar cell	CL:0000622	Pancreas	UBERON:0001264	0.00129182313797875	0.216888239380801	0.278228782287823	0.229773018332088	0.638700970762907	NA
TS_Lung_non-classical monocyte	Adult	Respiratory system	TS_Lung	non-classical monocyte	Monocyte	CL:0000576	Lung	UBERON:0002048	3.45177031498458e-05	0.24455507629498	0.247232472324723	0.230102541522266	0.638078584447393	NA
Fetal_HCA_Heart_Smooth muscle cells	Fetal	Cardiovascular system	Fetal_HCA_Heart	Smooth muscle cells	Smooth muscle cell	CL:0000192	Heart	UBERON:0000948	0.0445605570362804	0.17633491443963	0.348339483394834	0.232795326102731	0.633025743387139	NA
TS_Mammary_macrophage	Adult	Endocrine system	TS_Mammary	macrophage	Macrophage	CL:0000235	Mammary gland	UBERON:0001911	0.000129828858585255	0.253118621054131	0.25830258302583	0.243709747485046	0.613127100301082	NA
Fetal_HCA_Eye_Photoreceptor cells	Fetal	Sensory system	Fetal_HCA_Eye	Photoreceptor cells	Photoreceptor cell	CL:0000210	Eye	UBERON:0000970	0.0477395050388069	0.187286370718159	0.352029520295203	0.245205231966178	0.61047026747418	NA
TS_Heart_fibroblast of cardiac tissue	Adult	Cardiovascular system	TS_Heart	fibroblast of cardiac tissue	Fibroblast	CL:0000057	Heart	UBERON:0000948	0.0339524097161741	0.191238775991613	0.345387453874539	0.24553452666639	0.609887429462095	NA
Madissoon_2020_oesophagus_Fibroblast	Adult	Digestive system	Madissoon_2020_oesophagus	Fibroblast	Fibroblast	CL:0000057	Esophagus	UBERON:0001043	0.0502351587332373	0.189468427796212	0.353505535055351	0.248046100118728	0.6054675967279	NA
VentoTormo_2018_decidua_glandular epithelial cell (Epi2)	Maternal-Fetal	Reproductive system	VentoTormo_2018_decidua	glandular epithelial cell (Epi2)	Epithelial cell	CL:0000066	Decidua	UBERON:0002450	0.00275011999745225	0.232903714915943	0.28929889298893	0.249128014182552	0.603577433760876	NA
Fetal_HCA_Stomach_Stromal cells	Fetal	Digestive system	Fetal_HCA_Stomach	Stromal cells	Stromal cell	CL:0000499	Stomach	UBERON:0000945	0.0629347798626172	0.187945104930401	0.359040590405904	0.249400741160689	0.603102260233903	NA
Fetal_HCA_Stomach_Vascular endothelial cells	Fetal	Digestive system	Fetal_HCA_Stomach	Vascular endothelial cells	Epithelial cell	CL:0000066	Stomach	UBERON:0000945	0.0629347798626172	0.190209503784985	0.359040590405904	0.251587680160208	0.599310629401008	NA
Lake_2017_FrontalCortex_Per	Adult	Nervous system	Lake_2017_FrontalCortex	Per	Pericyte cell	CL:0000669	Frontal cortex	UBERON:0001870	0.0144247330830059	0.213429884766528	0.32619926199262	0.255138438212189	0.593224107262832	NA
