correlation_method,metabolite_tissue,metabolite,hormone,n,n_unique_samples,n_before_outlier_filter,n_outlier_removed,removed_samples,removed_for_metabolite,removed_for_hormone,n_cd,n_id,n_old_cd,n_old_id,correlation,p_value,p_adj_bh,old_diet_stratifying,all_diet_stratifying,old_diet_metabolite_cohens_d,old_diet_hormone_cohens_d,all_diet_metabolite_cohens_d,all_diet_hormone_cohens_d,metabolite_min,metabolite_max,hormone_min,hormone_max
pearson,Liver,arg-gln,GLP-1,12,12,13,1,2M33,,2M33,8,4,3,4,0.6499153521654749,0.022152925843653106,0.7876744772888639,TRUE,TRUE,2.013640428565973,0.7707687524700032,2.8560425114796395,1.277845624706336,152492.9840827,1067157.76677445,52.35,354.34
pearson,Muscle,Muscimol,GLP-1,12,12,13,1,2M33,,2M33,8,4,3,4,0.6492922195160327,0.022324099772661907,0.7885430256255713,TRUE,TRUE,1.3749881630357301,0.7707687524700032,2.1384193725886753,1.277845624706336,24812.6728353159,242707.774323201,52.35,354.34
pearson,Liver,Allose,GIP,12,12,12,0,,,,8,4,3,4,0.6475375576708332,0.0228112743439442,0.7930738014113843,TRUE,TRUE,-1.77986994773129,-0.44889601269907653,-1.6655885622271152,-1.169512315049918,89492462.8978257,181053888.866318,33.18,1104.9
pearson,Liver,Gln-Gln,GLP-1,12,12,13,1,2M33,,2M33,8,4,3,4,0.6463202966093433,0.02315375300564915,0.7938359097329524,TRUE,TRUE,1.4698274753389984,0.7707687524700032,1.9683755821147029,1.277845624706336,50620.2458389169,704302.939685319,52.35,354.34
pearson,Muscle,6-Phosphonoglucono-D-lactone,GLP-1,12,12,13,1,2M33,,2M33,8,4,3,4,0.6459381042732462,0.023262050214301597,0.7938359097329524,TRUE,TRUE,1.0789819989672076,0.7707687524700032,1.1238829723940038,1.277845624706336,6757.51111783425,221868.444043775,52.35,354.34
pearson,Liver,Glycyltyrosine,GLP-1,12,12,13,1,2M33,,2M33,8,4,3,4,0.6458691004115338,0.023281642161490885,0.7938359097329524,TRUE,TRUE,1.0811233584923248,0.7707687524700032,1.8409864070573083,1.277845624706336,58660.3789426697,885046.78027973,52.35,354.34
pearson,Liver,lifarizine,GLP-1,11,11,13,2,2M22;2M33,2M22,2M33,8,3,3,3,0.6725492150743491,0.023363400049909118,0.7938359097329524,TRUE,TRUE,2.9430974944874078,1.2550142910591473,3.82283530068453,1.9787992967400518,87609.4410233947,7356767.39622595,52.35,354.34
pearson,Liver,Salvigenin,GIP,12,12,12,0,,,,8,4,3,4,0.6445441074793676,0.0236601714252021,0.796407168189471,TRUE,TRUE,-1.1535365879519421,-0.44889601269907653,-1.976713030129169,-1.169512315049918,16404.4691622172,368302.062406996,33.18,1104.9
pearson,Liver,Heptaethylene glycol,GLP-1,10,10,13,3,2M22;2M33;4M1,2M22;4M1,2M33,7,3,3,3,-0.7017369924857253,0.02370591008455512,0.796407168189471,TRUE,TRUE,-0.3543080132989547,1.2550142910591473,-0.6157425906202819,1.9276049599067417,233097.202033074,840265.409326271,52.35,354.34
pearson,Liver,Dihydroxyacetone phosphate,Resistin,13,13,13,0,,,,8,5,3,5,0.6197086460216036,0.023878441348801797,0.796407168189471,TRUE,FALSE,1.3199788296853323,0.4514552437965252,-0.35873234061025555,-0.2597827710416183,565484.498318003,2451756.60579747,7458,50393.88
pearson,Liver,"5,6-Dihydrouridine",GLP-1,12,12,13,1,2M33,,2M33,8,4,3,4,-0.643571438017755,0.023940878255193948,0.796407168189471,TRUE,TRUE,-1.7115506227930466,0.7707687524700032,-1.9010803527870546,1.277845624706336,77308935.8623596,227387858.896672,52.35,354.34
pearson,Liver,Testosterone isocaproate,Insulin,12,12,13,1,2M33,2M33,,8,4,3,4,0.6417088738134454,0.02448513940347752,0.8001162917927692,TRUE,FALSE,-4.272823877379334,-0.5497272878061951,-0.15804493092392066,0.24232170378753098,6218567.70791502,19853717.4607532,155.89,2555.98
pearson,Liver,"5-(2-Thienyl)-3,4,7,7a-tetrahydrocyclopenta[b]pyran-6(2H)-one",GLP-1,12,12,13,1,2M33,,2M33,8,4,3,4,-0.641482200552402,0.024551982906802782,0.8001162917927692,TRUE,TRUE,-1.1893265859541813,0.7707687524700032,-1.7068460629253495,1.277845624706336,1165569.56896774,2870875.54410334,52.35,354.34
pearson,Liver,Bibenzyl,GIP,12,12,12,0,,,,8,4,3,4,0.6402183179169169,0.02492711706307107,0.802990002341614,TRUE,TRUE,-1.3418051111776208,-0.44889601269907653,-2.016872614304016,-1.169512315049918,451620.899754781,1354368.95252578,33.18,1104.9
pearson,Liver,2-Hydroxyethanesulfonate,GIP,12,12,12,0,,,,8,4,3,4,0.6369162953887735,0.02592678517508105,0.802990002341614,TRUE,TRUE,-2.3345239711441668,-0.44889601269907653,-2.7748726651236715,-1.169512315049918,24152243.3258532,139802096.67292,33.18,1104.9
pearson,Muscle,Stearoylcarnitine,Glucagon,12,12,13,1,2M26,2M26,,8,4,3,4,-0.6367833506518046,0.02596763141935901,0.802990002341614,TRUE,FALSE,-1.2970696064784655,0.5554877620462959,-0.45677633223774144,0.03515930279436215,3156.18984941856,3637317.52870693,88.58,661.43
pearson,Muscle,cuscohygrine,Secretin,12,12,12,0,,,,8,4,3,4,0.6366449527884319,0.02601020255693447,0.802990002341614,TRUE,TRUE,-1.3778260523904429,-0.34464222725767063,-1.0019739069041895,-0.42963057685424855,1018742.45810007,2502362.17707701,11.69,60.26
pearson,Liver,Glutaric acid,GIP,12,12,12,0,,,,8,4,3,4,0.6355958129089807,0.026334562145208875,0.802990002341614,TRUE,TRUE,-1.8951810903144892,-0.44889601269907653,-1.4460300309990357,-1.169512315049918,5478913.13904699,11460389.9346011,33.18,1104.9
pearson,Liver,N-Methyl-D-aspartic acid,GLP-1,12,12,13,1,2M33,,2M33,8,4,3,4,-0.6351558283566984,0.026471458002232814,0.802990002341614,TRUE,TRUE,-1.663045803900153,0.7707687524700032,-1.6231498596881395,1.277845624706336,2593214.22467201,6261680.08729002,52.35,354.34
pearson,Liver,"PG(18:2(9Z,12Z)/18:3(6Z,9Z,12Z))",Insulin,11,11,13,2,2M31;2M33,2M31;2M33,,8,3,3,3,0.6598160094520948,0.027168627327762485,0.8045118274706039,TRUE,TRUE,-2.989080954475927,-0.5985808232883367,-1.0722616316370035,0.12300906062013092,139154.059894587,722851.404229665,155.89,2555.98
pearson,Liver,asn-phe,GLP-1,12,12,13,1,2M33,,2M33,8,4,3,4,0.6312912868284134,0.027696067788578943,0.8053673965337975,TRUE,TRUE,1.637117154182025,0.7707687524700032,2.441339635062198,1.277845624706336,93799.4120420947,399851.062285016,52.35,354.34
pearson,Muscle,acrolein,Insulin,12,12,13,1,2M33,2M33,,8,4,3,4,0.6300133238650164,0.028109883580823676,0.8053673965337975,TRUE,FALSE,-1.3320810898471367,-0.5497272878061951,-0.7029527987931417,0.24232170378753098,257096.710095619,3094305.57855081,155.89,2555.98
pearson,Liver,Monomethyl glutaric acid,GIP,12,12,12,0,,,,8,4,3,4,0.6292937526006863,0.028344840747294316,0.8053673965337975,TRUE,TRUE,-2.0832523435776875,-0.44889601269907653,-2.009397984001893,-1.169512315049918,163436.521085005,469144.795242718,33.18,1104.9
pearson,Muscle,L-Acetylcarnitine,GIP,12,12,12,0,,,,8,4,3,4,0.6287354844700606,0.028528102042898466,0.8053673965337975,TRUE,TRUE,-1.8390876544107981,-0.44889601269907653,-2.4266032525947923,-1.169512315049918,336033458.836368,717126896.409151,33.18,1104.9
pearson,Muscle,Isosorbide Mononitrate,GLP-1,12,12,13,1,2M33,,2M33,8,4,3,4,0.6280883082127416,0.028741616715527073,0.8053673965337975,TRUE,TRUE,1.2671307995718846,0.7707687524700032,1.8607887002551653,1.277845624706336,1434454.94938102,10757253.8535297,52.35,354.34
pearson,Muscle,ODA,Resistin,13,13,13,0,,,,8,5,3,5,0.6037922033913962,0.02887504707011609,0.8053673965337975,TRUE,FALSE,-1.1319771689771623,0.4514552437965252,-0.640630217271445,-0.2597827710416183,197455.510045171,1930184.67346691,7458,50393.88
pearson,Liver,alpha-Tocopherol,Insulin,13,13,13,0,,,,8,5,3,5,0.6034949564404841,0.0289751090006156,0.8053673965337975,TRUE,FALSE,-1.7786651028611287,-0.7833395778180952,0.2950611580714624,-0.015669237473629045,2245053.30731261,5849411.47195491,155.89,2555.98
pearson,Liver,5-Hydroxymethyl-dC,GLP-1,12,12,13,1,2M33,,2M33,8,4,3,4,0.6272677818243021,0.029013976016453426,0.8053673965337975,TRUE,TRUE,1.8911791114535712,0.7707687524700032,2.2337772645356346,1.277845624706336,137201.973861256,335875.464703834,52.35,354.34
pearson,Muscle,LysoPC(15:0/0:0),GIP,12,12,12,0,,,,8,4,3,4,-0.6269283757251478,0.02912717791707651,0.8053673965337975,TRUE,TRUE,-1.1689712243848165,-0.44889601269907653,0.035308068767033234,-1.169512315049918,2302748.35646244,9458518.30211821,33.18,1104.9
pearson,Muscle,2-Ketobutyric acid,GIP,11,11,12,1,2M33,2M33,,8,3,3,3,0.6531883429595853,0.029313077460246792,0.8053673965337975,TRUE,TRUE,-1.3358935061192025,-0.23084952860498786,-1.8317635343146774,-0.9604267193716179,2687490.68678534,6541838.79362569,49,1104.9
pearson,Liver,2-Hydroxyadipic acid,GIP,12,12,12,0,,,,8,4,3,4,0.6258840639417729,0.02947748277837302,0.8053673965337975,TRUE,TRUE,-2.002118599622114,-0.44889601269907653,-1.5532006390349273,-1.169512315049918,21658720.5879687,44585536.857488,33.18,1104.9
pearson,Liver,ACPC,Glucagon,11,11,13,2,4M1;4M4,4M1;4M4,,6,5,3,5,0.6525481148715891,0.02952634320478259,0.8053673965337975,TRUE,FALSE,1.3323786509290896,0.8177262978081293,0.16940204679625612,-0.06529195792937142,6550734.2597319,14589967.9268376,173.25,661.43
pearson,Muscle,glutaral,Insulin,12,12,13,1,2M33,2M33,,8,4,3,4,0.6255122100646373,0.029602947197222153,0.8053673965337975,TRUE,FALSE,-1.5290409734872428,-0.5497272878061951,-0.08463510615314698,0.24232170378753098,271482.457115302,709331.453473668,155.89,2555.98
pearson,Liver,3-sulfopropanediol,GIP,12,12,12,0,,,,8,4,3,4,0.6249963803265215,0.02977762554911712,0.8053673965337975,TRUE,TRUE,-1.917723583684616,-0.44889601269907653,-2.4645523437390007,-1.169512315049918,128810.007727909,469681.158157635,33.18,1104.9
pearson,Liver,1-Octen-3-yl glucoside,Glucagon,12,12,13,1,2M26,2M26,,8,4,3,4,0.6249121536294405,0.029806218030354627,0.8053673965337975,TRUE,TRUE,1.53314058242296,0.5554877620462959,1.3303993860543093,0.03515930279436215,20239.2393740972,36721.4851902576,88.58,661.43
pearson,Liver,Melilotoside,GIP,12,12,12,0,,,,8,4,3,4,-0.6246043236345984,0.02991088538254515,0.8053673965337975,TRUE,TRUE,1.155642367928099,-0.44889601269907653,1.9831479426226635,-1.169512315049918,89071.6189949975,1186823.78014852,33.18,1104.9
pearson,Liver,"[6]-Gingerdiol 3,5-diacetate",GIP,11,11,12,1,2M33,2M33,,8,3,3,3,0.6513319706301145,0.029934453184656217,0.8053673965337975,TRUE,TRUE,-1.684771108657697,-0.23084952860498786,-1.3060487471700342,-0.9604267193716179,66351.7813715226,418237.269039603,49,1104.9
pearson,Liver,Actinonin,Insulin,12,12,13,1,2M33,2M33,,8,4,3,4,-0.6234210357990163,0.030315687132858357,0.8053673965337975,TRUE,FALSE,1.1163628403999966,-0.5497272878061951,0.1354598928218109,0.24232170378753098,1332776.90224919,4587097.95651858,155.89,2555.98
pearson,Liver,20-Hydroxyrhodopin,GLP-1,12,12,13,1,2M33,,2M33,8,4,3,4,0.6232032391007614,0.030390622451454113,0.8053673965337975,TRUE,TRUE,1.8686715434077599,0.7707687524700032,2.6326485960088872,1.277845624706336,65384.3580610183,1791365.3984844,52.35,354.34
pearson,Liver,Mandelic acid,GLP-1,11,11,13,2,2M23;2M33,2M23,2M33,8,3,3,3,0.6494118717517775,0.030586841619999153,0.8053673965337975,TRUE,TRUE,2.851972279289861,0.7404468573589411,3.577308695260302,1.2830568246908565,155168.465037419,411071.368094124,52.35,354.34
pearson,Muscle,Naphthalen-2-amine,GIP,12,12,12,0,,,,8,4,3,4,0.6226196221654622,0.030592079025389407,0.8053673965337975,TRUE,TRUE,-1.2279365865058354,-0.44889601269907653,-2.1364474661934687,-1.169512315049918,42476.8955167667,273131.679693162,33.18,1104.9
pearson,Liver,Taurine,Glucagon,13,13,13,0,,,,8,5,3,5,-0.596914124536914,0.03125625387078539,0.8053673965337975,TRUE,TRUE,-1.2117411820850765,0.8177262978081293,-1.1824225573067126,0.2722258385029136,1361439116.34375,2298854829.99684,88.58,661.43
pearson,Muscle,Valylproline,GIP,12,12,12,0,,,,8,4,3,4,0.620349617608149,0.031384792325239594,0.8053673965337975,TRUE,TRUE,-2.330780879288847,-0.44889601269907653,-2.821789545076509,-1.169512315049918,1391917.80561883,3044166.47993168,33.18,1104.9
pearson,Liver,NP-004713,GLP-1,12,12,13,1,2M33,,2M33,8,4,3,4,-0.619697516200342,0.03161521646388588,0.8053673965337975,TRUE,TRUE,-1.3031567372955208,0.7707687524700032,-1.5415777614754844,1.277845624706336,681771.079388624,1166474.02592916,52.35,354.34
pearson,Muscle,D-Ornithine,Glucagon,13,13,13,0,,,,8,5,3,5,0.5955487439608748,0.03174553925824465,0.8053673965337975,TRUE,FALSE,1.3097610980563348,0.8177262978081293,0.777841755180117,0.2722258385029136,531166.428779674,2410097.54198323,88.58,661.43
pearson,Muscle,S-Carboxymethyl-L-cysteine,GLP-1,9,9,13,4,2M33;4M3;4M4;4M5,4M3;4M4;4M5,2M33,5,4,3,4,-0.7108885403488496,0.03180173278034896,0.8053673965337975,TRUE,TRUE,-1.208519529282726,0.7707687524700032,-1.280387151874994,0.9356133525593531,53032.6809014231,338647.282084007,52.35,354.34
pearson,Muscle,"(2R)-2,3-Dihydroxypropanoic acid",Resistin,10,10,13,3,2M22;2M31;4M3,2M22;2M31;4M3,,7,3,3,3,0.6759246810145529,0.03190720358562627,0.8053673965337975,TRUE,FALSE,0.8661938384362671,1.0141294913274848,0.32444255814040435,0.20323554331234275,371639.660772932,2228631.10069289,7458,50393.88
pearson,Liver,Ethyl glucuronide,Resistin,12,12,13,1,4M2,4M2,,7,5,3,5,0.6183822903211995,0.03208365239626902,0.8053673965337975,TRUE,TRUE,-1.3131950179961078,0.4514552437965252,-1.1643702711534525,-0.5344974084591988,4494365.50798737,30133777.9312323,10804.59,50393.88
pearson,Liver,Homocitrulline,GLP-1,12,12,13,1,2M33,,2M33,8,4,3,4,-0.6180531928406663,0.03220163990043689,0.8053673965337975,TRUE,TRUE,-1.491516876789984,0.7707687524700032,-2.226528861777165,1.277845624706336,393725.58925547,2327872.11571454,52.35,354.34
pearson,Muscle,Glycerophosphoinositol,Resistin,13,13,13,0,,,,8,5,3,5,-0.5931157557021045,0.032631257674703644,0.8070842244826016,TRUE,FALSE,-1.9518436480020247,0.4514552437965252,0.08617192477478003,-0.2597827710416183,66879.6007315055,501624.377689058,7458,50393.88
pearson,Muscle,N-Acetyl-1-aspartylglutamic acid,GIP,12,12,12,0,,,,8,4,3,4,-0.6154237288769167,0.033155560393271485,0.8089018711398693,TRUE,TRUE,5.2390642423399525,-0.44889601269907653,4.622794661967083,-1.169512315049918,355823.500537096,1258306.84125338,33.18,1104.9
pearson,Liver,Mevalonic acid,Insulin,12,12,13,1,2M26,2M26,,8,4,3,4,0.6144318878828955,0.033520586833975,0.8151465047771729,TRUE,FALSE,-2.00469545285438,-0.5729614552088214,-0.2938374234647542,0.18925405644351287,1812277.64417566,21765782.2476337,155.89,2555.98
pearson,Muscle,Creatinine,Insulin,13,13,13,0,,,,8,5,3,5,-0.5899934978745529,0.033794191355784,0.8174338581188143,TRUE,FALSE,1.1463440010970696,-0.7833395778180952,-0.0675271436838965,-0.015669237473629045,13157751.0776642,353118534.728538,155.89,2555.98
pearson,Liver,N-Acetyl-L-alanine,GLP-1,12,12,13,1,2M33,,2M33,8,4,3,4,0.6119198988511224,0.03445793982571539,0.8245266476332601,TRUE,TRUE,1.5553892492598351,0.7707687524700032,2.2591389693761696,1.277845624706336,1002178.5498959,3862388.54566304,52.35,354.34
pearson,Liver,"1,2-Didecanoyl-sn-glycero-3-phosphocholine",Resistin,13,13,13,0,,,,8,5,3,5,-0.5876870894858235,0.03467246108504928,0.8246808705942644,TRUE,FALSE,-1.1545991161221463,0.4514552437965252,0.09385819650619882,-0.2597827710416183,14635.837167328,84794.2090657714,7458,50393.88
pearson,Muscle,Glutarimide,GIP,12,12,12,0,,,,8,4,3,4,0.6111632655464672,0.034743916487072694,0.8246808705942644,TRUE,TRUE,-1.1605558042534792,-0.44889601269907653,-1.2693558391339408,-1.169512315049918,287747.396340883,3792599.06343907,33.18,1104.9
pearson,Liver,"6-HYDROXYMETHYL-7,8-DIHYDROPTERIN",Insulin,13,13,13,0,,,,8,5,3,5,0.5854386447430657,0.035544559620802774,0.8254855449604329,TRUE,FALSE,-2.4060422292090524,-0.7833395778180952,-0.5339555723437125,-0.015669237473629045,157609.713265778,1052019.5282843,155.89,2555.98
pearson,Muscle,Bisphenol A,GIP,11,11,12,1,2M33,2M33,,8,3,3,3,0.6342194600365813,0.03610484023006415,0.8254855449604329,TRUE,FALSE,2.5024479010528364,-0.23084952860498786,0.15341246047079443,-0.9604267193716179,250119.807161031,472634.341322978,49,1104.9
pearson,Liver,Micronomicin,GIP,11,11,12,1,4M2,4M2,,7,4,3,4,0.6341063948392162,0.03614833046306923,0.8254855449604329,TRUE,TRUE,1.0719422783455486,-0.44889601269907653,-0.7251911821712231,-1.0792855438691267,196601.639035821,24004645.3335456,33.18,1104.9
pearson,Muscle,PG(16:0/16:1(9Z)),Insulin,13,13,13,0,,,,8,5,3,5,0.5834232305141477,0.03633974951648429,0.8254855449604329,TRUE,TRUE,-1.781712498587089,-0.7833395778180952,-1.333375067577955,-0.015669237473629045,98962.1673094719,38532752.3759633,155.89,2555.98
pearson,Liver,"1-(4,7-Dihydro-5H-thieno[2,3-c]pyran-7-yl)-N-methylmethanamine",GLP-1,12,12,13,1,2M33,,2M33,8,4,3,4,0.6069290618285832,0.036375685710644035,0.8254855449604329,TRUE,TRUE,1.1600441425033583,0.7707687524700032,1.7241175106176478,1.277845624706336,228974.523025396,1235134.74352529,52.35,354.34
pearson,Liver,"LysoPC(18:3(6Z,9Z,12Z)/0:0)",Insulin,13,13,13,0,,,,8,5,3,5,0.5825730257669844,0.036679051465888894,0.8254855449604329,TRUE,FALSE,-1.08581307496749,-0.7833395778180952,-0.9889292436188596,-0.015669237473629045,789731.227303904,2848932.70120309,155.89,2555.98
pearson,Liver,verofylline,Insulin,13,13,13,0,,,,8,5,3,5,0.5825730257669844,0.036679051465888894,0.8254855449604329,TRUE,FALSE,-1.08581307496749,-0.7833395778180952,-0.9889292436188596,-0.015669237473629045,789731.227303904,2848932.70120309,155.89,2555.98
pearson,Muscle,4-Hydroxy-5-methyl-3-furanone,GLP-1,12,12,13,1,2M33,,2M33,8,4,3,4,0.6057880806305388,0.03682458921048024,0.8254855449604329,TRUE,TRUE,1.3732461367577304,0.7707687524700032,2.415868958524888,1.277845624706336,407916.376812732,3352113.83541988,52.35,354.34
pearson,Muscle,"6-methyl-8-{[5-(2-naphthyl)-1,3,4-oxadiazol-2-yl]methoxy}[1,2,4]triazolo[4,3-b]pyridazine",Insulin,11,11,13,2,2M33;4M3,2M33;4M3,,7,4,3,4,-0.6316391990627159,0.037106450428619105,0.8268879132604197,TRUE,FALSE,1.2627740910753347,-0.5497272878061951,-0.19835665202896866,0.19677271696600793,89499.8082856058,247133.047802049,155.89,2555.98
pearson,Liver,c19:4,Glucagon,13,13,13,0,,,,8,5,3,5,0.5813536288577342,0.03716970411496931,0.8268879132604197,TRUE,FALSE,1.260019788256656,0.8177262978081293,0.7779425345522418,0.2722258385029136,513982.805138072,1749165.24156093,88.58,661.43
pearson,Muscle,Dimethyl fumarate,GIP,12,12,12,0,,,,8,4,3,4,0.6037138898744835,0.037650751717316924,0.827402214621848,TRUE,TRUE,-1.8038695974941252,-0.44889601269907653,-2.1678827054695096,-1.169512315049918,453133.161862634,1445662.95633351,33.18,1104.9
pearson,Liver,2-O-Methylascorbic acid,GIP,12,12,12,0,,,,8,4,3,4,-0.6036793697631871,0.03766461201955523,0.827402214621848,TRUE,TRUE,1.445420815865069,-0.44889601269907653,2.2253006976849017,-1.169512315049918,3119452.44521016,5351610.30272096,33.18,1104.9
pearson,Liver,"PE(P-18:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",Glucagon,13,13,13,0,,,,8,5,3,5,-0.5796521204191348,0.03786229173066293,0.827402214621848,TRUE,FALSE,-1.7523055942058405,0.8177262978081293,-0.5767555171433139,0.2722258385029136,668028.444222608,47092293.1264032,88.58,661.43
pearson,Liver,"PE(15:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",Insulin,12,12,13,1,2M31,2M31,,8,4,3,4,-0.6027408940269962,0.03804281784312216,0.8279473488550837,TRUE,TRUE,1.502452810929189,-0.874354441813883,1.2412270159680865,-0.15883492923277293,294790.777371323,2111212.61575989,155.89,2555.98
pearson,Liver,PE(22:1(13Z)/18:1(9Z)),GLP-1,12,12,13,1,2M33,,2M33,8,4,3,4,0.6022702546825142,0.03823350054736944,0.8279473488550837,TRUE,TRUE,1.2285842619060026,0.7707687524700032,1.1831514324048593,1.277845624706336,264973.650593185,8219237.0604065,52.35,354.34
pearson,Liver,"PC(18:2(9Z,12Z)/14:0)",Insulin,13,13,13,0,,,,8,5,3,5,-0.578692137444801,0.038257154772201166,0.8279473488550837,TRUE,FALSE,1.9377952882884133,-0.7833395778180952,0.024226241283092524,-0.015669237473629045,789822.208057658,56602617.1111475,155.89,2555.98
pearson,Liver,4-Pyridoxic acid,GLP-1,12,12,13,1,2M33,,2M33,8,4,3,4,0.6016435492100846,0.038488469904419294,0.8284645979623956,TRUE,TRUE,1.4416827750769665,0.7707687524700032,2.42872692246916,1.277845624706336,67240.3142811666,813230.766803928,52.35,354.34
pearson,Muscle,Dracunculin,GIP,9,9,12,3,2M33;4M3;4M4,2M33;4M3;4M4,,6,3,3,3,0.69199129190571,0.03888397486431257,0.8284645979623956,TRUE,TRUE,-1.0578524414065749,-0.23084952860498786,-1.0814240386174632,-0.7979716103558167,5358.56153341551,28925.1879714591,49,654.31
pearson,Muscle,2-Hexenoylcarnitine,GIP,12,12,12,0,,,,8,4,3,4,-0.6006575681205845,0.03889205427085011,0.8284645979623956,TRUE,TRUE,-1.3883212215558938,-0.44889601269907653,0.3616337142249018,-1.169512315049918,54199.0135701391,204321.48628751,33.18,1104.9
pearson,Liver,2-[(5Z)-5-tetradecenyl]cyclobutanone,Secretin,11,11,12,1,4M5,4M5,,7,4,3,4,-0.626417048578583,0.039192515816554974,0.8284645979623956,TRUE,FALSE,-1.0570064128775452,-0.34464222725767063,-0.1887648619573363,-0.5987877130523064,118190.786040515,616026.491421988,11.69,60.26
pearson,Liver,Phosphoenolpyruvic acid,Insulin,13,13,13,0,,,,8,5,3,5,-0.5761957311929813,0.0392979632878162,0.8284645979623956,TRUE,FALSE,1.0675001975983338,-0.7833395778180952,0.298679490277924,-0.015669237473629045,841045.271790283,4011751.48930818,155.89,2555.98
pearson,Muscle,Metronidazole,GIP,12,12,12,0,,,,8,4,3,4,-0.5993574249075224,0.03942882418217795,0.8284645979623956,TRUE,TRUE,1.956188352460378,-0.44889601269907653,2.9253237617259114,-1.169512315049918,45226.9717940757,660407.091202162,33.18,1104.9
pearson,Liver,Encelin,Glucagon,13,13,13,0,,,,8,5,3,5,-0.5758402437981296,0.03944782563464206,0.8284645979623956,TRUE,TRUE,-1.443607096560032,0.8177262978081293,-1.2092395248746435,0.2722258385029136,134324.725713855,482367.109224377,88.58,661.43
pearson,Liver,"PC(18:0/18:3(9Z,12Z,15Z))",GIP,12,12,12,0,,,,8,4,3,4,0.5987522481061697,0.039680462281456226,0.8286882636905457,TRUE,TRUE,-2.31253545982917,-0.44889601269907653,-2.4045909068166877,-1.169512315049918,14034706.3226678,42462588.6437578,33.18,1104.9
pearson,Liver,Asparaginylglutamic acid,GLP-1,12,12,13,1,2M33,,2M33,8,4,3,4,-0.5974363345238088,0.040231568317938296,0.8341783073478718,TRUE,TRUE,-1.1972640690073344,0.7707687524700032,-1.4538999247664215,1.277845624706336,239925.141648071,903717.696877614,52.35,354.34
pearson,Liver,Ceramide (d18:1/16:0),Insulin,13,13,13,0,,,,8,5,3,5,0.5727066324673147,0.04078682268289757,0.8342054032317431,TRUE,FALSE,-1.5355173352970095,-0.7833395778180952,-0.9396604334216229,-0.015669237473629045,12347616.0303813,34600580.0581449,155.89,2555.98
pearson,Liver,"PE(18:0/18:3(9Z,12Z,15Z))",Resistin,13,13,13,0,,,,8,5,3,5,0.5722489948044662,0.04098508754332173,0.8342054032317431,TRUE,TRUE,-1.4333252369841725,0.4514552437965252,-1.4189827518548461,-0.2597827710416183,30092086.6565627,81012312.9267945,7458,50393.88
pearson,Liver,Chamazulene,Insulin,12,12,13,1,4M1,4M1,,7,5,3,5,-0.5951262954716363,0.04121213198172823,0.8342054032317431,TRUE,FALSE,2.566661810355763,-0.7833395778180952,0.7607260905794306,0.01524897605490673,749639.131012165,1802397.3347776,155.89,2555.98
pearson,Liver,thr-arg,GLP-1,12,12,13,1,2M33,,2M33,8,4,3,4,0.5942965288913721,0.04156845410207063,0.8342054032317431,TRUE,TRUE,1.803015635174868,0.7707687524700032,2.628706795882166,1.277845624706336,373940.027570502,1584283.46042188,52.35,354.34
pearson,Liver,Carbocysteine,GIP,12,12,12,0,,,,8,4,3,4,0.5932205911465545,0.042033735111904454,0.8342054032317431,TRUE,TRUE,-1.557823006885115,-0.44889601269907653,-0.6278777890405218,-1.169512315049918,251255.638431168,1546479.02380705,33.18,1104.9
pearson,Liver,6-Keto-decanoylcarnitine,GIP,11,11,12,1,2M33,2M33,,8,3,3,3,-0.6194171014425176,0.04211468265118985,0.8342054032317431,TRUE,FALSE,-1.0184138049720723,-0.23084952860498786,-0.2658528764922412,-0.9604267193716179,264441.585036546,848406.386692728,49,1104.9
pearson,Liver,JH-III,Resistin,12,12,13,1,4M1,4M1,,7,5,3,5,0.5923198311205228,0.04242609152152243,0.8342054032317431,TRUE,FALSE,-1.292772133453391,0.4514552437965252,-0.6726756417224391,-0.0012406332851583968,608121.857617702,833320.706561036,7458,39946.52
pearson,Liver,Malonic acid,Insulin,13,13,13,0,,,,8,5,3,5,-0.568638789169633,0.042573668721648014,0.8342054032317431,TRUE,FALSE,1.1206923223847811,-0.7833395778180952,-0.6451734457236592,-0.015669237473629045,1875565.79493038,4357307.8733324,155.89,2555.98
pearson,Liver,Succinic semialdehyde,Glucagon,13,13,13,0,,,,8,5,3,5,-0.5682478620807625,0.04274831341627368,0.8342054032317431,TRUE,FALSE,-1.7813150534140918,0.8177262978081293,-0.4228033654444775,0.2722258385029136,1231427.0611805,5701727.70360729,88.58,661.43
pearson,Liver,N-Palmitoyl tyrosine,Glucagon,13,13,13,0,,,,8,5,3,5,0.5676856232065361,0.04300039650123777,0.8342054032317431,TRUE,TRUE,-1.1056380801073922,0.8177262978081293,-1.0650687563204855,0.2722258385029136,784422.206349647,31242676.6394712,88.58,661.43
pearson,Liver,Annoglabasin F,Resistin,13,13,13,0,,,,8,5,3,5,-0.5673903067271364,0.043133232113059944,0.8342054032317431,TRUE,FALSE,-1.2184156127571162,0.4514552437965252,-0.29387619543388876,-0.2597827710416183,5534572.91800444,14271080.4472925,7458,50393.88
