correlation_method,metabolite_tissue,metabolite,hormone,n,n_unique_samples,correlation,p_value,p_adj_bh,metabolite_min,metabolite_max,hormone_min,hormone_max
pearson,Liver,"(2R)-2,3-Dihydroxypropanoic acid",Leptin,13,13,0.17182305523078106,0.5745955601657937,0.9631081261839508,713424.525199033,1928030.18048999,221.83,7640.21
pearson,Liver,"PG(16:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",Glucagon,13,13,-0.17182205260764177,0.5745978266405936,0.9631081261839508,1496338.74971099,11812591.5289508,88.58,661.43
pearson,Liver,"3-[(17Z)-13,14-Dihydroxy-17-triaconten-1-yl]-5-methyl-2(5H)-furanone",C-Peptide 2,13,13,0.17182200022143215,0.5745979450620813,0.9631081261839508,243946.379537349,2146644.06640149,35.4,730.47
pearson,Liver,"PC(18:1(9Z)/18:3(6Z,9Z,12Z))",GIP,12,12,0.1804377998994072,0.5746739418651012,0.9631093181881668,121583.538456986,1208109934.54055,33.18,1104.9
pearson,Liver,Indole,C-Peptide 2,13,13,0.17175358652012215,0.5747526058828085,0.9631093181881668,357326.33618512,763238.134044236,35.4,730.47
pearson,Muscle,Atraton,PYY,13,13,0.17171888031947546,0.5748310716028497,0.9631093181881668,1149974.19056904,4140916.01953034,72.52,454.75
pearson,Liver,Momordicilin,Resistin,13,13,0.17170954853982692,0.5748521701521552,0.9631093181881668,107630.608358829,2664132.62882327,7458,50393.88
pearson,Muscle,"1-O-[(2E,4E,6E,8E,10E,12E,14E,16E,18E)-2,6,10,15,19,23-Hexamethyl-2,4,6,8,10,12,14,16,18,22-tetracosadecaenoyl]-6-O-(12-methyltetradecanoyl)-β-D-glucopyranose",Insulin,13,13,-0.17167020129553084,0.5749411351704519,0.9631093181881668,66060.956010072,5012013.80368687,155.89,2555.98
pearson,Muscle,2-piperazinopyrimidine,Secretin,12,12,0.18026085617961263,0.5750554406498902,0.9631093181881668,3992.48672980119,4338436.06875002,11.69,60.26
pearson,Liver,LysoPC(P-18:0/0:0),Leptin,13,13,0.17159332875632782,0.575114961816283,0.9631093181881668,1427392.23742521,7034434.1308394,221.83,7640.21
pearson,Liver,c19:2,PYY,13,13,-0.17158001819216656,0.57514506224982,0.9631093181881668,205288.398510437,1059121.86159203,72.52,454.75
pearson,Liver,Furmecyclox,GIP,12,12,0.18021035978905567,0.5751643316466187,0.9631093181881668,153139.933978834,1875583.13598407,33.18,1104.9
pearson,Liver,cortisol 21-acetate,GIP,12,12,0.18020858500971548,0.5751681589502385,0.9631093181881668,58216.4046831208,486919.501372499,33.18,1104.9
pearson,Muscle,2-Methylbutyrylglycine,Insulin,13,13,-0.17155601101169987,0.5751993535618989,0.9631093181881668,76380.9557192441,184601.682673751,155.89,2555.98
pearson,Muscle,Rasagiline,Insulin,13,13,-0.17150110615510744,0.5753235265693866,0.9631093181881668,19638.1359936256,166330.450280267,155.89,2555.98
pearson,Liver,L-Carnitine,PYY,13,13,-0.17148948874802064,0.5753498019260537,0.9631093181881668,1152522801.09941,1557068004.25969,72.52,454.75
pearson,Muscle,S-Aminoethyl-L-cysteine,C-Peptide 2,13,13,-0.17148286077942368,0.5753647927724593,0.9631093181881668,905181.730752476,17762264.482986,35.4,730.47
pearson,Muscle,Glycine,Amylin,13,13,-0.17146103873763335,0.5754141500183891,0.9631093181881668,4322165.908885,30078538.4370438,2.52,30.76
pearson,Liver,L-Arginine,PYY,13,13,0.17144796009615962,0.5754437322013924,0.9631093181881668,1687726.98992404,6629732.3015176,72.52,454.75
pearson,Liver,piroximone,GIP,12,12,-0.1800582729170658,0.575492343019028,0.9631093181881668,39664.0265825629,274160.387195189,33.18,1104.9
pearson,Muscle,Glutarylglycine,C-Peptide 2,13,13,0.1714019412294077,0.5755478257716273,0.9631093181881668,212370.387711635,1018971.44680721,35.4,730.47
pearson,Liver,CPA(18:0/0:0),GLP-1,13,13,-0.17138022822134752,0.5755969427175446,0.9631093181881668,194827.18829224,1341566.45558064,52.35,613.77
pearson,Muscle,"(2R)-2,3-Dihydroxypropanoic acid",C-Peptide 2,13,13,0.171366548335386,0.5756278888265662,0.9631093181881668,371639.660772932,8126918.99082757,35.4,730.47
pearson,Muscle,"2-(Hydroxymethyl)-1-methylpiperidine-3,4,5-triol",PYY,13,13,0.17136081035089076,0.5756408692734563,0.9631093181881668,68266.5728491767,317105.327454615,72.52,454.75
pearson,Liver,"PE(18:3(6Z,9Z,12Z)/18:2(9Z,12Z))",C-Peptide 2,13,13,-0.1712815169413413,0.5758202586417929,0.9631093181881668,37131.1320040035,18729871.4164181,35.4,730.47
pearson,Liver,Trp-Phe,C-Peptide 2,13,13,-0.17127915964865184,0.5758255920064598,0.9631093181881668,82628.4944454696,947362.107270781,35.4,730.47
pearson,Liver,"1-hexadecanoyl-2-(5Z,8Z,11Z,14Z-icosatetraenoyl)-sn-glycero-3-phosphoethanolamine",GLP-1,13,13,-0.17127151449284625,0.5758428892762798,0.9631093181881668,16533.7463376965,42807273.3695056,52.35,613.77
pearson,Muscle,D-(−)-ampicillin,Glucagon,13,13,-0.17126063843804462,0.5758674968612482,0.9631093181881668,51882.8356701305,1967558.01036353,88.58,661.43
pearson,Liver,"1-α,24R,25-Trihydroxyvitamin D2",GIP,12,12,0.1798757340307822,0.5758861294432533,0.9631093181881668,534734.318122742,1304985.88179305,33.18,1104.9
pearson,Liver,LysoPE(20:1(11Z)/0:0),GIP,12,12,0.1798757340307822,0.5758861294432533,0.9631093181881668,534734.318122742,1304985.88179305,33.18,1104.9
pearson,Liver,2-Hydroxypyridine,Resistin,13,13,0.1712468668949266,0.5758986562343229,0.9631093181881668,238397.26058722,755586.921334979,7458,50393.88
pearson,Liver,2-Amino-4-[(3-aminopropyl)amino]butanoic acid,Amylin,13,13,0.17121954525088467,0.5759604759639942,0.9631093181881668,93412329.7683509,167907456.893955,2.52,30.76
pearson,Muscle,Hexamethylenetetramine,Insulin,13,13,-0.17121842776468565,0.5759630045180659,0.9631093181881668,8445211.47015396,33025725.2041831,155.89,2555.98
pearson,Liver,Diethylpyrocarbonate,Glucagon,13,13,0.17121412172441566,0.5759727479068788,0.9631093181881668,280907.577242165,7355057.06601043,88.58,661.43
pearson,Liver,"PC(18:2(9Z,12Z)/17:0)",GIP,12,12,-0.17982454784762447,0.5759965712705539,0.9631093181881668,4261013.26178191,31210965.8123093,33.18,1104.9
pearson,Liver,Pyroglutamic acid,Leptin,13,13,-0.171190626567591,0.5760259121796754,0.9631093181881668,22836876.8236948,438719743.678877,221.83,7640.21
pearson,Liver,Dihomo-gamma-linolenic acid,GIP,12,12,-0.17980386554321265,0.5760411988123675,0.9631093181881668,86969439.4894115,291410496.0745,33.18,1104.9
pearson,Liver,"PC(18:1(9Z)/18:3(6Z,9Z,12Z))",Secretin,12,12,0.17978095629653987,0.5760906331726892,0.963120146767698,121583.538456986,1208109934.54055,11.69,60.26
pearson,Muscle,Betulin,PYY,13,13,-0.17113461237538727,0.5761526677369859,0.963120146767698,269268.258748523,1112831.19357167,72.52,454.75
pearson,Muscle,Equol,Leptin,13,13,-0.17111302224863634,0.5762015274445873,0.963120146767698,187162.877295805,820479.636149422,221.83,7640.21
pearson,Liver,Adicillin,Glucagon,13,13,-0.1710902680392759,0.5762530233499275,0.963120146767698,356664.379049983,811088.79261233,88.58,661.43
pearson,Liver,Spermidine,PYY,13,13,0.1710872664715498,0.5762598164492896,0.963120146767698,1062376.62963719,3142686.09054398,72.52,454.75
pearson,Liver,"5-methyl-1-(1,3,5-trimethyl-1h-pyrazol-4-yl)-1h-1,2,3-triazole",Insulin,13,13,-0.1710159379106183,0.576421255606314,0.9631540542582218,2059320.41067723,70052892.8217123,155.89,2555.98
pearson,Muscle,Inosine,C-Peptide 2,13,13,0.1709922992448282,0.5764747614330471,0.9631540542582218,2904294.05845288,17628925.4092073,35.4,730.47
pearson,Liver,Nicotinamide ribotide,GLP-1,13,13,-0.1709772584964216,0.5765088070242576,0.9631540542582218,604283.200482382,1475929.11216541,52.35,613.77
pearson,Liver,dipipanone,Secretin,12,12,0.1795834473040067,0.5765168946634198,0.9631540542582218,1776770.14440423,7364785.04692346,11.69,60.26
pearson,Muscle,ser-arg,GLP-1,13,13,0.1709545806425026,0.5765601411736079,0.9631540542582218,7949.82342169507,93248.5877837647,52.35,613.77
pearson,Liver,Dodecanedioic acid,GLP-1,13,13,0.17095233809844945,0.5765652175518792,0.9631540542582218,119681.750796053,604176.25634125306,52.35,613.77
pearson,Muscle,"PE(18:4(6Z,9Z,12Z,15Z)/20:4(8Z,11Z,14Z,17Z))",Resistin,13,13,-0.17094626097319587,0.5765789742448333,0.9631540542582218,74777.9770511583,332735.021704606,7458,50393.88
pearson,Muscle,Acetylglycine,Amylin,13,13,0.17088040921567038,0.5767280503294372,0.9631540542582218,266876.198909453,4319650.2735793,2.52,30.76
pearson,Liver,Hippuric acid,Secretin,12,12,-0.17947156158684519,0.5767584205191203,0.9631540542582218,1545321.15835944,566932606.465621,11.69,60.26
pearson,Muscle,"1,5-Naphthalenediamine",Amylin,13,13,0.17086063222335232,0.5767728247847371,0.9631540542582218,48718.5055402047,319241.138750647,2.52,30.76
pearson,Muscle,"PE(16:0/18:3(6Z,9Z,12Z))",Insulin,13,13,-0.1708591987348955,0.5767760702096247,0.9631540542582218,4121.69063142757,1090939.83842033,155.89,2555.98
pearson,Liver,2-Hexenoylcarnitine,Glucagon,13,13,-0.1708530639682821,0.5767899594345374,0.9631540542582218,37586.5445178495,125433.886586028,88.58,661.43
pearson,Liver,Methionylserine,C-Peptide 2,13,13,0.17083463215838307,0.5768316902044284,0.9631540542582218,17267.4083507591,207863.449719893,35.4,730.47
pearson,Liver,Alanylserine,Leptin,13,13,0.17071940427434096,0.5770926009457702,0.9634509585172297,280368.437530861,5909845.9258144,221.83,7640.21
pearson,Muscle,6-Phosphonoglucono-D-lactone,Secretin,12,12,0.1793159555688148,0.5770943913197697,0.9634509585172297,6757.51111783425,221868.444043775,11.69,60.26
pearson,Muscle,Canrenone,Glucagon,13,13,0.17066074085021116,0.5772254509419252,0.9635645214757153,7379302.1149642,80130303.7733548,88.58,661.43
pearson,Liver,Ormetoprim,C-Peptide 2,13,13,0.17058581718896348,0.5773951420239908,0.9635645214757153,84504.664870137,435032.811081007,35.4,730.47
pearson,Liver,"PC(18:2(9Z,12Z)/16:1(9Z))",C-Peptide 2,13,13,-0.1705614517102235,0.57745033058531,0.9635645214757153,88196.3477816279,313483.784859382,35.4,730.47
pearson,Muscle,taurohyocholic acid,Resistin,13,13,0.17055308434800956,0.577469283409394,0.9635645214757153,60165.4107555593,2803937.53129796,7458,50393.88
pearson,Muscle,PC(14:0/14:0),Insulin,13,13,0.17053602984121205,0.577507914169527,0.9635645214757153,359778.927302042,2128296.75564619,155.89,2555.98
pearson,Liver,L-Dopa,GIP,12,12,0.17911179916360523,0.5775353053667938,0.9635645214757153,47131.8561442442,161830.572151546,33.18,1104.9
pearson,Liver,16-Hydroxyhexadecanoic acid,Insulin,13,13,-0.1704829089231797,0.5776282468936076,0.9635645214757153,541119.332916962,4685234.77394438,155.89,2555.98
pearson,Liver,"PE(22:4(7Z,10Z,13Z,16Z)/20:3(5Z,8Z,11Z))",Secretin,12,12,-0.17903942695352357,0.5776916387316404,0.9635645214757153,10043.3297652882,9364437.89609089,11.69,60.26
pearson,Muscle,Metronidazole,Secretin,12,12,-0.1790348839361551,0.5777014527972111,0.9635645214757153,45226.9717940757,660407.091202162,11.69,60.26
pearson,Liver,"PE(20:3(8Z,11Z,14Z)/18:0)",Resistin,13,13,-0.1704142162927968,0.577783868581907,0.9635645214757153,703883.47664512,20351945.9120782,7458,50393.88
pearson,Muscle,Heptanoylcarnitine,Amylin,13,13,-0.1703081592781408,0.5780241716467609,0.9635645214757153,67356.6704593795,253016.679163128,2.52,30.76
pearson,Liver,Oleamide,Resistin,13,13,-0.1703048945669243,0.5780315694395688,0.9635645214757153,284463.976452497,2074439.79480534,7458,50393.88
pearson,Muscle,Lithocholic acid,Amylin,13,13,-0.17029782053042913,0.5780475992443104,0.9635645214757153,1646.71900622532,64323.8958320929,2.52,30.76
pearson,Liver,"5-methyl-1-(1,3,5-trimethyl-1h-pyrazol-4-yl)-1h-1,2,3-triazole",GLP-1,13,13,0.17029304194159064,0.5780584276536107,0.9635645214757153,2059320.41067723,70052892.8217123,52.35,613.77
pearson,Muscle,Aziridine,Resistin,13,13,-0.17028797390974945,0.5780699120376921,0.9635645214757153,36785.199149453,8392326.10896931,7458,50393.88
pearson,Muscle,Piperazine,C-Peptide 2,13,13,0.17027035777435345,0.5781098316934763,0.9635645214757153,1199230.93378625,12394674.93344,35.4,730.47
pearson,Liver,"(5Z,8Z)-Tetradecadienoylcarnitine",GLP-1,13,13,-0.170246050477277,0.5781649159109241,0.9635645214757153,513392.347703032,3520778.58333798,52.35,613.77
pearson,Muscle,1-[(5-Amino-5-carboxypentyl)amino]-1-deoxyfructose,Amylin,13,13,0.17023609908272716,0.5781874679699482,0.9635645214757153,30557.2937860028,146357.502687514,2.52,30.76
pearson,Liver,lysops(22:0),PYY,13,13,-0.17021117206747766,0.5782439596490478,0.9635645214757153,9752449.94023641,21915526.0555189,72.52,454.75
pearson,Liver,Pyroglutamic acid,PYY,13,13,-0.17020214507298986,0.5782644179241101,0.9635645214757153,22836876.8236948,438719743.678877,72.52,454.75
pearson,Liver,PG(16:0/18:1(11Z)),Amylin,13,13,0.17017058019244474,0.5783359570930247,0.9635645214757153,5519067.76725692,17190290.1357262,2.52,30.76
pearson,Liver,2-Phosphoglyceric acid,GIP,12,12,-0.17873556133106377,0.5783482105708798,0.9635645214757153,1260805.00417649,9999964.84320565,33.18,1104.9
pearson,Liver,8-Acetylegelolide,Leptin,13,13,-0.170157539086738,0.578365514711096,0.9635645214757153,12152.4851582203,59047.2315113425,221.83,7640.21
pearson,Liver,PG(18:1(9Z)/18:1(9Z)),Amylin,13,13,-0.1701363813210826,0.578413470002239,0.9635645214757153,3992033.465181,21980498.7249532,2.52,30.76
pearson,Muscle,galegine,C-Peptide 2,13,13,-0.17012200023117072,0.578446066481919,0.9635645214757153,62348.4568231125,8912270.47931485,35.4,730.47
pearson,Liver,Glycidyl Stearate,Insulin,13,13,-0.17012159594591664,0.5784469828540273,0.9635645214757153,1121266.70887928,2170801.68360117,155.89,2555.98
pearson,Liver,Phytosphingosine,Resistin,13,13,0.17011322545402272,0.5784659559387237,0.9635645214757153,96053.7329261157,677631.671218546,7458,50393.88
pearson,Liver,10Z-Heptadecenoic acid,C-Peptide 2,13,13,0.17010799506244745,0.5784778116011657,0.9635645214757153,15095913.1356719,59893572.5214946,35.4,730.47
pearson,Muscle,"1-(1Z-hexadecenyl)-2-(8Z,11Z,14Z-icosatrienoyl)-sn-glycero-3-phosphoethanolamine",Resistin,13,13,0.17009279445406777,0.5785122671828744,0.9635645214757153,1156666.17399799,30403054.7590661,7458,50393.88
pearson,Muscle,Cabergoline,GIP,12,12,-0.17864761479414512,0.5785382943887851,0.9635645214757153,105953.969047473,200621.643063195,33.18,1104.9
pearson,Muscle,2-(3-Aminopropoxy)guanidine,Glucagon,13,13,0.17005845129251132,0.5785901166865869,0.9635645214757153,6093.11084209991,18161.195096906,88.58,661.43
pearson,Liver,"LysoPE(20:4(5Z,8Z,11Z,14Z)/0:0)",Resistin,13,13,-0.17002921723989947,0.5786563881192008,0.9635645214757153,736285.510703353,7387228.40917987,7458,50393.88
pearson,Muscle,N-Methylpyrrolidone,Insulin,13,13,0.17001553572904146,0.5786874041400356,0.9635645214757153,448094.79888682,2854247.15189807,155.89,2555.98
pearson,Liver,Isobutyrylglycine,Glucagon,13,13,0.17000696477944016,0.5787068348458073,0.9635645214757153,1161543.27913909,3233036.21939446,88.58,661.43
pearson,Liver,N2-Acetylornithine,Leptin,13,13,0.17000549839451162,0.5787101592288371,0.9635645214757153,50619.1808340717,1210760.00750875,221.83,7640.21
pearson,Liver,5'-Methylthioadenosine,Glucagon,13,13,-0.16997752215002707,0.5787735845325899,0.9635645214757153,2303608.47244789,4619622.534736,88.58,661.43
pearson,Liver,Phentermine,GLP-1,13,13,-0.16997075447441828,0.5787889280369267,0.9635645214757153,613574.27431645,2045284.43704652,52.35,613.77
pearson,Liver,Decanoylcarnitine,GLP-1,13,13,-0.169963791176855,0.5788047152211853,0.9635645214757153,315276.216077886,1108621.54675002,52.35,613.77
pearson,Liver,Sulfuric acid,Amylin,13,13,0.16995798579770047,0.5788178773058525,0.9635645214757153,18629181.6384373,67610728.8254967,2.52,30.76
pearson,Liver,2-Arachidonoyl glycerol,Amylin,13,13,-0.16992987725343503,0.5788816073243221,0.9635887284902105,548220.822753725,4207556.96287336,2.52,30.76
pearson,Muscle,12-Hydroxydodecanoic acid,GLP-1,13,13,-0.1699105501670914,0.578925428931252,0.9635887284902105,85477.4473311922,510045.505575084,52.35,613.77
pearson,Muscle,Bilirubin,GLP-1,13,13,0.16989531580561154,0.578959971766894,0.9635887284902105,3590.82510610941,26836.9585022899,52.35,613.77
pearson,Liver,Carnosol,GLP-1,13,13,-0.1698766863132714,0.5790022139474216,0.9635887284902105,110918.187597997,1247088.19263174,52.35,613.77
pearson,Muscle,linatine,GIP,12,12,-0.17839156344196389,0.579091853137872,0.9636348860857751,14251.7469345889,20148.4391831564,33.18,1104.9
pearson,Liver,"PE(20:4(6E,8Z,11Z,14Z)+=O(5)/P-18:1(9Z))",Insulin,13,13,-0.16981035975349626,0.579152618790232,0.9636348860857751,23091569.7331383,317772500.612983,155.89,2555.98
pearson,Liver,2-Hydroxybenzaldehyde,Amylin,13,13,-0.16980829471869305,0.5791573018003625,0.9636348860857751,38044835.4876123,673074274.550619,2.52,30.76
pearson,Liver,"PE(18:0/20:4(8Z,11Z,14Z,17Z))",Insulin,13,13,-0.16973042915811382,0.5793338935647355,0.9637779159537984,1902479.08004117,70205565.4749354,155.89,2555.98
pearson,Liver,Palmitic acid,Secretin,12,12,-0.17826361986132594,0.5793685333413836,0.9637779159537984,1233148282.80065,4518118222.13595,11.69,60.26
pearson,Muscle,"PC(18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))",Insulin,13,13,-0.16971422924040636,0.5793706361720499,0.9637779159537984,107986419.780645,870344551.047819,155.89,2555.98
pearson,Muscle,m-Coumaric acid,Secretin,12,12,0.17818576719722287,0.5795369165931625,0.9639067673577201,382617.379167012,4352567.01096353,11.69,60.26
pearson,Muscle,5-guanidino-3-methyl-2-oxopentanoic acid,GLP-1,13,13,-0.1696278240954091,0.5795666252196214,0.9639067673577201,2441921.59402737,5512044.47771365,52.35,613.77
pearson,Liver,1-oleoyl-2-arachidonoyl-sn-glycero-3-phospho-L-serine,GLP-1,13,13,-0.16962391919843806,0.5795754831570714,0.9639067673577201,558311.888944565,2812307.92858552,52.35,613.77
pearson,Liver,"PE(18:3(6Z,9Z,12Z)/18:2(9Z,12Z))",Leptin,13,13,-0.16954523939506613,0.5797539733994055,0.9640716954971017,37131.1320040035,18729871.4164181,221.83,7640.21
pearson,Liver,(−)-Inosine,Resistin,13,13,0.1695111410363798,0.5798313345937705,0.9640716954971017,20036.2768561543,135682.400910277,7458,50393.88
pearson,Liver,(11E)-15-Oxo-11-icosenoic acid,C-Peptide 2,13,13,0.16950872037892484,0.5798368266564503,0.9640716954971017,63867.3339157864,2255547.27810804,35.4,730.47
pearson,Liver,pentahomomethionine,C-Peptide 2,13,13,0.16946682777983216,0.5799318771916429,0.9640716954971017,11977.1249313927,153689.416732494,35.4,730.47
pearson,Liver,Lys-Pro,Insulin,13,13,0.16944914083113097,0.5799720091630265,0.9640716954971017,44975.6493520262,295753.448804179,155.89,2555.98
pearson,Liver,Urocanic acid,PYY,13,13,0.1694157882664815,0.5800476897015379,0.9640716954971017,269660.375936007,742963.412130098,72.52,454.75
pearson,Muscle,Homo-L-arginine,GLP-1,13,13,-0.16939665241422466,0.5800911127871492,0.9640716954971017,150604.676048292,2035304.90016473,52.35,613.77
pearson,Muscle,Cumene,GLP-1,13,13,0.169335007643076,0.5802310060007901,0.9640716954971017,103227.007029883,407257.083985362,52.35,613.77
pearson,Liver,Cortexolone,GLP-1,13,13,0.16931518120646016,0.5802760018889019,0.9640716954971017,192080.91318851,1353189.90452139,52.35,613.77
pearson,Liver,"Adenosine 3',5'-diphosphate",Glucagon,13,13,-0.16929511898307475,0.5803215343172279,0.9640716954971017,4671643.10011358,43049790.9801329,88.58,661.43
pearson,Muscle,LysoPC(22:0/0:0),Resistin,13,13,0.1692694080681683,0.5803798888871888,0.9640716954971017,50087.4904647509,235899.648799968,7458,50393.88
pearson,Liver,Oxidized glutathione,Amylin,13,13,-0.16925523512391213,0.5804120574015447,0.9640716954971017,3674293.54462714,10091452.2518231,2.52,30.76
pearson,Muscle,streptidine,Amylin,13,13,-0.1692524578490386,0.5804183611019242,0.9640716954971017,126418507.653329,326252568.199023,2.52,30.76
pearson,Liver,Azlocillin,Resistin,13,13,-0.1692412718921958,0.5804437506278495,0.9640716954971017,68110.5455972881,5650308.36931922,7458,50393.88
pearson,Liver,Adenine,Insulin,13,13,0.16922958759211248,0.5804702717528243,0.9640716954971017,23175950.5774512,61669158.9731868,155.89,2555.98
pearson,Liver,Guanosine monophosphate,Glucagon,13,13,-0.1692225396661589,0.5804862694308017,0.9640716954971017,23775390.1051845,29469290.4121135,88.58,661.43
pearson,Muscle,Dihydronaringenin-O-sulphate,Resistin,13,13,0.1692008670811186,0.580535463881045,0.9640716954971017,3301.89793271843,62750.6878144961,7458,50393.88
pearson,Liver,Biflorin,Secretin,12,12,0.177708033921052,0.5805706020096513,0.9640716954971017,12465.2013381487,82425.4997029298,11.69,60.26
pearson,Muscle,etamiphylline,C-Peptide 2,13,13,-0.16916603617720913,0.5806145298095489,0.9640716954971017,6514.06327401992,1565827.97026733,35.4,730.47
pearson,Muscle,"PE(20:5(5Z,8Z,11Z,14Z,17Z)/18:2(9Z,12Z))",Leptin,13,13,0.16916485124445876,0.5806172196752177,0.9640716954971017,1088116.90988821,6237740.79247143,221.83,7640.21
pearson,Liver,Isoliquiritigenin,Amylin,13,13,-0.16916366786889955,0.5806199060109585,0.9640716954971017,11197.1361198961,155601.334822159,2.52,30.76
pearson,Liver,Gluconic acid,Glucagon,13,13,-0.1691590600662725,0.5806303660555008,0.9640716954971017,3510360.88195785,6564324.06760279,88.58,661.43
pearson,Liver,Dodecanedioic acid,Resistin,13,13,-0.16914976644651342,0.580651463472968,0.9640716954971017,119681.750796053,604176.25634125306,7458,50393.88
pearson,Muscle,N-Acetyl-D-lactosamine,Insulin,13,13,0.1691303524287945,0.5806955361659288,0.9640743561008253,56113.6365569535,163719.814336566,155.89,2555.98
pearson,Liver,5'-Deoxyadenosine,C-Peptide 2,13,13,-0.16899269816506,0.5810080701636792,0.9644848351154032,19122.8652041535,427283.797062155,35.4,730.47
pearson,Liver,L-Fucose,C-Peptide 2,13,13,-0.16897268014982286,0.5810535252233225,0.9644848351154032,2132764.42783044,3072053.6041851,35.4,730.47
pearson,Liver,Cetrimonium,Glucagon,13,13,-0.16892293266266195,0.581166493389614,0.9644848351154032,3619638.94582371,36746838.1010321,88.58,661.43
pearson,Muscle,Citroflex A-4,PYY,13,13,-0.16891746037995775,0.5811789205591431,0.9644848351154032,37668.4996442446,2455191.92313837,72.52,454.75
pearson,Liver,Citrulline,Secretin,12,12,-0.17742296661228815,0.5811877560316123,0.9644848351154032,2559610.88328146,11622749.5606535,11.69,60.26
pearson,Muscle,13-OxoODE,GIP,12,12,0.17741376532514533,0.58120768057724,0.9644848351154032,322095.249187461,14309408.2304661,33.18,1104.9
pearson,Liver,"LysoPC(18:3(6Z,9Z,12Z)/0:0)",Secretin,12,12,0.1773630931525111,0.5813174113453308,0.9644848351154032,789731.227303904,2848932.70120309,11.69,60.26
pearson,Liver,verofylline,Secretin,12,12,0.1773630931525111,0.5813174113453308,0.9644848351154032,789731.227303904,2848932.70120309,11.69,60.26
pearson,Liver,Glutathione,GLP-1,13,13,-0.16884640897030864,0.5813402829785159,0.9644848351154032,45543734.2081727,114053267.566955,52.35,613.77
pearson,Liver,Isoliquiritigenin,PYY,13,13,-0.1688189467204059,0.5814026563582853,0.9644848351154032,11197.1361198961,155601.334822159,72.52,454.75
pearson,Muscle,Isopropanol,Leptin,13,13,-0.16877462106293278,0.5815033362471452,0.9644848351154032,147152.864790954,4368861.25922728,221.83,7640.21
pearson,Muscle,Imidazoleacetic acid,PYY,13,13,0.16876748817878798,0.58151953830518055,0.9644848351154032,228957.669306837,939205.033253215,72.52,454.75
pearson,Liver,N-Nitrosoproline,Leptin,13,13,-0.16875826393648272,0.5815404910666615,0.9644848351154032,292266.047352745,2197335.12463105,221.83,7640.21
pearson,Muscle,"PE(P-18:1(9Z)/22:4(7Z,10Z,13Z,16Z))",C-Peptide 2,13,13,-0.16871199169833084,0.5816456024886465,0.9644848351154032,95830.8165549615,2090873.76101006,35.4,730.47
pearson,Muscle,SM(d18:1/16:0),GLP-1,13,13,0.1687000893935238,0.5816726408406306,0.9644848351154032,773214.4119866,72503527.2723009,52.35,613.77
pearson,Liver,"(2E,5Z,7E)-Decatrienoylcarnitine",GLP-1,13,13,0.16868886420033663,0.5816981414654572,0.9644848351154032,12242746.7839333,39146140.1540952,52.35,613.77
pearson,Muscle,"PC(18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))",Amylin,13,13,-0.1686645356568921,0.5817534109189537,0.9644848351154032,107986419.780645,870344551.047819,2.52,30.76
pearson,Liver,Thiorphan,PYY,13,13,0.1686326734385876,0.5818257985117591,0.9644848351154032,11709.8472329143,1510203.15199901,72.52,454.75
pearson,Liver,Docosatrienoic acid,Amylin,13,13,-0.16861561102486436,0.5818645639939506,0.9644848351154032,1899924.03642805,11026840.3514784,2.52,30.76
pearson,Liver,N-[(4-Amino-2-methyl-5-pyrimidinyl)methyl]formamide,Insulin,13,13,-0.16859146456787102,0.5819194260544268,0.9644848351154032,1461222.34706033,31364620.8334209,155.89,2555.98
pearson,Liver,"N''-cyano-N,N'-diisopropylguanidine",GLP-1,13,13,0.16859088248779353,0.5819207485974851,0.9644848351154032,1269415.18050302,16275702.8615783,52.35,613.77
pearson,Liver,DG(18:2n6/0:0/18:3n3),Resistin,13,13,0.16857533313517,0.5819560786975861,0.9644848351154032,874180.303326421,13521682.8682894,7458,50393.88
pearson,Liver,"LysoPC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)",PYY,13,13,-0.16851344070748892,0.5820967146408683,0.9644848351154032,16025294.9537598,53208202.2121401,72.52,454.75
pearson,Muscle,Clefamide,Secretin,12,12,-0.1769858719850493,0.5821345410258852,0.9644848351154032,26337.2951221781,188533.058952046,11.69,60.26
pearson,Liver,Methionylserine,GLP-1,13,13,0.16845789288346907,0.5822229455386488,0.9644848351154032,17267.4083507591,207863.449719893,52.35,613.77
pearson,Muscle,Eglumetad,Secretin,12,12,0.17694032466452708,0.5822332353173942,0.9644848351154032,61390.768363758,359977.834826859,11.69,60.26
pearson,Muscle,N-Nitrosodiethylamine,Secretin,12,12,0.17693607871898687,0.5822424359866962,0.9644848351154032,278322.012652898,3330611.96130314,11.69,60.26
pearson,Liver,"N,4-Dinitroso-N-methylaniline",PYY,13,13,-0.1684490506941112,0.5822430401796148,0.9644848351154032,22254.094257661,30707.7749612395,72.52,454.75
pearson,Liver,Furfuranol,Leptin,13,13,0.1684074995538525,0.5823374724560596,0.9644848351154032,359071.014148468,1180091.21325956,221.83,7640.21
pearson,Liver,4-Oxoproline,Resistin,13,13,-0.1683887371134459,0.5823801154088566,0.9644848351154032,6052613.75655858,20948030.3293423,7458,50393.88
