correlation_method,metabolite_tissue,metabolite,hormone,n,n_unique_samples,correlation,p_value,p_adj_bh,metabolite_min,metabolite_max,hormone_min,hormone_max
spearman,Liver,4-oxo-Retinoic acid,PYY,13,13,-0.576923076923077,0.03899262343244813,0.701372862057508,3324368.00410502,5332016.31090225,72.52,454.75
spearman,Liver,D-Threitol,Amylin,13,13,-0.576923076923077,0.03899262343244813,0.701372862057508,12722.2835760387,423377.759844457,2.52,30.76
spearman,Liver,Dihydrocarvone,Insulin,13,13,-0.576923076923077,0.03899262343244813,0.701372862057508,40278.279536618,163163.663627354,155.89,2555.98
spearman,Liver,Eremopetasinorol,Insulin,13,13,-0.576923076923077,0.03899262343244813,0.701372862057508,937052.352178929,3373422.18353259,155.89,2555.98
spearman,Liver,Lithocholyltaurine,Leptin,13,13,-0.576923076923077,0.03899262343244813,0.701372862057508,78720.0962147364,2037585.77963382,221.83,7640.21
spearman,Liver,Malonic acid,Insulin,13,13,-0.576923076923077,0.03899262343244813,0.701372862057508,1875565.79493038,4357307.8733324,155.89,2555.98
spearman,Liver,N-Nitrosoproline,GLP-1,13,13,-0.576923076923077,0.03899262343244813,0.701372862057508,292266.047352745,2197335.12463105,52.35,613.77
spearman,Liver,NAD,PYY,13,13,-0.576923076923077,0.03899262343244813,0.701372862057508,3417287.82077442,44113956.4658734,72.52,454.75
spearman,Liver,Octadecanamide,PYY,13,13,-0.576923076923077,0.03899262343244813,0.701372862057508,5106390.8877209,7969486.29691836,72.52,454.75
spearman,Liver,Phosphoenolpyruvic acid,Insulin,13,13,-0.576923076923077,0.03899262343244813,0.701372862057508,841045.271790283,4011751.48930818,155.89,2555.98
spearman,Liver,Phosphoric acid,Leptin,13,13,-0.576923076923077,0.03899262343244813,0.701372862057508,125158777.479665,209475969.412744,221.83,7640.21
spearman,Liver,SM(d18:1/24:1(15Z)),Leptin,13,13,-0.576923076923077,0.03899262343244813,0.701372862057508,9636499.88288507,79064585.133186,221.83,7640.21
spearman,Muscle,(2R)-2-Hydroxy-3-(phosphonooxy)propyl (11Z)-11-docosenoate,Leptin,13,13,-0.576923076923077,0.03899262343244813,0.701372862057508,137484.531084216,3285242.62663826,221.83,7640.21
spearman,Muscle,"2,2,2-Trifluoroethanol",PYY,13,13,-0.576923076923077,0.03899262343244813,0.701372862057508,392126.612790146,2734802.6422349,72.52,454.75
spearman,Muscle,3-Amino-2-piperidone,GLP-1,13,13,-0.576923076923077,0.03899262343244813,0.701372862057508,193016.568803565,2567024.11098921,52.35,613.77
spearman,Muscle,Creatinine,C-Peptide 2,13,13,-0.576923076923077,0.03899262343244813,0.701372862057508,13157751.0776642,353118534.728538,35.4,730.47
spearman,Muscle,DEET,Leptin,13,13,-0.576923076923077,0.03899262343244813,0.701372862057508,481310.209579617,1875053.38894863,221.83,7640.21
spearman,Muscle,Foeniculoside VIII,Amylin,13,13,-0.576923076923077,0.03899262343244813,0.701372862057508,38549.3107756238,267552.5438223,2.52,30.76
spearman,Muscle,Isoleucylproline,PYY,13,13,-0.576923076923077,0.03899262343244813,0.701372862057508,255386430.22866,746095753.216951,72.52,454.75
spearman,Liver,17alpha-Estradiol,Amylin,13,13,0.576923076923077,0.03899262343244824,0.701372862057508,193012.289378982,1587814.9366164,2.52,30.76
spearman,Liver,2-Arachidonoyl glycerol,Leptin,13,13,0.576923076923077,0.03899262343244824,0.701372862057508,548220.822753725,4207556.96287336,221.83,7640.21
spearman,Liver,2-Hydroxy-3-methylpentanoic acid,GLP-1,13,13,0.576923076923077,0.03899262343244824,0.701372862057508,2174981.24309632,19448019.5987042,52.35,613.77
spearman,Liver,4-Nitroaniline,Insulin,13,13,0.576923076923077,0.03899262343244824,0.701372862057508,329134.100308269,1652572.03002718,155.89,2555.98
spearman,Liver,Ascorbic acid,PYY,13,13,0.576923076923077,0.03899262343244824,0.701372862057508,289049.043384167,4768328.50865754,72.52,454.75
spearman,Liver,DEET,Resistin,13,13,0.576923076923077,0.03899262343244824,0.701372862057508,693338.436465425,982398.144928859,7458,50393.88
spearman,Liver,Hydroxymethyl uracil,C-Peptide 2,13,13,0.576923076923077,0.03899262343244824,0.701372862057508,128168.636542775,2095796.90591377,35.4,730.47
spearman,Liver,Hypotaurine,PYY,13,13,0.576923076923077,0.03899262343244824,0.701372862057508,4941838.21060443,48186386.7486278,72.52,454.75
spearman,Liver,Lyso-PAF C-18,C-Peptide 2,13,13,0.576923076923077,0.03899262343244824,0.701372862057508,242210.232602129,2100317.67552988,35.4,730.47
spearman,Liver,Oleamide,PYY,13,13,0.576923076923077,0.03899262343244824,0.701372862057508,284463.976452497,2074439.79480534,72.52,454.75
spearman,Liver,"PG(18:2(9Z,12Z)/18:3(6Z,9Z,12Z))",Leptin,13,13,0.576923076923077,0.03899262343244824,0.701372862057508,139154.059894587,2161441.65997972,221.83,7640.21
spearman,Liver,Sedoheptulose 7-phosphate,Leptin,13,13,0.576923076923077,0.03899262343244824,0.701372862057508,3060266.36722602,7419636.53301738,221.83,7640.21
spearman,Liver,Trepibutone,C-Peptide 2,13,13,0.576923076923077,0.03899262343244824,0.701372862057508,247618.346109425,1112028.84057176,35.4,730.47
spearman,Liver,Vorinostat,C-Peptide 2,13,13,0.576923076923077,0.03899262343244824,0.701372862057508,143288.32653956,414971.063719528,35.4,730.47
spearman,Liver,Xanthosine,Leptin,13,13,0.576923076923077,0.03899262343244824,0.701372862057508,384685.29167524,6249995.86140549,221.83,7640.21
spearman,Liver,d-mannosamine,GLP-1,13,13,0.576923076923077,0.03899262343244824,0.701372862057508,53470.3764929301,324614.038284351,52.35,613.77
spearman,Muscle,L-Proline,Glucagon,13,13,0.576923076923077,0.03899262343244824,0.701372862057508,34775073.2475349,77906620.034079,88.58,661.43
spearman,Muscle,"LysoPC(22:5(4Z,7Z,10Z,13Z,16Z)/0:0)",Insulin,13,13,0.576923076923077,0.03899262343244824,0.701372862057508,5563.96239504601,1134216.73136385,155.89,2555.98
spearman,Muscle,N-Methylpyrrolidone,C-Peptide 2,13,13,0.576923076923077,0.03899262343244824,0.701372862057508,448094.79888682,2854247.15189807,35.4,730.47
spearman,Muscle,"N~6~,N~6~-Dimethyllysine",Resistin,13,13,0.576923076923077,0.03899262343244824,0.701372862057508,195327.6625404,459491.324410375,7458,50393.88
spearman,Muscle,"PG(16:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",Amylin,13,13,0.576923076923077,0.03899262343244824,0.701372862057508,35515.5081543918,441809.213688042,2.52,30.76
spearman,Muscle,"PG(18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",PYY,13,13,0.576923076923077,0.03899262343244824,0.701372862057508,22703.942259467,4464674.82945446,72.52,454.75
spearman,Muscle,Triethylene glycol monomethyl ether,Glucagon,13,13,0.576923076923077,0.03899262343244824,0.701372862057508,4166.91905152271,1051965.67106086,88.58,661.43
spearman,Liver,(1E)-N-Hydroxy-4-(methylsulfanyl)-1-butanimine,Leptin,13,13,0.5714285714285714,0.0413422673717235,0.7086751301610764,44254.9367620069,1413206.66877027,221.83,7640.21
spearman,Liver,"1,25-Dihydroxyvitamin D3-26,23-lactone",Leptin,13,13,-0.5714285714285714,0.0413422673717235,0.7086751301610764,7075.36755023549,688936.487726646,221.83,7640.21
spearman,Liver,1-Methyladenosine,PYY,13,13,-0.5714285714285714,0.0413422673717235,0.7086751301610764,20662.674818854,292488.05747438,72.52,454.75
spearman,Liver,"1-[(9Z)-octadecenoyl]-2-[(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoyl]-sn-glycero-3-phosphocholine",PYY,13,13,0.5714285714285714,0.0413422673717235,0.7086751301610764,223337.641291121,304556610.03976,72.52,454.75
spearman,Liver,"2',4-Dihydroxy-4',6'-dimethoxy-3'-prenylchalcone",Leptin,13,13,0.5714285714285714,0.0413422673717235,0.7086751301610764,10548.7801503262,60867.1316395601,221.83,7640.21
spearman,Liver,2'-Deoxyguanosine 5'-monophosphate,Leptin,13,13,-0.5714285714285714,0.0413422673717235,0.7086751301610764,195564698.933641,382722171.080967,221.83,7640.21
spearman,Liver,2-Butylfuran,Insulin,13,13,0.5714285714285714,0.0413422673717235,0.7086751301610764,1883364.37742642,6708801.66928753,155.89,2555.98
spearman,Liver,2-Hydroxybutyric acid,Leptin,13,13,0.5714285714285714,0.0413422673717235,0.7086751301610764,30679037.0471345,62083257.2038198,221.83,7640.21
spearman,Liver,2-Methoxyestradiol-3-methylether,Amylin,13,13,-0.5714285714285714,0.0413422673717235,0.7086751301610764,2350683.55026147,3025665.22484906,2.52,30.76
spearman,Liver,3-Hydroxybutyrylcarnitine,C-Peptide 2,13,13,0.5714285714285714,0.0413422673717235,0.7086751301610764,71796580.9178531,188438915.653089,35.4,730.47
spearman,Liver,5-Hydroxy-N-formylkynurenine,Glucagon,13,13,-0.5714285714285714,0.0413422673717235,0.7086751301610764,443847.71934421,7784103.68946232,88.58,661.43
spearman,Liver,5-Hydroxymethyl-4-methyluracil,Amylin,13,13,-0.5714285714285714,0.0413422673717235,0.7086751301610764,549954.016479676,1772545.02803082,2.52,30.76
spearman,Liver,Arachidic acid,GLP-1,13,13,0.5714285714285714,0.0413422673717235,0.7086751301610764,3222877.94121885,9629330.25357042,52.35,613.77
spearman,Liver,Cer(d18:1/18:1(9Z)),PYY,13,13,-0.5714285714285714,0.0413422673717235,0.7086751301610764,466024.694061444,2158716.79148099,72.52,454.75
spearman,Liver,Citronellyl propionate,PYY,13,13,0.5714285714285714,0.0413422673717235,0.7086751301610764,115794.877929983,828016.69430453,72.52,454.75
spearman,Liver,DL-Phenylalanine,Leptin,13,13,0.5714285714285714,0.0413422673717235,0.7086751301610764,1121450.22490959,3310577.03506622,221.83,7640.21
spearman,Liver,Deoxycytidine,Amylin,13,13,0.5714285714285714,0.0413422673717235,0.7086751301610764,165214.19239366899,1556188.64293742,2.52,30.76
spearman,Liver,Dihydronepetalactone,Amylin,13,13,0.5714285714285714,0.0413422673717235,0.7086751301610764,426498.922999233,1396953.52860537,2.52,30.76
spearman,Liver,Glucosamine 6-phosphate,GLP-1,13,13,-0.5714285714285714,0.0413422673717235,0.7086751301610764,427278.803682595,1111296.25492126,52.35,613.77
spearman,Liver,Hippuric acid,Leptin,13,13,0.5714285714285714,0.0413422673717235,0.7086751301610764,1545321.15835944,566932606.465621,221.83,7640.21
spearman,Liver,L-Glutathione (reduced),PYY,13,13,-0.5714285714285714,0.0413422673717235,0.7086751301610764,1716988.89782124,4862043.90875474,72.52,454.75
spearman,Liver,N-acetyl-9-O-acetylneuraminic acid,PYY,13,13,0.5714285714285714,0.0413422673717235,0.7086751301610764,70794.3451163022,219935.514549424,72.52,454.75
spearman,Liver,N1-Methyl-4-pyridone-3-carboxamide,Insulin,13,13,0.5714285714285714,0.0413422673717235,0.7086751301610764,1428757.81846877,7172200.04824792,155.89,2555.98
spearman,Liver,Oxaceprol,Insulin,13,13,-0.5714285714285714,0.0413422673717235,0.7086751301610764,202619.803678771,622774.717237876,155.89,2555.98
spearman,Liver,PC(18:1(9Z)/15:0),PYY,13,13,0.5714285714285714,0.0413422673717235,0.7086751301610764,61135.1405511162,7026831.57352176,72.52,454.75
spearman,Liver,"PC(18:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))",C-Peptide 2,13,13,0.5714285714285714,0.0413422673717235,0.7086751301610764,105023.250928206,262867387.986527,35.4,730.47
spearman,Liver,"PE(20:3(5Z,8Z,11Z)/20:4(5Z,8Z,11Z,14Z))",Glucagon,13,13,-0.5714285714285714,0.0413422673717235,0.7086751301610764,50720844.9434586,102158302.694814,88.58,661.43
spearman,Liver,"PE(20:3(5Z,8Z,11Z)/20:4(5Z,8Z,11Z,14Z))",Leptin,13,13,-0.5714285714285714,0.0413422673717235,0.7086751301610764,50720844.9434586,102158302.694814,221.83,7640.21
spearman,Liver,PS(18:1(9Z)/18:0),PYY,13,13,0.5714285714285714,0.0413422673717235,0.7086751301610764,1621430.67987697,10762134.9076034,72.52,454.75
spearman,Liver,Pyrrolidine,GLP-1,13,13,0.5714285714285714,0.0413422673717235,0.7086751301610764,9125579.65074402,22748117.1065349,52.35,613.77
spearman,Liver,SM(d18:1/16:1(9Z)),Amylin,13,13,-0.5714285714285714,0.0413422673717235,0.7086751301610764,368166.930429995,1999653.66176217,2.52,30.76
spearman,Liver,amidinoproclavaminic acid,Amylin,13,13,0.5714285714285714,0.0413422673717235,0.7086751301610764,165214.19239366899,1556188.64293742,2.52,30.76
spearman,Muscle,15beta-Hydroxydesogestrel,Leptin,13,13,0.5714285714285714,0.0413422673717235,0.7086751301610764,5341.96491054397,312719.404462996,221.83,7640.21
spearman,Muscle,"6,7-Dihydropteridine",Amylin,13,13,0.5714285714285714,0.0413422673717235,0.7086751301610764,238530.184645215,1029854.22751986,2.52,30.76
spearman,Muscle,Acetylcarnosine,Leptin,13,13,0.5714285714285714,0.0413422673717235,0.7086751301610764,115009.020993525,802740.971029992,221.83,7640.21
spearman,Muscle,Aflatoxin B1,Leptin,13,13,-0.5714285714285714,0.0413422673717235,0.7086751301610764,9318.12884630215,134330.480748886,221.83,7640.21
spearman,Muscle,Benzoic acid,PYY,13,13,0.5714285714285714,0.0413422673717235,0.7086751301610764,19472534.0353424,357909194.347381,72.52,454.75
spearman,Muscle,Caprylic acid,GLP-1,13,13,-0.5714285714285714,0.0413422673717235,0.7086751301610764,171652.436577161,1179630.0732048,52.35,613.77
spearman,Muscle,Cervonyl carnitine,GLP-1,13,13,0.5714285714285714,0.0413422673717235,0.7086751301610764,25291.3214386241,916565.488105783,52.35,613.77
spearman,Muscle,"DG(18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)",Insulin,13,13,0.5714285714285714,0.0413422673717235,0.7086751301610764,4606.4714137053,3566062.54277185,155.89,2555.98
spearman,Muscle,FAD,Leptin,13,13,0.5714285714285714,0.0413422673717235,0.7086751301610764,66744.3153820185,227334.306391841,221.83,7640.21
spearman,Muscle,Glutamylproline,Glucagon,13,13,0.5714285714285714,0.0413422673717235,0.7086751301610764,98323.093432202,202428.424675483,88.58,661.43
spearman,Muscle,Glutamylproline,Leptin,13,13,0.5714285714285714,0.0413422673717235,0.7086751301610764,98323.093432202,202428.424675483,221.83,7640.21
spearman,Muscle,Hexaethylene glycol,Amylin,13,13,-0.5714285714285714,0.0413422673717235,0.7086751301610764,877894.783184219,13468038.7948129,2.52,30.76
spearman,Muscle,"LysoPE(0:0/18:2(9Z,12Z))",Resistin,13,13,-0.5714285714285714,0.0413422673717235,0.7086751301610764,410353.255632309,3008634.3639352,7458,50393.88
spearman,Muscle,N3-Metyladenine,Amylin,13,13,0.5714285714285714,0.0413422673717235,0.7086751301610764,238530.184645215,1029854.22751986,2.52,30.76
spearman,Muscle,PC(14:0/14:0),C-Peptide 2,13,13,-0.5714285714285714,0.0413422673717235,0.7086751301610764,359778.927302042,2128296.75564619,35.4,730.47
spearman,Muscle,"PE(15:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C-Peptide 2,13,13,-0.5714285714285714,0.0413422673717235,0.7086751301610764,137335.462555257,1018932.8966088,35.4,730.47
spearman,Muscle,Paxilline,PYY,13,13,-0.5714285714285714,0.0413422673717235,0.7086751301610764,17811.3205919943,118929.166764811,72.52,454.75
spearman,Liver,(S)-beta-Aminoisobutyric acid,GIP,12,12,-0.5944055944055945,0.0415214944103185,0.7086751301610764,4810680.7002214,8685942.10421796,33.18,1104.9
spearman,Liver,2-O-Methylascorbic acid,Secretin,12,12,-0.5944055944055945,0.0415214944103185,0.7086751301610764,3119452.44521016,5351610.30272096,11.69,60.26
spearman,Liver,4-Hydroxypropofol,GIP,12,12,-0.5944055944055945,0.0415214944103185,0.7086751301610764,567613.217002549,1996735.72349052,33.18,1104.9
spearman,Liver,9-Decenoic acid,GIP,12,12,-0.5944055944055945,0.0415214944103185,0.7086751301610764,894706.224125686,1946668.51157655,33.18,1104.9
spearman,Liver,Pyrrolidine,GIP,12,12,-0.5944055944055945,0.0415214944103185,0.7086751301610764,9125579.65074402,22748117.1065349,33.18,1104.9
spearman,Muscle,2'-Deoxyguanosine 5'-monophosphate,GIP,12,12,-0.5944055944055945,0.0415214944103185,0.7086751301610764,661979.824970184,175122191.619961,33.18,1104.9
spearman,Muscle,"2-Cyclohexen-1-one, 3-(15-hydroxypentadecyl)-2,4,4-trimethyl-",GIP,12,12,-0.5944055944055945,0.0415214944103185,0.7086751301610764,25377.397754741,322175.126705997,33.18,1104.9
spearman,Muscle,Hexacosanoic acid,GIP,12,12,-0.5944055944055945,0.0415214944103185,0.7086751301610764,33605.6640031858,424665.128774607,33.18,1104.9
spearman,Muscle,METOQUIZINE,GIP,12,12,-0.5944055944055945,0.0415214944103185,0.7086751301610764,16672.3687051906,543446.936833947,33.18,1104.9
spearman,Muscle,N-Formyl-L-methionine,Secretin,12,12,-0.5944055944055945,0.0415214944103185,0.7086751301610764,159766.897771187,1302827.00306188,11.69,60.26
spearman,Muscle,"PS(20:4(5Z,8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z))",Secretin,12,12,-0.5944055944055945,0.0415214944103185,0.7086751301610764,22531.216329627,96051.6959796457,11.69,60.26
spearman,Liver,Acetyl-CoA,GIP,12,12,0.5944055944055945,0.04152149441031858,0.7086751301610764,16531.1096033453,290104.242960021,33.18,1104.9
spearman,Liver,L-(-)-Malic acid,GIP,12,12,0.5944055944055945,0.04152149441031858,0.7086751301610764,5844944.35013588,91577183.5639779,33.18,1104.9
spearman,Liver,"PC(16:0/18:4(6Z,9Z,12Z,15Z))",GIP,12,12,0.5944055944055945,0.04152149441031858,0.7086751301610764,299875.384199469,12490992.6014463,33.18,1104.9
spearman,Liver,Pinocembrin 7-rhamnosylglucoside,GIP,12,12,0.5944055944055945,0.04152149441031858,0.7086751301610764,2057.23450128854,47595.2340176817,33.18,1104.9
spearman,Liver,γ-Glutamyl-3-(sulfinosulfanyl)alanylglycine,GIP,12,12,0.5944055944055945,0.04152149441031858,0.7086751301610764,261739.92929248,472653.42984458,33.18,1104.9
spearman,Muscle,L-Serine,GIP,12,12,0.5944055944055945,0.04152149441031858,0.7086751301610764,872072.082997402,5370621.7157357,33.18,1104.9
spearman,Muscle,L-Tyrosine,GIP,12,12,0.5944055944055945,0.04152149441031858,0.7086751301610764,18954.6101261978,6609629.73851889,33.18,1104.9
spearman,Muscle,Tyrosol,GIP,12,12,0.5944055944055945,0.04152149441031858,0.7086751301610764,54299.836418268,2580257.43124611,33.18,1104.9
spearman,Liver,2-Dodecylbenzenesulfonic acid,Leptin,13,13,-0.565934065934066,0.04379259223545466,0.7214019185376067,38919804.8554568,236674818.568476,221.83,7640.21
spearman,Liver,2-methylquinolin-4-ol,Insulin,13,13,-0.565934065934066,0.04379259223545466,0.7214019185376067,189582.073541703,417048.88211665,155.89,2555.98
spearman,Liver,5'-Deoxyadenosine,PYY,13,13,-0.565934065934066,0.04379259223545466,0.7214019185376067,19122.8652041535,427283.797062155,72.52,454.75
spearman,Liver,"5-Ethyl-2-isopropyl-4-methyl-1,3-thiazole",Insulin,13,13,-0.565934065934066,0.04379259223545466,0.7214019185376067,1770766.25864424,3784414.68389013,155.89,2555.98
spearman,Liver,C12-Carnitine,PYY,13,13,-0.565934065934066,0.04379259223545466,0.7214019185376067,275107.785905357,2934300.08824887,72.52,454.75
spearman,Liver,Cer(d18:1/18:0),Glucagon,13,13,-0.565934065934066,0.04379259223545466,0.7214019185376067,562132.659176405,2555959.02336926,88.58,661.43
spearman,Liver,Dibutyl sebacate,PYY,13,13,-0.565934065934066,0.04379259223545466,0.7214019185376067,102786.572773425,376145.701452575,72.52,454.75
spearman,Liver,Dihydroxyacetone phosphate,Insulin,13,13,-0.565934065934066,0.04379259223545466,0.7214019185376067,565484.498318003,2451756.60579747,155.89,2555.98
spearman,Liver,Homocitrulline,GLP-1,13,13,-0.565934065934066,0.04379259223545466,0.7214019185376067,393725.58925547,2327872.11571454,52.35,613.77
spearman,Liver,Methylmalonylcarnitine,C-Peptide 2,13,13,-0.565934065934066,0.04379259223545466,0.7214019185376067,330182.344113829,21112092.8745419,35.4,730.47
spearman,Liver,Salvigenin,GLP-1,13,13,-0.565934065934066,0.04379259223545466,0.7214019185376067,16404.4691622172,368302.062406996,52.35,613.77
spearman,Liver,"dTDP-4-amino-4,6-dideoxy-5-C-methyl-L-mannose",GLP-1,13,13,-0.565934065934066,0.04379259223545466,0.7214019185376067,5644156.5333814,19646691.6713284,52.35,613.77
spearman,Muscle,"(24Z)-3-Acetoxy-15-hydroxy-7-methoxylanosta-8,24-dien-26-oic acid",C-Peptide 2,13,13,-0.565934065934066,0.04379259223545466,0.7214019185376067,4206.32882155171,95649.2548755689,35.4,730.47
spearman,Muscle,3-Methylglutaconic acid,Glucagon,13,13,-0.565934065934066,0.04379259223545466,0.7214019185376067,41597.4445210409,3042167.46586034,88.58,661.43
spearman,Muscle,Betaine,Leptin,13,13,-0.565934065934066,0.04379259223545466,0.7214019185376067,298828742.088013,564377693.461626,221.83,7640.21
spearman,Muscle,Methylmalonylcarnitine,C-Peptide 2,13,13,-0.565934065934066,0.04379259223545466,0.7214019185376067,2263495.67119023,19535643.0536624,35.4,730.47
spearman,Muscle,N-Decanoylglycine,PYY,13,13,-0.565934065934066,0.04379259223545466,0.7214019185376067,20508.8615489985,108019.402835836,72.52,454.75
spearman,Muscle,N-Desmethyldiphenhydramine,PYY,13,13,-0.565934065934066,0.04379259223545466,0.7214019185376067,130910.990439096,416892.068169413,72.52,454.75
spearman,Muscle,"PC(16:0/18:4(6Z,9Z,12Z,15Z))",Leptin,13,13,-0.565934065934066,0.04379259223545466,0.7214019185376067,3992.82621539739,18249060.8910141,221.83,7640.21
spearman,Muscle,Phentermine,Leptin,13,13,-0.565934065934066,0.04379259223545466,0.7214019185376067,86596.1071790005,330579.81326149,221.83,7640.21
spearman,Liver,"(1R,5R)-3,3,5-Trimethylcyclohexyl 5-oxo-L-prolinate",Insulin,13,13,0.565934065934066,0.043792592235454716,0.7214019185376067,73206812.7963176,150066715.32123,155.89,2555.98
spearman,Liver,(±)-Tetrahydropalmatine,Insulin,13,13,0.565934065934066,0.043792592235454716,0.7214019185376067,49769.5616680877,105785.981688226,155.89,2555.98
spearman,Liver,"1-(4,7-Dihydro-5H-thieno[2,3-c]pyran-7-yl)-N-methylmethanamine",PYY,13,13,0.565934065934066,0.043792592235454716,0.7214019185376067,228974.523025396,1235134.74352529,72.52,454.75
spearman,Liver,"1-Octadecanoyl-2-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-sn-glycero-3-phosphoserine",Insulin,13,13,0.565934065934066,0.043792592235454716,0.7214019185376067,3838015.51231701,22085025.5550945,155.89,2555.98
spearman,Liver,2-Hydroxybenzaldehyde,Insulin,13,13,0.565934065934066,0.043792592235454716,0.7214019185376067,38044835.4876123,673074274.550619,155.89,2555.98
spearman,Liver,3-Methylphenylacetic acid,Leptin,13,13,0.565934065934066,0.043792592235454716,0.7214019185376067,549133.594949227,17755916.0097136,221.83,7640.21
spearman,Liver,Behenic acid,PYY,13,13,0.565934065934066,0.043792592235454716,0.7214019185376067,1077588.39829368,4085332.0438324,72.52,454.75
spearman,Liver,Deisopropylhydroxyatrazine,Leptin,13,13,0.565934065934066,0.043792592235454716,0.7214019185376067,290221.159727831,1711400.09715456,221.83,7640.21
spearman,Liver,Formiminoglutamic Acid,PYY,13,13,0.565934065934066,0.043792592235454716,0.7214019185376067,1438241.18054456,24424011.1741369,72.52,454.75
spearman,Liver,Glycerylphosphorylethanolamine,PYY,13,13,0.565934065934066,0.043792592235454716,0.7214019185376067,7000940.2032125,28424311.3879756,72.52,454.75
spearman,Liver,Guvacine,Glucagon,13,13,0.565934065934066,0.043792592235454716,0.7214019185376067,2674186.13916793,6103799.60352698,88.58,661.43
spearman,Liver,L-Arginine,Glucagon,13,13,0.565934065934066,0.043792592235454716,0.7214019185376067,1687726.98992404,6629732.3015176,88.58,661.43
spearman,Liver,LysoPC(P-18:1(9Z)/0:0),Insulin,13,13,0.565934065934066,0.043792592235454716,0.7214019185376067,142248.892680254,1109076.63969309,155.89,2555.98
spearman,Liver,Melilotoside,PYY,13,13,0.565934065934066,0.043792592235454716,0.7214019185376067,89071.6189949975,1186823.78014852,72.52,454.75
spearman,Liver,N-Acetylglutamine,PYY,13,13,0.565934065934066,0.043792592235454716,0.7214019185376067,1019309.99975097,6500481.28750428,72.52,454.75
spearman,Liver,O-Phosphoethanolamine,GLP-1,13,13,0.565934065934066,0.043792592235454716,0.7214019185376067,6990752.44304664,22818010.3036721,52.35,613.77
spearman,Liver,"PC(20:5(5Z,8Z,11Z,14Z,17Z)/16:1(9Z))",Resistin,13,13,0.565934065934066,0.043792592235454716,0.7214019185376067,145637.70389755,8009453.74353312,7458,50393.88
spearman,Liver,Pteroside B,Leptin,13,13,0.565934065934066,0.043792592235454716,0.7214019185376067,37699.932405294,1119722.14240872,221.83,7640.21
spearman,Liver,Quinone,PYY,13,13,0.565934065934066,0.043792592235454716,0.7214019185376067,1154548.17698629,6910794.41274887,72.52,454.75
spearman,Liver,SM(d18:1/16:1(9Z)),C-Peptide 2,13,13,0.565934065934066,0.043792592235454716,0.7214019185376067,368166.930429995,1999653.66176217,35.4,730.47
spearman,Liver,Testosterone cypionate,PYY,13,13,0.565934065934066,0.043792592235454716,0.7214019185376067,70863.8629237252,361381.16684009,72.52,454.75
spearman,Liver,Valerylcarnitine,Leptin,13,13,0.565934065934066,0.043792592235454716,0.7214019185376067,1928290.67841737,12424985.8060532,221.83,7640.21
spearman,Liver,gamma-Glutamyltyrosine,Leptin,13,13,0.565934065934066,0.043792592235454716,0.7214019185376067,10698.7092347834,133221.116713198,221.83,7640.21
spearman,Liver,p-Isopropyl-α-methylstyrene,Leptin,13,13,0.565934065934066,0.043792592235454716,0.7214019185376067,999222.384094135,2435434.16125696,221.83,7640.21
spearman,Muscle,Indole-3-methyl acetate,PYY,13,13,0.565934065934066,0.043792592235454716,0.7214019185376067,8472.34965760253,1287041.64431396,72.52,454.75
spearman,Muscle,N-Vinylmethanimine,Glucagon,13,13,0.565934065934066,0.043792592235454716,0.7214019185376067,286049.162418628,8304912.40569142,88.58,661.43
spearman,Muscle,NAD,PYY,13,13,0.565934065934066,0.043792592235454716,0.7214019185376067,232679.122091238,13118660.4642453,72.52,454.75
spearman,Muscle,Tetracosatetraenoic acid (24:4n-6),GLP-1,13,13,0.565934065934066,0.043792592235454716,0.7214019185376067,50117.3730290727,361950.148068549,52.35,613.77
spearman,Liver,2-Fluoro-6-(4-methoxyphenoxy)benzonitrile,Secretin,12,12,0.5874125874125875,0.044609296463363035,0.7279877999412947,701660.215960115,5903857.43466705,11.69,60.26
spearman,Liver,"5-Methyl-3-[(12Z)-2,8,16,17-tetrahydroxy-12-dotriaconten-1-yl]-2(5H)-furanone",GIP,12,12,0.5874125874125875,0.044609296463363035,0.7279877999412947,2431377.88308704,8640995.22151949,33.18,1104.9
spearman,Liver,Acetyl hexamethyl tetralin,GIP,12,12,0.5874125874125875,0.044609296463363035,0.7279877999412947,1140978.95584074,3547491.55861546,33.18,1104.9
spearman,Liver,Curcumene,Secretin,12,12,0.5874125874125875,0.044609296463363035,0.7279877999412947,154460.246630086,2434532.62370664,11.69,60.26
spearman,Liver,D-Glucuronic acid,Secretin,12,12,-0.5874125874125875,0.044609296463363035,0.7279877999412947,3023012.41583358,5555010.60313141,11.69,60.26
spearman,Liver,Fosfosal,GIP,12,12,-0.5874125874125875,0.044609296463363035,0.7279877999412947,1408622.33463659,3705718.27922829,33.18,1104.9
