"gene.id","age_baseMean","age_log2FoldChange","age_lfcSE","age_stat","age_pvalue","age_padj","id_baseMean","id_log2FoldChange","id_lfcSE","id_stat","id_pvalue","id_padj","age_direction","id_direction","same_direction","direction_class","rescue_fraction","rescue_interpretation","age_nominal","id_nominal","significance_class","limiting_pvalue","limiting_neg_log10_p","shared_effect_size","youth_shift_score"
"Phykpl",360.879856930541,0.182677156787602,0.0982916788542643,1.8585210764225,0.0630950532081355,0.155921036242334,357.560197918831,0.0384374334415968,0.117042941353477,0.328404541077907,0.742605809939924,0.999946780809711,"Higher in young CD","Higher in old ID",TRUE,"Youth-like higher",0.210411822241616,"Weak youth-like shift",FALSE,FALSE,"Neither nominal",0.742605809939924,0.129241657298146,0.0384374334415968,0.00496771760027916
"Pacsin2",1350.27133018576,-0.086565439767347,0.105090390540775,-0.823723647061335,0.410096599964459,0.580732085922933,1426.85600296031,-0.0326225244382035,0.0859904762135826,-0.37937369200254,0.704410383735518,0.999946780809711,"Lower in young CD","Lower in old ID",TRUE,"Youth-like lower",NA,"Age contrast too small",FALSE,FALSE,"Neither nominal",0.704410383735518,0.152174250709021,0.0326225244382035,0.00496430821262036
"Zfp672",520.014324296439,0.16765958265037,0.0873260036878094,1.91992734775489,0.0548670769797142,0.142080802920807,510.122635143544,0.0326999146943327,0.0864168978020517,0.37839722931545,0.705135526140262,0.999946780809711,"Higher in young CD","Higher in old ID",TRUE,"Youth-like higher",0.19503755274474,"Weak youth-like shift",FALSE,FALSE,"Neither nominal",0.705135526140262,0.151727404145812,0.0326999146943327,0.00496147317236059
"Sc5d",1305.35986041322,-0.0373486497338111,0.110997388140551,-0.336482239442592,0.736507242477686,0.841763290291714,1283.50982616707,-0.181570481444316,0.1019180236955,-1.7815345594494,0.0748251643048813,0.999946780809711,"Lower in young CD","Lower in old ID",TRUE,"Youth-like lower",NA,"Age contrast too small",FALSE,FALSE,"Neither nominal",0.736507242477686,0.132822978145683,0.0373486497338111,0.00496075888736475
"Tmed4",1642.04766038395,-0.0275975365974276,0.0629569374082861,-0.438355767188182,0.66112840577432,0.787361894958326,1663.72407858344,-0.0792375649245907,0.0745573404096445,-1.06277349070167,0.287884684043222,0.999946780809711,"Lower in young CD","Lower in old ID",TRUE,"Youth-like lower",NA,"Age contrast too small",FALSE,FALSE,"Neither nominal",0.66112840577432,0.179714182718001,0.0275975365974276,0.00495966873463683
"Pold1",112.355963333434,0.0886687996927128,0.185308134505591,0.478493833685631,0.632298762095375,0.765002806797158,115.051143735991,0.0437805398576648,0.150100346158304,0.291675142517602,0.770535016587912,0.999946780809711,"Higher in young CD","Higher in old ID",TRUE,"Youth-like higher",NA,"Age contrast too small",FALSE,FALSE,"Neither nominal",0.770535016587912,0.113207620196242,0.0437805398576648,0.00495629072819295
"Abca2",649.787075600252,0.35788251694107,0.169944305386583,2.10588119517728,0.0352146735254082,0.1032725914294,603.326721894314,0.0435253516403765,0.148723107883861,0.292660315264294,0.769781806174225,0.999946780809711,"Higher in young CD","Higher in old ID",TRUE,"Youth-like higher",0.121619105656238,"Weak youth-like shift",TRUE,FALSE,"Age contrast only",0.769781806174225,0.113632357688705,0.0435253516403765,0.00494588832612593
"Ccdc66",392.264241232593,-0.0500787585128651,0.108677762520515,-0.460800419068363,0.644941801052283,0.774402261808447,403.483329749914,-0.0375151413389727,0.112270165151743,-0.334150584781519,0.738265930463919,0.999946780809711,"Lower in young CD","Lower in old ID",TRUE,"Youth-like lower",NA,"Age contrast too small",FALSE,FALSE,"Neither nominal",0.738265930463919,0.131787172960339,0.0375151413389727,0.00494401442027075
"Zfp97",201.015019806572,-0.686877118877183,0.166985600063241,-4.11339132606073,3.89888627114444e-05,0.000608448816288641,249.255233554156,-0.0451236277067501,0.159807263252014,-0.282362808726602,0.777665329506945,0.999946780809711,"Lower in young CD","Lower in old ID",TRUE,"Youth-like lower",0.0656938868199778,"Weak youth-like shift",TRUE,FALSE,"Age contrast only",0.777665329506945,0.10920726267463,0.0451236277067501,0.00492782786380325
"Cdc20",11.6338918854823,-1.60890106323358,0.535308559206332,-3.00555826273168,0.00265093804081587,0.0149995607495634,18.3051704122755,-0.0844530462365874,0.5340069729091,-0.158149706878384,0.874338832997704,0.999946780809711,"Lower in young CD","Lower in old ID",TRUE,"Youth-like lower",0.0524911370664726,"Weak youth-like shift",TRUE,FALSE,"Age contrast only",0.874338832997704,0.0583202323721111,0.0844530462365874,0.00492532128105042
"Eml1",2348.45747298276,0.366346758967719,0.118590375098691,3.08917784148034,0.00200711253580536,0.0121140647449283,2120.08127522176,0.0347025165225816,0.0972917301591362,0.356685161892178,0.721327514947063,0.999946780809711,"Higher in young CD","Higher in old ID",TRUE,"Youth-like higher",0.094725872887112,"Weak youth-like shift",TRUE,FALSE,"Age contrast only",0.721327514947063,0.141867501385743,0.0347025165225816,0.00492315931085613
"Alg13",176.864438962873,0.248096797888146,0.127419996691231,1.94707898548564,0.0515252659729781,0.135979174393828,167.396804375108,0.0389285429108458,0.120913340156054,0.32195407769402,0.747487484341327,0.999946780809711,"Higher in young CD","Higher in old ID",TRUE,"Youth-like higher",0.156908687424481,"Weak youth-like shift",FALSE,FALSE,"Neither nominal",0.747487484341327,0.126396074611564,0.0389285429108458,0.00492041501427875
"Hnrnpll",724.976755516539,-0.0680562214564132,0.0790137304610412,-0.861321457160781,0.389061021062364,0.561440131397835,763.490654166902,-0.0306577308633705,0.0771878482342087,-0.397183385270007,0.691232233318352,0.999946780809711,"Lower in young CD","Lower in old ID",TRUE,"Youth-like lower",NA,"Age contrast too small",FALSE,FALSE,"Neither nominal",0.691232233318352,0.160376018176883,0.0306577308633705,0.0049167648022059
"Zfp513",106.21866725261,0.0420464118665162,0.140272893669279,0.299747233885749,0.764369966762641,0.859894370137687,110.22514951625,0.0518539314600473,0.142715464715486,0.363337859449373,0.716352515206447,0.999946780809711,"Higher in young CD","Higher in old ID",TRUE,"Youth-like higher",NA,"Age contrast too small",FALSE,FALSE,"Neither nominal",0.764369966762641,0.116696385360484,0.0420464118665162,0.00490666428220059
"Zfp874a",284.315675645605,-0.244337119448605,0.108068959319895,-2.26093709966562,0.0237631523625018,0.0767480678905303,312.035082957091,-0.0392998278364352,0.123485566847304,-0.318254423085991,0.75029195339684,0.999946780809711,"Lower in young CD","Lower in old ID",TRUE,"Youth-like lower",0.160842642023132,"Weak youth-like shift",TRUE,FALSE,"Age contrast only",0.75029195339684,0.124769711172239,0.0392998278364352,0.00490342816827073
"Copg1",1405.28690386435,-0.0845274753713333,0.0778129203885979,-1.08629100346322,0.277350266029654,0.44602635919344,1482.94117392987,-0.032570858912324,0.0866973999968855,-0.375684379387318,0.707151552078944,0.999946780809711,"Lower in young CD","Lower in old ID",TRUE,"Youth-like lower",NA,"Age contrast too small",FALSE,FALSE,"Neither nominal",0.707151552078944,0.150487501085368,0.032570858912324,0.00490150716591973
"Jak1",4580.21182505991,0.0725976218404463,0.0937936692411131,0.77401409314547,0.438922457171841,0.608556916842753,4646.41830519196,0.0274420249512183,0.0629366444584328,0.436026184544088,0.662817731750284,0.999946780809711,"Higher in young CD","Higher in old ID",TRUE,"Youth-like higher",NA,"Age contrast too small",FALSE,FALSE,"Neither nominal",0.662817731750284,0.178605881818338,0.0274420249512183,0.00490130706529318
"Lrrc47",627.783272965317,-0.0323306143827085,0.085601454846789,-0.377687674123931,0.705662625392177,0.820484944369907,641.719574038565,-0.0646623719193964,0.0991432259387911,-0.652211699862556,0.514264613343258,0.999946780809711,"Lower in young CD","Lower in old ID",TRUE,"Youth-like lower",NA,"Age contrast too small",FALSE,FALSE,"Neither nominal",0.705662625392177,0.151402883863552,0.0323306143827085,0.0048949482546225
"Tinf2",338.418175941076,0.0372021366034688,0.0868196540049515,0.428499019373506,0.66828784734522,0.792462655702837,351.51714954908,0.0366803642301416,0.108578983617905,0.337821952351494,0.73549736586563,0.999946780809711,"Higher in young CD","Higher in old ID",TRUE,"Youth-like higher",NA,"Age contrast too small",FALSE,FALSE,"Neither nominal",0.73549736586563,0.133418878330156,0.0366803642301416,0.00489385305232707
"Eme2",190.226297466052,0.0876927438268383,0.103201239016221,0.849725688012865,0.395477613197785,0.567499611551215,191.845479616431,0.0414481678464219,0.136851261696844,0.302870191567827,0.761988788733393,0.999946780809711,"Higher in young CD","Higher in old ID",TRUE,"Youth-like higher",NA,"Age contrast too small",FALSE,FALSE,"Neither nominal",0.761988788733393,0.118051418459667,0.0414481678464219,0.00489301500682445
"Mtmr14",559.479023994085,0.303408413364073,0.109448917026783,2.77214632731201,0.00556879972983639,0.0261989134517446,524.305608553483,0.0395310869795937,0.125182662422314,0.315787236144828,0.752164006841992,0.999946780809711,"Higher in young CD","Higher in old ID",TRUE,"Youth-like higher",0.130290015828133,"Weak youth-like shift",TRUE,FALSE,"Age contrast only",0.752164006841992,0.123687452625813,0.0395310869795937,0.00488949944803539
"Tnk2",883.667112607509,0.951115929781842,0.16186664148156,5.87592305045875,4.20493630921974e-09,3.16721809862301e-07,637.358150353923,0.0367254921460977,0.109241129454706,0.336187407887658,0.736729547915077,0.999946780809711,"Higher in young CD","Higher in old ID",TRUE,"Youth-like higher",0.0386130554605698,"Weak youth-like shift",TRUE,FALSE,"Age contrast only",0.736729547915077,0.132691911604149,0.0367254921460977,0.00487317575746885
"Nxf1",1288.5837102837,0.17579097381121,0.0771314186641516,2.27910982133812,0.0226605378410321,0.0742097427123241,1260.36952555509,0.0302704822300016,0.0759866887883637,0.398365591561835,0.69036071748125,0.999946780809711,"Higher in young CD","Higher in old ID",TRUE,"Youth-like higher",0.172195884542459,"Weak youth-like shift",TRUE,FALSE,"Age contrast only",0.69036071748125,0.160923928571082,0.0302704822300016,0.00487124492019299
"Ndufaf4",1572.09507443597,0.1229746133273,0.0797490992292055,1.54201883802927,0.123069015926797,0.254855923990363,1561.84764500572,0.0290600481889182,0.0704885884056128,0.412265997180959,0.680144468466058,0.999946780809711,"Higher in young CD","Higher in old ID",TRUE,"Youth-like higher",0.236309327613612,"Weak youth-like shift",FALSE,FALSE,"Neither nominal",0.680144468466058,0.167398829655978,0.0290600481889182,0.00486461805657123
"Tpr",2934.85914844546,0.0707624679142149,0.0817561935811017,0.865530363079085,0.386747758146853,0.559376619332026,2962.97626802863,0.030218598359048,0.0758430838836,0.398435780979396,0.690308987131428,0.999946780809711,"Higher in young CD","Higher in old ID",TRUE,"Youth-like higher",NA,"Age contrast too small",FALSE,FALSE,"Neither nominal",0.690308987131428,0.160956472495831,0.030218598359048,0.00486387899564068
"Plod3",494.63540622377,0.204768339177477,0.151568793367748,1.35099273819942,0.176697758904853,0.326951920093864,486.214171737471,0.0379190528787738,0.116288307775849,0.32607794888429,0.744365380270475,0.999946780809711,"Higher in young CD","Higher in old ID",TRUE,"Youth-like higher",0.185180253114758,"Weak youth-like shift",FALSE,FALSE,"Neither nominal",0.744365380270475,0.128213833697004,0.0379190528787738,0.00486174713974699
"Zfp318",501.848854607679,0.0540412096593086,0.101662223771782,0.531576112092766,0.595019613158052,0.737988284386484,523.171988212695,0.039129873990609,0.123447304245759,0.316976334393735,0.751261559445445,0.999946780809711,"Higher in young CD","Higher in old ID",TRUE,"Youth-like higher",NA,"Age contrast too small",FALSE,FALSE,"Neither nominal",0.751261559445445,0.124208832573566,0.039129873990609,0.00486027596712428
"Dnm1",147.936492374627,0.44637309898225,0.209658250392967,2.12905095862244,0.033250044566269,0.0988462359911055,131.799785576801,0.0546374771929508,0.2334390221867,0.234054600988059,0.814942590199683,0.999946780809711,"Higher in young CD","Higher in old ID",TRUE,"Youth-like higher",0.122403158518124,"Weak youth-like shift",TRUE,FALSE,"Age contrast only",0.814942590199683,0.088872984680485,0.0546374771929508,0.00485579567354947
"Ints7",291.62969347817,0.291202133251987,0.113431879150001,2.56719835229835,0.0102523947648041,0.0413582984772052,269.056957339862,0.039743425012355,0.12731498384471,0.312166123830572,0.754914275841361,0.999946780809711,"Higher in young CD","Higher in old ID",TRUE,"Youth-like higher",0.136480542118706,"Weak youth-like shift",TRUE,FALSE,"Age contrast only",0.754914275841361,0.122102361804956,0.039743425012355,0.00485276606022672
"Axin2",132.134097493395,0.421021007655682,0.147393929785282,2.8564338319021,0.00428429293132336,0.0215668673172015,118.183596083308,0.0437460378739155,0.152813499391877,0.286270768276385,0.774670745195224,0.999946780809711,"Higher in young CD","Higher in old ID",TRUE,"Youth-like higher",0.103904643897702,"Weak youth-like shift",TRUE,FALSE,"Age contrast only",0.774670745195224,0.110882844498206,0.0437460378739155,0.004850685114986
"Abhd17c",233.158503360754,-0.134558355261954,0.171602524088485,-0.784128065578864,0.432964968813778,0.602948612809858,252.034998797197,-0.0413361642541026,0.137223308875774,-0.30123281964818,0.763236964948869,0.999946780809711,"Lower in young CD","Lower in old ID",TRUE,"Youth-like lower",0.307198792476548,"Partial/full youth-like shift",FALSE,FALSE,"Neither nominal",0.763236964948869,0.117340604126082,0.0413361642541026,0.00485041048583138
"Ogfr",500.085068365557,-0.0334012561030102,0.0918954097575406,-0.363470342981624,0.716253563122826,0.827520062011448,513.946413015555,-0.0733572619018024,0.0729998026577422,-1.00489671521081,0.314946586315547,0.999946780809711,"Lower in young CD","Lower in old ID",TRUE,"Youth-like lower",NA,"Age contrast too small",FALSE,FALSE,"Neither nominal",0.716253563122826,0.144933204548836,0.0334012561030102,0.00484095108296564
"Mtpn",1238.68029701759,-0.162220231097401,0.0937549479202898,-1.73025781247641,0.0835842233686152,0.191811201749264,1331.40517727315,-0.0300505762665016,0.0754470523703383,-0.398300202889249,0.690408910932234,0.999946780809711,"Lower in young CD","Lower in old ID",TRUE,"Youth-like lower",0.185245552069634,"Weak youth-like shift",FALSE,FALSE,"Neither nominal",0.690408910932234,0.160893611928242,0.0300505762665016,0.00483494575604254
"Utp14a",429.481922600169,-0.299964943185534,0.128974054790979,-2.3257774105937,0.0200304283303786,0.0675597928812839,483.90231230065,-0.0387067340872909,0.121636687217732,-0.31821595089979,0.750321134092235,0.999946780809711,"Lower in young CD","Lower in old ID",TRUE,"Youth-like lower",0.12903752577297,"Weak youth-like shift",TRUE,FALSE,"Age contrast only",0.750321134092235,0.124752820722468,0.0387067340872909,0.00482877425834405
"Brat1",153.366777748165,0.342851530546697,0.149247059478075,2.29720794329662,0.0216069102161373,0.0716493296318138,143.505909675921,0.0428563671695218,0.147619082637479,0.290317257117549,0.771573537831013,0.999946780809711,"Higher in young CD","Higher in old ID",TRUE,"Youth-like higher",0.124999783729082,"Weak youth-like shift",TRUE,FALSE,"Age contrast only",0.771573537831013,0.112622675495547,0.0428563671695218,0.00482659873265108
"Pstk",441.294235517435,-0.061823814290209,0.105484257373944,-0.586095175046283,0.557811558509713,0.708617845691641,460.883020499689,-0.0374573701902363,0.114391468874158,-0.327448983380423,0.743328323204551,0.999946780809711,"Lower in young CD","Lower in old ID",TRUE,"Youth-like lower",NA,"Age contrast too small",FALSE,FALSE,"Neither nominal",0.743328323204551,0.128819318862466,0.0374573701902363,0.00482523291428547
"Fzd1",121.619441145568,-0.075373749344574,0.162229273920639,-0.464612505024501,0.642208975510768,0.7719999271611,125.174272997012,-0.0440614893475146,0.155723603495664,-0.282946761816628,0.777217647835622,0.999946780809711,"Lower in young CD","Lower in old ID",TRUE,"Youth-like lower",NA,"Age contrast too small",FALSE,FALSE,"Neither nominal",0.777217647835622,0.109457346684437,0.0440614893475146,0.00482285371494352
"Dph5",168.014831043924,-0.23395628567774,0.120581895631886,-1.94022729906292,0.052352072238808,0.137546474899719,187.740816286426,-0.0405961685797313,0.133383565303742,-0.30435660110963,0.760856227637163,0.999946780809711,"Lower in young CD","Lower in old ID",TRUE,"Youth-like lower",0.173520315823658,"Weak youth-like shift",FALSE,FALSE,"Neither nominal",0.760856227637163,0.118697400315875,0.0405961685797313,0.00481865967319911
"Fam89b",172.402311889401,-0.0493118833191413,0.193400248974253,-0.254973215291496,0.798743786753073,0.882227631590275,178.651612544218,-0.0877668524448998,0.161326640376215,-0.544031985295342,0.586419462598384,0.999946780809711,"Lower in young CD","Lower in old ID",TRUE,"Youth-like lower",NA,"Age contrast too small",FALSE,FALSE,"Neither nominal",0.798743786753073,0.0975925070987705,0.0493118833191413,0.00481247032287704
"Mtfp1",789.31737677844,0.281855254126826,0.143236992384805,1.96775462423579,0.0490962774124454,0.131044719479286,748.288002189667,0.036844446141053,0.111204710823919,0.331320911390099,0.74040209747605,0.999946780809711,"Higher in young CD","Higher in old ID",TRUE,"Youth-like higher",0.130721161310955,"Weak youth-like shift",TRUE,FALSE,"Age contrast only",0.74040209747605,0.130532359609863,0.036844446141053,0.00480939249331014
"Capn2",1886.67834272097,-0.163625985779726,0.105094403302104,-1.55694290693451,0.119484041168229,0.249199336594773,2041.95759262518,-0.0334937247851904,0.0929457653634848,-0.360357727479093,0.718579634598072,0.999946780809711,"Lower in young CD","Lower in old ID",TRUE,"Youth-like lower",0.204696855609963,"Weak youth-like shift",FALSE,FALSE,"Neither nominal",0.718579634598072,0.143525095379367,0.0334937247851904,0.00480719004440471
"Ss18l1",107.413422045989,0.473391883322925,0.195442615024184,2.42215283122541,0.015428860197849,0.0558492782706461,94.0583787921513,0.0485592444387934,0.188275711992395,0.257915606452493,0.796472040038776,0.999946780809711,"Higher in young CD","Higher in old ID",TRUE,"Youth-like higher",0.102577264523288,"Weak youth-like shift",TRUE,FALSE,"Age contrast only",0.796472040038776,0.0988294653995821,0.0485592444387934,0.00479908416809358
"BC003331",1209.51279766154,-0.129183609898556,0.110388820309369,-1.17025990074461,0.241896393644671,0.406039392765922,1267.37646668314,-0.036007734554619,0.106867752391252,-0.336937324393157,0.736164147947589,0.999946780809711,"Lower in young CD","Lower in old ID",TRUE,"Youth-like lower",0.278732995485223,"Partial/full youth-like shift",FALSE,FALSE,"Neither nominal",0.736164147947589,0.133025337022017,0.036007734554619,0.00478994102452752
"Smim15",637.622086909097,-0.166421776602304,0.113100798031216,-1.47144652822318,0.141170398260113,0.280384580857534,691.298218956034,-0.033780234873451,0.0947887655084564,-0.356373824389952,0.721560629399237,0.999946780809711,"Lower in young CD","Lower in old ID",TRUE,"Youth-like lower",0.202979655446025,"Weak youth-like shift",FALSE,FALSE,"Neither nominal",0.721560629399237,0.141727171282528,0.033780234873451,0.00478757713387363
"Zc3h8",304.041348681678,-0.0375078510404645,0.11571471739412,-0.324140713343438,0.745831504656094,0.847434041656116,310.654215236864,-0.061489358683838,0.123224680445686,-0.499001973155375,0.617777993997451,0.999946780809711,"Lower in young CD","Lower in old ID",TRUE,"Youth-like lower",NA,"Age contrast too small",FALSE,FALSE,"Neither nominal",0.745831504656094,0.12735927556131,0.0375078510404645,0.00477697273637508
"Usp1",602.475844335896,0.0322694732776928,0.0871732810320482,0.370176192700941,0.711251214089435,0.824515247240072,626.517131265821,0.047284535319411,0.0753178864677709,0.627799551168292,0.530135260184716,0.999946780809711,"Higher in young CD","Higher in old ID",TRUE,"Youth-like higher",NA,"Age contrast too small",FALSE,FALSE,"Neither nominal",0.711251214089435,0.147976979265565,0.0322694732776928,0.00477513917812386
"Tbc1d10c",64.337195630383,0.0622889331197101,0.305173116043808,0.20411015861164,0.838267416020973,0.907434096753748,71.6143183832758,0.224478502939619,0.237853251733767,0.943768905000642,0.345287753811898,0.999946780809711,"Higher in young CD","Higher in old ID",TRUE,"Youth-like higher",NA,"Age contrast too small",FALSE,FALSE,"Neither nominal",0.838267416020973,0.0766174148114807,0.0622889331197101,0.0047724170269974
"Slc18a2",48.6350322473517,0.694773507036767,0.261256706887089,2.65935185096335,0.00782911535157149,0.0339445609207783,38.8460485663282,0.0581909580864612,0.268135670170507,0.217020577864399,0.828192308271004,0.999946780809711,"Higher in young CD","Higher in old ID",TRUE,"Youth-like higher",0.083755292188166,"Weak youth-like shift",TRUE,FALSE,"Age contrast only",0.828192308271004,0.0818688072687667,0.0581909580864612,0.00476402433236537
"Trmt13",91.3498897347502,0.0474168997449474,0.181212498101289,0.261664621600457,0.793580018280556,0.878656113348943,97.576637925822,0.185191025179615,0.16728348556499,1.10704905839416,0.268272718425159,0.999946780809711,"Higher in young CD","Higher in old ID",TRUE,"Youth-like higher",NA,"Age contrast too small",FALSE,FALSE,"Neither nominal",0.793580018280556,0.100409275908999,0.0474168997449474,0.00476109656923979
"Caprin2",122.17753415083,0.42241881810224,0.204971521148656,2.06086589851611,0.0393158354519882,0.111364839158798,105.345056799238,0.0465116262859951,0.174687288844188,0.266256500937976,0.790041671442893,0.999946780809711,"Higher in young CD","Higher in old ID",TRUE,"Youth-like higher",0.110107846271985,"Weak youth-like shift",TRUE,FALSE,"Age contrast only",0.790041671442893,0.102350000860946,0.0465116262859951,0.00476046499041559
"Gjc1",108.226379899839,0.0523440093715017,0.219151429021609,0.238848587961251,0.811222992624471,0.889847899150618,115.406696824436,0.0975110924734273,0.209441666110089,0.465576378781157,0.641518754035124,0.999946780809711,"Higher in young CD","Higher in old ID",TRUE,"Youth-like higher",NA,"Age contrast too small",FALSE,FALSE,"Neither nominal",0.811222992624471,0.0908597485575593,0.0523440093715017,0.00475596352998917
"Med31",131.031754629144,-0.20756848514823,0.160396517647352,-1.29409595789723,0.195632277590678,0.350329853720425,146.209356278077,-0.0507692289953878,0.207050482323949,-0.245202176906571,0.806299890905793,0.999946780809711,"Lower in young CD","Lower in old ID",TRUE,"Youth-like lower",0.244590256363495,"Weak youth-like shift",FALSE,FALSE,"Neither nominal",0.806299890905793,0.0935033989616731,0.0507692289953878,0.00474709547373229
"Brd9",416.384513620511,0.238268375484404,0.087779734678627,2.71438933321837,0.00663980808161437,0.0300321804399817,391.45234782715,0.036585005901218,0.111015114338286,0.329549774544535,0.741740178343617,0.999946780809711,"Higher in young CD","Higher in old ID",TRUE,"Youth-like higher",0.153545370118212,"Weak youth-like shift",TRUE,FALSE,"Age contrast only",0.741740178343617,0.129748195627111,0.036585005901218,0.00474683850269023
"Prr33",3064.14957735784,0.484366650662927,0.126230421796496,3.83716257752673,0.000124464077287612,0.00148063108218938,2612.23922753448,0.0311668535780928,0.0822312822428999,0.379014563898325,0.704677048874592,0.999946780809711,"Higher in young CD","Higher in old ID",TRUE,"Youth-like higher",0.0643455810498852,"Weak youth-like shift",TRUE,FALSE,"Age contrast only",0.704677048874592,0.152009873116662,0.0311668535780928,0.00473766945785146
"Cc2d2a",313.142895684619,0.685811577500981,0.125059770887808,5.48387041358188,4.16119637564812e-08,2.33760657009443e-06,249.569608749643,0.0369403498707325,0.113305132527828,0.326025388670365,0.744405146309061,0.999946780809711,"Higher in young CD","Higher in old ID",TRUE,"Youth-like higher",0.0538637011718859,"Weak youth-like shift",TRUE,FALSE,"Age contrast only",0.744405146309061,0.128190633115288,0.0369403498707325,0.00473540683742944
"Ctsl",4024.02668290002,-0.253480756016054,0.12760951025148,-1.98637825281611,0.0469913395238563,0.126917882435179,4524.3931332816,-0.0367411680783658,0.112233684231363,-0.327363111440109,0.743393263505928,0.999946780809711,"Lower in young CD","Lower in old ID",TRUE,"Youth-like lower",0.144946577625162,"Weak youth-like shift",TRUE,FALSE,"Age contrast only",0.743393263505928,0.12878137871979,0.0367411680783658,0.0047315782809075
"Hmbs",361.059840454085,-0.167850301756974,0.102120546478141,-1.64364868330295,0.100248791675068,0.219092955070175,395.643559142361,-0.029177047560662,0.0728323281423509,-0.400605724200323,0.688710430577379,0.999946780809711,"Lower in young CD","Lower in old ID",TRUE,"Youth-like lower",0.173827793308985,"Weak youth-like shift",FALSE,FALSE,"Neither nominal",0.688710430577379,0.161963339538427,0.029177047560662,0.00472561206079633
"Raver2",43.4981787226272,0.129071844272754,0.26680746019442,0.483764000372028,0.628553366546496,0.762538692606287,43.6686034978137,0.052500285131917,0.221711762511031,0.236795217977238,0.812815661569744,0.999946780809711,"Higher in young CD","Higher in old ID",TRUE,"Youth-like higher",0.406752420930576,"Partial/full youth-like shift",FALSE,FALSE,"Neither nominal",0.812815661569744,0.0900079368665186,0.052500285131917,0.00472544234962781
"Kazald1",203.371161205987,0.68182919239111,0.249359378151648,2.73432343890613,0.00625086091643565,0.0286766500029023,162.791440339814,0.0574986546089625,0.264356504612752,0.217504217243266,0.827815420781193,0.999946780809711,"Higher in young CD","Higher in old ID",TRUE,"Youth-like higher",0.084329998261471,"Weak youth-like shift",TRUE,FALSE,"Age contrast only",0.827815420781193,0.0820664876987282,0.0574986546089625,0.00471871263115984
"Klhl4",72.6738952141195,0.0963263027411573,0.21286777717534,0.452517069607078,0.650896527059191,0.779211776901066,75.3583117719105,0.0498422181875765,0.20105652051669,0.24790152569779,0.804210599412668,0.999946780809711,"Higher in young CD","Higher in old ID",TRUE,"Youth-like higher",NA,"Age contrast too small",FALSE,FALSE,"Neither nominal",0.804210599412668,0.0946302072389548,0.0498422181875765,0.00471657943633957
"Cul7",131.020434647301,0.0504045556442002,0.205438541657622,0.24535101951903,0.806184650803586,0.886334822744514,135.981796159408,0.054274460744708,0.187283169696568,0.289798922309156,0.771970072379579,0.999946780809711,"Higher in young CD","Higher in old ID",TRUE,"Youth-like higher",NA,"Age contrast too small",FALSE,FALSE,"Neither nominal",0.806184650803586,0.0935654747698723,0.0504045556442002,0.00471612617941404
"Jarid2",707.157367092121,0.343672828510326,0.114658287131657,2.99736579978474,0.00272323728961668,0.0152689525661265,652.203130063485,0.0336173405748053,0.0953569349778041,0.352542167831111,0.724431700335091,0.999946780809711,"Higher in young CD","Higher in old ID",TRUE,"Youth-like higher",0.0978178598538675,"Weak youth-like shift",TRUE,FALSE,"Age contrast only",0.724431700335091,0.140002553692905,0.0336173405748053,0.00470651352883686
"Nkx2-2os",38.4822458851635,-4.45810166571831,0.421728082664785,-10.5710334430394,4.0599576936881e-26,6.65968393687971e-23,78.5991933061535,-0.0561743544740576,0.253480029664894,-0.221612544973745,0.824615515837987,0.999946780809711,"Lower in young CD","Lower in old ID",TRUE,"Youth-like lower",0.0126005099672859,"Weak youth-like shift",TRUE,FALSE,"Age contrast only",0.824615515837987,0.0837484978399906,0.0561743544740576,0.00470451780433348
"Mfsd7b",531.950710943522,0.766958174359631,0.210030284973365,3.65165516228716,0.000260555598941105,0.00262170266837931,405.500963173386,0.0461321576435463,0.173855340188836,0.265347947284444,0.790741431252889,0.999946780809711,"Higher in young CD","Higher in old ID",TRUE,"Youth-like higher",0.0601495090420859,"Weak youth-like shift",TRUE,FALSE,"Age contrast only",0.790741431252889,0.101965505551664,0.0461321576435463,0.00470388877631327
"Cetn3",544.421524294477,-0.379383925801946,0.143736644372085,-2.6394377540904,0.00830436718563593,0.0354430103386942,635.058064386312,-0.0416751032811119,0.143306626846335,-0.290810719631266,0.771196086431142,0.999946780809711,"Lower in young CD","Lower in old ID",TRUE,"Youth-like lower",0.109849417560374,"Weak youth-like shift",TRUE,FALSE,"Age contrast only",0.771196086431142,0.112835183002622,0.0416751032811119,0.00470241790537744
"Prkx",282.604925597107,-0.246364369958036,0.150076428820843,-1.64159269975792,0.100674441585321,0.219892999130655,315.146118749868,-0.0403916396974853,0.135039505341913,-0.29910980194437,0.764856267593522,0.999946780809711,"Lower in young CD","Lower in old ID",TRUE,"Youth-like lower",0.163950816850526,"Weak youth-like shift",FALSE,FALSE,"Neither nominal",0.764856267593522,0.116420170148148,0.0403916396974853,0.00470240156614394
"Eif4g3",5055.5401449771,0.483059846259952,0.171252287765943,2.82074974040737,0.00479115637877261,0.0234211396092119,4422.10762011673,0.0387605182589941,0.124919295284173,0.310284477436569,0.756344634260095,0.999946780809711,"Higher in young CD","Higher in old ID",TRUE,"Youth-like higher",0.0802395780959522,"Weak youth-like shift",TRUE,FALSE,"Age contrast only",0.756344634260095,0.121280269773289,0.0387605182589941,0.00470088611100331
