tissue,name,PC1,pc1_variance_explained,variance_explained,abs_variance_explained,rank
Liver,"1-(1,2,3,4,5-Pentahydroxypent-1-yl)-1,2,3,4-tetrahydro-beta-carboline-3-carboxylate",0.008249794373015963,0.20931212974484736,1.4245596675946534e-5,0.001726782030173029,1100
Liver,Lomefloxacin,-0.008201599725773577,0.20931212974484736,1.40796395486412e-5,0.0017166943059164234,1101
Liver,DL-TYROSINE,-0.008182151948224152,0.20931212974484736,1.4012946935884813e-5,0.0017126236501787493,1102
Liver,3-Methyl-2-oxovaleric acid,-0.00816640476493548,0.20931212974484736,1.3959060842757386e-5,0.0017093275737071149,1103
Liver,MG(18:1(9Z)/0:0/0:0),-0.00812888340758414,0.20931212974484736,1.383108294186464e-5,0.0017014738984889885,1104
Liver,sphingosine d20:1,0.008095593357263965,0.20931212974484736,1.3718030603914183e-5,0.0016945058871571594,1105
Liver,NP-008993,0.00809374071916833,0.20931212974484736,1.3711752710009837e-5,0.0016941181075317156,1106
Liver,D-PANTOTHENIC ACID,-0.008061039982046362,0.20931212974484736,1.3601178713691719e-5,0.00168727344660049,1107
Liver,3-Oxocholic acid,0.008054883404869604,0.20931212974484736,1.3580410988957418e-5,0.0016859848003196844,1108
Liver,Allantoic acid,-0.008049837598121891,0.20931212974484736,1.3563402011114944e-5,0.0016849286517630398,1109
Liver,Guvacine,0.008043887614621386,0.20931212974484736,1.3543358825891486e-5,0.0016836832480446025,1110
Liver,N-Glycolylneuraminic acid,0.00804314682205777,0.20931212974484736,1.3540864420697188e-5,0.0016835281911754126,1111
Liver,Cinnamoylglycine,-0.007986663333997512,0.20931212974484736,1.3351349117884834e-5,0.0016717055119941024,1112
Liver,2-Butylfuran,0.007972712585253608,0.20931212974484736,1.3304746767777944e-5,0.0016687854510629805,1113
Liver,Caftaric acid,0.007970311283598626,0.20931212974484736,1.3296733460193042e-5,0.0016682828294994165,1114
Liver,"1,2-Dioleoyl-sn-glycerol",0.00794055441464286,0.20931212974484736,1.3197633052989084e-5,0.001662054355883747,1115
Liver,Intepirdine,-0.007925485545217313,0.20931212974484736,1.3147590021533279e-5,0.0016589002587314387,1116
Liver,Vanylglycol,0.007841063554030093,0.20931212974484736,1.286898647823099e-5,0.0016412297119587408,1117
Liver,S-Adenosylhomocysteine,-0.0077744333572626065,0.20931212974484736,1.2651204819532372e-5,0.00162728320356802,1118
Liver,Cervonyl carnitine,-0.0077718567397342935,0.20931212974484736,1.26428204362951e-5,0.001626743886265631,1119
Liver,1-Pentanesulfenothioic acid,-0.007704411763756283,0.20931212974484736,1.2424341155835493e-5,0.0016126268347030834,1120
Liver,4-Hydroxyproline,-0.007691140216308835,0.20931212974484736,1.2381573915708644e-5,0.0016098489388418483,1121
Liver,D-(+)-Galactosamine,-0.007602929394521446,0.20931212974484736,1.2099190408896933e-5,0.0015913853438669868,1122
Liver,L-Ergothioneine,-0.007534941192875041,0.20931212974484736,1.1883767077044847e-5,0.0015771545885828555,1123
Liver,"2,5-Dimethylpyrazine",0.007519246240081539,0.20931212974484736,1.183431190359305e-5,0.0015738694445874028,1124
Liver,Valine-C13N15,-0.007440743530132771,0.20931212974484736,1.1588495793309106e-5,0.001557437875177284,1125
Liver,Morphine D3,-0.007440541210956907,0.20931212974484736,1.158786560278216e-5,0.0015573955273196958,1126
Liver,Tepilamide fumarate,0.00743506844952299,0.20931212974484736,1.157082536355586e-5,0.0015562500119683774,1127
Liver,Guanosine,0.0074194666608212055,0.20931212974484736,1.1522315745729847e-5,0.0015529843683473776,1128
Liver,11Z-Eicosenoic acid,-0.007389929082797853,0.20931212974484736,1.1430755570074742e-5,0.0015468017949838051,1129
Liver,"1-(4,5-dihydro-1H-imidazol-2-yl)-3,5-dimethyl-1H-pyrazole hydrobromide",0.007372836131859505,0.20931212974484736,1.1377937910198459e-5,0.0015432240330192752,1130
Liver,Tetracosahexaenoic acid,0.007356271467115616,0.20931212974484736,1.1326869365496477e-5,0.0015397568477632225,1131
Liver,Palmitic acid,0.007326359664868416,0.20931212974484736,1.1234942835711754e-5,0.0015334959447303542,1132
Liver,"LysoPE(0:0/20:2(11Z,14Z))",-0.00730562603991314,0.20931212974484736,1.1171442955903728e-5,0.0015291561455336345,1133
Liver,Nonoxynol-9,0.007285809059885192,0.20931212974484736,1.1110918641843498e-5,0.0015250082112388738,1134
Liver,Shikimic acid,-0.007280580838497263,0.20931212974484736,1.1094978202150279e-5,0.0015239138810853887,1135
Liver,Cyclo(L-His-L-Pro),0.00724459327990316,0.20931212974484736,1.0985565403029096e-5,0.0015163812485517395,1136
Liver,"LysoPE(20:4(5Z,8Z,11Z,14Z)/0:0)",0.007101136066919441,0.20931212974484736,1.0554801385313508e-5,0.0014863539137748571,1137
Liver,N-Methyl-D-aspartic acid,0.0070649589883598415,0.20931212974484736,1.0447531444442727e-5,0.0014787816124136007,1138
Liver,Mevalonic acid,0.007063520981980851,0.20931212974484736,1.044327888248783e-5,0.0014784806202358274,1139
Liver,D-Tartaric acid,0.007057230583467122,0.20931212974484736,1.0424686700191023e-5,0.001477163963525975,1140
Liver,"7,8-dihydroxanthopterin",-0.007046593038319424,0.20931212974484736,1.0393283588695338e-5,0.0014749373962958535,1141
Liver,"1,5-Naphthalenediamine",0.0070270354151490385,0.20931212974484736,1.0335671111122263e-5,0.001470843748537313,1142
Liver,"PE(20:0/22:5(7Z,10Z,13Z,16Z,19Z))",0.006996233995270407,0.20931212974484736,1.0245261539539718e-5,0.0014643966377433514,1143
Liver,2-Dodecylbenzenesulfonic acid,0.006931477467718263,0.20931212974484736,1.0056480788231322e-5,0.0014508423110465311,1144
Liver,"Erythrose, 4-phosphate",0.006897466872973796,0.20931212974484736,9.958034884115923e-6,0.001443723481026678,1145
Liver,Oxoadipic acid,-0.0068510695294535994,0.20931212974484736,9.824515604565614e-6,0.0014340119542399622,1146
Liver,"4-(1H-1,2,4-triazol-1-yl)aniline",0.006839027259529724,0.20931212974484736,9.79000844017483e-6,0.0014314913610752335,1147
Liver,Guanidinoethyl sulfonate,0.006793568001133204,0.20931212974484736,9.660291921586082e-6,0.0014219761868836365,1148
Liver,val-arg,-0.00673796984196428,0.20931212974484736,9.502820421140368e-6,0.001410338817778096,1149
Liver,18-Oxocortisol,0.006703444295302186,0.20931212974484736,9.40568448667289e-6,0.001403112202075648,1150
Liver,L-Serine,-0.006700586526461869,0.20931212974484736,9.397666655431018e-6,0.0014025140363933628,1151
Liver,riboprine,0.006691806279639755,0.20931212974484736,9.373053953053386e-6,0.0014006762242313407,1152
Liver,N-acetyl-9-O-acetylneuraminic acid,-0.006671859967023918,0.20931212974484736,9.317260577327588e-6,0.0013965012190571633,1153
Liver,Trimethylaminoacetone,-0.0066668367394452244,0.20931212974484736,9.303235971987404e-6,0.001395449796594474,1154
Liver,(±)-Tartaric acid,-0.006644653999592026,0.20931212974484736,9.241429169401218e-6,0.0013908066800722252,1155
Liver,N-Acetyl-L-alanine,-0.00658461543099122,0.20931212974484736,9.075179577580825e-6,0.0013782398794115584,1156
Liver,Bellendine,-0.006562438342982151,0.20931212974484736,9.014151827942453e-6,0.001373597945888841,1157
Liver,DL-Lysine,-0.006540591855216388,0.20931212974484736,8.954235144699227e-6,0.0013690252110071445,1158
Liver,5-Hydroxy-L-tryptophan,0.006504803248647401,0.20931212974484736,8.85651222745436e-6,0.0013615342215455896,1159
Liver,Decanoylcarnitine,0.006474565932224386,0.20931212974484736,8.77436531839648e-6,0.0013552051844473193,1160
Liver,Citrusin E,-0.006442982223663713,0.20931212974484736,8.688969302489578e-6,0.0013485943311432444,1161
Liver,3-Indoleacetonitrile,-0.006415220850184973,0.20931212974484736,8.614252956265898e-6,0.001342783538935767,1162
Liver,"N~6~,N~6~-Dimethyllysine",-0.006401652750279207,0.20931212974484736,8.577853446817733e-6,0.0013399435710479003,1163
Liver,heptaminol,-0.006313022448098646,0.20931212974484736,8.34197845555338e-6,0.0013213921737385576,1164
Liver,Artabsinolide A,-0.006287014173787126,0.20931212974484736,8.273385780371558e-6,0.0013159483264514253,1165
Liver,H-Met(O)-OH,0.00627642255879284,0.20931212974484736,8.245533225437109e-6,0.001313731372959534,1166
Liver,Indole,-0.006261240822131507,0.20931212974484736,8.20569202127413e-6,0.0013105536513257248,1167
Liver,"2-(2-pyridin-3-yl-1,3-thiazol-4-yl)-n'-[4-(trifluoromethyl)benzoyl]acetohydrazide",0.0062134784220978494,0.20931212974484736,8.080979138391857e-6,0.0013005564016529546,1168
Liver,Gluconic acid,-0.006198620165054463,0.20931212974484736,8.042377345140388e-6,0.001297446388226907,1169
Liver,Palmitoylcarnitine,0.006181629708970035,0.20931212974484736,7.998349356682462e-6,0.001293890079678539,1170
Liver,"1-α,24R,25-Trihydroxyvitamin D2",0.006148064675297285,0.20931212974484736,7.911726241945382e-6,0.0012868645109955382,1171
Liver,LysoPE(20:1(11Z)/0:0),0.006148064675297285,0.20931212974484736,7.911726241945382e-6,0.0012868645109955382,1172
Liver,"2-oxa-4-azatetracyclo[6.3.1.1~6,10~.0~1,5~]tridecan-3-one",-0.006126250257253049,0.20931212974484736,7.85568144624634e-6,0.0012822984886955548,1173
Liver,sulfadimidine,-0.006097569932191243,0.20931212974484736,7.782300143286546e-6,0.0012762953487750936,1174
Liver,Glycyl-L-asparaginyl-D-leucine,-0.006057142964895197,0.20931212974484736,7.679448729756637e-6,0.001267833494151233,1175
Liver,Tripropylamine,-0.005986224629158849,0.20931212974484736,7.50067616355501e-6,0.0012529894262602978,1176
Liver,piroximone,0.005969659498670965,0.20931212974484736,7.459221732854187e-6,0.0012495221435183776,1177
Liver,pyrazinamide,-0.005964513632435666,0.20931212974484736,7.446367527809499e-6,0.001248445051297285,1178
Liver,Benzimidazole,0.0059163436734009115,0.20931212974484736,7.3265781101971764e-6,0.0012383624945819984,1179
Liver,Annoglabasin F,0.005913711392522857,0.20931212974484736,7.320060124671367e-6,0.0012378115262653264,1180
Liver,4-Trimethylammoniobutanoic acid,-0.005891089568980056,0.20931212974484736,7.26416413165214e-6,0.0012330765042008706,1181
Liver,irgafos 168,0.005881098656416109,0.20931212974484736,7.239545905763933e-6,0.0012309852850140163,1182
Liver,Tetracosatetraenoic acid (24:4n-6),0.0058314819051980705,0.20931212974484736,7.117906213690891e-6,0.0012205998971455481,1183
Liver,Cyclocalopin F,-0.0058262533656408474,0.20931212974484736,7.105148026096055e-6,0.0012195055003953706,1184
Liver,"PG(18:1(9Z)/18:2(9Z,12Z))",0.005693903207307543,0.20931212974484736,6.786010963367375e-6,0.001191803006882559,1185
Liver,15-Keto-prostaglandin E2,-0.0056917863377293956,0.20931212974484736,6.780966118266837e-6,0.0011913599204027648,1186
Liver,Netilmicin,0.005684003886479796,0.20931212974484736,6.762435394577352e-6,0.0011897309589570756,1187
Liver,1-oleoyl-2-arachidonoyl-sn-glycero-3-phospho-L-serine,-0.005679117910416058,0.20931212974484736,6.750814397460525e-6,0.0011887082649012922,1188
Liver,2-Hexenoylcarnitine,-0.0056749288906952165,0.20931212974484736,6.740859025717966e-6,0.00118783145226198,1189
Liver,Citronellyl propionate,-0.0056455597945794245,0.20931212974484736,6.6712684944174494e-6,0.0011816841442053023,1190
Liver,Acetyl-L-methionine,0.0056295703643518425,0.20931212974484736,6.633533095200216e-6,0.0011783373625109605,1191
Liver,Canrenone,0.005595626297993878,0.20931212974484736,6.553779141310667e-6,0.0011712324576893746,1192
Liver,2S-Amino-tridecanoic acid,-0.005582541077621439,0.20931212974484736,6.523163310727385e-6,0.0011684935623450386,1193
Liver,3-hydroxy-3-methyloxindole,-0.005576158834941049,0.20931212974484736,6.508256617672176e-6,0.0011671576815370577,1194
Liver,Demethylated antipyrine,-0.005574328000155949,0.20931212974484736,6.503983573511119e-6,0.0011667744656089776,1195
Liver,"PC(16:0/18:4(6Z,9Z,12Z,15Z))",-0.0055068975779747715,0.20931212974484736,6.347583097233106e-6,0.0011526604603326412,1196
Liver,N-Undecanoylglycine,0.005503030391078536,0.20931212974484736,6.338671120668142e-6,0.0011518510112072686,1197
Liver,Tiotidine,-0.005394410109875482,0.20931212974484736,6.090911900193364e-6,0.001129115468815173,1198
Liver,5′-Deoxy-5-fluorocytidine,-0.005370852125372858,0.20931212974484736,6.037828694521131e-6,0.0011241844969064327,1199
Liver,Kynurenic acid,0.005345188043814228,0.20931212974484736,5.980264231694935e-6,0.0011188126933374507,1200
Liver,Thiodiacetic acid,-0.005330740247632958,0.20931212974484736,5.947979167744043e-6,0.0011157885943486295,1201
Liver,"6,7-Dihydroxy-3-isocyano-2H-chromen-2-one",-0.005321419369928722,0.20931212974484736,5.927197094459165e-6,0.0011138376215852647,1202
Liver,1-O-{[1-Methyl-5-(4-methylbenzoyl)-1H-pyrrol-2-yl]acetyl}-β-D-glucopyranuronic acid,0.005288409960374968,0.20931212974484736,5.853890920921641e-6,0.0011069283517699483,1203
Liver,Bethanidine,0.005256118688137753,0.20931212974484736,5.782620926668237e-6,0.0011001693968058063,1204
Liver,5-Methoxytryptamine,-0.005234456511863471,0.20931212974484736,5.735055019549844e-6,0.001095635240554928,1205
Liver,nicotine imine,-0.00520989734671404,0.20931212974484736,5.6813654930709615e-6,0.0010904947093927453,1206
Liver,desciclovir,0.005208708404268314,0.20931212974484736,5.678772718057596e-6,0.0010902458493172863,1207
Liver,IMINOCTADINE,0.005087717874605952,0.20931212974484736,5.418017931719699e-6,0.0010649210638747002,1208
Liver,Eplerenone,-0.0050859001854043,0.20931212974484736,5.414147232248894e-6,0.0010645405994766882,1209
Liver,3-Methoxy-4-hydroxyphenylethyleneglycol sulfate,-0.005084234338441257,0.20931212974484736,5.410601089650354e-6,0.0010641919175010245,1210
Liver,"4-nitrobenzene-1,2-diamine",0.0050202391472153034,0.20931212974484736,5.275251972778998e-6,0.0010507969477320915,1211
Liver,3β-hydroxy-5α-cholest-8-ene-4α-carboxylic acid,-0.005020131080299683,0.20931212974484736,5.275024862453273e-6,0.001050774328015828,1212
Liver,5-Dodecenoylcarnitine,-0.005006269975902918,0.20931212974484736,5.245935292321647e-6,0.0010478730307339256,1213
Liver,N~2~-(1-Carboxyethyl)-N~5~-(diaminomethylene)ornithine,-0.0049725304942959065,0.20931212974484736,5.175464177638892e-6,0.0010408109479822748,1214
Liver,Carbamazepine-O-quinone,-0.004968632346560984,0.20931212974484736,5.167352888574311e-6,0.001039995018377818,1215
Liver,"2-(3-thienylcarbonyl)-3-(3,4,5-trimethoxyphenyl)acrylonitrile",-0.004931579533502709,0.20931212974484736,5.090570773495384e-6,0.001032239415163553,1216
Liver,6-Aminonicotinamide,-0.004923142154097049,0.20931212974484736,5.073166883127868e-6,0.0010304733693106889,1217
Liver,2-[2-oxo-2-(pyridin-3-ylamino)ethoxy]acetic acid,0.004870911949021458,0.20931212974484736,4.966094214621323e-6,0.0010195409538493068,1218
Liver,Deisopropylhydroxyatrazine,0.004853022936107628,0.20931212974484736,4.929684035436557e-6,0.00101579656645728,1219
Liver,3β-Fluoroandrost-5-en-17β-ol,-0.004841293684771434,0.20931212974484736,4.905883765154484e-6,0.0010133414918797885,1220
Liver,Pseudouridine,-0.004773942886477467,0.20931212974484736,4.77033451534703e-6,9.992441528488627e-4,1221
Liver,c19:3,-0.004707910601816027,0.20931212974484736,4.6392824225073776e-6,9.854227947144586e-4,1222
Liver,"5,6-Dihydrouridine",-0.004691881062189455,0.20931212974484736,4.6077444569777e-6,9.820676176363916e-4,1223
Liver,irganox 330,-0.004667813060830325,0.20931212974484736,4.560592895428717e-6,9.770298930132102e-4,1224
Liver,Anhydrovitamin A,-0.004665264011784601,0.20931212974484736,4.5556132612330355e-6,9.764963461286255e-4,1225
Liver,Mimosine,-0.004653625695655677,0.20931212974484736,4.532912066295251e-6,9.740603053930366e-4,1226
Liver,Diethanolamine,-0.004516416935572929,0.20931212974484736,4.269553413991616e-6,9.453408476004668e-4,1227
Liver,Toluene,-0.004480326263838765,0.20931212974484736,4.201590078283258e-6,9.377866322358668e-4,1228
Liver,Oleamide,0.004425707597481408,0.20931212974484736,4.099773187598716e-6,9.263542828567852e-4,1229
Liver,Pyrrolidine,0.004356146974604885,0.20931212974484736,3.9719104202283314e-6,9.11794400736122e-4,1230
Liver,PG(16:0/16:1(9Z)),-0.004345287462061553,0.20931212974484736,3.952131818737667e-6,9.095213730376863e-4,1231
Liver,L-Fucose,-0.004288315035873668,0.20931212974484736,3.849175937468163e-6,8.975963531755689e-4,1232
Liver,"1-(1Z-octadecenyl)-2-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-sn-glycero-3-phosphocholine",-0.004247646984493854,0.20931212974484736,3.776515127572232e-6,8.890840367286873e-4,1233
Liver,Tris(hydroxymethyl)aminomethane,-0.004223012473235092,0.20931212974484736,3.7328378491267602e-6,8.839277347118923e-4,1234
Liver,"PC(14:0/20:5(5Z,8Z,11Z,14Z,17Z))",0.004188621520621784,0.20931212974484736,3.672287176781148e-6,8.767292911764468e-4,1235
Liver,"1,28-Octacosanediyl (2E,2′E)bis[3-(3-hydroxy-4-methoxyphenyl)acrylate]",0.004180685802223269,0.20931212974484736,3.6583854048106393e-6,8.750682490573981e-4,1236
Liver,N-methyl-L-glutamic Acid,-0.0041389181527860695,0.20931212974484736,3.5856514697486355e-6,8.663257733992618e-4,1237
Liver,p-Synephrine,0.004133369381453698,0.20931212974484736,3.5760438269993207e-6,8.651643482542159e-4,1238
Liver,S-(Formylmethyl)glutathione,0.004125956088239299,0.20931212974484736,3.5632278961640055e-6,8.63612656063087e-4,1239
Liver,"Adenosine 2',3'-cyclic phosphate",0.004107149490730158,0.20931212974484736,3.5308186961227908e-6,8.596762070851946e-4,1240
Liver,Indoleacetic acid,-0.0040844969925439185,0.20931212974484736,3.4919784742000787e-6,8.549347644457915e-4,1241
Liver,Edaravone,0.004050424099354487,0.20931212974484736,3.4339612758135932e-6,8.478028946057428e-4,1242
Liver,Ophthalmic acid,0.004017344416503419,0.20931212974484736,3.378100217091092e-6,8.408789157369019e-4,1243
Liver,1-oleoyl-2-arachidonoyl-sn-glycero-3-phosphate,-0.004015699386307764,0.20931212974484736,3.375334241101187e-6,8.405345909631546e-4,1244
Liver,Riboflavin,0.004006315199575096,0.20931212974484736,3.359577206633299e-6,8.385703668522165e-4,1245
Liver,L-Valine,0.0039459097813602665,0.20931212974484736,3.2590325603532005e-6,8.259267801175423e-4,1246
Liver,N-Methylpyrrolidone,-0.0038926266380082592,0.20931212974484736,3.171610866985542e-6,8.147739719030337e-4,1247
Liver,Adenosine 5'-monophosphate,-0.003880551435316839,0.20931212974484736,3.151964265179185e-6,8.122464855105919e-4,1248
Liver,Oxalic acid,-0.0038738568535502107,0.20931212974484736,3.1410983449860537e-6,8.108452283432678e-4,1249
Liver,4-Hydroxypropofol,0.003840349028065049,0.20931212974484736,3.086994034466794e-6,8.038316340278499e-4,1250
Liver,"5-Methyl-3-[(12Z)-2,8,16,17-tetrahydroxy-12-dotriaconten-1-yl]-2(5H)-furanone",0.0038028117885185336,0.20931212974484736,3.0269417233380373e-6,7.959746344736264e-4,1251
Liver,Adenine,-0.0037248613874150374,0.20931212974484736,2.9041204752619645e-6,7.796586700041884e-4,1252
Liver,Glyceric acid,0.003703869750464991,0.20931212974484736,2.871480084913966e-6,7.752648657673437e-4,1253
Liver,L-Arginine,0.0037025087011964804,0.20931212974484736,2.8693701252983813e-6,7.74979981646264e-4,1254
Liver,2-Arachidonoyl glycerol,-0.003691435011966689,0.20931212974484736,2.8522320175796386e-6,7.726621241694438e-4,1255
Liver,"3,4-Dihydroxyhydrocinnamic acid",0.003690006002160114,0.20931212974484736,2.850024161504241e-6,7.723630150834034e-4,1256
Liver,"4-(1,1,3,3-Tetramethylbutyl)-phenol",-0.0036707624828017215,0.20931212974484736,2.820375707249822e-6,7.68335113062712e-4,1257
Liver,PG(16:0/18:1(11Z)),0.0036671987629334473,0.20931212974484736,2.8149021033188258e-6,7.675891832672695e-4,1258
Liver,D-Glucuronic acid 1-phosphate,0.0036458255718367816,0.20931212974484736,2.7821860592876437e-6,7.631155151193828e-4,1259
Liver,Myristoylcarnitine,-0.0036439739577953712,0.20931212974484736,2.779360786102929e-6,7.627279498409097e-4,1260
Liver,Calcitriol,-0.00360576375617406,0.20931212974484736,2.7213784084043442e-6,7.547300911615731e-4,1261
Liver,Malondialdehyde,-0.0035463207142064335,0.20931212974484736,2.6323911026655914e-6,7.422879414488168e-4,1262
Liver,2-Aminoisobutyric acid,0.003530328506915974,0.20931212974484736,2.6087029891303248e-6,7.389405784815297e-4,1263
Liver,L-Cystathionine,-0.0034827031344206536,0.20931212974484736,2.5387931052973844e-6,7.289720103346425e-4,1264
Liver,L-(−)-methionine,-0.003470619502312062,0.20931212974484736,2.5212064086525314e-6,7.264427595629399e-4,1265
Liver,Butylphthalide,-0.0034606716833846746,0.20931212974484736,2.506774079926318e-6,7.243605603969324e-4,1266
Liver,FAD,0.0034410922386530797,0.20931212974484736,2.478489165589735e-6,7.202623451209407e-4,1267
Liver,Nitrosoguvacoline,0.003347135225485794,0.20931212974484736,2.3449895591049697e-6,7.005960025904314e-4,1268
Liver,Maleamic Acid,0.0033187426275723513,0.20931212974484736,2.305374812702293e-6,6.946530874521797e-4,1269
Liver,3-Hydroxybutyrylcarnitine,-0.0032475374346619865,0.20931212974484736,2.2075102485754568e-6,6.797489768752185e-4,1270
Liver,2-Phenylbutyric acid,0.00321091714468732,0.20931212974484736,2.1580057364076892e-6,6.720839059887472e-4,1271
Liver,O-Phosphoethanolamine,-0.003167593873763049,0.20931212974484736,2.100164849272781e-6,6.63015819884075e-4,1272
Liver,Erucic acid,-0.0030545643047021837,0.20931212974484736,1.9529581699872956e-6,6.39357360059803e-4,1273
Liver,Mesylate,0.003032098509479954,0.20931212974484736,1.9243364692716396e-6,6.346549966154264e-4,1274
Liver,piminodine,-0.0029627200610140964,0.20931212974484736,1.8372812078590575e-6,6.201332458086446e-4,1275
Liver,Pregabalin,-0.002932970667960811,0.20931212974484736,1.8005692792670663e-6,6.139063369900449e-4,1276
Liver,L-(+)-Alanine,-0.0028883396926699533,0.20931212974484736,1.7461877359982567e-6,6.045645324993258e-4,1277
Liver,Myristic acid,-0.0028823405461038264,0.20931212974484736,1.7389415266131803e-6,6.033088383549184e-4,1278
Liver,3-Hydroxy-1-phenyl-1-eicosanone,0.0028165419766609445,0.20931212974484736,1.6604540163856593e-6,5.895363996506644e-4,1279
Liver,(9Z)-9-Octadecenamide,0.0027935250070503883,0.20931212974484736,1.6334262231619023e-6,5.847186687212066e-4,1280
Liver,Galactosylhydroxylysine,-0.002791393635647127,0.20931212974484736,1.6309346687144053e-6,5.842725468335127e-4,1281
Liver,Hydroxymethyl uracil,-0.0027630257823219946,0.20931212974484736,1.5979539937115937e-6,5.783348110377397e-4,1282
Liver,L-Arabitol,0.0027512471390349147,0.20931212974484736,1.5843590340514101e-06,5.758693981258162e-4,1283
Liver,JH-III,0.002686135382404495,0.20931212974484736,1.5102546851728286e-6,5.622407176740748e-4,1284
Liver,Phenelzine,0.0026860313047805573,0.20931212974484736,1.5101376540841764e-6,5.622189329649496e-4,1285
Liver,"1-Phenyl-1,3-eicosanedione",0.0026819722152397582,0.20931212974484736,1.5055769087734676e-6,5.6136931628834e-4,1286
Liver,P-DMEA,-0.0026685324219017843,0.20931212974484736,1.4905253412198613e-6,5.585562045214381e-4,1287
Liver,Methylglutaric acid,-0.002661462970949492,0.20931212974484736,1.482638430656871e-6,5.57076482686487e-4,1288
Liver,N6-Galacturonyl-L-lysine,0.0026140474353857253,0.20931212974484736,1.4302808535438242e-6,5.471518359546425e-4,1289
Liver,(E)-p-coumaric acid,-0.0025971422523178513,0.20931212974484736,1.4118412679502596e-6,5.436133760829792e-4,1290
Liver,Niacinamide,0.0025841147990741864,0.20931212974484736,1.3977129955825569e-6,5.408865720993963e-4,1291
Liver,Melonal,-0.002549191834955382,0.20931212974484736,1.3601895507660167e-6,5.335767721026864e-4,1292
Liver,PC(18:1(9Z)/15:0),0.0025144590436426404,0.20931212974484736,1.3233768366190444e-6,5.263067775810331e-4,1293
Liver,2-amino-3-(3-carboxy-5-methyl-4-isoxazolyl)propionic acid,-0.002485189561637042,0.20931212974484736,1.2927467013483034e-6,5.201803199659129e-4,1294
Liver,Indole-3-propionic acid,-0.002379296002189852,0.20931212974484736,1.1849263203270543e-6,4.980155135117589e-4,1295
Liver,3-Nitrosothiazolidine,-0.002370742778264516,0.20931212974484736,1.1764223566976742e-6,4.962252199957623e-4,1296
Liver,LysoPC(16:1(9Z)/0:0),0.0023676939138062413,0.20931212974484736,1.1733984555010774e-6,4.955870556826974e-4,1297
Liver,Flavin mononucleotide,0.0023448585748219552,0.20931212974484736,1.1508738050521648e-6,4.90807342246451e-4,1298
Liver,noxytiolin,-0.0022862433480540707,0.20931212974484736,1.09405538078517e-6,4.7853846429618785e-4,1299
Liver,Isobutyryl-L-carnitine,-0.0022685688763265286,0.20931212974484736,1.0772049380476676e-6,4.7483898297678097e-4,1300
Liver,Galactonic acid,0.002257334637041047,0.20931212974484736,1.0665624454269634e-6,4.724875204258735e-4,1301
Liver,"1-(beta-D-Ribofuranosyl)-1,4-dihydronicotinamide",-0.0020780749339735184,0.20931212974484736,9.038925447867833e-7,4.349662901993802e-4,1302
Liver,N-Heptanoylglycine,0.002031331332001478,0.20931212974484736,8.636861020424628e-7,4.25182287318667e-4,1303
Liver,"1-(4,7-Dihydro-5H-thieno[2,3-c]pyran-7-yl)-N-methylmethanamine",-0.0020117565225988053,0.20931212974484736,8.471205803619925e-7,4.210850422732441e-4,1304
Liver,Glutarylglycine,-0.0019362440247166792,0.20931212974484736,7.847197401462648e-7,4.05279360519183e-4,1305
Liver,Muramic acid,-0.00191943872622086,0.20931212974484736,7.711571724159265e-7,4.0176180770002523e-4,1306
Liver,10-Hydroxy-2-decenoic acid,0.001901768422813188,0.20931212974484736,7.570240218769582e-7,3.9806319886052775e-4,1307
Liver,Biphenyl,-0.001898240943235733,0.20931212974484736,7.542183067622333e-7,3.9732485459753917e-4,1308
Liver,Gamma glutamyl ornithine,0.0018866640714319653,0.20931212974484736,7.450468017906443e-7,3.9490167490450947e-4,1309
Liver,"(10Z,12Z)-octadeca-10,12-dienoylcarnitine",-0.0018783063673023137,0.20931212974484736,7.384604797796044e-7,3.931523060533548e-4,1310
Liver,LysoPC(22:1(13Z)/0:0),0.0018608679405839991,0.20931212974484736,7.248122159751863e-7,3.8950223181754494e-4,1311
Liver,Vitamin A,-0.0018491213670076506,0.20931212974484736,7.156904640311504e-7,3.8704353148507486e-4,1312
Liver,2-methylquinolin-4-ol,-0.001837165550275467,0.20931212974484736,7.06465540372566e-7,3.8454103402202247e-4,1313
Liver,Ulodesine,-0.0018141413526871354,0.20931212974484736,6.888690020985117e-7,3.797217901891426e-4,1314
Liver,4-Methoxyaniline,0.0017959798992557376,0.20931212974484736,6.751454420557352e-7,3.7592037769215486e-4,1315
Liver,1-(1Z-hexadecenyl)-2-oleoyl-sn-glycero-3-phosphoethanolamine,-0.0017757256248219363,0.20931212974484736,6.600033203596717e-7,3.7168091237397926e-4,1316
Liver,Heptaethylene glycol,-0.001759118169190643,0.20931212974484736,6.477157017096752e-7,3.6820477046615026e-4,1317
Liver,5-Indolol,-0.0017492393159835315,0.20931212974484736,6.404612470895774e-7,3.66137006661933e-4,1318
Liver,C12-Carnitine,0.001745324230564623,0.20931212974484736,6.375975400914712e-7,3.653175317947683e-4,1319
Liver,"PG(18:0/22:5(4Z,7Z,10Z,13Z,16Z))",-0.0017368729981913898,0.20931212974484736,6.314377231580722e-7,3.635485863477582e-4,1320
Liver,Orotidylic acid,-0.0017259266669006075,0.20931212974484736,6.235037568584829e-7,3.612573864323919e-4,1321
