"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","ontology","comparison","direction"
"GO:1904994","regulation of leukocyte adhesion to vascular endothelial cell",30,-0.377541230996149,-1.28906309565123,0.141304347826087,0.364717978848414,0.284015709072917,2269,"tags=27%, list=17%, signal=22%","12772/16401/114774/20343/20315/11848/16414/15894","BP","young CD vs old CD","Down"
"GO:0002291","T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell",13,-0.490934508210932,-1.32799252722092,0.141544117647059,0.364739354776487,0.284032355083591,2971,"tags=62%, list=22%, signal=48%","171285/14999/54519/15000/22177/16408/15894/16854","BP","young CD vs old CD","Down"
"GO:0003214","cardiac left ventricle morphogenesis",17,0.441192619240917,1.31923101724897,0.141630901287554,0.364739354776487,0.284032355083591,1832,"tags=35%, list=14%, signal=31%","67795/19664/17128/606496/18128/20319","BP","young CD vs old CD","Up"
"GO:0044790","suppression of viral release by host",19,0.425579159437038,1.30137643405842,0.14161220043573,0.364739354776487,0.284032355083591,2257,"tags=42%, list=17%, signal=35%","384309/66854/19720/21849/93679/56491/22670/94091","BP","young CD vs old CD","Up"
"GO:0090030","regulation of steroid hormone biosynthetic process",19,0.42389833620683,1.29623665290818,0.14161220043573,0.364739354776487,0.284032355083591,1242,"tags=21%, list=9%, signal=19%","110524/12160/22417/16001","BP","young CD vs old CD","Up"
"GO:0045923","positive regulation of fatty acid metabolic process",46,-0.337911351335767,-1.24909040936883,0.141544117647059,0.364739354776487,0.284032355083591,2285,"tags=33%, list=17%, signal=27%","11606/18783/16149/11808/68453/212980/19017/66113/15378/19733/16176/11813/16952/12894/14080","BP","young CD vs old CD","Down"
"GO:0071985","multivesicular body sorting pathway",33,-0.36827397986347,-1.27676970704987,0.141791044776119,0.364987729814539,0.284225771412479,3360,"tags=39%, list=25%, signal=30%","66530/20844/66201/68192/20479/73711/320051/11891/71817/66700/76959/68953/66371","BP","young CD vs old CD","Down"
"GO:0000041","transition metal ion transport",87,-0.285100396533311,-1.21705815959742,0.141856392294221,0.364991974784861,0.284229077085152,1844,"tags=26%, list=14%, signal=23%","66438/66500/58800/11306/20191/338365/12010/18704/15203/22041/14325/15216/84506/28240/68279/17751/18173/72027/171284/67300/12780/15458/16819","BP","young CD vs old CD","Down"
"GO:0009154","purine ribonucleotide catabolic process",137,-0.260316293403143,-1.18570434108553,0.1421143847487,0.365327691615097,0.284490508819031,1444,"tags=19%, list=11%, signal=17%","15254/105787/208727/23959/239017/14544/57258/227659/19017/17928/19052/50773/19384/22262/433766/103988/16418/110119/14121/22228/22223/14080/11717/230163/18639/18583","BP","young CD vs old CD","Down"
"GO:0048732","gland development",408,0.205943112418389,1.11159189950652,0.142061281337047,0.365327691615097,0.284490508819031,1871,"tags=20%, list=14%, signal=18%","16367/12576/104156/216233/21833/20720/223922/327826/13712/22418/14228/20851/14595/110157/54006/11350/20869/78908/246221/13138/52609/19401/20181/15405/18590/238386/18763/17390/105782/16452/20807/12977/20471/18844/15258/18741/69719/76178/16974/12125/19156/13607/19411/22417/11991/57295/15400/16468/75605/16001/14155/19664/17128/16658/18033/16337/68964/20520/20474/19014/12305/20656/18596/22282/22339/18028/11909/12611/228790/26554/22724/18121/17120/71371/26396/18128/15395/12633/67784/17977/99982","BP","young CD vs old CD","Up"
"GO:0003156","regulation of animal organ formation",24,0.382483865416825,1.26487357872853,0.142241379310345,0.365490180918509,0.284617043614138,2893,"tags=38%, list=21%, signal=30%","327826/22418/20471/14186/19664/24063/22414/14182/11835","BP","young CD vs old CD","Up"
"GO:0003205","cardiac chamber development",163,0.235663059253027,1.14802686797751,0.142506142506143,0.366006363316986,0.285019008744504,2029,"tags=22%, list=15%, signal=19%","327826/22418/64010/15531/67795/19401/20662/20181/56198/112405/23796/20807/18741/54485/16974/12160/19664/17128/19014/11477/93840/22666/22059/17130/606496/26920/18121/12814/70300/18128/23863/20319/67784/228788/24069/93760","BP","young CD vs old CD","Up"
"GO:0001780","neutrophil homeostasis",25,-0.386557282908572,-1.26868192589816,0.142857142857143,0.366743471582181,0.285593014795052,2867,"tags=36%, list=21%, signal=28%","15289/16173/12772/12505/12229/14130/16409/16952/17289","BP","young CD vs old CD","Down"
"GO:0060706","cell differentiation involved in embryonic placenta development",19,-0.438632857102213,-1.33158425455234,0.143646408839779,0.366772197474841,0.285615384421025,3769,"tags=47%, list=28%, signal=34%","207304/23950/20873/16410/56274/19143/16669/18815/16691","BP","young CD vs old CD","Down"
"GO:0051608","histamine transport",12,-0.504285934099315,-1.32484663003135,0.144194756554307,0.366772197474841,0.285615384421025,2634,"tags=50%, list=19%, signal=40%","442827/22320/17096/69150/12229/22631","BP","young CD vs old CD","Down"
