"source","ion.mode","name","formula","mz","rt","med.ic","n.samples"
"CD","posi","Glycylleucine","C8H16N2O3",189.12321,14.019,633339.033925869,44
"CD","posi","Glycylprolylhydroxyproline","C12H19N3O5",286.13923,15.053,270207.807368096,22
"CD","posi","Guanidinoethyl Sulfonate","C3H9N3O3S",168.04344,11.776,2989232.18954886,22
"CD","posi","Guanidinoethyl sulfonate","C3H9N3O3S",168.04341,12.072,7282471.59004649,22
"CD","posi","Guanidinosuccinic acid","C5H9N3O4",176.06625,14.657,9447015.201192,22
"CD","posi","Guanidoacetic acid","C3H7N3O2",118.06095,14.358,4686337.51516374,22
"CD","posi","Guanosine","C10H13N5O5",284.09817,9.461,533045.28378046,22
"CD","posi","Guanosine diphosphate","C10H15N5O11P2",444.03078,15.03,572005.487391992,22
"CD","posi","Guanosine diphosphate mannose","C16H25N5O16P2",606.08323,14.965,284148.421261437,44
"CD","posi","Guanosine monophosphate","C10H14N5O8P",364.06435,14.902,24984157.0171627,44
"CD","posi","Guvacine","C6H9NO2",128.07049,18.78,6296157.30733902,44
"CD","posi","H-(2S,4R)-γ-HYDROXY-GLU-OH","C5H9NO5",164.05635,14.837,3552843.64641601,22
"CD","posi","H-Met(O)-OH","C5H11NO3S",167.53779,12.39,4641969.76858724,22
"CD","posi","HO-dPEG6-OH","C12H26O7",283.17438,8.43,395574.696726482,22
"CD","posi","Heptaethylene glycol","C14H30O8",327.20068,4.259,707718.479500061,22
"CD","posi","Heptanoylcarnitine","C14H27NO4",274.20087,8.337,184563.173464697,44
"CD","posi","Hexaethylene glycol","C12H26O7",300.20115,4.027,2221493.45192947,44
"CD","posi","Hexahydropyridine","C5H11N",86.09633,10.282,42069116.3675696,44
"CD","posi","Hexamethylenetetramine","C6H12N4",141.11327,1.05,19604104.8994952,22
"CD","posi","Hexanethiol","C6H14S",119.08959,14.521,18286393.5596855,22
"CD","posi","Hexazinone","C12H20N4O2",522.35464,3.995,2660967.76157955,22
"CD","posi","Hexyl cinnamaldehyde","C15H20O",199.14779,2.498,1354828.53930795,22
"CD","posi","Histamine","C5H9N3",112.08688,18.24,1825687.53025313,22
"CD","posi","Homo-L-arginine","C7H16N4O2",189.13446,19.241,837596.95947407,44
"CD","posi","Homoanserine","C11H18N4O3",255.14485,15.406,349935.090126307,22
"CD","posi","Homocitrulline","C7H15N3O3",190.11822,14.476,453950.274395186,44
"CD","posi","Hydrocinnamic acid","C9H10O2",151.07517,2.699,838543.685258887,22
"CD","posi","Hydrogen [1-hydroxy-2-(trimethylammonio)ethyl]phosphonate","C5H14NO4P",184.07287,3.121,125547661.369853,22
"CD","posi","Hydroxymethyl uracil","C5H6N2O3",285.08217,9.466,1308872.38807331,22
"CD","posi","Hydroxyprolyl-Valine","C10H18N2O4",231.13482,3.963,3024026.21548449,22
"CD","posi","Hypotaurine","C2H7NO2S",110.02725,13.986,5112112.1798959,44
"CD","posi","Hypoxanthin","C5H4N4O",137.04562,6.375,2154177.81762919,22
"CD","posi","IMINOCTADINE","C18H41N7",356.35148,3.824,951188.627100639,22
"CD","posi","Imagabalin","C9H19NO2",174.14864,11.306,3292740.64639311,22
"CD","posi","Indole-3-carbidol","C9H9NO",148.07547,1.016,107744.128937318,22
"CD","posi","Indole-3-carboxaldehyde","C9H7NO",146.05993,3.533,2446126.2716256,22
"CD","posi","Indole-3-propionic acid","C11H11NO2",190.08592,9.791,93879.7156753543,22
"CD","posi","Inositol cyclic phosphate","C6H11O8P",225.01557,15.194,3819678.03592821,22
"CD","posi","Integerressine","C33H38N4O4",555.29184,8.393,341519.295146654,22
"CD","posi","Intepirdine","C19H19N3O2S",354.12637,13.656,166774.549886884,22
"CD","posi","Isobutyryl-L-carnitine","C11H21NO4",232.15402,9.911,9610378.09720349,44
"CD","posi","Isocarboxazid","C12H13N3O2",295.11715,2.512,250338.508015462,22
"CD","posi","Isoleucylproline","C11H20N2O3",229.15423,12.324,164404755.299985,44
"CD","posi","Isolinderanolide","C21H36O3",337.27318,1.999,22522841.004281,44
"CD","posi","Isoprene","C5H8",69.06991,10.832,289719.50086868,22
"CD","posi","Isopropanol","C3H8O",102.09153,14.336,7131200.87072909,44
"CD","posi","Isopropyl cyanide","C4H7N",70.06565,12.77,19133622.7658232,44
"CD","posi","Istamycin C1","C19H37N5O6",885.54708,2.833,557482.047870276,22
"CD","posi","JH-III","C16H26O3",267.19524,2.319,731436.684152598,22
"CD","posi","Juglone glucoside","C16H16O8",337.0919,14.822,281277.825548016,22
"CD","posi","L-(+)-Alanine","C3H7NO2",122.08112,2.316,3667222.43389638,22
"CD","posi","L-(+)-ERGOTHIONEINE","C9H15N3O2S",230.09547,13.23,3615.41616578532,22
"CD","posi","L-(−)-methionine","C5H11NO2S",150.05813,5.768,190574.78969487,22
"CD","posi","L-2-Amino-4-methylenepentanedioic acid","C6H9NO4",142.04972,13.007,956829.296540506,22
"CD","posi","L-Acetylcarnitine","C9H17NO4",204.12272,12.498,528573101.63333,44
"CD","posi","L-Allothreonine","C4H9NO3",120.0655,14.188,11347093.5860285,44
"CD","posi","L-Arginine","C6H14N4O2",175.11874,18.724,22079305.7940158,44
"CD","posi","L-Azaserine","C5H7N3O4",156.04192,15.911,18698254.893855,22
"CD","posi","L-Carnitine","C7H15NO3",162.11214,14.334,1261278700.62897,44
"CD","posi","L-Ergothioneine","C9H15N3O2S",230.09558,13.47,231106.954381094,22
"CD","posi","L-Glutamic acid","C5H9NO4",148.06025,14.353,50285156.5195633,44
"CD","posi","L-Glutamine","C5H10N2O3",147.07622,14.495,137981846.349264,44
"CD","posi","L-Glutathione (reduced)","C10H17N3O6S",308.0905,17.341,2389609.96442522,22
"CD","posi","L-Lysinamide","C6H15N3O",146.12871,18.37,289856.046338266,22
"CD","posi","L-Lysine","C6H14N2O2",147.11261,18.764,61617586.352811,44
"CD","posi","L-Methionine","C5H11NO2S",150.05812,11.069,14673197.6052776,22
"CD","posi","L-Pipecolic acid","C6H11NO2",130.08618,12.481,2474346.99052703,44
"CD","posi","L-Proline","C5H9NO2",116.07078,12.802,132454037.784698,44
"CD","posi","L-Pyroglutamic acid","C5H7NO3",130.04983,12.474,680090.542797495,44
"CD","posi","L-Serine","C3H7NO3",106.04995,14.594,4603155.18065768,44
"CD","posi","L-Valine","C5H11NO2",118.08634,12.017,340704313.903054,44
"CD","posi","L-beta-aspartyl-L-glutamic acid","C9H14N2O7",263.08826,15.194,5464110.35704597,22
"CD","posi","L-α-PALMITIN","C19H38O4",353.26797,2.514,716158.769754084,22
"CD","posi","L-γ-Glutamyl-L-leucine","C11H20N2O5",261.14393,14.759,43516062.7334053,22
"CD","posi","LINALYL PROPIONATE","C13H22O2",211.16912,2.387,1643857.91777101,44
"CD","posi","LYSINOALANINE, (S,R)-","C9H19N3O4",234.14462,15.653,2421387.4933901,22
"CD","posi","Lanthanum","La",139.9144,15.939,418241.812138901,22
"CD","posi","Lauramine","C12H25NO",200.2005,1.031,128327.677812053,22
"CD","posi","Leu-Leu-Tyr","C21H33N3O5",832.51101,2.749,289022.634816409,22
"CD","posi","Leu-pro","C11H20N2O3",229.15452,8.765,634313.19702543,44
"CD","posi","Leucyl-leucyl-norleucine","C18H35N3O4",732.5524,2.987,34240589.6420974,44
"CD","posi","Leucylasparagine","C10H19N3O4",246.14459,13.181,379605.702023348,22
"CD","posi","Leukotriene D4","C25H40N2O6S",497.26442,2.516,112411.628942499,22
"CD","posi","Linamarin","C10H17NO6",248.11231,14.287,432616.182505109,22
"CD","posi","Linoleyl ethanolamide","C20H37NO2",324.28918,2.276,221275.28218397,44
"CD","posi","Lomefloxacin","C17H19F2N3O3",334.13675,8.712,114315.868219121,22
"CD","posi","Lys-Pro","C11H21N3O3",244.1652,17.473,186722.925199045,22
"CD","posi","Lys-phe","C15H23N3O3",294.18054,13.158,6086082.72484329,22
"CD","posi","Lyso-PAF C-18","C26H56NO6P",510.39102,4.111,220501.120586014,44
"CD","posi","LysoPC(14:0/0:0)","C22H46NO7P",468.30764,4.064,1674289.79262783,44
"CD","posi","LysoPC(14:1(9Z)/0:0)","C22H44NO7P",466.29144,4.103,208064.637595685,22
"CD","posi","LysoPC(15:0/0:0)","C23H48NO7P",482.32331,4.034,5738230.65907652,44
"CD","posi","LysoPC(16:0/0:0)","C24H50NO7P",496.33904,4.072,209052846.264298,44
"CD","posi","LysoPC(16:1(9Z)/0:0)","C24H48NO7P",494.32339,4.12,3807901.56233252,44
"CD","posi","LysoPC(18:0/0:0)","C26H54NO7P",524.37037,3.961,129005745.293641,44
"CD","posi","LysoPC(18:1(9Z)/0:0)","C26H52NO7P",544.3385,3.12,14652225.2372196,44
"CD","posi","LysoPC(18:2(9Z,12Z)/0:0)","C26H50NO7P",520.33862,3.117,20031257.0540937,44
"CD","posi","LysoPC(18:3(6Z,9Z,12Z)/0:0)","C26H48NO7P",518.3234,4.086,953762.425710553,44
"CD","posi","LysoPC(20:0/0:0)","C28H58NO7P",552.4014,3.987,563545.883004437,44
"CD","posi","LysoPC(20:1(11Z)/0:0)","C28H56NO7P",550.38548,3.12,191430.273724488,44
"CD","posi","LysoPC(20:2(11Z,14Z)/0:0)","C28H54NO7P",570.35469,3.923,834596.499179976,44
"CD","posi","LysoPC(20:5(5Z,8Z,11Z,14Z,17Z)/0:0)","C28H48NO7P",542.32124,4.094,285204.9128141,44
"CD","posi","LysoPC(22:0/0:0)","C30H62NO7P",580.43278,3.915,141889.975597298,44
"CD","posi","LysoPC(22:1(13Z)/0:0)","C30H60NO7P",578.41695,4.184,431907.174619245,22
"CD","posi","LysoPC(22:4(7Z,10Z,13Z,16Z)/0:0)","C30H54NO7P",572.37025,4.201,192824.412337613,22
"CD","posi","LysoPC(22:5(4Z,7Z,10Z,13Z,16Z)/0:0)","C30H52NO7P",570.35482,3.719,180369.32962182,22
"CD","posi","LysoPC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)","C30H50NO7P",568.33893,3.882,16867431.7182774,44
"CD","posi","LysoPC(24:0/0:0)","C32H66NO7P",608.46381,4.135,461660.80475369,22
"CD","posi","LysoPC(P-16:0/0:0)","C24H50NO6P",480.34397,4.01,763008.200329397,44
"CD","posi","LysoPC(P-18:0/0:0)","C26H54NO6P",508.37493,4.165,673976.829364837,44
"CD","posi","LysoPC(P-18:1(9Z)/0:0)","C26H52NO6P",506.35993,4.047,162304.107805467,44
"CD","posi","LysoPE(0:0/16:0)","C21H44NO6P",438.29694,3.916,1588795.65948193,22
"CD","posi","LysoPE(0:0/16:1(9Z))","C21H42NO7P",452.27659,4.179,503444.460369508,44
"CD","posi","LysoPE(0:0/18:1(11Z))","C23H46NO7P",480.3077,3.892,5463698.05081294,44
"CD","posi","LysoPE(0:0/18:2(9Z,12Z))","C23H44NO7P",478.29203,3.984,1637568.89339264,44
"CD","posi","LysoPE(0:0/20:2(11Z,14Z))","C25H48NO7P",506.3234,4.191,47539.3917771586,22
"CD","posi","LysoPE(0:0/22:1(13Z))","C27H54NO7P",536.37026,4.234,242250.632257617,22
"CD","posi","LysoPE(0:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C27H44NO7P",526.29186,2.985,2201175.5189363,44
"CD","posi","LysoPE(20:1(11Z)/0:0)","C25H50NO7P",508.33833,4.172,349899.855321639,44
"CD","posi","LysoPE(20:4(5Z,8Z,11Z,14Z)/0:0)","C25H44NO7P",502.29172,3.96,633540.947926383,44
"CD","posi","LysoPE(22:0/0:0)","C27H56NO7P",538.3858,4.04,1027588.49126699,44
"CD","posi","Lysyltyrosine","C15H23N3O4",310.17547,15.574,497852.357180283,22
"CD","posi","METOQUIZINE","C22H27N5O",378.22982,2.365,80642.2756398499,22
"CD","posi","MG(18:1(9Z)/0:0/0:0)","C21H40O4",379.28355,2.523,1131207.6251344,22
"CD","posi","MPTP","C12H15N",174.1275,1.035,943030.93371042,22
"CD","posi","Maleamic Acid","C4H5NO3",148.06015,14.553,61381743.1377377,22
"CD","posi","Malondialdehyde","C3H4O2",145.04932,13.106,1740666.38784875,22
"CD","posi","Maltol","C6H6O3",127.03887,17.185,522846.419729007,22
"CD","posi","Maltopentaose","C30H52O26",851.26235,17.077,1106069.43757127,22
"CD","posi","Maltotriose","C18H32O16",527.15749,15.724,13107841.7017772,44
"CD","posi","Mangostanol","C24H26O7",427.17789,2.355,67497.2809362646,22
"CD","posi","Maraniol","C12H12O3",205.08575,17.139,858412.108226397,22
"CD","posi","Mecarbam","C10H20NO5PS2",330.05912,9.423,303297.871763041,44
"CD","posi","Medrogestone","C23H32O2",341.24695,8.478,2206204.83646152,22
"CD","posi","Meladrazine","C11H23N7",254.2112,2.396,182645.539836553,22
"CD","posi","Melonal","C9H16O",158.15364,9.491,13981582.653573,22
"CD","posi","Mepivacaine","C15H22N2O",247.18204,13.104,124924.118307297,22
"CD","posi","Methacholine","C8H17NO2",160.13299,14.869,120216443.120292,44
"CD","posi","Methionylserine","C8H16N2O4S",237.08984,9.752,102555.752106225,22
"CD","posi","Methyl 2E,4Z-hexadecadienoate","C17H30O2",555.43996,2.406,1774681.93391598,22
"CD","posi","Methyl diisopropyl propionamide","C10H21NO",172.16924,1.023,213137.56230859,22
"CD","posi","Methyl isocyanate","C2H3NO",90.05483,14.589,4131817.69333677,22
"CD","posi","Methylimidazole acetaldehyde","C6H8N2O",125.07053,3.984,3340627.44918527,22
"CD","posi","Methylmalonylcarnitine","C11H19NO6",262.12815,13.937,9035151.83842421,44
"CD","posi","Methylphosphonic acid","CH5O3P",193.00167,1.04,4196438.2829442,22
"CD","posi","Methylpyrazine","C5H6N2",95.06028,10.939,1467291.48296116,22
"CD","posi","Metronidazole","C6H9N3O3",172.07147,12.314,212195.100369238,22
"CD","posi","Mevalonic acid","C6H12O4",149.082,7.687,5599153.09117207,22
"CD","posi","Mexiletine","C11H17NO",162.12751,9.832,117262.449383665,22
"CD","posi","Micronomicin","C20H41N5O7",464.28239,2.917,2443322.62350017,22
"CD","posi","Mimosine","C8H10N2O4",199.07111,15.015,370174.098911511,22
"CD","posi","Misonidazole","C7H11N3O4",234.10813,13.699,1173610.31851379,22
"CD","posi","Modafinil","C15H15NO2S",274.09162,14.056,489004.258403574,22
"CD","posi","Mollicellin A","C21H18O7",383.11242,8.405,61229.9288057978,22
"CD","posi","Mollicellin F","C21H17ClO8",433.06837,11.968,49052.6501910356,22
"CD","posi","Molsidomine","C9H14N4O4",243.10851,13.65,4312116.83861621,22
"CD","posi","Momordicilin","C36H60O3",541.46092,2.425,1159688.61931142,22
"CD","posi","Monocrotophos","C7H14NO5P",224.06638,12.479,205201.535269699,22
"CD","posi","Montecristin","C37H66O4",575.50282,2.111,8460010.49097162,44
"CD","posi","Morphine D3","C17H16[2]H3NO3",289.16129,15.488,1051275.0744383,22
"CD","posi","Muramic acid","C9H17NO7",252.10717,14.432,89346.3895450331,22
"CD","posi","Muscimol","C4H6N2O2",115.0503,11.968,67576.9634129667,22
"CD","posi","Myristoylcarnitine","C21H41NO4",372.31003,3.885,4552666.05193651,44
"CD","posi","N''-cyano-N,N'-diisopropylguanidine","C8H16N4",169.14446,3.965,2660424.15461846,22
"CD","posi","N,4-Dinitroso-N-methylaniline","C7H7N3O2",183.08708,11.839,28961.7904807555,22
"CD","posi","N,N,N,N′,N′,N′-Hexamethyl-1,10-decanediaminium","C16H38N2",242.28391,8.263,115749.45072566,22
"CD","posi","N,N-Bis(2-hydroxyethyl)dodecanamide","C16H33NO3",288.25271,2.806,905990.999188385,22
"CD","posi","N,N-Dimethylhistamine","C7H13N3",140.11799,7.692,1552006.25841741,22
"CD","posi","N-(2,2,4,4-Tetramethyl-3-thietanyl)alaninamide","C10H20N2OS",450.2876,2.627,41758.8035685488,22
"CD","posi","N-(2-Sulfoethyl)alanine","C5H11NO5S",198.04292,12.45,208760.964411934,22
"CD","posi","N-(3-aminopropoxy)guanidine","C4H12N4O",133.10765,10.288,35557.106801982,22
"CD","posi","N-(4-Amino-1-carboxybutyl)glutamic acid","C10H18N2O6",263.12338,15.084,562791.492496478,22
"CD","posi","N-(4-Carboxy-4-oxobutanoyl)-L-cysteinylglycine","C10H14N2O7S",289.04859,12.787,698512.753652201,22
"CD","posi","N-(tert-Butoxycarbonyl)-L-leucine","C11H21NO4",232.15445,4.012,828437.344169381,22
"CD","posi","N-Acetyl-1-aspartylglutamic acid","C11H16N2O8",305.09731,14.473,794937.716116108,22
"CD","posi","N-Acetyl-D-Glucosamine 6-Phosphate","C8H16NO9P",284.05249,15.025,960971.170859425,22
"CD","posi","N-Acetyl-D-glucosamine","C8H15NO6",244.07873,10.951,1569518.88572794,22
"CD","posi","N-Acetyl-D-lactosamine","C14H25NO11",384.14899,14.795,149051.29983682,44
"CD","posi","N-Acetyl-L-glutamic acid","C7H11NO5",190.07066,14.155,2040988.1494911,22
"CD","posi","N-Acetylasparagine","C6H10N2O4",197.05326,12.588,297764.144089408,22
"CD","posi","N-Acetylglutamine","C7H12N2O4",189.08666,14.684,3213147.67668768,22
"CD","posi","N-Acetylhistamine","C7H11N3O",154.09724,3.876,3209557.3804037,22
"CD","posi","N-Acetylhistidine","C8H11N3O3",198.08696,11.772,1041161.94389699,22
"CD","posi","N-Butyl-1H-pyrazolo[3,4-d]pyrimidin-4-amine","C9H13N5",192.12292,17.001,303176.542025652,22
"CD","posi","N-CAFFEOYLTYRAMINE","C17H17NO4",300.12011,12.862,40512.0038948023,22
"CD","posi","N-Carbamoylsarcosine","C4H8N2O3",133.06064,9.365,269423.659087071,22
"CD","posi","N-DEMETHYLTAPENTADOL","C13H21NO",208.16943,2.391,505846.775519922,44
"CD","posi","N-Desmethyldiphenhydramine","C16H19NO",305.16223,8.23,340624.061215358,22
"CD","posi","N-Ethyl-N-methylcathinone","C12H17NO",192.13803,9.027,9804324.45022019,22
"CD","posi","N-Heptanoylglycine","C9H17NO3",170.11747,8.509,272492.006724074,22
"CD","posi","N-Hydroxy Sulfamethoxazole","C10H11N3O4S",270.05366,14.335,12042063.5154027,22
"CD","posi","N-Methyl-D-aspartic acid","C5H9NO4",130.04985,12.854,4174590.25944648,22
"CD","posi","N-Methyl-L-histidine","C7H11N3O2",170.09227,15.722,5574339.98545288,22
"CD","posi","N-Methyl-L-isoleucine","C7H15NO2",146.11737,10.215,298818.95058059,44
"CD","posi","N-Methylethanolaminium phosphate","C3H10NO4P",156.04189,15.906,6384205.32685352,44
"CD","posi","N-Methylpyrrolidone","C5H9NO",100.07555,18.781,2220748.14984852,44
"CD","posi","N-Nitrosodiethylamine","C4H10N2O",103.08683,21.604,1805058.80343293,22
"CD","posi","N-Nitrosoproline","C5H8N2O3",289.11376,15.104,1472065.91820407,22
"CD","posi","N-Nonanoylglycine","C11H21NO3",448.34119,2.983,1469160.0607219,44
"CD","posi","N-Palmitoyl Glutamic acid","C21H39NO5",386.2894,5.509,1978518.1658379,44
"CD","posi","N-Palmitoyl tyrosine","C25H41NO4",420.30998,2.54,14388012.5596232,22
"CD","posi","N-Pentacosanoylglycine","C27H53NO3",440.40929,2.357,69666.139398539,22
"CD","posi","N-Stearoyltyrosine","C27H45NO4",448.34125,3.605,2467722.97823001,22
"CD","posi","N-Succinyl-L-diaminopimelic acid","C11H18N2O7",323.14447,14.91,194592.145825474,22
"CD","posi","N-Undecanoylglycine","C13H25NO3",244.19046,2.387,705304.874407659,44
"CD","posi","N-Vinylmethanimine","C3H5N",111.09183,1.307,2790726.16292983,22
"CD","posi","N-[(2S)-2-Hydroxypropanoyl]methionine","C8H15NO4S",222.07904,14.687,2874173.46918344,22
"CD","posi","N-[(4-Amino-2-methyl-5-pyrimidinyl)methyl]formamide","C7H10N4O",167.0925,3.983,4423034.98456885,22
"CD","posi","N-[(4-Amino-2-methylpyrimidin-5-yl)methyl]formamide","C7H10N4O",167.09229,9.705,481649.134469353,22
"CD","posi","N-[2-(1,5-dimethyl-4-nitro-1H-pyrazol-3-yl)vinyl]-N,N-dimethylamine","C9H14N4O2",211.11862,15.181,943007.985517929,22
"CD","posi","N-[4-(cyanomethyl)phenyl]-N'-(2-fluorophenyl)urea","C15H12FN3O",270.10545,13.057,1596997.50037859,22
"CD","posi","N-a-Acetyl-L-arginine","C8H16N4O3",217.12915,14.527,264943.033526883,44
"CD","posi","N-acetyl-9-O-acetylneuraminic acid","C13H21NO10",352.12312,12.834,107452.61007578,22
"CD","posi","N-acetyl-L-2-aminoadipate(2-)","C8H13NO5",204.08633,14.739,7903247.6781618,22
"CD","posi","N-cyclopropylammeline","C6H9N5O",231.09722,14.92,1087470.13971537,22
"CD","posi","N-ethylmaleimide","C6H7NO2",126.05479,15.018,1383084.65606215,22
"CD","posi","N-isobutyl-(2E,4E,14Z)-eicosatrienamide","C24H43NO",362.34128,2.421,62961.9924463915,22
"CD","posi","N-methyl-L-glutamic Acid","C6H11NO4",162.07583,13.081,2752091.48918791,22
"CD","posi","N-{(2S,3R,4E)-3-Hydroxy-1-[(3-O-sulfo-β-D-threo-hexopyranosyl)oxy]-4-octadecen-2-yl}docosanamide","C46H89NO11S",864.62531,2.11,477421.067982954,22
"CD","posi","N-{4-[(4-{2-[3-Chloro-4-(2-chloroethoxy)-5-cyanophenyl]-2-propanyl}phenoxy)methyl]-2-pyrimidinyl}methanesulfonamide","C24H24Cl2N4O4S",535.09989,14.534,39962.726799967,22
"CD","posi","N1-(2,4-difluorophenyl)-2-[(5-nitro-2-pyridyl)thio]acetamide","C13H9F2N3O3S",326.04105,13.685,2975338.7191774,22
"CD","posi","N1-(2-Chlorobenzoyl)-4-[2-nitro-4-(trifluoromethyl)phenyl]piperazine-1-carboxamide","C19H16ClF3N4O4",457.08783,13.111,2148090.28575595,22
"CD","posi","N1-Methyl-4-pyridone-3-carboxamide","C7H8N2O2",153.06563,4.579,3700457.0152488,22
"CD","posi","N1-[2-(4-Pyridyl)ethyl]ethanimidamide","C9H13N3",164.11846,14.415,3098419.00764476,22
"CD","posi","N2-Acetylornithine","C7H14N2O3",175.10745,14.374,169608.840620013,22
"CD","posi","N2-gamma-Glutamylglutamine","C10H17N3O6",276.11876,14.611,367670.956640608,44
"CD","posi","N3-Metyladenine","C6H9N5",135.06647,1.055,385088.78134318,22
"CD","posi","N6,N6,N6-Trimethyl-L-lysine","C9H20N2O2",189.15957,19.303,10571162.5081237,44
"CD","posi","NAD","C21H27N7O14P2",664.11516,14.843,9011447.91045688,44
"CD","posi","NADH","C21H29N7O14P2",666.13059,14.415,292253.464407391,22
"CD","posi","NP-004713","C15H24O2",259.16879,2.496,978378.25969983,22
"CD","posi","NP-008993","C18H34O4",297.2419,2.431,2442638.47732964,22
"CD","posi","Naftidrofuryl","C24H33NO3",384.2527,4.014,31037.8224323183,22
"CD","posi","Naphthalen-2-amine","C10H9N",144.08064,9.609,447925.961799927,44
"CD","posi","Naproxen","C14H14O3",231.10119,2.753,512947.802440738,22
"CD","posi","Nelarabine","C11H15N5O5",298.11412,8.672,74718.3623588434,22
"CD","posi","Netilmicin","C21H41N5O7",476.30586,4.161,879216.113887585,44
"CD","posi","Ng-nitro-L-arginine methyl ester","C7H15N5O4",467.23517,15.239,1806066.92183234,22
"CD","posi","Niacinamide","C6H6N2O",123.05532,3.744,495776444.903307,44
"CD","posi","Nicorandil","C8H9N3O4",244.0925,13.091,479204.203377868,22
"CD","posi","Nicotinamide","C6H6N2O",123.05528,14.853,13472287.3259094,44
"CD","posi","Nicotinamide 1-oxide","C6H6N2O2",139.05016,7.511,5338990.63059979,22
"CD","posi","Nicotinamide ribotide","C11H15N2O8P",335.0634,15.34,988242.035099103,22
"CD","posi","Nitroglycerin","C3H5N3O9",228.01007,10.393,149538.625092453,22
"CD","posi","Nitrosoguvacoline","C7H10N2O3",171.07613,14.497,828297.75015839,44
"CD","posi","Nitrosoheptamethyleneimine","C7H14N2O",143.11777,9.875,7225463.08466022,44
"CD","posi","Norbuprenorphine","C25H35NO4",414.26673,2.138,79538.7270820362,22
"CD","posi","N~2~-(1-Carboxyethyl)-N~5~-(diaminomethylene)ornithine","C9H18N4O4",230.11308,14.458,74198.0669772876,22
"CD","posi","N~4~-Carboxy-1-(β-D-ribofuranosyl)-1H-imidazole-4,5-diamine","C9H14N4O6",275.0998,8.842,35915.2872786001,22
"CD","posi","N~6~,N~6~-Dimethyllysine","C8H18N2O2",175.14388,20.686,307128.491798783,44
"CD","posi","O-Phosphoethanolamine","C2H8NO4P",142.02625,14.958,4905770.82216021,44
"CD","posi","O-propenoyl-D-carnitine","C10H17NO4",216.12425,5.259,10148.7605958033,22
"CD","posi","O-ureido-D-serine","C4H9N3O4",146.05569,14.997,137824.442747416,44
"CD","posi","O-{Hydroxy[2-hydroxy-3-(stearoyloxy)propoxy]phosphoryl}serine","C24H48NO9P",526.31309,4.188,2959483.96033315,22
"CD","posi","ODA","C18H39N",270.31507,4.659,712999.131426092,44
"CD","posi","OLOPATADINE N-OXIDE","C21H23NO4",337.14202,15.628,653804.510820059,22
"CD","posi","Octadeca-2,4,6,8-tetraenoic acid","C18H28O2",277.21569,2.428,4190615.56768592,22
"CD","posi","Octadecanamide","C18H37NO",284.29439,2.386,3245424.35455066,44
"CD","posi","Octyl hydrogen phthalate","C16H22O4",279.15881,2.329,9559245.27008991,44
"CD","posi","Octylamine","C8H19N",130.159,1.043,512312.103075903,22
"CD","posi","Oleamide","C18H35NO",282.27873,2.267,426093.741551421,44
"CD","posi","Oleoyl glycine","C20H37NO3",340.28368,2.489,287864.291546536,22
"CD","posi","Oleoylcarnitine","C25H47NO4",426.35704,8.235,44972.6101590666,22
"CD","posi","Ophthalmic acid","C11H19N3O6",290.13457,14.532,13687045.0196947,22
"CD","posi","Ormetoprim","C14H18N4O2",292.17792,15.912,389183.214574076,22
"CD","posi","Orotidylic acid","C10H13N2O11P",369.03576,7.821,484839.276435153,44
"CD","posi","Oxaceprol","C7H11NO4",191.1023,14.532,405181.745923196,22
"CD","posi","Oxidized glutathione","C20H32N6O12S2",613.15811,15.002,1850071.43043534,44
"CD","posi","Oximonam","C12H15N5O6S",358.08092,12.501,134062.904713884,22
"CD","posi","Oxyphenonium","C21H34NO3",349.26288,14.779,245633.046171874,22
"CD","posi","P-DMEA","C4H12NO4P",170.05746,15.182,2890459.7581766,22
"CD","posi","PC(14:0/14:0)","C36H72NO8P",678.50518,2.983,634011.586872797,22
"CD","posi","PC(14:0/16:0)","C38H76NO8P",706.53674,2.992,3710072.17719253,44
"CD","posi","PC(14:0/20:5(5Z,8Z,11Z,14Z,17Z))","C42H74NO8P",752.5156,2.881,83242.4446936497,44
"CD","posi","PC(14:1(9Z)/16:1(9Z))","C38H72NO8P",702.50628,2.993,327255.364982354,22
"CD","posi","PC(16:0/0:0)","C24H50NO7P",496.33884,8.394,368830.94441985,22
"CD","posi","PC(16:0/15:0)","C39H78NO8P",720.55295,2.997,1388291.90232632,44
"CD","posi","PC(16:0/16:1(9Z))","C40H78NO8P",732.54842,2.673,299544.691756771,44
"CD","posi","PC(16:0/18:4(6Z,9Z,12Z,15Z))","C42H76NO8P",754.76371,3.187,3649283.31693408,44
"CD","posi","PC(16:1(9Z)/14:0)","C38H74NO8P",704.52149,2.968,2632173.18407976,22
"CD","posi","PC(18:0/18:2(9Z,12Z))","C44H84NO8P",786.59794,3.203,357842511.968552,22
"CD","posi","PC(18:0/18:3(9Z,12Z,15Z))","C46H78NO8P",804.55199,2.95,26064835.650175,44
"CD","posi","PC(18:1(9Z)/15:0)","C41H80NO8P",746.56848,3.835,3201274.8463729,44
"CD","posi","PC(18:1(9Z)/18:3(6Z,9Z,12Z))","C44H80NO8P",782.56785,2.99,414778287.77156,44
"CD","posi","PC(18:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))","C48H84NO8P",834.59773,3.162,6011071.59647477,44
