Tissue_cell_type_name	Developmental_stage	Organ_system	Tissue	Specific_cell_type	General_cell_type	Cell_Ontology_ID	General_tissue_name	Uber_anatomy_ontology_ID	input_list_raw_p	input_list_permutated_p	input_list_rank_p	input_list_combined_p	input_list_combined_log10p	delabel
FetalHeart_Smooth muscle cell	Fetal	Cardiovascular system	FetalHeart	Smooth muscle cell	Smooth muscle cell	CL:0000192	Heart	UBERON:0000948	1.0868619780924e-05	8.23417765302964e-05	0.680442804428044	0.000604531524587504	3.21858104699937	NA
Lake_2017_VisualCortex_Ex5a	Adult	Nervous system	Lake_2017_VisualCortex	Ex5a	Excitatory neuron	CL:0008030	Visual cortex	UBERON:0000411	2.02378351099107e-29	0.000164683553060593	0.343173431734317	0.000609288663675489	3.21517690221195	NA
TS_Thymus_fast muscle cell	Adult	Lymphatic system	TS_Thymus	fast muscle cell	Cell of skeletal muscle	CL:0000188	Thymus	UBERON:0002370	6.2193198772924e-18	0.000123512664795445	0.466420664206642	0.000619976990491544	3.2076244283856	NA
Fetal_HCA_Kidney_Ureteric bud cells	Fetal	Urinary system	Fetal_HCA_Kidney	Ureteric bud cells	Epithelial cell	CL:0000066	Kidney	UBERON:0002113	1.28103938852511e-17	0.000123512664795445	0.472324723247232	0.000627090978429501	3.20266944710612	NA
TS_Salivary_Gland_endothelial cell	Adult	Digestive system	TS_Salivary_Gland	endothelial cell	Endothelial cell	CL:0000115	Saliva-secreting gland	UBERON:0001044	2.52735609789979e-53	0.000329367106121185	0.177121771217712	0.000627090978429501	3.20266944710612	NA
TS_Bone_Marrow_nk cell	Adult	Lymphatic system	TS_Bone_Marrow	nk cell	Natural killer cell	CL:0000623	Bone marrow	UBERON:0002371	7.79500363836915e-17	0.000123512664795445	0.483394833948339	0.000640405225063811	3.19354513333125	NA
Lake_2017_VisualCortex_Per	Adult	Nervous system	Lake_2017_VisualCortex	Per	Pericyte cell	CL:0000669	Visual cortex	UBERON:0000411	7.1013965311039e-16	0.000123512664795445	0.490774907749078	0.00064926394837006	3.18757871149446	NA
Fetal_HCA_Thymus_Antigen presenting cells	Fetal	Lymphatic system	Fetal_HCA_Thymus	Antigen presenting cells	Professional antigen presenting cell	CL:0000145	Thymus	UBERON:0002370	5.32020462499164e-15	0.000123512664795445	0.503321033210332	0.000664292427647761	3.1776406981072	NA
TS_Salivary_Gland_cd8-positive, alpha-beta t cell	Adult	Digestive system	TS_Salivary_Gland	cd8-positive, alpha-beta t cell	T cell	CL:0000084	Saliva-secreting gland	UBERON:0001044	2.14574264482976e-14	0.000123512664795445	0.513653136531365	0.000676639773929955	3.16964247729795	NA
AdultBoneMarrow_Dendritic cell	Adult	Lymphatic system	AdultBoneMarrow	Dendritic cell	Dendritic cell	CL:0000451	Bone marrow	UBERON:0002371	1.29059035909431e-13	0.000123512664795445	0.522509225092251	0.000687202761914474	3.16291510371435	NA
TS_Lung_neutrophil	Adult	Respiratory system	TS_Lung	neutrophil	Neutrophil	CL:0000775	Lung	UBERON:0002048	1.47320112982587e-13	0.000123512664795445	0.524723247232472	0.000689840599702451	3.16125124935994	NA
Lake_2017_FrontalCortex_Per	Adult	Nervous system	Lake_2017_FrontalCortex	Per	Pericyte cell	CL:0000669	Frontal cortex	UBERON:0001870	3.02172032316647e-12	0.000123512664795445	0.54760147601476	0.000717031561050852	3.14446172789069	NA
Fetal_HCA_Eye_Vascular endothelial cells	Fetal	Sensory system	Fetal_HCA_Eye	Vascular endothelial cells	Endothelial cell	CL:0000115	Eye	UBERON:0000970	5.71499762489563e-12	0.000123512664795445	0.550553505535055	0.000720531366246058	3.14234710868611	NA
AdultCervix_Endothelial cell	Adult	Reproductive system	AdultCervix	Endothelial cell	Endothelial cell	CL:0000115	Uterine cervix	UBERON:0000002	1.7462096083386e-11	0.000123512664795445	0.55830258302583	0.000729709080001473	3.13685024964976	NA
TS_Thymus_dn4 thymocyte	Adult	Lymphatic system	TS_Thymus	dn4 thymocyte	Thymocyte	CL:0000893	Thymus	UBERON:0002370	2.13010329876013e-49	0.000370537994386334	0.191881918819188	0.000750201810341355	3.12482189217102	NA
TS_Bladder_myofibroblast cell	Adult	Urinary system	TS_Bladder	myofibroblast cell	Myofibroblast cell	CL:0000186	Bladder organ	UBERON:0018707	4.54980977665713e-58	0.00045287977091663	0.157933579335793	0.000754263545389766	3.1224768818355	NA
TS_Trachea_serous cell of epithelium of trachea	Adult	Respiratory system	TS_Trachea	serous cell of epithelium of trachea	Serous cell of epithelium of trachea	CL:1000330	Trachea	UBERON:0003126	2.7067266047872e-10	0.000123512664795445	0.579335793357934	0.000754553572336225	3.12230992044233	NA
Fetal_HCA_Stomach_Myeloid cells	Fetal	Digestive system	Fetal_HCA_Stomach	Myeloid cells	Myeloid cell	CL:0000763	Stomach	UBERON:0000945	4.59875195088783e-10	0.000123512664795445	0.583025830258303	0.000758902431341579	3.11981405579586	NA
TS_Eye_t cell	Adult	Sensory system	TS_Eye	t cell	T cell	CL:0000084	Eye	UBERON:0000970	1.32530156122157e-09	0.000123512664795445	0.590405904059041	0.000767591513646582	3.11486983539154	NA
FetalHeart_Stromal cell	Fetal	Cardiovascular system	FetalHeart	Stromal cell	Stromal cell	CL:0000499	Heart	UBERON:0000948	1.69466638278865e-09	0.000123512664795445	0.592619926199262	0.000770196009950985	3.11339873559742	NA
Lake_2017_VisualCortex_Ex3b	Adult	Nervous system	Lake_2017_VisualCortex	Ex3b	Excitatory neuron	CL:0008030	Visual cortex	UBERON:0000411	1.03598298010618e-26	0.000205854441325741	0.370479704797048	0.00079935505525186	3.09726027414552	NA
TS_Skin_epithelial cell	Adult	Integumentary system	TS_Skin	epithelial cell	Epithelial cell	CL:0000066	Skin of body	UBERON:0002097	5.42408411588424e-08	0.000123512664795445	0.625830258302583	0.000809142936566309	3.09197475270328	NA
TS_Bladder_pericyte cell	Adult	Urinary system	TS_Bladder	pericyte cell	Pericyte cell	CL:0000669	Bladder organ	UBERON:0018707	6.41087567022656e-50	0.000411708882651482	0.188929889298893	0.000813744209561817	3.0895120887639	NA
CordBlood_B cell	Neonatal	Reproductive system	CordBlood	B cell	B cell	CL:0000236	Umbilical cord blood	UBERON:0012168	2.04618715515938e-07	0.000123512664795445	0.639114391143911	0.000824660089968732	3.083725022929	NA
TS_Tongue_vein endothelial cell	Adult	Digestive system	TS_Tongue	vein endothelial cell	Endothelial cell	CL:0000115	Tongue	UBERON:0001723	4.39657084966187e-40	0.000329367106121185	0.241328413284133	0.00082982486043981	3.08101355843197	NA
TS_Vasculature_artery endothelial cell	Adult	Cardiovascular system	TS_Vasculature	artery endothelial cell	Endothelial cell	CL:0000115	Vasculature	UBERON:0002049	2.36056159660474e-36	0.000288196217856037	0.276752767527675	0.000832405832845717	3.07966488525542	NA
FetalAdrenalGland_T cell	Fetal	Endocrine system	FetalAdrenalGland	T cell	T cell	CL:0000084	Adrenal gland	UBERON:0002369	3.28564058626684e-16	0.000164683553060593	0.488560885608856	0.000838997399141395	3.07623938546485	NA
Lake_2017_VisualCortex_End	Adult	Nervous system	Lake_2017_VisualCortex	End	Endothelial cell	CL:0000115	Visual cortex	UBERON:0000411	1.40402225061531e-15	0.000164683553060593	0.495940959409594	0.000850446565382801	3.07035296845755	NA
VentoTormo_2018_decidua_decidual stromal cell (dS1)	Maternal-Fetal	Reproductive system	VentoTormo_2018_decidua	decidual stromal cell (dS1)	Stromal cell	CL:0000499	Decidua	UBERON:0002450	7.81630609179835e-35	0.000288196217856037	0.287084870848708	0.00086044974001398	3.06527449229989	NA
FetalSkin_Epithelial cell	Fetal	Integumentary system	FetalSkin	Epithelial cell	Epithelial cell	CL:0000066	Skin of body	UBERON:0002097	7.37063702446295e-06	0.000123512664795445	0.676752767527675	0.000868442429317273	3.06125896646103	NA
AdultFallopiantube_Mast cell	Adult	Reproductive system	AdultFallopiantube	Mast cell	Mast cell	CL:0000097	Fallopian tube	UBERON:0003889	1.35732786721718e-05	0.000123512664795445	0.682656826568266	0.000875286410423226	3.05784981427673	NA
Fetal_HCA_Heart_Megakaryocytes	Fetal	Cardiovascular system	Fetal_HCA_Heart	Megakaryocytes	Hematopoietic stem cell	CL:0000037	Heart	UBERON:0000948	3.79527834613186e-14	0.000164683553060593	0.517343173431734	0.000883547811280971	3.05376994461372	NA
TS_Large_Intestine_monocyte	Adult	Digestive system	TS_Large_Intestine	monocyte	Monocyte	CL:0000576	Large intestine	UBERON:0000059	4.62108603577811e-50	0.00045287977091663	0.188191881918819	0.000883832524087302	3.05363002090934	NA
Fetal_HCA_Spleen_Myeloid cells	Fetal	Lymphatic system	Fetal_HCA_Spleen	Myeloid cells	Myeloid cell	CL:0000763	Spleen	UBERON:0002106	1.54846187126243e-12	0.000164683553060593	0.543911439114391	0.000924436762148373	3.03412279222719	NA
Fetal_HCA_Kidney_Megakaryocytes	Fetal	Urinary system	Fetal_HCA_Kidney	Megakaryocytes	Megakaryocyte	CL:0000556	Kidney	UBERON:0002113	1.63139860520978e-11	0.000164683553060593	0.55719557195572	0.000944800414993341	3.02465992463536	NA
AdultEsophagus_Neutrophil	Adult	Digestive system	AdultEsophagus	Neutrophil	Neutrophil	CL:0000775	Esophagus	UBERON:0001043	2.33378406397456e-10	0.000164683553060593	0.577859778597786	0.000976373978734513	3.01038380344842	NA
FetalPancreas_Endothelial cell	Fetal	Digestive system	FetalPancreas	Endothelial cell	Endothelial cell	CL:0000115	Pancreas	UBERON:0001264	4.45085756664145e-10	0.000164683553060593	0.582287822878229	0.000983123758749538	3.00739180835413	NA
Fetal_HCA_Placenta_PAEP_MECOM positive cells	Fetal	Reproductive system	Fetal_HCA_Placenta	PAEP_MECOM positive cells	Epithelial cell	CL:0000066	Placenta	UBERON:0001987	2.71157277234813e-09	0.000164683553060593	0.595571955719557	0.00100333999258917	2.99855187666555	NA
VentoTormo_2018_decidua_maternal endothelial cell (Endo m)	Maternal-Fetal	Reproductive system	VentoTormo_2018_decidua	maternal endothelial cell (Endo m)	Endothelial cell	CL:0000115	Decidua	UBERON:0002450	1.27248800950662e-33	0.000329367106121185	0.298154981549816	0.00100446167579005	2.99806662866229	NA
FetalSpinalCord_CB CD34+	Fetal	Nervous system	FetalSpinalCord	CB CD34+	Hematopoietic stem cell	CL:0000037	Spinal cord	UBERON:0002240	4.14127031554095e-09	0.000164683553060593	0.601476014760148	0.00101230925687312	2.99468679180847	NA
Fetal_HCA_Pancreas_Ductal cells	Fetal	Digestive system	Fetal_HCA_Pancreas	Ductal cells	Pancreatic ductal cell	CL:0002079	Pancreas	UBERON:0001264	1.47503952195536e-08	0.000164683553060593	0.607380073800738	0.00102126897694077	2.99085986044329	NA
Voigt_2019_retina_2_Artery	Adult	Sensory system	Voigt_2019_retina_2	Artery	Endothelial cell	CL:0000115	Retina	UBERON:0000966	1.84497188982777e-08	0.000164683553060593	0.613284132841328	0.0010302192455699	2.98707034130582	NA
TS_Tongue_endothelial cell of lymphatic vessel	Adult	Digestive system	TS_Tongue	endothelial cell of lymphatic vessel	Endothelial cell	CL:0000115	Tongue	UBERON:0001723	9.24768918611508e-37	0.000370537994386334	0.273062730627306	0.00103189637614221	2.98636391271771	NA
TS_Vasculature_vein or capillary endothelial cell	Adult	Cardiovascular system	TS_Vasculature	vein or capillary endothelial cell	Capillary endothelial cell	CL:0002144	Vasculature	UBERON:0002049	7.9301749956109e-46	0.000494050659181778	0.205166051660517	0.00103357317823416	2.98565876937225	NA
Fetal_HCA_Adrenal_CSH1_CSH2 positive cells	Fetal	Endocrine system	Fetal_HCA_Adrenal	CSH1_CSH2 positive cells	Trophoblast cell	CL:0000351	Adrenal gland	UBERON:0002369	2.74694133126837e-08	0.000164683553060593	0.620664206642066	0.00104139392872471	2.98238495856838	NA
Madissoon_2020_oesophagus_Epi_upper	Adult	Digestive system	Madissoon_2020_oesophagus	Epi_upper	Basal cell	CL:0000646	Esophagus	UBERON:0001043	1.89160585453807e-06	0.000164683553060593	0.663468634686347	0.00110592734189463	2.95627340472279	NA
TS_Prostate_club cell of prostate epithelium	Adult	Reproductive system	TS_Prostate	club cell of prostate epithelium	Club cell	CL:0000158	Prostate gland	UBERON:0002367	2.22668903411001e-37	0.00045287977091663	0.265682656826568	0.00120627156271147	2.91855491034626	NA
Madissoon_2020_spleen_DC_activated	Adult	Lymphatic system	Madissoon_2020_spleen	DC_activated	Dendritic cell	CL:0000451	Spleen	UBERON:0002106	1.18814036596399e-09	0.000205854441325741	0.589667896678967	0.00121586491329206	2.91511467397018	NA
FetalHeart_Endothelial cell	Fetal	Cardiovascular system	FetalHeart	Endothelial cell	Endothelial cell	CL:0000115	Heart	UBERON:0000948	3.03497292474323e-09	0.000205854441325741	0.597047970479705	0.0012295535578063	2.91025254919192	NA
Lake_2017_VisualCortex_Ex8	Adult	Nervous system	Lake_2017_VisualCortex	Ex8	Excitatory neuron	CL:0008030	Visual cortex	UBERON:0000411	1.24682062576418e-20	0.000288196217856037	0.4309963099631	0.00124131076364464	2.90611947874255	NA
AdultThyroid_Endothelial cell	Adult	Endocrine system	AdultThyroid	Endothelial cell	Endothelial cell	CL:0000115	Thyroid gland	UBERON:0002046	1.71595397962506e-08	0.000205854441325741	0.611070110701107	0.00125551043456451	2.90117967350864	NA
TS_Eye_ocular surface cell	Adult	Sensory system	TS_Eye	ocular surface cell	Epithelial cell	CL:0000066	Eye	UBERON:0000970	2.73732213655987e-49	0.000658734212242371	0.193357933579336	0.00126969025967993	2.89630221205062	NA
TS_Small_Intestine_small intestine goblet cell	Adult	Digestive system	TS_Small_Intestine	small intestine goblet cell	Goblet cell	CL:0000160	Small intestine	UBERON:0002108	4.90295461825181e-32	0.000411708882651482	0.313653136531365	0.00128548310709431	2.89093362617315	NA
TS_Prostate_nkt cell	Adult	Reproductive system	TS_Prostate	nkt cell	Natural killer cell	CL:0000623	Prostate gland	UBERON:0002367	1.63110423179678e-13	0.000247025329590889	0.52619926199262	0.00129309861214622	2.88836835440969	NA
VentoTormo_2018_decidua_decidual natural killer cell (dNK1)	Maternal-Fetal	Reproductive system	VentoTormo_2018_decidua	decidual natural killer cell (dNK1)	Natural killer cell	CL:0000623	Decidua	UBERON:0002450	8.68790069957996e-13	0.000247025329590889	0.538007380073801	0.00131916686241318	2.87970026674184	NA
TS_Large_Intestine_intestinal enteroendocrine cell	Adult	Digestive system	TS_Large_Intestine	intestinal enteroendocrine cell	Endocrine cell	CL:0000163	Large intestine	UBERON:0000059	5.19681111106462e-31	0.000411708882651482	0.323985239852399	0.00132350530825687	2.87827431250994	NA
Fetal_HCA_Cerebrum_10k_Excitatory neurons	Fetal	Nervous system	Fetal_HCA_Cerebrum_10k	Excitatory neurons	Excitatory neuron	CL:0008030	Cerebral hemisphere	UBERON:0001869	2.93911622161397e-17	0.000288196217856037	0.477490774907749	0.00136112168239488	2.86610304773539	NA
AdultLung_B cell (Plasmocyte)	Adult	Respiratory system	AdultLung	B cell (Plasmocyte)	B cell	CL:0000236	Lung	UBERON:0002048	4.18314593975481e-05	0.000205854441325741	0.694464944649447	0.00140856554640423	2.85122293868224	NA
AdultHeart_T cell	Adult	Cardiovascular system	AdultHeart	T cell	T cell	CL:0000084	Heart	UBERON:0000948	1.36410806741285e-08	0.000247025329590889	0.606642066420664	0.00146946293447681	2.8328413640352	NA
Madissoon_2020_oesophagus_T_CD4	Adult	Digestive system	Madissoon_2020_oesophagus	T_CD4	T cell	CL:0000084	Esophagus	UBERON:0001043	3.24392524613963e-17	0.000329367106121185	0.47859778597786	0.00153775988147453	2.81311147356705	NA
CordBlood_Erythroid cell	Neonatal	Reproductive system	CordBlood	Erythroid cell	Erythroid lineage cell	CL:0000764	Umbilical cord blood	UBERON:0012168	1.00722063341329e-06	0.000247025329590889	0.65830258302583	0.0015813096527475	2.80098307800475	NA
Madissoon_2020_lung_NK	Adult	Respiratory system	Madissoon_2020_lung	NK	Natural killer cell	CL:0000623	Lung	UBERON:0002048	6.26963370287403e-10	0.000288196217856037	0.585239852398524	0.0016339489371513	2.78676151981091	NA
Madissoon_2020_spleen_T_CD8_activated	Adult	Lymphatic system	Madissoon_2020_spleen	T_CD8_activated	T cell	CL:0000084	Spleen	UBERON:0002106	6.77475802589749e-10	0.000288196217856037	0.586715867158672	0.00163764394979382	2.78578051493714	NA
TS_Muscle_fast muscle cell	Adult	Muscular system	TS_Muscle	fast muscle cell	Cell of skeletal muscle	CL:0000188	Muscle organ	UBERON:0001630	4.94194810020313e-27	0.000494050659181778	0.366789667896679	0.00174251196578812	2.75882423092986	NA
AdultBladder_Stromal cell	Adult	Urinary system	AdultBladder	Stromal cell	Stromal cell	CL:0000499	Bladder organ	UBERON:0018707	2.08923317433431e-07	0.000288196217856037	0.639852398523985	0.00176997170850668	2.75203367541087	NA
TS_Uterus_endothelial cell of lymphatic vessel	Adult	Reproductive system	TS_Uterus	endothelial cell of lymphatic vessel	Endothelial cell	CL:0000115	Uterus	UBERON:0000995	5.02761165208709e-39	0.000741075988772667	0.250184501845018	0.00177859046804019	2.74992403951875	NA
TS_Prostate_hillock cell of prostate epithelium	Adult	Reproductive system	TS_Prostate	hillock cell of prostate epithelium	Epithelial cell	CL:0000066	Prostate gland	UBERON:0002367	9.17645476439875e-24	0.000494050659181778	0.403690036900369	0.00189869658700648	2.72154443026918	NA
Lake_2017_CerebellarHemisphere_Gran	Adult	Nervous system	Lake_2017_CerebellarHemisphere	Gran	Cerebellar granule cell	CL:0001031	Cerebellar hemisphere	UBERON:0002245	8.12454384185634e-16	0.000411708882651482	0.491512915129151	0.00192352732725598	2.71590163935864	NA
FetalIntestine_Endothelial cell	Fetal	Digestive system	FetalIntestine	Endothelial cell	Endothelial cell	CL:0000115	Intestine	UBERON:0000160	2.15838258559576e-08	0.000329367106121185	0.616236162361624	0.00192869508567539	2.71473642610192	NA
TS_Eye_endothelial cell	Adult	Sensory system	TS_Eye	endothelial cell	Endothelial cell	CL:0000115	Eye	UBERON:0000970	5.61362646567103e-38	0.000782246877037815	0.259778597785978	0.00193076167929818	2.71427132940716	NA
Enge_2017_Pancreas_mesenchymal cell	Adult	Digestive system	Enge_2017_Pancreas	mesenchymal cell	Mesenchymal stem cell	CL:0000134	Pancreas	UBERON:0001264	2.37930679300335e-18	0.00045287977091663	0.460516605166052	0.0019761537846763	2.70417926155126	NA
Fetal_HCA_Adrenal_Megakaryocytes	Fetal	Endocrine system	Fetal_HCA_Adrenal	Megakaryocytes	Megakaryocyte	CL:0000556	Adrenal gland	UBERON:0002369	1.93580310718696e-14	0.000411708882651482	0.511439114391144	0.00199314028123931	2.70046213370085	NA
AdultLung_AT2 cell	Adult	Respiratory system	AdultLung	AT2 cell	Alveolar capillary type 2 endothelial cell	CL:4028003	Lung	UBERON:0002048	5.74177568484888e-07	0.000329367106121185	0.649815498154982	0.0020224357110975	2.6941252747883	NA
TS_Prostate_smooth muscle cell	Adult	Reproductive system	TS_Prostate	smooth muscle cell	Smooth muscle cell	CL:0000192	Prostate gland	UBERON:0002367	2.21356572975025e-43	0.0010292722066287	0.212546125461255	0.00206243352600177	2.68562004023542	NA
TS_Mammary_endothelial cell of artery	Adult	Endocrine system	TS_Mammary	endothelial cell of artery	Endothelial cell	CL:0000115	Mammary gland	UBERON:0001911	7.66153465768537e-34	0.000741075988772667	0.295940959409594	0.00206704200718744	2.68465069739094	NA
AdultRectum_Enterocyte progenitor	Adult	Digestive system	AdultRectum	Enterocyte progenitor	Enterocyte	CL:0000584	Rectum	UBERON:0001052	2.69218194943037e-06	0.000329367106121185	0.666420664206642	0.00206857786432801	2.68432812697464	NA
Fetal_HCA_Heart_Epicardial fat cells	Fetal	Cardiovascular system	Fetal_HCA_Heart	Epicardial fat cells	Epicardial adipocyte	CL:1000309	Heart	UBERON:0000948	1.53685766796094e-08	0.000370537994386334	0.609594095940959	0.00212223835640346	2.67320584048305	NA
AdultLiver_Neutrophil	Adult	Digestive system	AdultLiver	Neutrophil	Neutrophil	CL:0000775	Liver	UBERON:0002107	1.7188517843225e-08	0.000370537994386334	0.611808118081181	0.00212912437658042	2.67179896773744	NA
AdultTrachea_Chondrocyte	Adult	Respiratory system	AdultTrachea	Chondrocyte	Chondrocyte	CL:0000138	Trachea	UBERON:0003126	3.45952013014679e-06	0.000370537994386334	0.668634686346864	0.00230487846880534	2.63735196906769	NA
van_Zyl_eye_2020_CribiformJCT	Adult	Sensory system	van_Zyl_eye_2020	CribiformJCT	Trabecular meshwork cell	CL:0002367	Eye	UBERON:0000970	6.80150722897416e-06	0.000370537994386334	0.676014760147601	0.0023275689943818	2.63309743669025	NA
TS_Vasculature_lymphatic endothelial cells	Adult	Cardiovascular system	TS_Vasculature	lymphatic endothelial cells	Endothelial cell	CL:0000115	Vasculature	UBERON:0002049	4.92623044416665e-20	0.000576392435712074	0.434686346863469	0.00232807288799153	2.63300342678977	NA
NeonatalAdrenalGland_Adrenal gland inflammatory cell	Neonatal	Endocrine system	NeonatalAdrenalGland	Adrenal gland inflammatory cell	Inflammatory cell	CL:0009002	Adrenal gland	UBERON:0002369	8.4934291887658e-06	0.000370537994386334	0.678228782287823	0.00233437031566475	2.63183024799387	NA
TS_Lung_vein endothelial cell	Adult	Respiratory system	TS_Lung	vein endothelial cell	Endothelial cell	CL:0000115	Lung	UBERON:0002048	9.96150768684852e-30	0.000741075988772667	0.340959409594096	0.00234569990418487	2.62972754989016	NA
TS_Thymus_cd8-positive, alpha-beta cytotoxic t cell	Adult	Lymphatic system	TS_Thymus	cd8-positive, alpha-beta cytotoxic t cell	T cell	CL:0000084	Thymus	UBERON:0002370	2.87056819390439e-51	0.00135863931274989	0.185977859778598	0.00234569990418487	2.62972754989016	NA
AdultSigmoidColon_Enterocyte progenitor	Adult	Digestive system	AdultSigmoidColon	Enterocyte progenitor	Enterocyte	CL:0000584	Sigmoid colon	UBERON:0001159	1.73534386571732e-05	0.000370537994386334	0.687084870848709	0.00236154890699702	2.62680305588064	NA
TS_Vasculature_endothelial cell	Adult	Cardiovascular system	TS_Vasculature	endothelial cell	Endothelial cell	CL:0000115	Vasculature	UBERON:0002049	5.8590416167775e-22	0.000617563323977223	0.419188191881919	0.0023969684918641	2.62033767472709	NA
AdultPleura_Stromal cell	Adult	Respiratory system	AdultPleura	Stromal cell	Stromal cell	CL:0000499	Pleura	UBERON:0000977	7.80152205971952e-05	0.000370537994386334	0.702583025830258	0.00240900998695281	2.61816139955769	NA
TS_Small_Intestine_monocyte	Adult	Digestive system	TS_Small_Intestine	monocyte	Monocyte	CL:0000576	Small intestine	UBERON:0002108	3.32398782945133e-37	0.000988101318363556	0.26789667896679	0.00244508562993451	2.61170592674206	NA
AdultPeripheralBlood_Neutrophil	Adult	Lymphatic system	AdultPeripheralBlood	Neutrophil	Neutrophil	CL:0000775	Blood	UBERON:0000178	5.04868747938796e-06	0.000411708882651482	0.672324723247232	0.00254442208527772	2.59441084345527	NA
AdultIleum_Mast cell	Adult	Digestive system	AdultIleum	Mast cell	Mast cell	CL:0000097	Ileum	UBERON:0002116	1.68388428807532e-05	0.000411708882651482	0.685608856088561	0.0025891731925326	2.58683889817637	NA
TS_Blood_hematopoietic stem cell	Adult	Lymphatic system	TS_Blood	hematopoietic stem cell	Hematopoietic stem cell	CL:0000037	Blood	UBERON:0000178	6.85327205767939e-33	0.000946930430098408	0.302583025830258	0.00262390623757081	2.58105168805901	NA
Madissoon_2020_lung_DC_activated	Adult	Respiratory system	Madissoon_2020_lung	DC_activated	Dendritic cell	CL:0000451	Lung	UBERON:0002048	1.79057266909215e-12	0.000576392435712074	0.545387453874539	0.00284964195548343	2.54520970368487	NA
TS_Eye_corneal keratocyte	Adult	Sensory system	TS_Eye	corneal keratocyte	Fibroblast	CL:0000057	Eye	UBERON:0000970	8.19925849350846e-59	0.00214088618978771	0.152029520295203	0.00293913574186122	2.53178035588726	NA
TS_Kidney_nk cell	Adult	Urinary system	TS_Kidney	nk cell	Natural killer cell	CL:0000623	Kidney	UBERON:0002113	5.93579694911966e-11	0.000576392435712074	0.5690036900369	0.00295913369278011	2.52883541310059	NA
TS_Lung_nk cell	Adult	Respiratory system	TS_Lung	nk cell	Natural killer cell	CL:0000623	Lung	UBERON:0002048	1.27381123631041e-10	0.000576392435712074	0.574907749077491	0.00298641741363326	2.52484949072748	NA
AdultLung_Smooth muscle cell	Adult	Respiratory system	AdultLung	Smooth muscle cell	Smooth muscle cell	CL:0000192	Lung	UBERON:0002048	1.8863481304448e-05	0.000494050659181778	0.687822878228782	0.00305398922992406	2.5151324988424	NA
Fetal_HCA_Intestine_Lymphoid cells	Fetal	Digestive system	Fetal_HCA_Intestine	Lymphoid cells	Innate lymphoid cell	CL:0001065	Intestine	UBERON:0000160	5.95876653287185e-18	0.000741075988772667	0.465682656826568	0.00309617520697614	2.50917447135156	NA
Fetal_HCA_Lung_Mesothelial cells	Fetal	Respiratory system	Fetal_HCA_Lung	Mesothelial cells	Mesothelial cell	CL:0000077	Lung	UBERON:0002048	5.54853084292458e-08	0.000576392435712074	0.626568265682657	0.00322369706094783	2.49164577671194	NA
TS_Prostate_luminal cell of prostate epithelium	Adult	Reproductive system	TS_Prostate	luminal cell of prostate epithelium	Luminal cell of prostate epithelium	CL:0002340	Prostate gland	UBERON:0002367	1.75854108258086e-29	0.00107044309489385	0.342435424354244	0.00326652514042913	2.48591399496456	NA
Madissoon_2020_lung_T_cells_Dividing	Adult	Respiratory system	Madissoon_2020_lung	T_cells_Dividing	T cell	CL:0000084	Lung	UBERON:0002048	1.51387665548664e-08	0.000617563323977223	0.608856088560886	0.00334116315060384	2.47610231703562	NA
TS_Tongue_endothelial cell of artery	Adult	Digestive system	TS_Tongue	endothelial cell of artery	Endothelial cell	CL:0000115	Tongue	UBERON:0001723	5.99057625101784e-36	0.00135863931274989	0.27970479704797	0.0033727701658729	2.47201325237558	NA
Madissoon_2020_lung_Alveolar_Type1	Adult	Respiratory system	Madissoon_2020_lung	Alveolar_Type1	Alveolar capillary type 2 endothelial cell	CL:4028003	Lung	UBERON:0002048	4.10703992625271e-06	0.000576392435712074	0.670110701107011	0.00342177306145319	2.46574879708213	NA
Fetal_HCA_Heart_CLC_IL5RA positive cells	Fetal	Cardiovascular system	Fetal_HCA_Heart	CLC_IL5RA positive cells	Endothelial cell	CL:0000115	Heart	UBERON:0000948	0.000140009249700999	0.000576392435712074	0.708487084870849	0.00359499214430437	2.44430205429055	NA
AdultEpityphlon_T cell	Adult	Digestive system	AdultEpityphlon	T cell	T cell	CL:0000084	Caecum	UBERON:0001153	1.16137267490543e-07	0.000658734212242371	0.633948339483395	0.00366696689362689	2.43569301095024	NA
TS_Kidney_cd8-positive, alpha-beta t cell	Adult	Urinary system	TS_Kidney	cd8-positive, alpha-beta t cell	T cell	CL:0000084	Kidney	UBERON:0002113	5.30007934837671e-18	0.00090575954183326	0.464206642066421	0.00368918067632396	2.4330700748331	NA
Fetal_HCA_Spleen_Lymphoid cells	Fetal	Lymphatic system	Fetal_HCA_Spleen	Lymphoid cells	Innate lymphoid cell	CL:0001065	Spleen	UBERON:0002106	8.78415146858465e-11	0.000741075988772667	0.571217712177122	0.00371137505746033	2.43046515528343	NA
AdultCervix_T cell	Adult	Reproductive system	AdultCervix	T cell	T cell	CL:0000084	Uterine cervix	UBERON:0000002	5.76726306481035e-09	0.000741075988772667	0.602952029520295	0.00389340352729373	2.40967058200111	NA
FetalStomach_Fetal mesenchymal progenitor	Fetal	Digestive system	FetalStomach	Fetal mesenchymal progenitor	Mesenchymal stem cell	CL:0000134	Stomach	UBERON:0000945	0.000111851998925764	0.000658734212242371	0.705535055350553	0.00403132392579753	2.39455230392229	NA
