"contrast","direction","Developmental_stage","human_symbol","primary_tissue","primary_organ_system","primary_specific_cell_type","primary_general_cell_type","primary_tissue_cell_type_name","input_list_combined_p","input_list_combined_log10p","input_list_raw_p","input_list_permutated_p","input_list_rank_p","webcsea_job"
"young CD vs old CD","Downregulated","Fetal","LIN7A","Pancreas","Digestive system","Monocyte","Monocyte","FetalPancreas_Monocyte",0.0001131393132524,3.94638646172425,6.34110677614014e-43,4.11708882651482e-05,0.217712177121771,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","LIPA","Adrenal gland","Endocrine system","Hepatocyte/Endodermal cell","Hepatocyte","FetalAdrenalGland_Hepatocyte/Endodermal cell",8.95889338742295e-05,4.04774563156739,1.05746326960683e-55,4.11708882651482e-05,0.1690036900369,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","LIPC","Liver","Digestive system","Hepatoblasts","Hepatoblast","Fetal_HCA_Liver_Hepatoblasts",0.00012298804099619,3.91013711605543,2.83318156601637e-40,4.11708882651482e-05,0.238376383763838,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","LIPG","Kidney","Urinary system","Proximal tubule progenitor","Epithelial cell of proximal tubule","FetalKidney_Proximal tubule progenitor",0.00022544449625561,3.64696036259735,2.5088318827807e-18,4.11708882651482e-05,0.461254612546125,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","LITAF","Kidney","Urinary system","Lymphoid cells","Innate lymphoid cell","Fetal_HCA_Kidney_Lymphoid cells",6.95240733926683e-05,4.15786479064263,9.26698621075187e-64,4.11708882651482e-05,0.128413284132841,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","LMNA","Eye","Sensory system","Corneal and conjunctival epithelial cells","Epithelial cell","Fetal_HCA_Eye_Corneal and conjunctival epithelial cells",8.0525032566614e-05,4.09406909086719,4.02305355893205e-59,4.11708882651482e-05,0.150553505535055,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","LMO7","Adrenal gland","Endocrine system","Fetal enterocyte","Enterocyte","FetalAdrenalGland_Fetal enterocyte",7.43090019477144e-05,4.12895857171174,5.81364308856055e-62,4.11708882651482e-05,0.138007380073801,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","LONP2","Thymus","Lymphatic system","Dendritic cell","Dendritic cell","FetalThymus_Dendritic cell",0.00023006434200345,3.63815068802921,1.15160382029905e-17,4.11708882651482e-05,0.471586715867159,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","LPCAT2","Pancreas","Digestive system","Dendritic cell","Dendritic cell","FetalPancreas_Dendritic cell",7.8336248116373e-05,4.10603723265253,3.85725942071268e-60,4.11708882651482e-05,0.146125461254613,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","LPIN2","Brain","Nervous system","Macrophage","Macrophage","FetalBrain_Macrophage",0.00010641067475192,3.97301480293087,1.20025705332446e-46,4.11708882651482e-05,0.203690036900369,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","LPXN","Kidney","Urinary system","Lymphoid cells","Innate lymphoid cell","Fetal_HCA_Kidney_Lymphoid cells",6.95240733926683e-05,4.15786479064263,9.26698621075187e-64,4.11708882651482e-05,0.128413284132841,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","LRAT","Eye","Sensory system","Fetal epithelial progenitor","Epithelial fate stem cell","FetalEyes_Fetal epithelial progenitor",0.0002944873539632,3.5309333501873,2.32452632458052e-08,4.11708882651482e-05,0.617712177121771,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","LRG1","Pancreas","Digestive system","Dendritic cell","Dendritic cell","FetalPancreas_Dendritic cell",7.8336248116373e-05,4.10603723265253,3.85725942071268e-60,4.11708882651482e-05,0.146125461254613,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","LRP11","Muscle organ","Muscular system","Dendritic cell","Dendritic cell","FetalMuscle_Dendritic cell",0.00010889413062698,3.96299552800373,1.86068802737032e-44,4.11708882651482e-05,0.208856088560886,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","LRP2BP","Heart","Reproductive system","T cell","T cell","FetalFemaleGonad_T cell",0.0002228003196959,3.65208419032925,8.76012881745001e-19,4.11708882651482e-05,0.455350553505535,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","LRRC3","Stomach","Digestive system","Smooth muscle cell","Smooth muscle cell","FetalStomach_Smooth muscle cell",0.91535415530271,0.0384108426162122,0.603238245750435,0.677343453738218,0.912177121771218,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","LRRC57","Adrenal gland","Endocrine system","Neutrophil","Neutrophil","FetalAdrenalGland_Neutrophil",0.00022610505267828,3.64568973254284,3.76930751856349e-18,4.11708882651482e-05,0.462730627306273,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","LRRC8B","Heart","Cardiovascular system","Smooth muscle cell","Smooth muscle cell","FetalHeart_Smooth muscle cell",0.0006045315245875,3.21858104699937,1.0868619780924e-05,8.23417765302964e-05,0.680442804428044,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","LRRCC1","Adrenal gland","Endocrine system","Erythroblasts","Erythroblast","Fetal_HCA_Adrenal_Erythroblasts",0.0079359549300082,2.10040080729847,1.99963247313792e-09,0.00168800641887108,0.594833948339483,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","LRRK2","Stomach","Digestive system","Dendritic cell","Dendritic cell","FetalStomach_Dendritic cell",8.34350965519537e-05,4.07865122714868,3.56934237920307e-58,4.11708882651482e-05,0.156457564575646,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","LSM3","Immature gonad","Reproductive system","Primordial germ cell","Primordial germ cell","FetalMaleGonad_Primordial germ cell",7.13678073205326e-05,4.14649764614936,1.65586893562056e-63,4.11708882651482e-05,0.13210332103321,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","LSM5","Immature gonad","Reproductive system","Primordial germ cell","Primordial germ cell","FetalMaleGonad_Primordial germ cell",7.13678073205326e-05,4.14649764614936,1.65586893562056e-63,4.11708882651482e-05,0.13210332103321,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","LSR","Eye","Sensory system","Corneal and conjunctival epithelial cells","Epithelial cell","Fetal_HCA_Eye_Corneal and conjunctival epithelial cells",8.0525032566614e-05,4.09406909086719,4.02305355893205e-59,4.11708882651482e-05,0.150553505535055,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","LTB","Kidney","Urinary system","Lymphoid cells","Innate lymphoid cell","Fetal_HCA_Kidney_Lymphoid cells",6.95240733926683e-05,4.15786479064263,9.26698621075187e-64,4.11708882651482e-05,0.128413284132841,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","LTN1","Lung","Respiratory system","Fetal chondrocyte","Chondrocyte","FetalLung_Fetal chondrocyte",0.489535005781943,0.310216247120585,0.083091235609422,0.215117891185399,0.839114391143911,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","LUZP2","Placenta","Reproductive system","AFP_ALB positive cells","Hepatocyte","Fetal_HCA_Placenta_AFP_ALB positive cells",0.00020620111900837,3.68570898222494,4.067314580189e-22,4.11708882651482e-05,0.418450184501845,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","LY75","Pancreas","Digestive system","Dendritic cell","Dendritic cell","FetalPancreas_Dendritic cell",7.8336248116373e-05,4.10603723265253,3.85725942071268e-60,4.11708882651482e-05,0.146125461254613,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","LY86","Kidney","Urinary system","Lymphoid cells","Innate lymphoid cell","Fetal_HCA_Kidney_Lymphoid cells",6.95240733926683e-05,4.15786479064263,9.26698621075187e-64,4.11708882651482e-05,0.128413284132841,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","LY9","Kidney","Urinary system","Lymphoid cells","Innate lymphoid cell","Fetal_HCA_Kidney_Lymphoid cells",6.95240733926683e-05,4.15786479064263,9.26698621075187e-64,4.11708882651482e-05,0.128413284132841,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","LYN","Kidney","Urinary system","Lymphoid cells","Innate lymphoid cell","Fetal_HCA_Kidney_Lymphoid cells",6.95240733926683e-05,4.15786479064263,9.26698621075187e-64,4.11708882651482e-05,0.128413284132841,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","LYPD8","Intestine","Digestive system","Enterocyte progenitor","Enterocyte","FetalIntestine_Enterocyte progenitor",0.896412268628487,0.0474922081820562,0.4928907863936,0.644612597567425,0.901107011070111,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","LYRM1","Adrenal gland","Endocrine system","Hepatocyte/Endodermal cell","Hepatocyte","FetalAdrenalGland_Hepatocyte/Endodermal cell",8.95889338742295e-05,4.04774563156739,1.05746326960683e-55,4.11708882651482e-05,0.1690036900369,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","LYRM2","Eye","Sensory system","Fetal neuron","Neuron","FetalEyes_Fetal neuron",0.00016476859981251,3.7831255488736,6.2899235248338e-31,4.11708882651482e-05,0.327675276752768,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","LYRM4","Immature gonad","Reproductive system","Smooth muscle cell","Smooth muscle cell","FetalFemaleGonad_Smooth muscle cell",0.00030507576920513,3.51559228504327,2.27712144570314e-07,4.11708882651482e-05,0.642066420664207,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","LYZ","Adrenal gland","Endocrine system","Fetal enterocyte","Enterocyte","FetalAdrenalGland_Fetal enterocyte",7.43090019477144e-05,4.12895857171174,5.81364308856055e-62,4.11708882651482e-05,0.138007380073801,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","MACF1","Muscle organ","Muscular system","Macrophage","Macrophage","FetalMuscle_Macrophage",0.00014936462243897,3.82575225458847,1.99960985255819e-34,4.11708882651482e-05,0.294464944649447,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","MAFF","Adrenal gland","Endocrine system","Fetal enterocyte","Enterocyte","FetalAdrenalGland_Fetal enterocyte",7.43090019477144e-05,4.12895857171174,5.81364308856055e-62,4.11708882651482e-05,0.138007380073801,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","MAGOH","Liver","Digestive system","Erythroid progenitor cell (RP high)","Erythroid progenitor cell","FetalLiver_Erythroid progenitor cell (RP high)",8.45239866908987e-05,4.07302002703589,5.17507501986113e-58,4.11708882651482e-05,0.158671586715867,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","MAGOHB","Spinal cord","Nervous system","Erythroid progenitor cell (RP high)","Erythroid progenitor cell","FetalSpinalCord_Erythroid progenitor cell (RP high)",9.96422628622984e-05,4.00155641825466,9.23422157856407e-50,4.11708882651482e-05,0.189667896678967,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","MAK16","Eye","Sensory system","Fetal epithelial progenitor","Epithelial fate stem cell","FetalEyes_Fetal epithelial progenitor",0.0002944873539632,3.5309333501873,2.32452632458052e-08,4.11708882651482e-05,0.617712177121771,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","MAL2","Adrenal gland","Endocrine system","Fetal enterocyte","Enterocyte","FetalAdrenalGland_Fetal enterocyte",7.43090019477144e-05,4.12895857171174,5.81364308856055e-62,4.11708882651482e-05,0.138007380073801,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","MALL","Adrenal gland","Endocrine system","Hepatocyte/Endodermal cell","Hepatocyte","FetalAdrenalGland_Hepatocyte/Endodermal cell",8.95889338742295e-05,4.04774563156739,1.05746326960683e-55,4.11708882651482e-05,0.1690036900369,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","MALSU1","Liver","Digestive system","Erythroid progenitor cell (RP high)","Erythroid progenitor cell","FetalLiver_Erythroid progenitor cell (RP high)",8.45239866908987e-05,4.07302002703589,5.17507501986113e-58,4.11708882651482e-05,0.158671586715867,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","MAN1A1","Kidney","Urinary system","Myeloid cells","Myeloid cell","Fetal_HCA_Kidney_Myeloid cells",9.06708402882428e-05,4.04253235944536,7.53550488465841e-55,4.11708882651482e-05,0.171217712177122,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","MAN2A1","Intestine","Digestive system","Intestinal epithelial cells","Epithelial cell","Fetal_HCA_Intestine_Intestinal epithelial cells",0.00010320971336719,3.98627942806481,1.41505689316596e-47,4.11708882651482e-05,0.197047970479705,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","MAN2B2","Heart","Cardiovascular system","Macrophage","Macrophage","FetalHeart_Macrophage",0.00014729946675873,3.83179882535125,1.52074595346219e-34,4.11708882651482e-05,0.290036900369004,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","MANF","Adrenal gland","Endocrine system","Fetal enterocyte","Enterocyte","FetalAdrenalGland_Fetal enterocyte",7.43090019477144e-05,4.12895857171174,5.81364308856055e-62,4.11708882651482e-05,0.138007380073801,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","MAOA","Adrenal gland","Endocrine system","Fetal enterocyte","Enterocyte","FetalAdrenalGland_Fetal enterocyte",7.43090019477144e-05,4.12895857171174,5.81364308856055e-62,4.11708882651482e-05,0.138007380073801,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","MAOB","Adrenal gland","Endocrine system","Fetal enterocyte","Enterocyte","FetalAdrenalGland_Fetal enterocyte",7.43090019477144e-05,4.12895857171174,5.81364308856055e-62,4.11708882651482e-05,0.138007380073801,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","MAP1LC3A","Eye","Sensory system","Fetal neuron","Neuron","FetalEyes_Fetal neuron",0.00016476859981251,3.7831255488736,6.2899235248338e-31,4.11708882651482e-05,0.327675276752768,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","MAP3K6","Spinal cord","Nervous system","B cell","B cell","FetalSpinalCord_B cell",0.00021285624492917,3.67191360365695,1.57987085055838e-20,4.11708882651482e-05,0.433210332103321,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","MAP7","Adrenal gland","Endocrine system","Fetal enterocyte","Enterocyte","FetalAdrenalGland_Fetal enterocyte",7.43090019477144e-05,4.12895857171174,5.81364308856055e-62,4.11708882651482e-05,0.138007380073801,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","MARVELD2","Adrenal gland","Endocrine system","Fetal enterocyte","Enterocyte","FetalAdrenalGland_Fetal enterocyte",7.43090019477144e-05,4.12895857171174,5.81364308856055e-62,4.11708882651482e-05,0.138007380073801,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","MAT1A","Liver","Digestive system","Hepatoblasts","Hepatoblast","Fetal_HCA_Liver_Hepatoblasts",0.00012298804099619,3.91013711605543,2.83318156601637e-40,4.11708882651482e-05,0.238376383763838,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","MATN2","Eye","Sensory system","Skeletal muscle cells","Cell of skeletal muscle","Fetal_HCA_Eye_Skeletal muscle cells",0.00016885230877605,3.77249299672921,4.45257669213456e-30,4.11708882651482e-05,0.336531365313653,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","MATR3","Eye","Sensory system","Fetal neuron","Neuron","FetalEyes_Fetal neuron",0.00016476859981251,3.7831255488736,6.2899235248338e-31,4.11708882651482e-05,0.327675276752768,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","MB","Muscle organ","Muscular system","Dendritic cell","Dendritic cell","FetalMuscle_Dendritic cell",0.00010889413062698,3.96299552800373,1.86068802737032e-44,4.11708882651482e-05,0.208856088560886,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","MB21D2","Intestine","Digestive system","Intestinal epithelial cells","Epithelial cell","Fetal_HCA_Intestine_Intestinal epithelial cells",0.00010320971336719,3.98627942806481,1.41505689316596e-47,4.11708882651482e-05,0.197047970479705,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","MCAM","Cerebellum","Nervous system","Vascular endothelial cells","Endothelial cell","Fetal_HCA_Cerebellum_10k_Vascular endothelial cells",0.00016579044064557,3.78044051416309,8.00386756613276e-31,4.11708882651482e-05,0.329889298892989,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","MCFD2","Spinal cord","Nervous system","Neutrophil","Neutrophil","FetalSpinalCord_Neutrophil",0.0001776677522538,3.75039139205483,4.22676357413552e-28,4.11708882651482e-05,0.355719557195572,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","MCM10","Kidney","Urinary system","Dendritic cell","Dendritic cell","FetalKidney_Dendritic cell",0.00014350608777224,3.84312967502884,1.41673595676551e-35,4.11708882651482e-05,0.281918819188192,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","MCM3","Immature gonad","Reproductive system","Primordial germ cell","Primordial germ cell","FetalMaleGonad_Primordial germ cell",7.13678073205326e-05,4.14649764614936,1.65586893562056e-63,4.11708882651482e-05,0.13210332103321,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","MCM5","Pancreas","Digestive system","Dendritic cell","Dendritic cell","FetalPancreas_Dendritic cell",7.8336248116373e-05,4.10603723265253,3.85725942071268e-60,4.11708882651482e-05,0.146125461254613,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","MCM6","Immature gonad","Reproductive system","Primordial germ cell","Primordial germ cell","FetalMaleGonad_Primordial germ cell",7.13678073205326e-05,4.14649764614936,1.65586893562056e-63,4.11708882651482e-05,0.13210332103321,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","MCOLN2","Pancreas","Digestive system","Dendritic cell","Dendritic cell","FetalPancreas_Dendritic cell",7.8336248116373e-05,4.10603723265253,3.85725942071268e-60,4.11708882651482e-05,0.146125461254613,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","MCTP2","Kidney","Urinary system","Lymphoid cells","Innate lymphoid cell","Fetal_HCA_Kidney_Lymphoid cells",6.95240733926683e-05,4.15786479064263,9.26698621075187e-64,4.11708882651482e-05,0.128413284132841,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","MCTS1","Immature gonad","Reproductive system","Primordial germ cell","Primordial germ cell","FetalMaleGonad_Primordial germ cell",7.13678073205326e-05,4.14649764614936,1.65586893562056e-63,4.11708882651482e-05,0.13210332103321,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","MDFIC","Pancreas","Digestive system","Antigen presenting cell (RPS high)","Professional antigen presenting cell","FetalPancreas_Antigen presenting cell (RPS high)",0.00011631343170537,3.93437013068254,1.98668498716285e-42,4.11708882651482e-05,0.224354243542435,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","MDH1","Immature gonad","Reproductive system","Primordial germ cell","Primordial germ cell","FetalMaleGonad_Primordial germ cell",7.13678073205326e-05,4.14649764614936,1.65586893562056e-63,4.11708882651482e-05,0.13210332103321,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","MDM4","Lung","Respiratory system","Macrophage","Macrophage","FetalLung_Macrophage",0.00021717092796635,3.66319831291763,1.15718058016178e-19,4.11708882651482e-05,0.44280442804428,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","MEA1","Intestine","Digestive system","Fetal stromal cell","Stromal cell","FetalIntestine_Fetal stromal cell",0.827706429120764,0.082123671452321,0.334427129206422,0.535880281659169,0.884132841328413,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","MED11","Eye","Sensory system","Skeletal muscle cells","Cell of skeletal muscle","Fetal_HCA_Eye_Skeletal muscle cells",0.00016885230877605,3.77249299672921,4.45257669213456e-30,4.11708882651482e-05,0.336531365313653,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","MED14","Stomach","Digestive system","MUC13_DMBT1 positive cells","Epithelial cell","Fetal_HCA_Stomach_MUC13_DMBT1 positive cells",0.00021219167590114,3.67327165710343,1.50442067539429e-20,4.11708882651482e-05,0.431734317343173,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","MED30","Kidney","Urinary system","Fetal epithelial progenitor","Epithelial fate stem cell","FetalKidney_Fetal epithelial progenitor",0.00012263761040343,3.91137632030889,2.53478480770203e-40,4.11708882651482e-05,0.237638376383764,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","MED6","Skin of body","Integumentary system","Fetal mesenchymal progenitor","Mesenchymal stem cell","FetalSkin_Fetal mesenchymal progenitor",0.0002234616577228,3.6507969837979,9.83820237134691e-19,4.11708882651482e-05,0.456826568265683,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","MEIOB","Eye","Sensory system","Primordial germ cell","Primordial germ cell","FetalEyes_Primordial germ cell",0.00025596436535102,3.59182049175308,3.26987418964877e-13,4.11708882651482e-05,0.529889298892989,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","MERTK","Kidney","Urinary system","Myeloid cells","Myeloid cell","Fetal_HCA_Kidney_Myeloid cells",9.06708402882428e-05,4.04253235944536,7.53550488465841e-55,4.11708882651482e-05,0.171217712177122,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","MEST","Kidney","Urinary system","Ureteric bud cell","Epithelial cell","FetalKidney_Ureteric bud cell",0.00019818659954062,3.70292571383817,3.96590862948535e-24,4.11708882651482e-05,0.400738007380074,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","METTL18","Adrenal gland","Endocrine system","Neutrophil (RPS high)","Neutrophil","FetalAdrenalGland_Neutrophil (RPS high)",0.00023368767201781,3.63136419781683,3.62806467942675e-17,4.11708882651482e-05,0.47970479704797,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","METTL7B","Adrenal gland","Endocrine system","Hepatocyte/Endodermal cell","Hepatocyte","FetalAdrenalGland_Hepatocyte/Endodermal cell",8.95889338742295e-05,4.04774563156739,1.05746326960683e-55,4.11708882651482e-05,0.1690036900369,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","METTL8","Spinal cord","Nervous system","Erythroid progenitor cell (RP high)","Erythroid progenitor cell","FetalSpinalCord_Erythroid progenitor cell (RP high)",9.96422628622984e-05,4.00155641825466,9.23422157856407e-50,4.11708882651482e-05,0.189667896678967,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","MFAP1","Rib","Skeletal system","Fetal chondrocyte","Chondrocyte","FetalRib_Fetal chondrocyte",0.00018576719230889,3.73103098279286,1.68971803157516e-26,4.11708882651482e-05,0.373431734317343,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","MFGE8","Rib","Skeletal system","Fetal chondrocyte","Chondrocyte","FetalRib_Fetal chondrocyte",0.00018576719230889,3.73103098279286,1.68971803157516e-26,4.11708882651482e-05,0.373431734317343,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","MGA","Pancreas","Digestive system","Fetal epithelial progenitor","Epithelial fate stem cell","FetalPancreas_Fetal epithelial progenitor",0.0137181461538868,1.86270457445549,0.00010431311279106,0.00267610773723463,0.70479704797048,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","MGAM","Pancreas","Digestive system","Monocyte","Monocyte","FetalPancreas_Monocyte",0.0001131393132524,3.94638646172425,6.34110677614014e-43,4.11708882651482e-05,0.217712177121771,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","MGAT2","Spinal cord","Nervous system","CB CD34+","Hematopoietic stem cell","FetalSpinalCord_CB CD34+",0.00101230925687312,2.99468679180847,4.14127031554095e-09,0.00016468355306059,0.601476014760148,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","MGAT4A","Stomach","Digestive system","Dendritic cell","Dendritic cell","FetalStomach_Dendritic cell",8.34350965519537e-05,4.07865122714868,3.56934237920307e-58,4.11708882651482e-05,0.156457564575646,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","MGAT4C","Muscle organ","Muscular system","Dendritic cell","Dendritic cell","FetalMuscle_Dendritic cell",0.00010889413062698,3.96299552800373,1.86068802737032e-44,4.11708882651482e-05,0.208856088560886,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","MGAT5","Kidney","Urinary system","Lymphoid cells","Innate lymphoid cell","Fetal_HCA_Kidney_Lymphoid cells",6.95240733926683e-05,4.15786479064263,9.26698621075187e-64,4.11708882651482e-05,0.128413284132841,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","MGMT","Cerebral hemisphere","Nervous system","Microglia","Microglial cell","Fetal_HCA_Cerebrum_10k_Microglia",0.00010960271738913,3.96017867821956,3.59763043286026e-44,4.11708882651482e-05,0.210332103321033,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","MGP","Rib","Skeletal system","Fetal chondrocyte","Chondrocyte","FetalRib_Fetal chondrocyte",0.00018576719230889,3.73103098279286,1.68971803157516e-26,4.11708882651482e-05,0.373431734317343,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","MGST3","Immature gonad","Reproductive system","Primordial germ cell","Primordial germ cell","FetalMaleGonad_Primordial germ cell",7.13678073205326e-05,4.14649764614936,1.65586893562056e-63,4.11708882651482e-05,0.13210332103321,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","MIB1","Pancreas","Digestive system","Fetal acinar cell","Acinar cell","FetalPancreas_Fetal acinar cell",0.00023993288197354,3.61991022939325,1.09581330146053e-15,4.11708882651482e-05,0.493726937269373,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","MICU2","Cerebellum","Nervous system","Purkinje neurons","Neuron","Fetal_HCA_Cerebellum_10k_Purkinje neurons",0.258231502287385,0.587990778200354,0.00091647738312494,0.0957223152164695,0.739483394833948,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","MID2","Kidney","Urinary system","Fetal fibroblast","Fibroblast","FetalKidney_Fetal fibroblast",0.0003127524593729,3.50479926648545,1.20191124095701e-06,4.11708882651482e-05,0.659778597785978,"JOB1565_YoungvOld_downregulated"
