plate,assay_group,well_id,raw_sample_id,sample,sample_suffix,sampling_tissue,sampling_time,sampling_month,diet,cohort,animal,age,group,cytokine,concentration_pg_ml,mfi
Plate 1,Unknown Group 1,190,3M38_10mon,3M38,10mon,systemic blood,intermediary month sample,10,N/A,3,38,N/A,N/A,IFN-gamma,N/A,1280.18506
Plate 1,Unknown Group 1,190,3M38_10mon,3M38,10mon,systemic blood,intermediary month sample,10,N/A,3,38,N/A,N/A,IL-10,N/A,2242.11597
Plate 1,Unknown Group 1,190,3M38_10mon,3M38,10mon,systemic blood,intermediary month sample,10,N/A,3,38,N/A,N/A,IL-17A,N/A,2627.46582
Plate 1,Unknown Group 1,190,3M38_10mon,3M38,10mon,systemic blood,intermediary month sample,10,N/A,3,38,N/A,N/A,IL-17F,N/A,1673.13306
Plate 1,Unknown Group 1,190,3M38_10mon,3M38,10mon,systemic blood,intermediary month sample,10,N/A,3,38,N/A,N/A,IL-1a,874.4310065893902,88962.41406
Plate 1,Unknown Group 1,190,3M38_10mon,3M38,10mon,systemic blood,intermediary month sample,10,N/A,3,38,N/A,N/A,IL-6,N/A,2015.65356
Plate 1,Unknown Group 1,190,3M38_10mon,3M38,10mon,systemic blood,intermediary month sample,10,N/A,3,38,N/A,N/A,IL-7,0.40414069091362,2638.30908
Plate 1,Unknown Group 1,190,3M38_10mon,3M38,10mon,systemic blood,intermediary month sample,10,N/A,3,38,N/A,N/A,TNF-alpha,3.995663959571576,1256.96191
Plate 1,Unknown Group 1,90,3M38_20mon,3M38,20mon,systemic blood,intermediary month sample,20,N/A,3,38,N/A,N/A,GDF-15,519.129266532431,95180.125
Plate 1,Unknown Group 1,90,3M38_20mon,3M38,20mon,systemic blood,intermediary month sample,20,N/A,3,38,N/A,N/A,IFN-gamma,12.685027364163435,1798.51892
Plate 1,Unknown Group 1,90,3M38_20mon,3M38,20mon,systemic blood,intermediary month sample,20,N/A,3,38,N/A,N/A,IL-10,N/A,2815.25903
Plate 1,Unknown Group 1,90,3M38_20mon,3M38,20mon,systemic blood,intermediary month sample,20,N/A,3,38,N/A,N/A,IL-17A,N/A,2733.94604
Plate 1,Unknown Group 1,90,3M38_20mon,3M38,20mon,systemic blood,intermediary month sample,20,N/A,3,38,N/A,N/A,IL-17F,N/A,1565.58789
Plate 1,Unknown Group 1,90,3M38_20mon,3M38,20mon,systemic blood,intermediary month sample,20,N/A,3,38,N/A,N/A,IL-1a,446.80995864226946,45834.88672
Plate 1,Unknown Group 1,90,3M38_20mon,3M38,20mon,systemic blood,intermediary month sample,20,N/A,3,38,N/A,N/A,IL-6,68.95604132987131,4664.28418
Plate 1,Unknown Group 1,90,3M38_20mon,3M38,20mon,systemic blood,intermediary month sample,20,N/A,3,38,N/A,N/A,IL-7,1.0498563122812608,3240.97949
Plate 1,Unknown Group 1,90,3M38_20mon,3M38,20mon,systemic blood,intermediary month sample,20,N/A,3,38,N/A,N/A,TNF-alpha,13.456227078318468,1866.26538
Plate 1,Unknown Group 1,57,3M38_pv_sac,3M38,pv_sac,portal blood,sacrificed sample,N/A,N/A,3,38,N/A,N/A,GDF-15,481.693376508882,88755.10156
Plate 1,Unknown Group 1,57,3M38_pv_sac,3M38,pv_sac,portal blood,sacrificed sample,N/A,N/A,3,38,N/A,N/A,IFN-gamma,N/A,1278.86267
Plate 1,Unknown Group 1,57,3M38_pv_sac,3M38,pv_sac,portal blood,sacrificed sample,N/A,N/A,3,38,N/A,N/A,IL-10,N/A,2985.03271
Plate 1,Unknown Group 1,57,3M38_pv_sac,3M38,pv_sac,portal blood,sacrificed sample,N/A,N/A,3,38,N/A,N/A,IL-17A,38.02508406243232,3695.26245
Plate 1,Unknown Group 1,57,3M38_pv_sac,3M38,pv_sac,portal blood,sacrificed sample,N/A,N/A,3,38,N/A,N/A,IL-17F,N/A,1701.98132
Plate 1,Unknown Group 1,57,3M38_pv_sac,3M38,pv_sac,portal blood,sacrificed sample,N/A,N/A,3,38,N/A,N/A,IL-1a,55.95278483982748,7085.75195
Plate 1,Unknown Group 1,57,3M38_pv_sac,3M38,pv_sac,portal blood,sacrificed sample,N/A,N/A,3,38,N/A,N/A,IL-6,232.9881697531195,9399.43066
Plate 1,Unknown Group 1,57,3M38_pv_sac,3M38,pv_sac,portal blood,sacrificed sample,N/A,N/A,3,38,N/A,N/A,IL-7,5.185582530377255,6874.34229
Plate 1,Unknown Group 1,57,3M38_pv_sac,3M38,pv_sac,portal blood,sacrificed sample,N/A,N/A,3,38,N/A,N/A,TNF-alpha,11.918698869994564,1762.65149
Plate 1,Unknown Group 1,151,3M39_6mon,3M39,6mon,systemic blood,intermediary month sample,6,N/A,3,39,N/A,N/A,GDF-15,300.564121153636,57314.92969
Plate 1,Unknown Group 1,151,3M39_6mon,3M39,6mon,systemic blood,intermediary month sample,6,N/A,3,39,N/A,N/A,IFN-gamma,N/A,1261.79382
Plate 1,Unknown Group 1,151,3M39_6mon,3M39,6mon,systemic blood,intermediary month sample,6,N/A,3,39,N/A,N/A,IL-10,N/A,2808.49731
Plate 1,Unknown Group 1,151,3M39_6mon,3M39,6mon,systemic blood,intermediary month sample,6,N/A,3,39,N/A,N/A,IL-17A,N/A,2936.63501
Plate 1,Unknown Group 1,151,3M39_6mon,3M39,6mon,systemic blood,intermediary month sample,6,N/A,3,39,N/A,N/A,IL-17F,N/A,843.62134
Plate 1,Unknown Group 1,151,3M39_6mon,3M39,6mon,systemic blood,intermediary month sample,6,N/A,3,39,N/A,N/A,IL-1a,504.4360947286371,51642.01953
Plate 1,Unknown Group 1,151,3M39_6mon,3M39,6mon,systemic blood,intermediary month sample,6,N/A,3,39,N/A,N/A,IL-6,N/A,2307.24634
Plate 1,Unknown Group 1,151,3M39_6mon,3M39,6mon,systemic blood,intermediary month sample,6,N/A,3,39,N/A,N/A,IL-7,1.7182672791563047,3847.28833
Plate 1,Unknown Group 1,151,3M39_6mon,3M39,6mon,systemic blood,intermediary month sample,6,N/A,3,39,N/A,N/A,TNF-alpha,16.094554529119396,2046.9751
Plate 1,Unknown Group 1,191,3M39_10mon,3M39,10mon,systemic blood,intermediary month sample,10,N/A,3,39,N/A,N/A,GDF-15,172.423646077035,34584.26172
Plate 1,Unknown Group 1,191,3M39_10mon,3M39,10mon,systemic blood,intermediary month sample,10,N/A,3,39,N/A,N/A,IFN-gamma,N/A,1075.20874
Plate 1,Unknown Group 1,191,3M39_10mon,3M39,10mon,systemic blood,intermediary month sample,10,N/A,3,39,N/A,N/A,IL-10,N/A,2510.52148
Plate 1,Unknown Group 1,191,3M39_10mon,3M39,10mon,systemic blood,intermediary month sample,10,N/A,3,39,N/A,N/A,IL-17A,N/A,2679.72314
Plate 1,Unknown Group 1,191,3M39_10mon,3M39,10mon,systemic blood,intermediary month sample,10,N/A,3,39,N/A,N/A,IL-17F,N/A,1725.14014
Plate 1,Unknown Group 1,191,3M39_10mon,3M39,10mon,systemic blood,intermediary month sample,10,N/A,3,39,N/A,N/A,IL-1a,377.9516586714378,38908.03125
Plate 1,Unknown Group 1,191,3M39_10mon,3M39,10mon,systemic blood,intermediary month sample,10,N/A,3,39,N/A,N/A,IL-6,N/A,2349.84009
Plate 1,Unknown Group 1,191,3M39_10mon,3M39,10mon,systemic blood,intermediary month sample,10,N/A,3,39,N/A,N/A,IL-7,0.3229985892498094,2560.44141
Plate 1,Unknown Group 1,191,3M39_10mon,3M39,10mon,systemic blood,intermediary month sample,10,N/A,3,39,N/A,N/A,TNF-alpha,6.906127434706084,1435.87024
Plate 1,Unknown Group 1,91,3M39_20mon,3M39,20mon,systemic blood,intermediary month sample,20,N/A,3,39,N/A,N/A,GDF-15,1532.791046968,263627.6875
Plate 1,Unknown Group 1,91,3M39_20mon,3M39,20mon,systemic blood,intermediary month sample,20,N/A,3,39,N/A,N/A,IFN-gamma,N/A,1401.31799
Plate 1,Unknown Group 1,91,3M39_20mon,3M39,20mon,systemic blood,intermediary month sample,20,N/A,3,39,N/A,N/A,IL-10,N/A,3557.5896
Plate 1,Unknown Group 1,91,3M39_20mon,3M39,20mon,systemic blood,intermediary month sample,20,N/A,3,39,N/A,N/A,IL-17A,N/A,2713.96826
Plate 1,Unknown Group 1,91,3M39_20mon,3M39,20mon,systemic blood,intermediary month sample,20,N/A,3,39,N/A,N/A,IL-17F,N/A,2402.11865
Plate 1,Unknown Group 1,91,3M39_20mon,3M39,20mon,systemic blood,intermediary month sample,20,N/A,3,39,N/A,N/A,IL-1a,1046.8221988388425,106292.79688
Plate 1,Unknown Group 1,91,3M39_20mon,3M39,20mon,systemic blood,intermediary month sample,20,N/A,3,39,N/A,N/A,IL-6,622.4633925499305,20979.42188
Plate 1,Unknown Group 1,91,3M39_20mon,3M39,20mon,systemic blood,intermediary month sample,20,N/A,3,39,N/A,N/A,IL-7,1.7480770072254186,3874.0564
Plate 1,Unknown Group 1,91,3M39_20mon,3M39,20mon,systemic blood,intermediary month sample,20,N/A,3,39,N/A,N/A,TNF-alpha,3.90126571150274,1251.35083
Plate 1,Unknown Group 1,58,3M39_pv_sac,3M39,pv_sac,portal blood,sacrificed sample,N/A,N/A,3,39,N/A,N/A,GDF-15,622.18143680237,112762.36719
Plate 1,Unknown Group 1,58,3M39_pv_sac,3M39,pv_sac,portal blood,sacrificed sample,N/A,N/A,3,39,N/A,N/A,IFN-gamma,11.32009478184937,1756.13989
Plate 1,Unknown Group 1,58,3M39_pv_sac,3M39,pv_sac,portal blood,sacrificed sample,N/A,N/A,3,39,N/A,N/A,IL-10,N/A,2673.54761
Plate 1,Unknown Group 1,58,3M39_pv_sac,3M39,pv_sac,portal blood,sacrificed sample,N/A,N/A,3,39,N/A,N/A,IL-17A,8.940073256730999,3277.67627
Plate 1,Unknown Group 1,58,3M39_pv_sac,3M39,pv_sac,portal blood,sacrificed sample,N/A,N/A,3,39,N/A,N/A,IL-17F,N/A,1742.95227
Plate 1,Unknown Group 1,58,3M39_pv_sac,3M39,pv_sac,portal blood,sacrificed sample,N/A,N/A,3,39,N/A,N/A,IL-1a,27.0315948487794,4370.15381
Plate 1,Unknown Group 1,58,3M39_pv_sac,3M39,pv_sac,portal blood,sacrificed sample,N/A,N/A,3,39,N/A,N/A,IL-6,119.9164287483753,6117.83789
Plate 1,Unknown Group 1,58,3M39_pv_sac,3M39,pv_sac,portal blood,sacrificed sample,N/A,N/A,3,39,N/A,N/A,IL-7,3.1657393522348856,5128.68848
Plate 1,Unknown Group 1,58,3M39_pv_sac,3M39,pv_sac,portal blood,sacrificed sample,N/A,N/A,3,39,N/A,N/A,TNF-alpha,28.50850807046151,2934.448
Plate 1,Unknown Group 1,116,3M4_6mon,3M4,6mon,systemic blood,intermediary month sample,6,N/A,3,4,N/A,N/A,GDF-15,154.978253431539,31443.43359
Plate 1,Unknown Group 1,116,3M4_6mon,3M4,6mon,systemic blood,intermediary month sample,6,N/A,3,4,N/A,N/A,IFN-gamma,78.50394792980775,3909.88818
Plate 1,Unknown Group 1,116,3M4_6mon,3M4,6mon,systemic blood,intermediary month sample,6,N/A,3,4,N/A,N/A,IL-10,N/A,2515.9895
Plate 1,Unknown Group 1,116,3M4_6mon,3M4,6mon,systemic blood,intermediary month sample,6,N/A,3,4,N/A,N/A,IL-17A,N/A,2718.24976
Plate 1,Unknown Group 1,116,3M4_6mon,3M4,6mon,systemic blood,intermediary month sample,6,N/A,3,4,N/A,N/A,IL-17F,N/A,1577.99634
Plate 1,Unknown Group 1,116,3M4_6mon,3M4,6mon,systemic blood,intermediary month sample,6,N/A,3,4,N/A,N/A,IL-1a,683.2102096472844,69681.35156
Plate 1,Unknown Group 1,116,3M4_6mon,3M4,6mon,systemic blood,intermediary month sample,6,N/A,3,4,N/A,N/A,IL-6,N/A,2517.29053
Plate 1,Unknown Group 1,116,3M4_6mon,3M4,6mon,systemic blood,intermediary month sample,6,N/A,3,4,N/A,N/A,IL-7,N/A,2363.72095
Plate 1,Unknown Group 1,116,3M4_6mon,3M4,6mon,systemic blood,intermediary month sample,6,N/A,3,4,N/A,N/A,TNF-alpha,4.103594901510551,1263.3949
Plate 1,Unknown Group 1,156,3M4_10mon,3M4,10mon,systemic blood,intermediary month sample,10,N/A,3,4,N/A,N/A,GDF-15,132.234461710283,27326.48047
Plate 1,Unknown Group 1,156,3M4_10mon,3M4,10mon,systemic blood,intermediary month sample,10,N/A,3,4,N/A,N/A,IFN-gamma,N/A,980.0863
Plate 1,Unknown Group 1,156,3M4_10mon,3M4,10mon,systemic blood,intermediary month sample,10,N/A,3,4,N/A,N/A,IL-10,N/A,2429.40161
Plate 1,Unknown Group 1,156,3M4_10mon,3M4,10mon,systemic blood,intermediary month sample,10,N/A,3,4,N/A,N/A,IL-17A,N/A,2564.42285
Plate 1,Unknown Group 1,156,3M4_10mon,3M4,10mon,systemic blood,intermediary month sample,10,N/A,3,4,N/A,N/A,IL-17F,N/A,1728.48523
Plate 1,Unknown Group 1,156,3M4_10mon,3M4,10mon,systemic blood,intermediary month sample,10,N/A,3,4,N/A,N/A,IL-1a,629.1820819595657,64228.4375
Plate 1,Unknown Group 1,156,3M4_10mon,3M4,10mon,systemic blood,intermediary month sample,10,N/A,3,4,N/A,N/A,IL-6,19.514004034416015,3285.38159
Plate 1,Unknown Group 1,156,3M4_10mon,3M4,10mon,systemic blood,intermediary month sample,10,N/A,3,4,N/A,N/A,IL-7,1.3711724397580134,3534.03052
Plate 1,Unknown Group 1,156,3M4_10mon,3M4,10mon,systemic blood,intermediary month sample,10,N/A,3,4,N/A,N/A,TNF-alpha,6.12839967533288,1387.07971
Plate 1,Unknown Group 1,61,3M4_20mon,3M4,20mon,systemic blood,intermediary month sample,20,N/A,3,4,N/A,N/A,GDF-15,296.772300317789,56649.27344
Plate 1,Unknown Group 1,61,3M4_20mon,3M4,20mon,systemic blood,intermediary month sample,20,N/A,3,4,N/A,N/A,IFN-gamma,N/A,1104.42871
Plate 1,Unknown Group 1,61,3M4_20mon,3M4,20mon,systemic blood,intermediary month sample,20,N/A,3,4,N/A,N/A,IL-10,N/A,3154.04858
Plate 1,Unknown Group 1,61,3M4_20mon,3M4,20mon,systemic blood,intermediary month sample,20,N/A,3,4,N/A,N/A,IL-17A,N/A,2953.96826
Plate 1,Unknown Group 1,61,3M4_20mon,3M4,20mon,systemic blood,intermediary month sample,20,N/A,3,4,N/A,N/A,IL-17F,N/A,2511.30078
Plate 1,Unknown Group 1,61,3M4_20mon,3M4,20mon,systemic blood,intermediary month sample,20,N/A,3,4,N/A,N/A,IL-1a,1116.1161894919617,113239.28906
Plate 1,Unknown Group 1,61,3M4_20mon,3M4,20mon,systemic blood,intermediary month sample,20,N/A,3,4,N/A,N/A,IL-6,N/A,2877.17993
Plate 1,Unknown Group 1,61,3M4_20mon,3M4,20mon,systemic blood,intermediary month sample,20,N/A,3,4,N/A,N/A,IL-7,N/A,2079.9834
Plate 1,Unknown Group 1,61,3M4_20mon,3M4,20mon,systemic blood,intermediary month sample,20,N/A,3,4,N/A,N/A,TNF-alpha,11.58142267217004,1740.10754
Plate 1,Unknown Group 1,42,3M4_pv_sac,3M4,pv_sac,portal blood,sacrificed sample,N/A,N/A,3,4,N/A,N/A,GDF-15,317.097059273717,60213.15234
Plate 1,Unknown Group 1,42,3M4_pv_sac,3M4,pv_sac,portal blood,sacrificed sample,N/A,N/A,3,4,N/A,N/A,IFN-gamma,N/A,1254.04553
Plate 1,Unknown Group 1,42,3M4_pv_sac,3M4,pv_sac,portal blood,sacrificed sample,N/A,N/A,3,4,N/A,N/A,IL-10,N/A,3385.93604
Plate 1,Unknown Group 1,42,3M4_pv_sac,3M4,pv_sac,portal blood,sacrificed sample,N/A,N/A,3,4,N/A,N/A,IL-17A,N/A,3211.95972
Plate 1,Unknown Group 1,42,3M4_pv_sac,3M4,pv_sac,portal blood,sacrificed sample,N/A,N/A,3,4,N/A,N/A,IL-17F,N/A,1826.59534
Plate 1,Unknown Group 1,42,3M4_pv_sac,3M4,pv_sac,portal blood,sacrificed sample,N/A,N/A,3,4,N/A,N/A,IL-1a,157.01510250558255,16889.37305
Plate 1,Unknown Group 1,42,3M4_pv_sac,3M4,pv_sac,portal blood,sacrificed sample,N/A,N/A,3,4,N/A,N/A,IL-6,57.29738930159988,4335.37305
Plate 1,Unknown Group 1,42,3M4_pv_sac,3M4,pv_sac,portal blood,sacrificed sample,N/A,N/A,3,4,N/A,N/A,IL-7,N/A,2137.22266
Plate 1,Unknown Group 1,42,3M4_pv_sac,3M4,pv_sac,portal blood,sacrificed sample,N/A,N/A,3,4,N/A,N/A,TNF-alpha,17.225327826410794,2125.43604
Plate 1,Unknown Group 1,152,3M40_6mon,3M40,6mon,systemic blood,intermediary month sample,6,N/A,3,40,N/A,N/A,GDF-15,249.948417067649,48397.80859
Plate 1,Unknown Group 1,152,3M40_6mon,3M40,6mon,systemic blood,intermediary month sample,6,N/A,3,40,N/A,N/A,IFN-gamma,N/A,1134.47791
Plate 1,Unknown Group 1,152,3M40_6mon,3M40,6mon,systemic blood,intermediary month sample,6,N/A,3,40,N/A,N/A,IL-10,N/A,2590.4978
Plate 1,Unknown Group 1,152,3M40_6mon,3M40,6mon,systemic blood,intermediary month sample,6,N/A,3,40,N/A,N/A,IL-17A,N/A,2811.87085
Plate 1,Unknown Group 1,152,3M40_6mon,3M40,6mon,systemic blood,intermediary month sample,6,N/A,3,40,N/A,N/A,IL-17F,N/A,1628.09497
Plate 1,Unknown Group 1,152,3M40_6mon,3M40,6mon,systemic blood,intermediary month sample,6,N/A,3,40,N/A,N/A,IL-1a,518.2914180980349,53039.19922
Plate 1,Unknown Group 1,152,3M40_6mon,3M40,6mon,systemic blood,intermediary month sample,6,N/A,3,40,N/A,N/A,IL-6,N/A,2390.91089
Plate 1,Unknown Group 1,152,3M40_6mon,3M40,6mon,systemic blood,intermediary month sample,6,N/A,3,40,N/A,N/A,IL-7,0.5747671198118575,2800.03442
Plate 1,Unknown Group 1,152,3M40_6mon,3M40,6mon,systemic blood,intermediary month sample,6,N/A,3,40,N/A,N/A,TNF-alpha,9.765412839871248,1619.9823
Plate 1,Unknown Group 1,192,3M40_10mon,3M40,10mon,systemic blood,intermediary month sample,10,N/A,3,40,N/A,N/A,GDF-15,173.962479565549,34860.66016
Plate 1,Unknown Group 1,192,3M40_10mon,3M40,10mon,systemic blood,intermediary month sample,10,N/A,3,40,N/A,N/A,IFN-gamma,N/A,1248.62048
Plate 1,Unknown Group 1,192,3M40_10mon,3M40,10mon,systemic blood,intermediary month sample,10,N/A,3,40,N/A,N/A,IL-10,N/A,2594.90796
Plate 1,Unknown Group 1,192,3M40_10mon,3M40,10mon,systemic blood,intermediary month sample,10,N/A,3,40,N/A,N/A,IL-17A,N/A,2817.57495
Plate 1,Unknown Group 1,192,3M40_10mon,3M40,10mon,systemic blood,intermediary month sample,10,N/A,3,40,N/A,N/A,IL-17F,N/A,2028.59106
Plate 1,Unknown Group 1,192,3M40_10mon,3M40,10mon,systemic blood,intermediary month sample,10,N/A,3,40,N/A,N/A,IL-1a,217.9177760739193,22909.5957
Plate 1,Unknown Group 1,192,3M40_10mon,3M40,10mon,systemic blood,intermediary month sample,10,N/A,3,40,N/A,N/A,IL-6,N/A,2368.81714
Plate 1,Unknown Group 1,192,3M40_10mon,3M40,10mon,systemic blood,intermediary month sample,10,N/A,3,40,N/A,N/A,IL-7,N/A,1666.27124
Plate 1,Unknown Group 1,192,3M40_10mon,3M40,10mon,systemic blood,intermediary month sample,10,N/A,3,40,N/A,N/A,TNF-alpha,6.045994790230939,1381.94763
Plate 1,Unknown Group 1,92,3M40_20mon,3M40,20mon,systemic blood,intermediary month sample,20,N/A,3,40,N/A,N/A,GDF-15,1060.45999563462,186214.125
Plate 1,Unknown Group 1,92,3M40_20mon,3M40,20mon,systemic blood,intermediary month sample,20,N/A,3,40,N/A,N/A,IFN-gamma,32.72629571789199,2430.84546
Plate 1,Unknown Group 1,92,3M40_20mon,3M40,20mon,systemic blood,intermediary month sample,20,N/A,3,40,N/A,N/A,IL-10,N/A,3391.40405
Plate 1,Unknown Group 1,92,3M40_20mon,3M40,20mon,systemic blood,intermediary month sample,20,N/A,3,40,N/A,N/A,IL-17A,80.66281491210117,4391.31104
Plate 1,Unknown Group 1,92,3M40_20mon,3M40,20mon,systemic blood,intermediary month sample,20,N/A,3,40,N/A,N/A,IL-17F,32.824254248625,6132.09766
Plate 1,Unknown Group 1,92,3M40_20mon,3M40,20mon,systemic blood,intermediary month sample,20,N/A,3,40,N/A,N/A,IL-1a,1234.9254109904518,125118.72656
Plate 1,Unknown Group 1,92,3M40_20mon,3M40,20mon,systemic blood,intermediary month sample,20,N/A,3,40,N/A,N/A,IL-6,835.0912016190337,27401.31836
Plate 1,Unknown Group 1,92,3M40_20mon,3M40,20mon,systemic blood,intermediary month sample,20,N/A,3,40,N/A,N/A,IL-7,4.41360549903025,6211.6167
Plate 1,Unknown Group 1,92,3M40_20mon,3M40,20mon,systemic blood,intermediary month sample,20,N/A,3,40,N/A,N/A,TNF-alpha,N/A,1099.21094
Plate 1,Unknown Group 1,59,3M40_pv_sac,3M40,pv_sac,portal blood,sacrificed sample,N/A,N/A,3,40,N/A,N/A,GDF-15,761.243427869926,136277.76562
Plate 1,Unknown Group 1,59,3M40_pv_sac,3M40,pv_sac,portal blood,sacrificed sample,N/A,N/A,3,40,N/A,N/A,IFN-gamma,N/A,1268.59851
Plate 1,Unknown Group 1,59,3M40_pv_sac,3M40,pv_sac,portal blood,sacrificed sample,N/A,N/A,3,40,N/A,N/A,IL-10,N/A,2526.98999
Plate 1,Unknown Group 1,59,3M40_pv_sac,3M40,pv_sac,portal blood,sacrificed sample,N/A,N/A,3,40,N/A,N/A,IL-17A,N/A,2978.37085
Plate 1,Unknown Group 1,59,3M40_pv_sac,3M40,pv_sac,portal blood,sacrificed sample,N/A,N/A,3,40,N/A,N/A,IL-17F,N/A,1833.21423
Plate 1,Unknown Group 1,59,3M40_pv_sac,3M40,pv_sac,portal blood,sacrificed sample,N/A,N/A,3,40,N/A,N/A,IL-1a,44.691538001965895,6020.0708
Plate 1,Unknown Group 1,59,3M40_pv_sac,3M40,pv_sac,portal blood,sacrificed sample,N/A,N/A,3,40,N/A,N/A,IL-6,N/A,2849.3252
Plate 1,Unknown Group 1,59,3M40_pv_sac,3M40,pv_sac,portal blood,sacrificed sample,N/A,N/A,3,40,N/A,N/A,IL-7,0.6059380210347549,2829.34009
Plate 1,Unknown Group 1,59,3M40_pv_sac,3M40,pv_sac,portal blood,sacrificed sample,N/A,N/A,3,40,N/A,N/A,TNF-alpha,17.529585846663835,2146.64331
Plate 1,Unknown Group 1,117,3M5_6mon,3M5,6mon,systemic blood,intermediary month sample,6,N/A,3,5,N/A,N/A,GDF-15,81.5719786543765,18041.53516
Plate 1,Unknown Group 1,117,3M5_6mon,3M5,6mon,systemic blood,intermediary month sample,6,N/A,3,5,N/A,N/A,IFN-gamma,N/A,1319.026
Plate 1,Unknown Group 1,117,3M5_6mon,3M5,6mon,systemic blood,intermediary month sample,6,N/A,3,5,N/A,N/A,IL-10,N/A,2404.46289
Plate 1,Unknown Group 1,117,3M5_6mon,3M5,6mon,systemic blood,intermediary month sample,6,N/A,3,5,N/A,N/A,IL-17A,N/A,2646.67212
Plate 1,Unknown Group 1,117,3M5_6mon,3M5,6mon,systemic blood,intermediary month sample,6,N/A,3,5,N/A,N/A,IL-17F,N/A,1628.39514
Plate 1,Unknown Group 1,117,3M5_6mon,3M5,6mon,systemic blood,intermediary month sample,6,N/A,3,5,N/A,N/A,IL-1a,515.2614759563696,52733.63281
Plate 1,Unknown Group 1,117,3M5_6mon,3M5,6mon,systemic blood,intermediary month sample,6,N/A,3,5,N/A,N/A,IL-6,N/A,2645.22827
Plate 1,Unknown Group 1,117,3M5_6mon,3M5,6mon,systemic blood,intermediary month sample,6,N/A,3,5,N/A,N/A,IL-7,0.40079695615217015,2635.11426
Plate 1,Unknown Group 1,117,3M5_6mon,3M5,6mon,systemic blood,intermediary month sample,6,N/A,3,5,N/A,N/A,TNF-alpha,2.0819338101188065,1146.55762
Plate 1,Unknown Group 1,157,3M5_10mon,3M5,10mon,systemic blood,intermediary month sample,10,N/A,3,5,N/A,N/A,GDF-15,85.6240011731957,18791.28516
Plate 1,Unknown Group 1,157,3M5_10mon,3M5,10mon,systemic blood,intermediary month sample,10,N/A,3,5,N/A,N/A,IFN-gamma,N/A,1399.59546
Plate 1,Unknown Group 1,157,3M5_10mon,3M5,10mon,systemic blood,intermediary month sample,10,N/A,3,5,N/A,N/A,IL-10,N/A,3301.23511
Plate 1,Unknown Group 1,157,3M5_10mon,3M5,10mon,systemic blood,intermediary month sample,10,N/A,3,5,N/A,N/A,IL-17A,N/A,2517.51196
Plate 1,Unknown Group 1,157,3M5_10mon,3M5,10mon,systemic blood,intermediary month sample,10,N/A,3,5,N/A,N/A,IL-17F,N/A,1559.72656
Plate 1,Unknown Group 1,157,3M5_10mon,3M5,10mon,systemic blood,intermediary month sample,10,N/A,3,5,N/A,N/A,IL-1a,853.854990829486,86890.00781
Plate 1,Unknown Group 1,157,3M5_10mon,3M5,10mon,systemic blood,intermediary month sample,10,N/A,3,5,N/A,N/A,IL-6,N/A,2577.73193
Plate 1,Unknown Group 1,157,3M5_10mon,3M5,10mon,systemic blood,intermediary month sample,10,N/A,3,5,N/A,N/A,IL-7,N/A,2205.32642
Plate 1,Unknown Group 1,157,3M5_10mon,3M5,10mon,systemic blood,intermediary month sample,10,N/A,3,5,N/A,N/A,TNF-alpha,5.044822257557841,1320.22668
Plate 1,Unknown Group 1,118,3M6_6mon,3M6,6mon,systemic blood,intermediary month sample,6,N/A,3,6,N/A,N/A,GDF-15,107.0258731969,22729.01367
Plate 1,Unknown Group 1,118,3M6_6mon,3M6,6mon,systemic blood,intermediary month sample,6,N/A,3,6,N/A,N/A,IFN-gamma,N/A,1341.72717
Plate 1,Unknown Group 1,118,3M6_6mon,3M6,6mon,systemic blood,intermediary month sample,6,N/A,3,6,N/A,N/A,IL-10,N/A,2564.4585
Plate 1,Unknown Group 1,118,3M6_6mon,3M6,6mon,systemic blood,intermediary month sample,6,N/A,3,6,N/A,N/A,IL-17A,N/A,2822.30664
Plate 1,Unknown Group 1,118,3M6_6mon,3M6,6mon,systemic blood,intermediary month sample,6,N/A,3,6,N/A,N/A,IL-17F,N/A,1642.78357
Plate 1,Unknown Group 1,118,3M6_6mon,3M6,6mon,systemic blood,intermediary month sample,6,N/A,3,6,N/A,N/A,IL-1a,410.367119374437,42166.84375
Plate 1,Unknown Group 1,118,3M6_6mon,3M6,6mon,systemic blood,intermediary month sample,6,N/A,3,6,N/A,N/A,IL-6,N/A,2885.25
Plate 1,Unknown Group 1,118,3M6_6mon,3M6,6mon,systemic blood,intermediary month sample,6,N/A,3,6,N/A,N/A,IL-7,N/A,2195.61987
Plate 1,Unknown Group 1,118,3M6_6mon,3M6,6mon,systemic blood,intermediary month sample,6,N/A,3,6,N/A,N/A,TNF-alpha,6.125189431825817,1386.87964
Plate 1,Unknown Group 1,158,3M6_10mon,3M6,10mon,systemic blood,intermediary month sample,10,N/A,3,6,N/A,N/A,GDF-15,114.286860640465,24057.36719
Plate 1,Unknown Group 1,158,3M6_10mon,3M6,10mon,systemic blood,intermediary month sample,10,N/A,3,6,N/A,N/A,IFN-gamma,N/A,1210.63013
Plate 1,Unknown Group 1,158,3M6_10mon,3M6,10mon,systemic blood,intermediary month sample,10,N/A,3,6,N/A,N/A,IL-10,N/A,2352.77051
Plate 1,Unknown Group 1,158,3M6_10mon,3M6,10mon,systemic blood,intermediary month sample,10,N/A,3,6,N/A,N/A,IL-17A,N/A,2278.89844
