"","gene.id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","design"
"1287","Gad1",1.57945717788156,1.12050562772927,0.81139015105073,1.38097021054328,0.167288120265459,0.591518062974667,"~diet"
"1288","Ly9",20.6544007833738,1.12025301518546,0.533538292540437,2.09966750437234,0.0357581000454961,0.364728847808487,"~diet"
"1289","Nfkbid",5.60717492388952,1.11856393064369,0.689214685584108,1.62295428991869,0.104599176662112,0.507046731603985,"~diet"
"1290","Igkv3-10",26.0059820664408,1.11820827496126,1.97017953888531,0.567566687650163,0.570329232286648,0.876977822327058,"~diet"
"1291","Gria1",1.69729676240501,1.11690352861517,0.917695490003459,1.21707422645278,0.223575975854356,0.650491309803185,"~diet"
"1292","Tmem163",1.24110444476986,1.11674773353884,1.57585987547433,0.708659285586986,0.478535936351886,0.833452170030637,"~diet"
"1293","Gm9979",0.289637456476856,1.11619938308362,3.16080066836007,0.353138176113694,0.723984853848654,NA,"~diet"
"1294","Gm17082",0.458325182320548,1.11595327255699,2.03951012413383,0.547167312067613,0.584263791103442,NA,"~diet"
"1295","Trbc1",5.44193624083039,1.11567243019328,0.899154658606898,1.24080147893783,0.214679094770449,0.64277631780188,"~diet"
"1296","Cd19",32.7323685489939,1.1155833411263,0.875847984562915,1.27371799763063,0.202763375736013,0.632083024307455,"~diet"
"1297","PCDHA9",3.41398722329824,1.11555380701733,1.09235586920301,1.02123661204955,0.307142350157825,0.725921326900218,"~diet"
