Tissue_cell_type_name	Developmental_stage	Organ_system	Tissue	Specific_cell_type	General_cell_type	Cell_Ontology_ID	General_tissue_name	Uber_anatomy_ontology_ID	input_list_raw_p	input_list_permutated_p	input_list_rank_p	input_list_combined_p	input_list_combined_log10p	delabel
Lake_2017_VisualCortex_In1a	Adult	Nervous system	Lake_2017_VisualCortex	In1a	Inhibitory neuron	CL:0008029	Visual cortex	UBERON:0000411	0.325479186297187	0.619498355725685	0.499261992619926	0.672236698251372	0.17247778253446	NA
FetalAdrenalGland_Fetal neuron	Fetal	Endocrine system	FetalAdrenalGland	Fetal neuron	Neuron	CL:0000540	Adrenal gland	UBERON:0002369	0.363449829563533	0.585779398236528	0.528413284132841	0.672520151787475	0.172294697676517	NA
TS_Large_Intestine_mature enterocyte	Adult	Digestive system	TS_Large_Intestine	mature enterocyte	Enterocyte	CL:0000584	Large intestine	UBERON:0000059	0.393609929952267	0.571904808891173	0.54169741697417	0.672831670510448	0.172093574278797	NA
TS_Trachea_ciliated cell	Adult	Respiratory system	TS_Trachea	ciliated cell	Ciliated cell	CL:0000064	Trachea	UBERON:0003126	0.260635253322902	0.687800859357565	0.451291512915129	0.673533407414091	0.171640858299166	NA
FetalLiver_Macrophage	Fetal	Digestive system	FetalLiver	Macrophage	Macrophage	CL:0000235	Liver	UBERON:0002107	0.377567703058561	0.586643986890096	0.531365313653137	0.675079037648798	0.170645377383418	NA
TS_Trachea_b cell	Adult	Respiratory system	TS_Trachea	b cell	B cell	CL:0000236	Trachea	UBERON:0003126	0.260635253322902	0.691218043083573	0.451291512915129	0.675333735929481	0.170481554793279	NA
AdultStomach_B cell (Plasmocyte)	Adult	Digestive system	AdultStomach	B cell (Plasmocyte)	B cell	CL:0000236	Stomach	UBERON:0000945	0.476395172163625	0.525669901369412	0.593726937269373	0.675524212456826	0.170359080175714	NA
TS_Pancreas_fibroblast	Adult	Digestive system	TS_Pancreas	fibroblast	Fibroblast	CL:0000057	Pancreas	UBERON:0001264	0.254279432332564	0.702169499362102	0.447232472324723	0.677763985626022	0.168921512010052	NA
AdultKidney_Endothelial cell (APC)	Adult	Urinary system	AdultKidney	Endothelial cell (APC)	Endothelial cell	CL:0000115	Kidney	UBERON:0002113	0.333322795713691	0.617851520195079	0.51070110701107	0.679502932474212	0.167808664678918	NA
Fetal_HCA_Kidney_Ureteric bud cells	Fetal	Urinary system	Fetal_HCA_Kidney	Ureteric bud cells	Epithelial cell	CL:0000066	Kidney	UBERON:0002113	0.356208358467222	0.604512152397171	0.522878228782288	0.680135470562134	0.167404575149844	NA
AdultLiver_T cell	Adult	Digestive system	AdultLiver	T cell	T cell	CL:0000084	Liver	UBERON:0002107	0.427523069514263	0.5666761060815	0.559040590405904	0.680950916527056	0.166884191243889	NA
AdultOmentum_Dendritic cell	Adult	Integumentary system	AdultOmentum	Dendritic cell	Dendritic cell	CL:0000451	Omentum	UBERON:0003688	0.401838242772745	0.574992625511059	0.551660516605166	0.681417105603544	0.166586968543333	NA
CordBlood_Erythroid cell	Neonatal	Reproductive system	CordBlood	Erythroid cell	Erythroid lineage cell	CL:0000764	Umbilical cord blood	UBERON:0012168	0.448079814725766	0.556753922009599	0.572693726937269	0.683305956310035	0.165384793559025	NA
AdultPeripheralBlood_T cell	Adult	Lymphatic system	AdultPeripheralBlood	T cell	T cell	CL:0000084	Blood	UBERON:0000178	0.44828005005285	0.556054016909091	0.573431734317343	0.683316861540998	0.165377862485477	NA
AdultEsophagus_Basal cell	Adult	Digestive system	AdultEsophagus	Basal cell	Basal cell	CL:0000646	Esophagus	UBERON:0001043	0.427562263321831	0.570546169578423	0.560885608856089	0.684631658830001	0.164543022029473	NA
Fetal_HCA_Muscle_Satellite cells	Fetal	Muscular system	Fetal_HCA_Muscle	Satellite cells	Skeletal muscle satellite cell	CL:0000594	Muscle organ	UBERON:0001630	0.410466186316369	0.578162783907476	0.554243542435424	0.685123421511834	0.164231185510132	NA
Lake_2017_VisualCortex_Ex3d	Adult	Nervous system	Lake_2017_VisualCortex	Ex3d	Excitatory neuron	CL:0008030	Visual cortex	UBERON:0000411	0.325479186297187	0.642224686048046	0.499261992619926	0.685345722317235	0.164090293590909	NA
Fetal_HCA_Kidney_Mesangial cells	Fetal	Urinary system	Fetal_HCA_Kidney	Mesangial cells	Mesangial cell	CL:0000650	Kidney	UBERON:0002113	0.356208358467222	0.614969558016518	0.522878228782288	0.686386103543569	0.163431517722636	NA
NeonatalAdrenalGland_Smooth muscle cell	Neonatal	Endocrine system	NeonatalAdrenalGland	Smooth muscle cell	Smooth muscle cell	CL:0000192	Adrenal gland	UBERON:0002369	0.436064497952581	0.574086865969226	0.562730627306273	0.688086831906184	0.162356753278738	NA
TS_Bone_Marrow_cd4-positive, alpha-beta t cell	Adult	Lymphatic system	TS_Bone_Marrow	cd4-positive, alpha-beta t cell	T cell	CL:0000084	Bone marrow	UBERON:0002371	0.260687290382746	0.721066937075805	0.453505535055351	0.692527771709975	0.159562805861268	NA
FetalLung_Fetal mesenchymal progenitor	Fetal	Respiratory system	FetalLung	Fetal mesenchymal progenitor	Mesenchymal stem cell	CL:0000134	Lung	UBERON:0002048	0.427199331469536	0.588249651532437	0.55719557195572	0.693378909415345	0.159029372463062	NA
FetalStomach_Fetal epithelial progenitor	Fetal	Digestive system	FetalStomach	Fetal epithelial progenitor	Epithelial fate stem cell	CL:0000036	Stomach	UBERON:0000945	0.460384398647367	0.557042118227455	0.588560885608856	0.693471593727783	0.158971323977779	NA
AdultLiver_Monocyte	Adult	Digestive system	AdultLiver	Monocyte	Monocyte	CL:0000576	Liver	UBERON:0002107	0.427523069514263	0.587879113538051	0.559040590405904	0.694357299934527	0.158416994301901	NA
AdultLiver_Antigen presenting cell (RPS high)	Adult	Digestive system	AdultLiver	Antigen presenting cell (RPS high)	Professional antigen presenting cell	CL:0000145	Liver	UBERON:0002107	0.427523069514263	0.591666835258444	0.559040590405904	0.696706766507064	0.156949971520247	NA
TS_Lung_neutrophil	Adult	Respiratory system	TS_Lung	neutrophil	Neutrophil	CL:0000775	Lung	UBERON:0002048	0.386113306641301	0.615175412457844	0.538745387453875	0.69743313649693	0.156497422236945	NA
AdultPleura_T cell	Adult	Respiratory system	AdultPleura	T cell	T cell	CL:0000084	Pleura	UBERON:0000977	0.44331658165201	0.58619110711918	0.566051660516605	0.697865299402978	0.156228395960483	NA
TS_Large_Intestine_intestinal crypt stem cell of large intestine	Adult	Digestive system	TS_Large_Intestine	intestinal crypt stem cell of large intestine	Intestinal crypt stem cell	CL:0002250	Large intestine	UBERON:0000059	0.393609929952267	0.615628292228761	0.54169741697417	0.699703200579668	0.15508613953518	NA
FetalSkin_Smooth muscle cell	Fetal	Integumentary system	FetalSkin	Smooth muscle cell	Smooth muscle cell	CL:0000192	Skin of body	UBERON:0002097	0.443872298829331	0.585203005800816	0.570479704797048	0.700100737931255	0.154839464585873	NA
AdultTemporalLobe_Macrophage	Adult	Nervous system	AdultTemporalLobe	Macrophage	Microglial cell	CL:0000129	Temporal lobe	UBERON:0001871	0.410494754038253	0.603812247296663	0.555719557195572	0.701965632627562	0.153684149872431	NA
Fetal_HCA_Adrenal_Chromaffin cells	Fetal	Endocrine system	Fetal_HCA_Adrenal	Chromaffin cells	Neuron	CL:0000540	Adrenal gland	UBERON:0002369	0.362931644397923	0.638807502322039	0.525461254612546	0.702094811902805	0.15360423615249	NA
FetalSpinalCord_B cell	Fetal	Nervous system	FetalSpinalCord	B cell	B cell	CL:0000236	Spinal cord	UBERON:0002240	0.452132032147606	0.579727277661551	0.580811808118081	0.703232696799696	0.152900944945713	NA
AdultOmentum_Neutrophil	Adult	Integumentary system	AdultOmentum	Neutrophil	Neutrophil	CL:0000775	Omentum	UBERON:0003688	0.401838242772745	0.613693260480299	0.551660516605166	0.705228283995353	0.151670278141319	NA
AdultJeJunum_Mast cell	Adult	Digestive system	AdultJeJunum	Mast cell	Mast cell	CL:0000097	Jejunum	UBERON:0002115	0.443445734166232	0.600559747123716	0.568265682656827	0.708171061475741	0.149861824115865	NA
AdultBladder_Macrophage	Adult	Urinary system	AdultBladder	Macrophage	Macrophage	CL:0000235	Bladder organ	UBERON:0018707	0.443141227632083	0.605829620821655	0.563837638376384	0.708506388969157	0.14965622914053	NA
FetalEyes_Endothelial cell	Fetal	Sensory system	FetalEyes	Endothelial cell	Endothelial cell	CL:0000115	Eye	UBERON:0000970	0.427686863055202	0.610276076754291	0.561623616236162	0.709746055647939	0.148897012349262	NA
TS_Small_Intestine_mature enterocyte	Adult	Digestive system	TS_Small_Intestine	mature enterocyte	Enterocyte	CL:0000584	Small intestine	UBERON:0002108	0.546872950141294	0.541479522463229	0.633210332103321	0.70987984784216	0.148815152456876	NA
Lake_2017_VisualCortex_Ex4	Adult	Nervous system	Lake_2017_VisualCortex	Ex4	Excitatory neuron	CL:0008030	Visual cortex	UBERON:0000411	0.325479186297187	0.689365353111641	0.499261992619926	0.711272634103369	0.147963900266761	NA
Fetal_HCA_Eye_PDE11A_FAM19A2 positive cells	Fetal	Sensory system	Fetal_HCA_Eye	PDE11A_FAM19A2 positive cells	Neuron	CL:0000540	Eye	UBERON:0000970	0.45176724308455	0.596854367179853	0.577490774907749	0.711809805071654	0.147636033950626	NA
Placenta_Fetal stromal cell	Adult	Reproductive system	Placenta	Fetal stromal cell	Stromal cell	CL:0000499	Placenta	UBERON:0001987	0.459776469991803	0.592119715029361	0.583394833948339	0.712620276263287	0.147141824780427	NA
FetalStomach_Smooth muscle cell	Fetal	Digestive system	FetalStomach	Smooth muscle cell	Smooth muscle cell	CL:0000192	Stomach	UBERON:0000945	0.460384398647367	0.588702531303354	0.588560885608856	0.713732329075689	0.146464631082237	NA
AdultLiver_Endothelial cell (APC)	Adult	Digestive system	AdultLiver	Endothelial cell (APC)	Endothelial cell	CL:0000115	Liver	UBERON:0002107	0.427523069514263	0.620115919049662	0.559040590405904	0.713925911829172	0.146346855105135	NA
AdultCerebellum_Neutrophil	Adult	Nervous system	AdultCerebellum	Neutrophil	Neutrophil	CL:0000775	Cerebellum	UBERON:0002037	0.443984499962117	0.611099494519594	0.571586715867159	0.716698331746444	0.144663606433427	NA
AdultCerebellum_Macrophage	Adult	Nervous system	AdultCerebellum	Macrophage	Microglial cell	CL:0000129	Cerebellum	UBERON:0002037	0.443984499962117	0.613528576927238	0.571586715867159	0.718155975900465	0.143781221334023	NA
Fetal_HCA_Heart_ELF3_AGBL2 positive cells	Fetal	Cardiovascular system	Fetal_HCA_Heart	ELF3_AGBL2 positive cells	Endothelial cell	CL:0000115	Heart	UBERON:0000948	0.459774015728902	0.603688734631868	0.581918819188192	0.718797836831726	0.143393238537825	NA
TS_Lung_b cell	Adult	Respiratory system	TS_Lung	b cell	B cell	CL:0000236	Lung	UBERON:0002048	0.386113306641301	0.655275857628098	0.538745387453875	0.720602342558264	0.142304330392088	NA
AdultStomach_Fibroblast	Adult	Digestive system	AdultStomach	Fibroblast	Fibroblast	CL:0000057	Stomach	UBERON:0000945	0.476395172163625	0.594795822766596	0.593726937269373	0.720726701630951	0.142229387811288	NA
Lake_2017_CerebellarHemisphere_Per	Adult	Nervous system	Lake_2017_CerebellarHemisphere	Per	Pericyte cell	CL:0000669	Cerebellar hemisphere	UBERON:0002245	0.443737400740243	0.620404115267518	0.569372693726937	0.720825426254391	0.142169902540619	NA
Fetal_HCA_Cerebellum_10k_Unipolar brush cells	Fetal	Nervous system	Fetal_HCA_Cerebellum_10k	Unipolar brush cells	Neuron	CL:0000540	Cerebellum	UBERON:0002037	0.508196851100821	0.583432657605415	0.605535055350554	0.720875126767642	0.1421399592093	NA
Fetal_HCA_Eye_Skeletal muscle cells	Fetal	Sensory system	Fetal_HCA_Eye	Skeletal muscle cells	Cell of skeletal muscle	CL:0000188	Eye	UBERON:0000970	0.45176724308455	0.612293450279284	0.577490774907749	0.721192226412406	0.141948963098265	NA
Fetal_HCA_Cerebrum_10k_Inhibitory neurons	Fetal	Nervous system	Fetal_HCA_Cerebrum_10k	Inhibitory neurons	Inhibitory neuron	CL:0008029	Cerebral hemisphere	UBERON:0001869	0.378943367589848	0.660586902214302	0.535424354243542	0.721296688905723	0.141886061423235	NA
FetalKidney_Fetal fibroblast	Fetal	Urinary system	FetalKidney	Fetal fibroblast	Fibroblast	CL:0000057	Kidney	UBERON:0002113	0.460064984322531	0.603647563743603	0.586715867158672	0.721790347393441	0.141588930120506	NA
AdultAdrenalGland_Stromal cell	Adult	Endocrine system	AdultAdrenalGland	Stromal cell	Stromal cell	CL:0000499	Adrenal gland	UBERON:0002369	0.45989153945631	0.607023576581345	0.58450184501845	0.722450757056151	0.141191749495446	NA
AdultPleura_Dendritic cell	Adult	Respiratory system	AdultPleura	Dendritic cell	Dendritic cell	CL:0000451	Pleura	UBERON:0000977	0.44331658165201	0.627320824496063	0.566051660516605	0.722750711178739	0.141011472316108	NA
Madissoon_2020_spleen_T_CD8_gd	Adult	Lymphatic system	Madissoon_2020_spleen	T_CD8_gd	Thymocyte	CL:0000893	Spleen	UBERON:0002106	0.451324205202116	0.620115919049662	0.575276752767528	0.724447279852373	0.13999321392267	NA
FetalFemaleGonad_Primordial germ cell	Fetal	Reproductive system	FetalFemaleGonad	Primordial germ cell	Primordial germ cell	CL:0000670	Immature gonad	UBERON:2005272	0.476396312424036	0.599365791364027	0.595571955719557	0.724681378407215	0.139852898277273	NA
AdultPleura_Macrophage	Adult	Respiratory system	AdultPleura	Macrophage	Macrophage	CL:0000235	Pleura	UBERON:0000977	0.44331658165201	0.632426014640941	0.566051660516605	0.725730989531282	0.139224331658598	NA
Fetal_HCA_Cerebrum_10k_Astrocytes	Fetal	Nervous system	Fetal_HCA_Cerebrum_10k	Astrocytes	Astrocyte	CL:0000127	Cerebral hemisphere	UBERON:0001869	0.378943367589848	0.671620700269362	0.535424354243542	0.727387693381267	0.138234051015455	NA
Voigt_2019_retina_1_Melanocyte	Adult	Sensory system	Voigt_2019_retina_1	Melanocyte	Melanocyte	CL:0000148	Retina	UBERON:0000966	0.485051218909169	0.597595443168626	0.601845018450184	0.727446763997118	0.13819878371423	NA
AdultPleura_Fibroblast	Adult	Respiratory system	AdultPleura	Fibroblast	Fibroblast	CL:0000057	Pleura	UBERON:0000977	0.44331658165201	0.635390318596032	0.566051660516605	0.727450756599862	0.138196400088833	NA
TS_Lung_endothelial cell of lymphatic vessel	Adult	Respiratory system	TS_Lung	endothelial cell of lymphatic vessel	Endothelial cell	CL:0000115	Lung	UBERON:0002048	0.386113306641301	0.669562155856105	0.538745387453875	0.728532910793178	0.137550824603625	NA
AdultPleura_Monocyte	Adult	Respiratory system	AdultPleura	Monocyte	Monocyte	CL:0000576	Pleura	UBERON:0000977	0.44331658165201	0.638025255445001	0.566051660516605	0.728972865474021	0.137288637106201	NA
Madissoon_2020_spleen_T_cell_dividing	Adult	Lymphatic system	Madissoon_2020_spleen	T_cell_dividing	T cell	CL:0000084	Spleen	UBERON:0002106	0.451324205202116	0.632920065300123	0.575276752767528	0.731964203410385	0.135510157522863	NA
FetalFemaleGonad_Fetal fibroblast	Fetal	Reproductive system	FetalFemaleGonad	Fetal fibroblast	Fibroblast	CL:0000057	Immature gonad	UBERON:2005272	0.476396312424036	0.617563323977223	0.595571955719557	0.735682829953086	0.133309379805871	NA
FetalKidney_Fetal stromal cell	Fetal	Urinary system	FetalKidney	Fetal stromal cell	Stromal cell	CL:0000499	Kidney	UBERON:0002113	0.460064984322531	0.62785604604351	0.586715867158672	0.736252214597355	0.13297338587416	NA
FetalMuscle_Fetal skeletal muscle cell	Fetal	Muscular system	FetalMuscle	Fetal skeletal muscle cell	Cell of skeletal muscle	CL:0000188	Muscle organ	UBERON:0001630	0.460024321214478	0.629873419568502	0.585239852398524	0.7365057091804	0.132823882282404	NA
Madissoon_2020_spleen_DC_2	Adult	Lymphatic system	Madissoon_2020_spleen	DC_2	Dendritic cell	CL:0000451	Spleen	UBERON:0002106	0.451324205202116	0.64321278736641	0.575276752767528	0.73789855813925	0.132003338269738	NA
AdultMuscle_T cell	Adult	Muscular system	AdultMuscle	T cell	T cell	CL:0000084	Muscle organ	UBERON:0001630	0.509163756439578	0.609411488100723	0.608118081180812	0.738463594165971	0.131670910294556	NA
AdultLung_Endothelial cell	Adult	Respiratory system	AdultLung	Endothelial cell	Endothelial cell	CL:0000115	Lung	UBERON:0002048	0.476172462396169	0.625468134524131	0.592619926199262	0.738533802284324	0.131629622478502	NA
FetalRib_Fetal chondrocyte	Fetal	Skeletal system	FetalRib	Fetal chondrocyte	Chondrocyte	CL:0000138	Rib	UBERON:0002228	0.509224030932803	0.609987880536435	0.608856088560886	0.739257533175887	0.131204241235325	NA
AdultTransverseColon_B cell	Adult	Digestive system	AdultTransverseColon	B cell	B cell	CL:0000236	Transverse colon	UBERON:0001157	0.467703276683907	0.629708736015441	0.590405904059041	0.739642551363697	0.130978111992486	NA
Madissoon_2020_spleen_DC_activated	Adult	Lymphatic system	Madissoon_2020_spleen	DC_activated	Dendritic cell	CL:0000451	Spleen	UBERON:0002106	0.451324205202116	0.646424116651092	0.575276752767528	0.739730612165721	0.130926408580015	NA
TS_Lung_cd4-positive alpha-beta t cell	Adult	Respiratory system	TS_Lung	cd4-positive alpha-beta t cell	T cell	CL:0000084	Lung	UBERON:0002048	0.386113306641301	0.690271112653474	0.538745387453875	0.739738141209578	0.130921988314709	NA
Placenta_Macrophage	Adult	Reproductive system	Placenta	Macrophage	Macrophage	CL:0000235	Placenta	UBERON:0001987	0.459776469991803	0.645065477338342	0.583394833948339	0.744111032509515	0.128362256378339	NA
Fetal_HCA_Heart_Lymphatic endothelial cells	Fetal	Cardiovascular system	Fetal_HCA_Heart	Lymphatic endothelial cells	Endothelial cell	CL:0000115	Heart	UBERON:0000948	0.459774015728902	0.647041679975069	0.581918819188192	0.744304351261619	0.128249442081101	NA
Voigt_2019_retina_1_Fibroblast	Adult	Sensory system	Voigt_2019_retina_1	Fibroblast	Fibroblast	CL:0000057	Retina	UBERON:0000966	0.485051218909169	0.629749906903706	0.601845018450184	0.74672452042698	0.126839587373652	NA
FetalAdrenalGland_Fetal epithelial progenitor	Fetal	Endocrine system	FetalAdrenalGland	Fetal epithelial progenitor	Epithelial fate stem cell	CL:0000036	Adrenal gland	UBERON:0002369	0.516363694791581	0.616698735323654	0.61549815498155	0.747272342260304	0.126521091376928	NA
CordBloodCD34P_Antigen presenting cell (RPS high)	Neonatal	Reproductive system	CordBloodCD34P	Antigen presenting cell (RPS high)	Professional antigen presenting cell	CL:0000145	Umbilical cord blood	UBERON:0012168	0.518162353877115	0.613158038932852	0.619557195571956	0.747572068085617	0.12634693375509	NA
Lake_2017_CerebellarHemisphere_Mic	Adult	Nervous system	Lake_2017_CerebellarHemisphere	Mic	Microglial cell	CL:0000129	Cerebellar hemisphere	UBERON:0002245	0.443737400740243	0.667338927889787	0.569372693726937	0.747647640053322	0.126303033198657	NA
TS_Fat_t cell	Adult	Integumentary system	TS_Fat	t cell	T cell	CL:0000084	Perirenal fat	UBERON:0005406	0.386074621809039	0.71135060744523	0.536531365313653	0.749286341229505	0.125352184101114	NA
Voigt_2019_retina_1_Macrophage	Adult	Sensory system	Voigt_2019_retina_1	Macrophage	Macrophage	CL:0000235	Retina	UBERON:0000966	0.485051218909169	0.634278704612873	0.601845018450184	0.74935912048905	0.125310002502264	NA
Lake_2017_FrontalCortex_Ex8	Adult	Nervous system	Lake_2017_FrontalCortex	Ex8	Excitatory neuron	CL:0008030	Frontal cortex	UBERON:0001870	0.451860348443924	0.660381047772977	0.579335793357934	0.750171843138526	0.124839240637245	NA
AdultSigmoidColon_Smooth muscle cell	Adult	Digestive system	AdultSigmoidColon	Smooth muscle cell	Smooth muscle cell	CL:0000192	Sigmoid colon	UBERON:0001159	0.526444465903095	0.617028102429776	0.621771217712177	0.751196439331894	0.124246479291167	NA
AdultAscendingColon_B cell	Adult	Digestive system	AdultAscendingColon	B cell	B cell	CL:0000236	Ascending colon	UBERON:0001156	0.51838275328356	0.618222058189465	0.620664206642066	0.751251989469105	0.124214364886961	NA
FetalIntestine_Fetal stromal cell	Fetal	Digestive system	FetalIntestine	Fetal stromal cell	Stromal cell	CL:0000499	Intestine	UBERON:0000160	0.484185222783154	0.644324401349569	0.597047970479705	0.752193536204252	0.123670402903632	NA
AdultHeart_Endothelial cell (APC)	Adult	Cardiovascular system	AdultHeart	Endothelial cell (APC)	Endothelial cell	CL:0000115	Heart	UBERON:0000948	0.50990082678735	0.632714210858797	0.609594095940959	0.753153522971322	0.123116488097587	NA
AdultSigmoidColon_T cell	Adult	Digestive system	AdultSigmoidColon	T cell	T cell	CL:0000084	Sigmoid colon	UBERON:0001159	0.526444465903095	0.621227533032821	0.621771217712177	0.753689055630147	0.122807791102026	NA
Voigt_2019_retina_1_Pericyte	Adult	Sensory system	Voigt_2019_retina_1	Pericyte	Pericyte cell	CL:0000669	Retina	UBERON:0000966	0.485051218909169	0.643459812696001	0.601845018450184	0.754640599952303	0.122259833297587	NA
AdultTransverseColon_Dendritic cell	Adult	Digestive system	AdultTransverseColon	Dendritic cell	Dendritic cell	CL:0000451	Transverse colon	UBERON:0001157	0.467703276683907	0.657581427370947	0.590405904059041	0.755566081674468	0.121727546346082	NA
TS_Bladder_mast cell	Adult	Urinary system	TS_Bladder	mast cell	Mast cell	CL:0000097	Bladder organ	UBERON:0018707	0.546795321240643	0.618222058189465	0.63210332103321	0.757961208791629	0.120353020276694	NA
FetalKidney_Endothelial cell	Fetal	Urinary system	FetalKidney	Endothelial cell	Endothelial cell	CL:0000115	Kidney	UBERON:0002113	0.460064984322531	0.667791807660703	0.586715867158672	0.758921872834345	0.11980293022223	NA
TS_Thymus_thymocyte	Adult	Lymphatic system	TS_Thymus	thymocyte	Thymocyte	CL:0000893	Thymus	UBERON:0002370	0.393751328768445	0.719378930656934	0.545387453874539	0.759423916221922	0.119515729925145	NA
TS_Prostate_cd8b-positive nk t cell	Adult	Reproductive system	TS_Prostate	cd8b-positive nk t cell	Natural killer cell	CL:0000623	Prostate gland	UBERON:0002367	0.393839226102888	0.718020291344184	0.546863468634686	0.759722086422086	0.119345247727863	NA
FetalFemaleGonad_Endothelial cell	Fetal	Reproductive system	FetalFemaleGonad	Endothelial cell	Endothelial cell	CL:0000115	Immature gonad	UBERON:2005272	0.476396312424036	0.660833927543893	0.595571955719557	0.760576457204798	0.118857121817267	NA
Braga_2020_lung_Transformed epithelium	Adult	Respiratory system	Braga_2020_lung	Transformed epithelium	Epithelial cell	CL:0000066	Lung	UBERON:0002048	0.543599735607764	0.627361995384328	0.630258302583026	0.762274902050413	0.117888379167986	NA
TS_Skin_cd8-positive, alpha-beta cytotoxic t cell	Adult	Integumentary system	TS_Skin	cd8-positive, alpha-beta cytotoxic t cell	T cell	CL:0000084	Skin of body	UBERON:0002097	0.393840441362991	0.722713772606411	0.548339483394834	0.763101906541332	0.117417461398575	NA
Lake_2017_FrontalCortex_In4b	Adult	Nervous system	Lake_2017_FrontalCortex	In4b	Inhibitory neuron	CL:0008029	Frontal cortex	UBERON:0001870	0.451860348443924	0.68479538451421	0.579335793357934	0.7635033626794	0.117189045850662	NA
TS_Spleen_naive thymus-derived cd8-positive, alpha-beta t cell	Adult	Lymphatic system	TS_Spleen	naive thymus-derived cd8-positive, alpha-beta t cell	T cell	CL:0000084	Spleen	UBERON:0002106	0.39374056471011	0.729095260287509	0.544280442804428	0.763601174241272	0.117133412433802	NA
AdultBoneMarrow_B cell (Plasmocyte)	Adult	Lymphatic system	AdultBoneMarrow	B cell (Plasmocyte)	B cell	CL:0000236	Bone marrow	UBERON:0002371	0.567324149138577	0.61826322907773	0.642066420664207	0.763724785090149	0.117063115049855	NA
TS_Lung_intermediate monocyte	Adult	Respiratory system	TS_Lung	intermediate monocyte	Monocyte	CL:0000576	Lung	UBERON:0002048	0.386113306641301	0.739635007683387	0.538745387453875	0.765115991530959	0.116272720842113	NA
AdultUreter_B cell (Plasmocyte)	Adult	Urinary system	AdultUreter	B cell (Plasmocyte)	B cell	CL:0000236	Uterus	UBERON:0000995	0.560393839132741	0.625838672518517	0.638376383763838	0.766076761801148	0.115727711364277	NA
TS_Bladder_t cell	Adult	Urinary system	TS_Bladder	t cell	T cell	CL:0000084	Bladder organ	UBERON:0018707	0.393699661965528	0.736053140404319	0.543173431734317	0.766337119490852	0.115580137774103	NA
AdultTransverseColon_Endothelial cell (APC)	Adult	Digestive system	AdultTransverseColon	Endothelial cell (APC)	Endothelial cell	CL:0000115	Transverse colon	UBERON:0001157	0.467703276683907	0.677302282849953	0.590405904059041	0.766409314007129	0.115539226010251	NA
FetalAdrenalGland_Antigen presenting cell (RPS high)	Fetal	Endocrine system	FetalAdrenalGland	Antigen presenting cell (RPS high)	Professional antigen presenting cell	CL:0000145	Adrenal gland	UBERON:0002369	0.516363694791581	0.650500034589341	0.61549815498155	0.766865740879091	0.115280663559752	NA
Madissoon_2020_oesophagus_B_CD27pos	Adult	Digestive system	Madissoon_2020_oesophagus	B_CD27pos	B cell	CL:0000236	Esophagus	UBERON:0001043	0.515909792295413	0.653299654991371	0.612915129151292	0.76689839056771	0.115262173650757	NA
TS_Skin_nkt cell	Adult	Integumentary system	TS_Skin	nkt cell	Natural killer cell	CL:0000623	Skin of body	UBERON:0002097	0.393840441362991	0.731030292035971	0.548339483394834	0.767296772072388	0.115036628821421	NA
FetalBrain_Macrophage	Fetal	Nervous system	FetalBrain	Macrophage	Macrophage	CL:0000235	Brain	UBERON:0000955	0.48435444095248	0.66976801029743	0.598523985239852	0.767314548402841	0.115026567430473	NA
TS_Skin_cd8-positive, alpha-beta memory t cell	Adult	Integumentary system	TS_Skin	cd8-positive, alpha-beta memory t cell	T cell	CL:0000084	Skin of body	UBERON:0002097	0.393840441362991	0.732635956678312	0.548339483394834	0.768100678344678	0.114581851343666	NA
Fetal_HCA_Lung_Squamous epithelial cells	Fetal	Respiratory system	Fetal_HCA_Lung	Squamous epithelial cells	Epithelial cell	CL:0000066	Lung	UBERON:0002048	0.484830228274176	0.671991238263749	0.599630996309963	0.769205568221016	0.113957580597223	NA
Fetal_HCA_Stomach_ENS neurons	Fetal	Digestive system	Fetal_HCA_Stomach	ENS neurons	ENS neuron	CL:0000540	Stomach	UBERON:0000945	0.543006323070145	0.641977660718456	0.628413284132841	0.769642045774564	0.113711214685043	NA
TS_Spleen_cd4-positive, alpha-beta memory t cell	Adult	Lymphatic system	TS_Spleen	cd4-positive, alpha-beta memory t cell	T cell	CL:0000084	Spleen	UBERON:0002106	0.39374056471011	0.742269944532356	0.544280442804428	0.770164253793218	0.113416642478571	NA
Fetal_HCA_Liver_Vascular endothelial cells	Fetal	Digestive system	Fetal_HCA_Liver	Vascular endothelial cells	Endothelial cell	CL:0000115	Liver	UBERON:0002107	0.500642471407018	0.671456016716302	0.604059040590406	0.771607669837887	0.1126034640871	NA
Voigt_2019_retina_2_Macrophage 1	Adult	Sensory system	Voigt_2019_retina_2	Macrophage 1	Macrophage	CL:0000235	Retina	UBERON:0000966	0.515794661273962	0.66408642771684	0.611070110701107	0.771791967351231	0.112499745786894	NA
FetalMaleGonad_Fetal fibroblast	Fetal	Reproductive system	FetalMaleGonad	Fetal fibroblast	Fibroblast	CL:0000057	Immature gonad	UBERON:2005272	0.50839547810934	0.668574054537741	0.607011070110701	0.771817656944594	0.112485290255566	NA
Fetal_HCA_Stomach_Stromal cells	Fetal	Digestive system	Fetal_HCA_Stomach	Stromal cells	Stromal cell	CL:0000499	Stomach	UBERON:0000945	0.543006323070145	0.647041679975069	0.628413284132841	0.77251828615569	0.112091231666858	NA
